# file...... Output_EVs_4kW\Load53_voltage.csv
# date...... Thu Mar 03 17:48:45 2016
# user...... Gregorio
# host...... (null)
# target.... load 1024
# trigger... (none)
# interval.. 0
# limit..... 0
# timestamp,voltage_B
2000-01-01 01:18:00 EST,+251.875-149.991d
2000-01-01 01:19:00 EST,+251.841-149.997d
2000-01-01 01:20:00 EST,+251.848-149.996d
2000-01-01 01:21:00 EST,+251.706-149.998d
2000-01-01 01:22:00 EST,+251.664-149.994d
2000-01-01 01:23:00 EST,+251.658-149.996d
2000-01-01 01:24:00 EST,+251.769-149.997d
2000-01-01 01:25:00 EST,+251.714-149.996d
2000-01-01 01:26:00 EST,+251.652-149.999d
2000-01-01 01:27:00 EST,+251.643-150.001d
2000-01-01 01:28:00 EST,+251.54-149.985d
2000-01-01 01:29:00 EST,+251.441-149.988d
2000-01-01 01:30:00 EST,+251.441-149.988d
2000-01-01 01:31:00 EST,+251.46-149.996d
2000-01-01 01:32:00 EST,+251.464-150.001d
2000-01-01 01:33:00 EST,+251.464-150.001d
2000-01-01 01:34:00 EST,+251.454-150.003d
2000-01-01 01:35:00 EST,+251.503-149.992d
2000-01-01 01:36:00 EST,+251.535-149.992d
2000-01-01 01:37:00 EST,+251.328-149.991d
2000-01-01 01:38:00 EST,+251.325-150.002d
2000-01-01 01:39:00 EST,+251.425-150.009d
2000-01-01 01:40:00 EST,+251.356-150.011d
2000-01-01 01:41:00 EST,+251.409-150.027d
2000-01-01 01:42:00 EST,+251.42-150.031d
2000-01-01 01:43:00 EST,+251.483-150.046d
2000-01-01 01:44:00 EST,+251.496-150.046d
2000-01-01 01:45:00 EST,+251.498-150.045d
2000-01-01 01:46:00 EST,+251.473-150.045d
2000-01-01 01:47:00 EST,+251.518-150.041d
2000-01-01 01:48:00 EST,+251.571-150.028d
2000-01-01 01:49:00 EST,+251.529-150.021d
2000-01-01 01:50:00 EST,+251.627-150.03d
2000-01-01 01:51:00 EST,+251.642-150.03d
2000-01-01 01:52:00 EST,+251.638-150.031d
2000-01-01 01:53:00 EST,+251.596-150.03d
2000-01-01 01:54:00 EST,+251.597-150.023d
2000-01-01 01:55:00 EST,+251.533-150.01d
2000-01-01 01:56:00 EST,+251.535-150.01d
2000-01-01 01:57:00 EST,+251.557-149.993d
2000-01-01 01:58:00 EST,+251.672-149.995d
2000-01-01 01:59:00 EST,+251.818-149.991d
2000-01-01 02:00:00 EST,+251.783-149.988d
2000-01-01 02:01:00 EST,+251.744-149.989d
2000-01-01 02:02:00 EST,+251.613-149.982d
2000-01-01 02:03:00 EST,+251.625-149.979d
2000-01-01 02:04:00 EST,+251.659-149.989d
2000-01-01 02:05:00 EST,+251.659-149.989d
2000-01-01 02:06:00 EST,+251.665-149.996d
2000-01-01 02:07:00 EST,+251.665-149.996d
2000-01-01 02:08:00 EST,+251.665-149.996d
2000-01-01 02:09:00 EST,+251.707-149.988d
2000-01-01 02:10:00 EST,+251.745-149.987d
2000-01-01 02:11:00 EST,+251.817-149.99d
2000-01-01 02:12:00 EST,+251.847-149.986d
2000-01-01 02:13:00 EST,+251.903-149.991d
2000-01-01 02:14:00 EST,+251.903-149.998d
2000-01-01 02:15:00 EST,+251.909-150.006d
2000-01-01 02:16:00 EST,+251.909-150.006d
2000-01-01 02:17:00 EST,+251.889-150.01d
2000-01-01 02:18:00 EST,+251.936-150.011d
2000-01-01 02:19:00 EST,+251.854-150.011d
2000-01-01 02:20:00 EST,+251.839-150.009d
2000-01-01 02:21:00 EST,+251.928-150.014d
2000-01-01 02:22:00 EST,+251.953-150.015d
2000-01-01 02:23:00 EST,+251.984-150.02d
2000-01-01 02:24:00 EST,+251.974-150.016d
2000-01-01 02:25:00 EST,+251.99-150.013d
2000-01-01 02:26:00 EST,+251.998-150d
2000-01-01 02:27:00 EST,+251.963-150.003d
2000-01-01 02:28:00 EST,+251.922-150.01d
2000-01-01 02:29:00 EST,+251.773-150d
2000-01-01 02:30:00 EST,+251.738-150.005d
2000-01-01 02:31:00 EST,+251.697-150.014d
2000-01-01 02:32:00 EST,+251.598-150.01d
2000-01-01 02:33:00 EST,+251.585-150.013d
2000-01-01 02:34:00 EST,+251.586-150.031d
2000-01-01 02:35:00 EST,+251.586-150.031d
2000-01-01 02:36:00 EST,+251.559-150.028d
2000-01-01 02:37:00 EST,+251.603-150.026d
2000-01-01 02:38:00 EST,+251.601-150.023d
2000-01-01 02:39:00 EST,+251.601-150.023d
2000-01-01 02:40:00 EST,+251.551-150.028d
2000-01-01 02:41:00 EST,+251.601-150.029d
2000-01-01 02:42:00 EST,+251.755-150.026d
2000-01-01 02:43:00 EST,+251.733-150.031d
2000-01-01 02:44:00 EST,+251.658-150.03d
2000-01-01 02:45:00 EST,+251.687-150.02d
2000-01-01 02:46:00 EST,+251.645-150.028d
2000-01-01 02:47:00 EST,+251.51-150.031d
2000-01-01 02:48:00 EST,+251.463-150.023d
2000-01-01 02:49:00 EST,+251.501-150.023d
2000-01-01 02:50:00 EST,+251.446-150.016d
2000-01-01 02:51:00 EST,+251.541-150.02d
2000-01-01 02:52:00 EST,+251.377-150.007d
2000-01-01 02:53:00 EST,+251.377-150.006d
2000-01-01 02:54:00 EST,+251.459-150.013d
2000-01-01 02:55:00 EST,+251.416-150.008d
2000-01-01 02:56:00 EST,+251.369-150.003d
2000-01-01 02:57:00 EST,+251.371-150.006d
2000-01-01 02:58:00 EST,+251.371-150.006d
2000-01-01 02:59:00 EST,+251.345-150.012d
2000-01-01 03:00:00 EST,+251.322-150.017d
2000-01-01 03:01:00 EST,+251.355-150.01d
2000-01-01 03:02:00 EST,+251.445-150.005d
2000-01-01 03:03:00 EST,+251.459-150.007d
2000-01-01 03:04:00 EST,+251.504-149.998d
2000-01-01 03:05:00 EST,+251.504-149.999d
2000-01-01 03:06:00 EST,+251.58-150d
2000-01-01 03:07:00 EST,+251.58-150d
2000-01-01 03:08:00 EST,+251.592-149.994d
2000-01-01 03:09:00 EST,+251.728-149.994d
2000-01-01 03:10:00 EST,+251.843-149.997d
2000-01-01 03:11:00 EST,+251.874-149.99d
2000-01-01 03:12:00 EST,+251.887-149.987d
2000-01-01 03:13:00 EST,+251.887-149.987d
2000-01-01 03:14:00 EST,+252.009-150.001d
2000-01-01 03:15:00 EST,+251.917-150.002d
2000-01-01 03:16:00 EST,+251.831-149.985d
2000-01-01 03:17:00 EST,+251.844-149.979d
2000-01-01 03:18:00 EST,+251.703-149.984d
2000-01-01 03:19:00 EST,+251.701-149.995d
2000-01-01 03:20:00 EST,+251.708-149.994d
2000-01-01 03:21:00 EST,+251.747-149.982d
2000-01-01 03:22:00 EST,+251.612-149.971d
2000-01-01 03:23:00 EST,+251.61-149.984d
2000-01-01 03:24:00 EST,+251.547-149.983d
2000-01-01 03:25:00 EST,+251.543-149.991d
2000-01-01 03:26:00 EST,+251.582-149.994d
2000-01-01 03:27:00 EST,+251.954-149.925d
2000-01-01 03:28:00 EST,+251.956-149.928d
2000-01-01 03:29:00 EST,+251.97-149.925d
2000-01-01 03:30:00 EST,+251.957-149.927d
2000-01-01 03:31:00 EST,+251.964-149.934d
2000-01-01 03:32:00 EST,+252.028-149.93d
2000-01-01 03:33:00 EST,+252.13-149.928d
2000-01-01 03:34:00 EST,+252.115-149.934d
2000-01-01 03:35:00 EST,+252.095-149.938d
2000-01-01 03:36:00 EST,+252.082-149.93d
2000-01-01 03:37:00 EST,+252.072-149.919d
2000-01-01 03:38:00 EST,+252.149-149.921d
2000-01-01 03:39:00 EST,+252.121-149.917d
2000-01-01 03:40:00 EST,+252.28-149.917d
2000-01-01 03:41:00 EST,+252.184-149.924d
2000-01-01 03:42:00 EST,+252.265-149.925d
2000-01-01 03:43:00 EST,+252.231-149.93d
2000-01-01 03:44:00 EST,+252.2-149.944d
2000-01-01 03:45:00 EST,+252.194-149.936d
2000-01-01 03:46:00 EST,+252.215-149.936d
2000-01-01 03:47:00 EST,+251.77-150.007d
2000-01-01 03:48:00 EST,+251.771-150.008d
2000-01-01 03:49:00 EST,+251.77-150.007d
2000-01-01 03:50:00 EST,+251.768-150.004d
2000-01-01 03:51:00 EST,+251.777-150.003d
2000-01-01 03:52:00 EST,+251.781-150.008d
2000-01-01 03:53:00 EST,+251.76-150.004d
2000-01-01 03:54:00 EST,+251.747-150.007d
2000-01-01 03:55:00 EST,+251.643-150.005d
2000-01-01 03:56:00 EST,+251.625-150.011d
2000-01-01 03:57:00 EST,+251.632-150.013d
2000-01-01 03:58:00 EST,+251.554-150.011d
2000-01-01 03:59:00 EST,+251.592-150.013d
2000-01-01 04:00:00 EST,+251.568-150.018d
2000-01-01 04:01:00 EST,+251.475-150.031d
2000-01-01 04:02:00 EST,+251.519-150.042d
2000-01-01 04:03:00 EST,+251.558-150.037d
2000-01-01 04:04:00 EST,+251.432-150.035d
2000-01-01 04:05:00 EST,+251.492-150.037d
2000-01-01 04:06:00 EST,+251.525-150.022d
2000-01-01 04:07:00 EST,+251.46-150.022d
2000-01-01 04:08:00 EST,+251.42-150.036d
2000-01-01 04:09:00 EST,+251.255-150.032d
2000-01-01 04:10:00 EST,+251.255-150.032d
2000-01-01 04:11:00 EST,+251.258-150.035d
2000-01-01 04:12:00 EST,+251.282-150.033d
2000-01-01 04:13:00 EST,+251.362-150.029d
2000-01-01 04:14:00 EST,+251.382-150.019d
2000-01-01 04:15:00 EST,+251.376-150.012d
2000-01-01 04:16:00 EST,+251.351-150.009d
2000-01-01 04:17:00 EST,+251.463-150.002d
2000-01-01 04:18:00 EST,+251.519-150.005d
2000-01-01 04:19:00 EST,+251.519-150.005d
2000-01-01 04:20:00 EST,+251.597-150.007d
2000-01-01 04:21:00 EST,+251.669-150.016d
2000-01-01 04:22:00 EST,+251.687-150.013d
2000-01-01 04:23:00 EST,+251.737-150.008d
2000-01-01 04:24:00 EST,+251.79-150.002d
2000-01-01 04:25:00 EST,+251.812-150d
2000-01-01 04:26:00 EST,+251.876-150.004d
2000-01-01 04:27:00 EST,+251.876-150.004d
2000-01-01 04:28:00 EST,+251.852-150.008d
2000-01-01 04:29:00 EST,+251.851-150.008d
2000-01-01 04:30:00 EST,+251.924-150.002d
2000-01-01 04:31:00 EST,+251.964-150.01d
2000-01-01 04:32:00 EST,+251.779-149.999d
2000-01-01 04:33:00 EST,+251.806-149.999d
2000-01-01 04:34:00 EST,+251.798-149.999d
2000-01-01 04:35:00 EST,+251.771-150.004d
2000-01-01 04:36:00 EST,+251.775-150.009d
2000-01-01 04:37:00 EST,+251.787-150.021d
2000-01-01 04:38:00 EST,+251.653-150.024d
2000-01-01 04:39:00 EST,+251.655-150.024d
2000-01-01 04:40:00 EST,+251.631-150.02d
2000-01-01 04:41:00 EST,+251.631-150.02d
2000-01-01 04:42:00 EST,+251.571-150.024d
2000-01-01 04:43:00 EST,+251.585-150.024d
2000-01-01 04:44:00 EST,+251.559-150.018d
2000-01-01 04:45:00 EST,+251.511-150.017d
2000-01-01 04:46:00 EST,+251.511-150.017d
2000-01-01 04:47:00 EST,+251.472-150.019d
2000-01-01 04:48:00 EST,+251.466-150.013d
2000-01-01 04:49:00 EST,+251.563-150.02d
2000-01-01 04:50:00 EST,+251.664-150.017d
2000-01-01 04:51:00 EST,+251.648-150.013d
2000-01-01 04:52:00 EST,+251.637-150.019d
2000-01-01 04:53:00 EST,+251.613-150.022d
2000-01-01 04:54:00 EST,+251.667-150.02d
2000-01-01 04:55:00 EST,+251.574-150.009d
2000-01-01 04:56:00 EST,+251.569-150.009d
2000-01-01 04:57:00 EST,+251.591-150.007d
2000-01-01 04:58:00 EST,+251.594-150.015d
2000-01-01 04:59:00 EST,+251.421-150.018d
2000-01-01 05:00:00 EST,+251.591-150.019d
2000-01-01 05:01:00 EST,+251.518-150.002d
2000-01-01 05:02:00 EST,+251.542-150.006d
2000-01-01 05:03:00 EST,+251.531-150.006d
2000-01-01 05:04:00 EST,+251.464-150.004d
2000-01-01 05:05:00 EST,+251.44-149.999d
2000-01-01 05:06:00 EST,+251.465-150d
2000-01-01 05:07:00 EST,+251.436-149.999d
2000-01-01 05:08:00 EST,+251.438-150.002d
2000-01-01 05:09:00 EST,+251.45-149.999d
2000-01-01 05:10:00 EST,+251.424-150d
2000-01-01 05:11:00 EST,+251.43-149.983d
2000-01-01 05:12:00 EST,+251.419-149.985d
2000-01-01 05:13:00 EST,+251.414-149.979d
2000-01-01 05:14:00 EST,+251.383-149.982d
2000-01-01 05:15:00 EST,+251.516-149.979d
2000-01-01 05:16:00 EST,+251.572-149.972d
2000-01-01 05:17:00 EST,+251.517-149.981d
2000-01-01 05:18:00 EST,+251.512-149.987d
2000-01-01 05:19:00 EST,+251.578-149.993d
2000-01-01 05:20:00 EST,+251.582-149.997d
2000-01-01 05:21:00 EST,+251.686-150.007d
2000-01-01 05:22:00 EST,+251.686-150.007d
2000-01-01 05:23:00 EST,+251.761-150.021d
2000-01-01 05:24:00 EST,+251.746-150.018d
2000-01-01 05:25:00 EST,+251.798-150.021d
2000-01-01 05:26:00 EST,+251.868-150.023d
2000-01-01 05:27:00 EST,+252.073-149.983d
2000-01-01 05:28:00 EST,+252.068-149.972d
2000-01-01 05:29:00 EST,+252.035-149.971d
2000-01-01 05:30:00 EST,+251.825-150.013d
2000-01-01 05:31:00 EST,+251.814-149.999d
2000-01-01 05:32:00 EST,+251.888-150.008d
2000-01-01 05:33:00 EST,+251.866-150.016d
2000-01-01 05:34:00 EST,+250.858-149.992d
2000-01-01 05:35:00 EST,+250.932-149.993d
2000-01-01 05:36:00 EST,+250.865-149.99d
2000-01-01 05:37:00 EST,+251.849-150.012d
2000-01-01 05:38:00 EST,+251.841-150.01d
2000-01-01 05:39:00 EST,+251.794-150.012d
2000-01-01 05:40:00 EST,+251.807-150.017d
2000-01-01 05:41:00 EST,+251.655-150.018d
2000-01-01 05:42:00 EST,+251.691-150.028d
2000-01-01 05:43:00 EST,+251.786-150.026d
2000-01-01 05:44:00 EST,+251.823-150.01d
2000-01-01 05:45:00 EST,+251.77-149.995d
2000-01-01 05:46:00 EST,+251.768-149.992d
2000-01-01 05:47:00 EST,+251.795-149.995d
2000-01-01 05:48:00 EST,+251.778-149.998d
2000-01-01 05:49:00 EST,+251.787-150.007d
2000-01-01 05:50:00 EST,+251.904-150.012d
2000-01-01 05:51:00 EST,+251.877-150.009d
2000-01-01 05:52:00 EST,+251.875-150.008d
2000-01-01 05:53:00 EST,+251.911-150.005d
2000-01-01 05:54:00 EST,+251.876-149.985d
2000-01-01 05:55:00 EST,+251.161-149.962d
2000-01-01 05:56:00 EST,+251.141-149.961d
2000-01-01 05:57:00 EST,+251.074-149.973d
2000-01-01 05:58:00 EST,+252.059-149.945d
2000-01-01 05:59:00 EST,+252.017-149.952d
2000-01-01 06:00:00 EST,+251.949-149.964d
2000-01-01 06:01:00 EST,+250.577-149.985d
2000-01-01 06:02:00 EST,+250.549-149.987d
2000-01-01 06:03:00 EST,+250.684-149.99d
2000-01-01 06:04:00 EST,+251.692-150.018d
2000-01-01 06:05:00 EST,+251.728-150.035d
2000-01-01 06:06:00 EST,+251.694-150.051d
2000-01-01 06:07:00 EST,+251.66-150.059d
2000-01-01 06:08:00 EST,+251.683-150.055d
2000-01-01 06:09:00 EST,+251.65-150.054d
2000-01-01 06:10:00 EST,+251.532-150.054d
2000-01-01 06:11:00 EST,+251.658-150.026d
2000-01-01 06:12:00 EST,+251.682-150.029d
2000-01-01 06:13:00 EST,+251.608-150.037d
2000-01-01 06:14:00 EST,+251.56-150.029d
2000-01-01 06:15:00 EST,+251.545-150.013d
2000-01-01 06:16:00 EST,+251.313-150.001d
2000-01-01 06:17:00 EST,+251.113-149.993d
2000-01-01 06:18:00 EST,+251.172-149.983d
2000-01-01 06:19:00 EST,+251.348-149.986d
2000-01-01 06:20:00 EST,+251.36-149.983d
2000-01-01 06:21:00 EST,+251.358-149.977d
2000-01-01 06:22:00 EST,+251.293-149.978d
2000-01-01 06:23:00 EST,+251.259-149.976d
2000-01-01 06:24:00 EST,+251.249-149.974d
2000-01-01 06:25:00 EST,+251.321-149.955d
2000-01-01 06:26:00 EST,+251.364-149.961d
2000-01-01 06:27:00 EST,+251.511-149.935d
2000-01-01 06:28:00 EST,+251.479-150.012d
2000-01-01 06:29:00 EST,+251.481-149.999d
2000-01-01 06:30:00 EST,+251.314-150.004d
2000-01-01 06:31:00 EST,+251.217-149.95d
2000-01-01 06:32:00 EST,+251.344-149.959d
2000-01-01 06:33:00 EST,+251.4-149.968d
2000-01-01 06:34:00 EST,+251.468-149.975d
2000-01-01 06:35:00 EST,+251.349-149.976d
2000-01-01 06:36:00 EST,+251.349-149.977d
2000-01-01 06:37:00 EST,+251.4-149.978d
2000-01-01 06:38:00 EST,+251.505-149.983d
2000-01-01 06:39:00 EST,+251.692-149.997d
2000-01-01 06:40:00 EST,+251.706-150.013d
2000-01-01 06:41:00 EST,+251.752-150.028d
2000-01-01 06:42:00 EST,+251.742-150.03d
2000-01-01 06:43:00 EST,+251.726-150.032d
2000-01-01 06:44:00 EST,+251.798-150.03d
2000-01-01 06:45:00 EST,+251.797-150.029d
2000-01-01 06:46:00 EST,+251.786-150.032d
2000-01-01 06:47:00 EST,+251.727-150.031d
2000-01-01 06:48:00 EST,+251.722-150.025d
2000-01-01 06:49:00 EST,+251.713-150.037d
2000-01-01 06:50:00 EST,+252.078-150.31d
2000-01-01 06:51:00 EST,+252.017-150.315d
2000-01-01 06:52:00 EST,+251.95-150.312d
2000-01-01 06:53:00 EST,+251.734-150.032d
2000-01-01 06:54:00 EST,+251.754-150.033d
2000-01-01 06:55:00 EST,+252.141-149.949d
2000-01-01 06:56:00 EST,+252.278-150.061d
2000-01-01 06:57:00 EST,+252.328-150.057d
2000-01-01 06:58:00 EST,+251.61-150.047d
2000-01-01 06:59:00 EST,+251.527-150.038d
2000-01-01 07:00:00 EST,+251.563-150.037d
2000-01-01 07:01:00 EST,+252.352-150.065d
2000-01-01 07:02:00 EST,+252.34-150.037d
2000-01-01 07:03:00 EST,+252.319-150.038d
2000-01-01 07:04:00 EST,+252.254-150.031d
2000-01-01 07:05:00 EST,+252.268-150.088d
2000-01-01 07:06:00 EST,+252.221-150.088d
2000-01-01 07:07:00 EST,+249.717-150.143d
2000-01-01 07:08:00 EST,+249.617-150.077d
2000-01-01 07:09:00 EST,+249.568-150.084d
2000-01-01 07:10:00 EST,+248.281-150.004d
2000-01-01 07:11:00 EST,+248.186-149.994d
2000-01-01 07:12:00 EST,+248.236-149.982d
2000-01-01 07:13:00 EST,+251.264-150.054d
2000-01-01 07:14:00 EST,+251.228-150.062d
2000-01-01 07:15:00 EST,+250.712-150.139d
2000-01-01 07:16:00 EST,+251.615-150.074d
2000-01-01 07:17:00 EST,+251.674-150.071d
2000-01-01 07:18:00 EST,+251.535-150.057d
2000-01-01 07:19:00 EST,+251.956-149.995d
2000-01-01 07:20:00 EST,+252.137-149.953d
2000-01-01 07:21:00 EST,+251.857-149.959d
2000-01-01 07:22:00 EST,+252.664-149.825d
2000-01-01 07:23:00 EST,+252.333-149.885d
2000-01-01 07:24:00 EST,+252.434-149.884d
2000-01-01 07:25:00 EST,+248.794-150.074d
2000-01-01 07:26:00 EST,+248.608-150.067d
2000-01-01 07:27:00 EST,+248.742-150.341d
2000-01-01 07:28:00 EST,+251.427-150.371d
2000-01-01 07:29:00 EST,+251.269-150.363d
2000-01-01 07:30:00 EST,+250.906-150.028d
2000-01-01 07:31:00 EST,+250.865-150.037d
2000-01-01 07:32:00 EST,+250.788-150.049d
2000-01-01 07:33:00 EST,+250.662-150.048d
2000-01-01 07:34:00 EST,+250.92-150.046d
2000-01-01 07:35:00 EST,+250.885-150.052d
2000-01-01 07:36:00 EST,+250.839-150.049d
2000-01-01 07:37:00 EST,+250.898-150.054d
2000-01-01 07:38:00 EST,+250.82-150.052d
2000-01-01 07:39:00 EST,+250.818-150.131d
2000-01-01 07:40:00 EST,+250.962-150.133d
2000-01-01 07:41:00 EST,+251.2-150.111d
2000-01-01 07:42:00 EST,+250.028-150.01d
2000-01-01 07:43:00 EST,+250.109-150.016d
2000-01-01 07:44:00 EST,+250.589-150.342d
2000-01-01 07:45:00 EST,+251.861-150.322d
2000-01-01 07:46:00 EST,+251.815-150.34d
2000-01-01 07:47:00 EST,+251.636-149.949d
2000-01-01 07:48:00 EST,+251.353-150.002d
2000-01-01 07:49:00 EST,+251.595-149.956d
2000-01-01 07:50:00 EST,+251.331-150.01d
2000-01-01 07:51:00 EST,+251.521-150.154d
2000-01-01 07:52:00 EST,+251.128-150.147d
2000-01-01 07:53:00 EST,+251.177-150.159d
2000-01-01 07:54:00 EST,+251.451-150.114d
2000-01-01 07:55:00 EST,+251.844-150.107d
2000-01-01 07:56:00 EST,+251.697-150.118d
2000-01-01 07:57:00 EST,+252.175-150.035d
2000-01-01 07:58:00 EST,+252.063-150.078d
2000-01-01 07:59:00 EST,+252.167-150.071d
2000-01-01 08:00:00 EST,+251.446-150.197d
2000-01-01 08:01:00 EST,+251.6-150.361d
2000-01-01 08:02:00 EST,+251.708-150.386d
2000-01-01 08:03:00 EST,+251.54-150.265d
2000-01-01 08:04:00 EST,+251.541-150.301d
2000-01-01 08:05:00 EST,+252.824-150.036d
2000-01-01 08:06:00 EST,+253.341-149.844d
2000-01-01 08:07:00 EST,+253.356-149.824d
2000-01-01 08:08:00 EST,+252.124-150.085d
2000-01-01 08:09:00 EST,+251.266-150.29d
2000-01-01 08:10:00 EST,+250.999-150.327d
2000-01-01 08:11:00 EST,+250.898-150.196d
2000-01-01 08:12:00 EST,+250.848-150.186d
2000-01-01 08:13:00 EST,+247.172-150.099d
2000-01-01 08:14:00 EST,+247.124-150.116d
2000-01-01 08:15:00 EST,+247.007-150.104d
2000-01-01 08:16:00 EST,+250.687-150.184d
2000-01-01 08:17:00 EST,+251.044-150.57d
2000-01-01 08:18:00 EST,+250.958-150.512d
2000-01-01 08:19:00 EST,+250.94-150.509d
2000-01-01 08:20:00 EST,+250.729-150.147d
2000-01-01 08:21:00 EST,+250.623-150.13d
2000-01-01 08:22:00 EST,+250.766-150.122d
2000-01-01 08:23:00 EST,+250.736-150.13d
2000-01-01 08:24:00 EST,+250.397-150.023d
2000-01-01 08:25:00 EST,+250.276-150.023d
2000-01-01 08:26:00 EST,+250.133-150.033d
2000-01-01 08:27:00 EST,+250.547-150.035d
2000-01-01 08:28:00 EST,+250.887-150.577d
2000-01-01 08:29:00 EST,+250.952-150.581d
2000-01-01 08:30:00 EST,+251.168-150.925d
2000-01-01 08:31:00 EST,+250.779-150.372d
2000-01-01 08:32:00 EST,+250.82-150.374d
2000-01-01 08:33:00 EST,+250.379-150.059d
2000-01-01 08:34:00 EST,+249.269-150.093d
2000-01-01 08:35:00 EST,+249.505-150.055d
2000-01-01 08:36:00 EST,+249.495-150.029d
2000-01-01 08:37:00 EST,+250.672-150.007d
2000-01-01 08:38:00 EST,+250.455-150.04d
2000-01-01 08:39:00 EST,+250.402-150.042d
2000-01-01 08:40:00 EST,+250.345-150.146d
2000-01-01 08:41:00 EST,+250.363-150.172d
2000-01-01 08:42:00 EST,+250.782-150.097d
2000-01-01 08:43:00 EST,+250.741-150.102d
2000-01-01 08:44:00 EST,+250.654-150.096d
2000-01-01 08:45:00 EST,+251.075-150.198d
2000-01-01 08:46:00 EST,+251.199-150.193d
2000-01-01 08:47:00 EST,+250.134-150.192d
2000-01-01 08:48:00 EST,+249.706-150.085d
2000-01-01 08:49:00 EST,+249.198-150.079d
2000-01-01 08:50:00 EST,+249.296-150.065d
