# Output_EVs_4kW\output_current_1440.csv run at 2000-01-02 00:00:00 EST on 907 links
link_name,currA_mag,currA_angle,currB_mag,currB_angle,currC_mag,currC_angle
LINE36,9.925073,-0.841136,15.176963,3.347787,11.579055,1.252475
LINE37,0.000000,0.438716,0.000000,4.687457,0.000000,2.005598
LINE38,1.449350,-0.841478,0.000000,3.842113,0.000000,4.658050
LINE39,0.000000,0.868067,0.234091,3.347239,0.000000,-1.469659
LINE40,0.000000,1.847140,0.238271,3.347239,0.000000,-1.563349
LINE41,9.925073,-0.841136,15.176963,3.347787,11.579056,1.252475
LINE42,0.000000,2.190960,0.000000,1.467195,0.000000,4.139675
LINE43,0.000000,3.580308,0.000000,1.545864,0.000000,1.669258
LINE44,1.449350,-0.841478,0.000000,3.432266,0.000000,1.525594
LINE45,0.000000,1.920802,0.234091,3.347239,0.000000,-1.536156
LINE46,0.000000,3.340655,0.238271,3.347239,0.000000,1.530808
LINE47,9.925073,-0.841136,15.176963,3.347787,11.579056,1.252475
LINE48,0.000000,2.125868,0.000000,1.679206,0.000000,4.073680
LINE49,0.000000,2.653013,0.000000,0.957862,0.000000,3.116661
LINE50,1.449350,-0.841478,0.000000,-0.907785,0.000000,2.936142
LINE51,0.000000,1.848302,0.234091,3.347239,0.000000,-1.544382
LINE52,9.925073,-0.841136,15.176963,3.347787,11.579056,1.252475
LINE53,0.000000,0.216725,0.000000,4.148386,0.000000,4.302579
LINE54,0.000000,2.097070,0.000000,1.283821,0.000000,4.325620
LINE55,0.000000,3.580308,0.000000,0.693898,0.000000,4.481438
LINE56,1.449350,-0.841478,0.000000,1.318786,0.000000,1.589641
LINE57,0.000000,1.363865,0.234091,3.347239,0.000000,-1.559619
LINE58,9.925073,-0.841136,15.176963,3.347787,11.579056,1.252475
LINE59,0.000000,0.204456,0.000000,4.702208,0.000000,4.393898
LINE60,0.000000,1.868739,0.000000,2.746029,0.000000,4.376971
LINE61,0.000000,3.902059,0.000000,0.693898,0.000000,1.746263
LINE62,1.449350,-0.841478,0.000000,1.098427,0.000000,4.702977
LINE63,0.000000,4.601091,0.234091,3.347239,0.000000,-1.558639
LINE64,7.760594,-0.841097,15.176963,3.347787,11.579056,1.252475
LINE65,2.164479,-0.841279,0.000000,3.472052,0.000000,-1.542665
LINE66,0.000000,0.053437,0.000000,4.296570,0.000000,2.618451
LINE67,0.000000,2.217388,0.000000,1.846630,0.000000,4.324688
LINE68,0.000000,3.361639,0.000000,0.563071,0.000000,3.116661
LINE69,1.449350,-0.841478,0.000000,3.233448,0.000000,1.489436
LINE70,0.000000,2.458228,0.234091,3.347239,0.000000,4.709723
LINE71,7.760594,-0.841097,15.176963,3.347787,11.579056,1.252475
LINE72,0.204742,-0.841286,0.000000,3.125568,0.000000,4.532376
LINE73,1.959737,-0.841278,0.000000,3.089600,0.000000,-1.480468
LINE74,0.000000,-0.225449,0.000000,4.079266,0.000000,1.817793
LINE75,0.000000,2.227755,0.000000,1.857074,0.000000,4.387068
LINE76,0.000000,2.951512,0.000000,0.533667,0.000000,4.491439
LINE77,0.000000,0.088670,0.234091,3.347239,0.000000,-1.409207
LINE78,7.760594,-0.841097,15.176963,3.347787,11.579056,1.252475
LINE79,0.000000,-0.204986,0.000000,4.424300,0.000000,2.523759
LINE80,0.000000,2.199796,0.000000,1.773371,0.000000,4.319094
LINE81,0.000000,3.039889,0.000000,0.631770,0.000000,4.021229
LINE82,0.000000,-0.745615,0.234091,3.347239,0.000000,-1.492495
LINE83,7.760594,-0.841097,15.176963,3.347787,11.579056,1.252475
LINE84,0.000000,-0.646483,0.000000,-0.646483,0.000000,3.740062
LINE85,0.000000,2.197681,0.000000,1.786700,0.000000,4.320942
LINE86,0.000000,3.241016,0.000000,0.580613,0.000000,1.826355
LINE87,7.760594,-0.841097,15.176963,3.347787,11.579056,1.252475
LINE88,0.000000,2.939962,0.000000,2.939962,0.000000,-0.144492
LINE89,0.000000,2.154960,0.000000,1.566475,0.000000,4.266989
LINE90,0.000000,2.951512,0.000000,0.355574,0.000000,3.116661
LINE91,7.760594,-0.841097,15.176963,3.347787,11.579056,1.252475
LINE92,0.000000,1.931611,0.000000,2.449627,0.000000,4.413027
LINE93,0.000000,3.116661,0.000000,0.760466,0.000000,1.570274
LINE94,7.760594,-0.841097,15.176963,3.347787,11.579056,1.252475
LINE95,0.000000,1.734000,0.000000,1.436050,0.000000,4.439377
LINE96,0.000000,2.653013,0.000000,0.140217,0.000000,-0.024932
LINE97,7.760594,-0.841097,15.176963,3.347787,11.579056,1.252475
LINE98,0.000000,1.823852,0.000000,0.439377,0.000000,4.314814
LINE99,0.000000,3.116661,0.000000,-0.269911,0.000000,4.667928
LINE100,7.760594,-0.841097,15.176963,3.347787,11.579056,1.252475
LINE101,0.000000,0.447159,0.000000,-0.615450,0.000000,4.261130
LINE102,0.000000,0.000000,0.000000,0.000000,0.000000,-0.024932
LINE103,0.217277,-0.841246,1.284828,3.347567,0.443215,1.252520
LINE104,7.543317,-0.841092,13.892135,3.347807,11.135841,1.252473
LINE105,0.000000,0.208165,0.000000,-0.609854,0.000000,4.227695
LINE106,0.217277,-0.841246,1.284828,3.347567,0.443215,1.252520
LINE107,7.543317,-0.841092,13.892135,3.347807,11.135841,1.252473
LINE108,0.000000,2.895858,0.000000,-0.501673,0.000000,4.101822
LINE109,0.217277,-0.841246,1.284828,3.347567,0.443215,1.252520
LINE110,7.543317,-0.841092,13.892135,3.347807,11.135841,1.252473
LINE111,0.000000,3.100909,0.000000,-0.512859,0.000000,4.093910
LINE112,0.217277,-0.841246,1.284828,3.347567,0.443215,1.252520
LINE113,7.543317,-0.841092,13.892135,3.347807,11.135841,1.252473
LINE114,0.000000,3.106312,0.000000,-0.516264,0.000000,4.091463
LINE115,0.217277,-0.841246,1.284828,3.347567,0.443215,1.252520
LINE116,0.213108,-0.841221,4.551936,3.347737,2.752350,1.252491
LINE117,7.330209,-0.841089,9.340199,3.347841,8.383491,1.252467
LINE118,0.000000,2.964319,0.000000,-0.487248,0.000000,4.084270
LINE119,0.217277,-0.841246,1.284828,3.347567,0.443215,1.252520
LINE120,0.000000,2.773637,0.000000,0.140217,0.000000,1.537076
LINE121,0.213108,-0.841221,4.551936,3.347737,2.752350,1.252491
LINE122,7.330209,-0.841089,9.340199,3.347841,8.383491,1.252467
LINE123,0.000000,3.142447,0.000000,-0.536934,0.000000,4.044490
LINE124,0.217277,-0.841246,1.284828,3.347567,0.443215,1.252520
LINE125,0.000000,2.742327,0.000000,0.116965,0.000000,1.575153
LINE126,0.213108,-0.841221,4.551936,3.347737,2.752350,1.252491
LINE127,7.330209,-0.841089,9.340199,3.347841,8.383491,1.252467
LINE128,0.000000,3.017403,0.000000,-0.556438,0.000000,4.033930
LINE129,0.217277,-0.841246,1.284828,3.347567,0.443215,1.252520
LINE130,0.000000,2.745769,0.000000,0.046376,0.000000,1.546841
LINE131,0.213108,-0.841221,0.000000,0.002378,0.000000,-1.567611
LINE132,0.000000,0.994491,4.551936,3.347737,2.752350,1.252491
LINE133,7.330209,-0.841089,9.340199,3.347841,8.383491,1.252467
LINE134,0.000000,3.291482,0.000000,-0.564459,0.000000,4.082134
LINE135,0.217277,-0.841246,1.284828,3.347567,0.443215,1.252520
LINE136,0.000000,2.698436,0.000000,0.030567,0.000000,1.563441
LINE137,0.213108,-0.841221,0.000000,-0.016972,0.000000,-1.569498
LINE138,0.000000,0.976537,4.551936,3.347737,2.752350,1.252491
LINE139,7.330209,-0.841089,9.340199,3.347841,8.383491,1.252467
LINE140,0.000000,3.461292,0.000000,-0.566140,0.000000,4.078552
LINE141,0.217277,-0.841246,1.284828,3.347567,0.443215,1.252520
LINE142,0.000000,2.716420,0.000000,0.030567,0.000000,1.549527
LINE143,0.213108,-0.841221,0.000000,0.033917,0.000000,-1.568355
LINE144,0.000000,0.965109,4.551936,3.347737,2.752350,1.252491
LINE145,7.330209,-0.841089,9.340199,3.347841,8.383491,1.252467
LINE146,0.000000,-1.388043,0.000000,-0.625967,0.000000,4.156032
LINE147,0.217277,-0.841246,1.284828,3.347567,0.443215,1.252520
LINE148,0.000000,2.653013,0.000000,0.160416,0.000000,1.555304
LINE149,0.213108,-0.841221,0.000000,0.184136,0.000000,-1.567401
LINE150,0.000000,1.049900,0.000000,2.200819,2.752350,1.252491
LINE151,0.000000,0.621999,4.551936,3.347737,0.000000,-1.406115
LINE152,7.330209,-0.841089,9.340199,3.347841,8.383491,1.252467
LINE153,0.000000,-0.131325,0.000000,-0.475705,0.000000,4.151613
LINE154,0.217277,-0.841246,1.284828,3.347567,0.443215,1.252520
LINE155,0.000000,2.597515,0.000000,0.085725,0.000000,1.570518
LINE156,0.213108,-0.841221,0.000000,0.301532,0.000000,-1.562408
LINE157,0.000000,1.025338,0.000000,2.189262,2.752350,1.252491
LINE158,0.000000,0.703008,4.551936,3.347737,0.000000,-1.374380
LINE159,7.330209,-0.841089,9.340199,3.347841,8.383491,1.252467
LINE160,0.000000,0.306645,0.000000,4.663891,0.000000,2.209887
LINE161,0.000000,2.888408,0.878883,3.347571,0.000000,1.570823
LINE162,0.217277,-0.841246,0.405946,3.347559,0.443215,1.252520
LINE163,0.000000,2.711769,0.000000,0.220047,0.000000,1.576779
LINE164,0.213108,-0.841221,0.000000,0.278157,0.000000,-1.564031
LINE165,0.000000,1.039740,0.000000,2.186310,2.752350,1.252491
LINE166,0.000000,0.673690,4.551936,3.347737,0.000000,-1.421447
LINE167,7.330209,-0.841089,9.340199,3.347841,8.383491,1.252467
LINE168,0.000000,3.046298,0.000000,0.296604,0.000000,4.196136
LINE169,0.000000,2.807602,0.878883,3.347571,0.000000,1.715211
LINE170,0.217277,-0.841246,0.405946,3.347559,0.443215,1.252520
LINE171,0.000000,2.825204,0.000000,0.220047,0.000000,1.547818
LINE172,0.213108,-0.841221,0.000000,0.255947,0.000000,-1.566711
LINE173,0.000000,2.131955,0.000000,2.028491,0.000000,4.440649
LINE174,0.000000,-0.244103,0.000000,3.734804,2.752350,1.252491
LINE175,0.000000,2.155904,4.551936,3.347737,0.000000,-1.371616
LINE176,7.330209,-0.841089,9.340199,3.347841,8.383491,1.252467
LINE177,0.000000,-1.109071,0.878883,3.347571,0.000000,0.037959
LINE178,0.217277,-0.841246,0.405946,3.347559,0.000000,-1.509517
LINE179,0.000000,3.176141,0.000000,0.091509,0.443215,1.252520
LINE180,0.000000,2.473160,0.000000,0.099423,0.000000,1.547818
LINE181,0.213108,-0.841221,0.000000,0.373301,0.000000,-1.560268
LINE182,0.000000,2.072922,0.000000,2.184763,0.000000,4.376094
LINE183,0.000000,-0.281615,0.000000,3.709793,2.752350,1.252491
LINE184,0.000000,2.539978,4.551936,3.347737,0.000000,-1.396836
LINE185,7.330209,-0.841089,9.340199,3.347841,8.383491,1.252467
LINE186,0.217277,-0.841246,0.405946,3.347559,0.000000,-1.540920
LINE187,0.000000,3.173046,0.000000,0.105365,0.443215,1.252520
LINE188,0.000000,2.331263,0.000000,0.563071,0.000000,3.116661
LINE189,0.213108,-0.841221,0.000000,0.293479,0.000000,-1.563789
LINE190,0.000000,0.932560,0.000000,-0.715371,0.000000,4.144375
LINE191,0.000000,1.641834,0.000000,2.223936,0.000000,3.867669
LINE192,0.000000,-0.280184,0.000000,3.738328,2.752350,1.252491
LINE193,0.000000,2.684515,4.551936,3.347737,0.000000,-1.404504
LINE194,7.330209,-0.841089,9.340199,3.347841,8.383491,1.252467
LINE195,0.217277,-0.841246,0.405946,3.347559,0.000000,-1.560298
LINE196,0.000000,3.280552,0.000000,0.071483,0.221607,1.252520
LINE197,0.000000,3.180575,0.000000,0.113886,0.221607,1.252520
LINE198,0.000000,2.653013,0.000000,-0.024932,0.000000,1.588807
LINE199,0.213108,-0.841221,0.000000,0.243126,0.000000,-1.553510
LINE200,0.000000,0.826197,0.000000,4.286211,0.000000,4.342762
LINE201,0.000000,1.505098,0.000000,2.475985,0.000000,4.587973
LINE202,0.000000,-0.307907,0.000000,3.878705,2.752350,1.252491
LINE203,0.000000,2.679552,4.551936,3.347737,0.000000,-1.438469
LINE204,7.330209,-0.841089,9.340199,3.347841,8.383491,1.252467
LINE205,0.217277,-0.841246,0.000000,0.193430,0.000000,4.536145
LINE206,0.000000,1.335624,0.405946,3.347559,0.000000,4.491783
LINE207,0.000000,-0.141013,0.000000,1.539378,0.221607,1.252520
LINE208,0.000000,3.145074,0.000000,0.462717,0.221607,1.252520
LINE209,0.000000,3.580308,0.000000,2.331263,0.000000,1.562464
LINE210,0.213108,-0.841221,0.000000,0.184132,0.000000,-1.553812
LINE211,0.000000,2.730878,0.000000,2.561016,0.000000,4.303158
LINE212,0.000000,-0.308011,0.000000,3.803188,2.752350,1.252491
LINE213,0.000000,2.603191,4.551936,3.347737,0.000000,-1.426876
LINE214,7.330209,-0.841089,9.340199,3.347841,8.383491,1.252467
LINE215,0.217277,-0.841246,0.000000,4.144260,0.000000,1.574712
LINE216,0.000000,1.464145,0.405946,3.347559,0.000000,4.655967
LINE217,0.000000,3.680789,0.000000,0.689178,0.221607,1.252520
LINE218,0.000000,0.000000,0.000000,0.000000,0.000000,3.116661
LINE219,0.213108,-0.841221,0.000000,0.200675,0.000000,-1.546924
LINE220,0.000000,2.893707,0.000000,2.354392,0.000000,2.463613
LINE221,0.000000,-0.290750,0.000000,3.782190,2.752350,1.252491
LINE222,0.000000,2.663750,4.551936,3.347737,0.000000,-1.456277
LINE223,7.330209,-0.841089,9.340199,3.347841,8.383491,1.252467
LINE224,0.217277,-0.841246,0.000000,-1.109542,0.000000,1.589090
LINE225,0.000000,1.759577,0.405946,3.347559,0.000000,4.680992
LINE226,0.000000,-0.786160,0.000000,3.128143,0.221607,1.252520
LINE227,0.213108,-0.841221,0.000000,-0.043556,0.000000,-1.546887
LINE228,0.000000,2.989886,0.000000,2.560804,0.000000,2.818129
LINE229,0.000000,-0.256741,0.000000,3.802684,2.752350,1.252491
LINE230,0.000000,2.626720,4.551936,3.347737,0.000000,-1.450100
LINE231,7.330209,-0.841089,9.340199,3.347841,8.383491,1.252467
LINE232,0.000000,-0.188174,0.405946,3.347559,0.000000,1.461215
LINE233,0.000000,-0.066920,0.000000,4.321534,0.000000,4.340721
LINE234,0.000000,-0.654033,0.000000,3.060224,0.221607,1.252520
LINE235,0.213108,-0.841221,0.000000,-0.403653,0.000000,-1.516203
LINE236,0.000000,2.556364,0.000000,2.603903,0.000000,3.540791
LINE237,0.000000,-0.257978,0.000000,3.756393,2.752350,1.252491
LINE238,0.000000,3.074315,4.551936,3.347737,0.000000,-1.437664
LINE239,7.330209,-0.841089,9.340199,3.347841,8.383491,1.252467
LINE240,0.000000,-0.012494,0.405946,3.347559,0.000000,0.948358
LINE241,0.000000,4.268219,0.000000,2.868341,0.221607,1.252520
LINE242,0.213108,-0.841221,0.000000,-1.429477,0.000000,-1.555209
LINE243,0.000000,3.862047,0.000000,2.775628,0.000000,2.677012
LINE244,0.000000,-0.270053,0.000000,3.713150,2.752350,1.252491
LINE245,0.000000,3.368880,4.551936,3.347737,0.000000,-1.444139
LINE246,7.330209,-0.841089,9.340199,3.347841,8.383491,1.252467
LINE247,0.000000,3.212185,0.200880,3.347559,0.000000,-0.995934
LINE248,0.000000,2.201403,0.205065,3.347559,0.000000,1.505639
LINE249,0.000000,2.225122,0.000000,1.929589,0.221607,1.252520
LINE250,0.213108,-0.841221,0.000000,4.002285,0.000000,-1.537472
LINE251,0.000000,2.472386,0.000000,2.884966,0.000000,2.913698
LINE252,0.000000,-0.253510,0.000000,3.729142,2.752350,1.252491
LINE253,0.000000,3.324273,4.551936,3.347737,0.000000,-1.447245
LINE254,0.647824,-0.841193,0.000000,0.439681,0.000000,4.641523
LINE255,6.682385,-0.841079,9.340199,3.347841,8.383491,1.252467
LINE256,0.000000,0.451880,0.000000,-0.798242,0.221607,1.252520
LINE257,0.213108,-0.841221,0.000000,3.369828,0.000000,-1.421730
LINE258,0.000000,2.127343,0.000000,3.552118,0.000000,4.194061
LINE259,0.000000,-0.249021,0.000000,3.791607,2.752350,1.252491
LINE260,0.000000,3.198495,4.551936,3.347737,0.000000,-1.426432
LINE261,0.647824,-0.841193,0.000000,0.427618,0.000000,4.637225
LINE262,6.682385,-0.841079,9.340199,3.347841,8.383491,1.252467
LINE263,0.000000,-0.072927,0.000000,2.962418,0.221607,1.252520
LINE264,0.213108,-0.841221,0.000000,2.126106,0.000000,2.188264
LINE265,0.000000,1.334837,0.000000,3.464701,0.000000,3.731640
LINE266,0.000000,-0.237787,0.000000,3.756507,2.752350,1.252491
LINE267,0.000000,2.772462,4.363517,3.347738,0.000000,-1.321573
LINE268,0.000000,3.360208,0.188419,3.347706,0.000000,-1.497418
LINE269,0.647824,-0.841193,0.000000,0.647663,0.000000,4.610206
LINE270,0.000000,-0.048770,0.000000,3.509508,0.209168,1.252455
LINE271,6.682385,-0.841079,9.340199,3.347841,8.174323,1.252468
LINE272,0.213108,-0.841221,0.000000,1.051850,0.000000,4.603146
LINE273,0.000000,1.898463,0.000000,3.724256,0.000000,4.547996
LINE274,0.000000,-0.138152,0.000000,3.554333,2.752350,1.252491
LINE275,0.000000,0.090940,4.363517,3.347738,0.000000,1.598954
LINE276,0.000000,2.967230,0.188419,3.347706,0.000000,-1.519760
LINE277,0.647824,-0.841193,0.000000,0.581164,0.000000,4.609345
LINE278,0.000000,-0.026893,0.000000,3.554580,0.209168,1.252455
LINE279,6.682385,-0.841079,9.340199,3.347841,8.174323,1.252468
LINE280,0.213108,-0.841221,0.000000,-0.521144,0.000000,1.574825
LINE281,0.000000,-1.003561,0.000000,-0.771103,0.000000,2.746144
LINE282,0.000000,-0.143273,0.000000,3.542334,2.752350,1.252491
LINE283,0.000000,2.696794,0.188419,3.347706,0.000000,-1.483827
LINE284,0.647824,-0.841193,0.000000,0.826858,0.000000,4.619554
LINE285,0.000000,-0.158238,0.000000,3.639844,0.209168,1.252455
LINE286,1.826822,-0.841043,4.651116,3.347823,1.179957,1.252367
LINE287,4.855564,-0.841092,4.689083,3.347859,6.994366,1.252485
LINE288,0.213108,-0.841221,0.000000,-1.415670,0.000000,1.859611
LINE289,0.000000,0.251747,0.000000,0.251747,0.000000,-1.445889
LINE290,0.000000,2.988747,0.000000,2.396051,0.225870,1.252484
LINE291,0.000000,-0.141576,0.000000,4.404956,2.526480,1.252492
LINE292,0.000000,2.119831,0.188419,3.347706,0.000000,-1.506092
LINE293,0.647824,-0.841193,0.000000,0.671294,0.000000,4.619640
LINE294,0.000000,-0.083913,0.000000,3.537353,0.209168,1.252455
LINE295,1.826822,-0.841043,4.651116,3.347823,1.179957,1.252367
LINE296,4.855564,-0.841092,4.689083,3.347859,6.994366,1.252485
LINE297,0.000000,3.280367,0.000000,-1.378082,0.225870,1.252484
LINE298,0.000000,-0.065458,0.000000,-1.113519,2.526480,1.252492
LINE299,0.000000,3.428417,0.188419,3.347706,0.000000,0.833310
LINE300,0.647824,-0.841193,0.000000,0.760023,0.000000,4.598330
LINE301,0.000000,-0.046311,0.000000,3.499666,0.209168,1.252455
LINE302,1.826822,-0.841043,4.651116,3.347823,1.179957,1.252367
LINE303,4.855564,-0.841092,4.689083,3.347859,6.994366,1.252485
LINE304,0.000000,3.108711,0.000000,0.253890,0.225870,1.252484
LINE305,0.000000,0.737343,0.000000,1.895969,2.526480,1.252492
LINE306,0.000000,4.136177,0.188419,3.347706,0.000000,-1.545964
LINE307,0.647824,-0.841193,0.000000,0.824792,0.000000,4.568177
LINE308,0.000000,-0.101368,0.000000,3.753843,0.209168,1.252455
LINE309,1.826822,-0.841043,4.651116,3.347823,1.179957,1.252367
LINE310,4.855564,-0.841092,4.689083,3.347859,6.994366,1.252485
LINE311,0.000000,3.083833,0.000000,0.407978,0.225870,1.252484
LINE312,0.000000,2.859208,0.000000,0.598721,2.526480,1.252492
LINE313,0.000000,-0.064336,0.188419,3.347706,0.000000,2.521913
LINE314,0.647824,-0.841193,0.000000,1.170230,0.000000,4.559034
LINE315,0.000000,-0.101371,0.000000,3.581860,0.209168,1.252455
LINE316,0.259136,-0.841159,0.000000,1.949529,0.000000,1.416472
LINE317,1.567686,-0.841024,4.651116,3.347823,1.179957,1.252367
LINE318,4.855564,-0.841092,4.689083,3.347859,6.994366,1.252485
LINE319,0.000000,2.541789,0.000000,0.279299,0.225870,1.252484
LINE320,0.000000,2.097361,0.000000,0.393820,2.526480,1.252492
LINE321,0.647824,-0.841193,0.000000,1.118442,0.000000,4.558339
LINE322,0.000000,0.047337,0.000000,2.446900,0.209168,1.252455
LINE323,0.259136,-0.841159,0.000000,1.899762,0.000000,1.458356
LINE324,1.567686,-0.841024,4.651116,3.347823,1.179957,1.252367
LINE325,4.855564,-0.841092,4.689083,3.347859,6.994366,1.252485
LINE326,0.000000,-1.033987,0.000000,-0.105707,2.526480,1.252492
LINE327,0.647824,-0.841193,0.000000,0.834409,0.000000,4.548309
LINE328,0.000000,4.215830,0.000000,2.672377,0.209168,1.252455
LINE329,0.259136,-0.841159,0.000000,1.927114,0.000000,1.462226
LINE330,0.000000,3.570008,0.000000,3.810085,0.225914,1.252369
LINE331,1.567686,-0.841024,4.651116,3.347823,0.954042,1.252366
LINE332,4.855564,-0.841092,4.689083,3.347859,6.994366,1.252485
LINE333,0.647824,-0.841193,0.000000,0.713443,0.000000,4.548366
LINE334,0.000000,1.515378,0.000000,-0.632933,0.209168,1.252455
LINE335,0.259136,-0.841159,0.000000,1.936460,0.000000,1.462627
LINE336,0.000000,-0.017909,0.000000,-0.766341,0.225914,1.252369
LINE337,0.000000,2.865744,3.448505,3.347830,0.000000,1.447024
LINE338,1.567686,-0.841024,1.202610,3.347802,0.954042,1.252366
LINE339,4.855564,-0.841092,4.689083,3.347859,6.994366,1.252485
LINE340,0.647824,-0.841193,0.000000,0.785842,0.000000,4.525757
LINE341,0.000000,4.001177,0.000000,2.252717,0.209168,1.252455
LINE342,0.142107,-0.841159,0.000000,3.003649,0.000000,4.683850
LINE343,0.117029,-0.841159,0.000000,1.852333,0.000000,1.433636
LINE344,0.000000,2.853666,3.448505,3.347830,0.000000,1.447761
LINE345,1.567686,-0.841024,1.202610,3.347802,0.954042,1.252366
LINE346,4.855564,-0.841092,4.689083,3.347859,6.994366,1.252485
LINE347,0.647824,-0.841193,0.000000,0.864427,0.000000,4.565940
LINE348,0.142107,-0.841159,0.000000,1.460601,0.000000,1.549680
LINE349,0.117029,-0.841159,0.000000,1.465823,0.000000,1.513591
LINE350,0.000000,2.911531,3.448505,3.347830,0.000000,1.394261
LINE351,1.567686,-0.841024,1.202610,3.347802,0.954042,1.252366
LINE352,4.855564,-0.841092,4.689083,3.347859,6.994366,1.252485
LINE353,0.647824,-0.841193,0.000000,0.268692,0.000000,3.860898
LINE354,0.117029,-0.841159,0.000000,1.880395,0.000000,-0.642892
LINE355,0.000000,2.728353,3.448505,3.347830,0.000000,0.998093
LINE356,1.567686,-0.841024,1.202610,3.347802,0.954042,1.252366
LINE357,4.855564,-0.841092,4.689083,3.347859,6.994366,1.252485
LINE358,0.647824,-0.841193,0.000000,-0.886678,0.000000,2.159096
LINE359,0.117029,-0.841159,0.000000,1.250253,0.000000,-1.165852
LINE360,0.000000,2.918091,3.448505,3.347830,0.000000,0.033680
LINE361,1.567686,-0.841024,1.202610,3.347802,0.954042,1.252366
LINE362,4.855564,-0.841092,4.689083,3.347859,6.994366,1.252485
LINE363,0.647824,-0.841193,0.000000,0.084373,0.000000,4.241548
LINE364,0.117029,-0.841159,0.000000,2.041494,0.000000,-0.332952
LINE365,0.000000,2.880426,3.448505,3.347830,0.000000,0.964327
LINE366,1.567686,-0.841024,1.202610,3.347802,0.954042,1.252366
LINE367,4.855564,-0.841092,4.689083,3.347859,6.994366,1.252485
LINE368,0.647824,-0.841193,0.000000,-1.143034,0.000000,1.643470
LINE369,0.117029,-0.841159,0.000000,2.052313,0.000000,-1.460510
LINE370,0.000000,2.737870,3.448505,3.347830,0.000000,1.360335
LINE371,1.567686,-0.841024,1.202610,3.347802,0.954042,1.252366
LINE372,4.855564,-0.841092,4.689083,3.347859,6.994366,1.252485
LINE373,0.647824,-0.841193,0.000000,-0.094907,0.000000,4.585368
LINE374,0.117029,-0.841159,0.000000,3.138305,0.000000,-1.167687
LINE375,0.000000,2.658771,3.448505,3.347830,0.000000,1.541581
LINE376,1.567686,-0.841024,1.202610,3.347802,0.954042,1.252366
LINE377,4.855564,-0.841092,4.689083,3.347859,4.885306,1.252477
LINE378,0.000000,1.240499,0.000000,0.044602,2.109061,1.252503
LINE379,0.647824,-0.841193,0.000000,0.175768,0.000000,3.435191
LINE380,0.117029,-0.841159,0.000000,0.187892,0.000000,4.705050
LINE381,0.000000,2.307287,3.448505,3.347830,0.000000,1.511197
LINE382,1.567686,-0.841024,1.202610,3.347802,0.954042,1.252366
LINE383,4.855564,-0.841092,4.689083,3.347859,4.885306,1.252477
