# file...... Output_EVs_4kW\Load32_voltage.csv
# date...... Thu Mar 03 17:48:45 2016
# user...... Gregorio
# host...... (null)
# target.... load 982
# trigger... (none)
# interval.. 0
# limit..... 0
# timestamp,voltage_C
2000-01-01 02:53:00 EST,+252.028+89.9611d
2000-01-01 02:54:00 EST,+252.041+89.9722d
2000-01-01 02:55:00 EST,+252.031+89.9659d
2000-01-01 02:56:00 EST,+251.98+89.9603d
2000-01-01 02:57:00 EST,+251.99+89.9622d
2000-01-01 02:58:00 EST,+251.99+89.9622d
2000-01-01 02:59:00 EST,+252.065+89.9609d
2000-01-01 03:00:00 EST,+252.114+89.9597d
2000-01-01 03:01:00 EST,+252.011+89.9617d
2000-01-01 03:02:00 EST,+251.983+89.9664d
2000-01-01 03:03:00 EST,+251.958+89.9691d
2000-01-01 03:04:00 EST,+251.828+89.9722d
2000-01-01 03:05:00 EST,+251.83+89.9724d
2000-01-01 03:06:00 EST,+251.824+89.9796d
2000-01-01 03:07:00 EST,+251.824+89.9797d
2000-01-01 03:08:00 EST,+251.779+89.9787d
2000-01-01 03:09:00 EST,+251.725+89.9905d
2000-01-01 03:10:00 EST,+251.717+90.0017d
2000-01-01 03:11:00 EST,+251.628+90.0036d
2000-01-01 03:12:00 EST,+251.587+90.0044d
2000-01-01 03:13:00 EST,+251.587+90.0044d
2000-01-01 03:14:00 EST,+251.608+90.0136d
2000-01-01 03:15:00 EST,+251.684+90.0103d
2000-01-01 03:16:00 EST,+251.58+90d
2000-01-01 03:17:00 EST,+251.523+89.9991d
2000-01-01 03:18:00 EST,+251.658+89.9896d
2000-01-01 03:19:00 EST,+251.717+89.995d
2000-01-01 03:20:00 EST,+251.696+89.9955d
2000-01-01 03:21:00 EST,+251.6+89.9956d
2000-01-01 03:22:00 EST,+251.514+89.9876d
2000-01-01 03:23:00 EST,+251.581+89.9932d
2000-01-01 03:24:00 EST,+251.586+89.9872d
2000-01-01 03:25:00 EST,+251.649+89.9905d
2000-01-01 03:26:00 EST,+251.679+89.9943d
2000-01-01 03:27:00 EST,+250.548+90.0209d
2000-01-01 03:28:00 EST,+250.558+90.0228d
2000-01-01 03:29:00 EST,+250.515+90.0238d
2000-01-01 03:30:00 EST,+250.556+90.0229d
2000-01-01 03:31:00 EST,+250.575+90.0277d
2000-01-01 03:32:00 EST,+250.501+90.0331d
2000-01-01 03:33:00 EST,+250.477+90.0345d
2000-01-01 03:34:00 EST,+250.488+90.0371d
2000-01-01 03:35:00 EST,+250.55+90.0358d
2000-01-01 03:36:00 EST,+250.506+90.0311d
2000-01-01 03:37:00 EST,+250.474+90.0249d
2000-01-01 03:38:00 EST,+250.47+90.0293d
2000-01-01 03:39:00 EST,+250.426+90.0252d
2000-01-01 03:40:00 EST,+250.354+90.0373d
2000-01-01 03:41:00 EST,+250.388+90.0338d
2000-01-01 03:42:00 EST,+250.377+90.0349d
2000-01-01 03:43:00 EST,+250.409+90.0326d
2000-01-01 03:44:00 EST,+250.53+90.0344d
2000-01-01 03:45:00 EST,+250.502+90.0291d
2000-01-01 03:46:00 EST,+250.501+90.0312d
2000-01-01 03:47:00 EST,+251.679+89.9996d
2000-01-01 03:48:00 EST,+251.684+90.0004d
2000-01-01 03:49:00 EST,+251.682+90.0002d
2000-01-01 03:50:00 EST,+251.671+89.9982d
2000-01-01 03:51:00 EST,+251.644+89.9986d
2000-01-01 03:52:00 EST,+251.711+89.9996d
2000-01-01 03:53:00 EST,+251.738+89.9944d
2000-01-01 03:54:00 EST,+251.747+89.9947d
2000-01-01 03:55:00 EST,+251.755+89.9856d
2000-01-01 03:56:00 EST,+251.809+89.9862d
2000-01-01 03:57:00 EST,+251.804+89.9885d
2000-01-01 03:58:00 EST,+251.811+89.9813d
2000-01-01 03:59:00 EST,+251.82+89.9854d
2000-01-01 04:00:00 EST,+251.87+89.9844d
2000-01-01 04:01:00 EST,+252.022+89.9801d
2000-01-01 04:02:00 EST,+252.1+89.9885d
2000-01-01 04:03:00 EST,+252.117+89.9872d
2000-01-01 04:04:00 EST,+252.127+89.9753d
2000-01-01 04:05:00 EST,+252.124+89.9796d
2000-01-01 04:06:00 EST,+252.063+89.9739d
2000-01-01 04:07:00 EST,+252.071+89.9682d
2000-01-01 04:08:00 EST,+252.105+89.9692d
2000-01-01 04:09:00 EST,+252.14+89.9607d
2000-01-01 04:10:00 EST,+252.14+89.9607d
2000-01-01 04:11:00 EST,+252.15+89.9627d
2000-01-01 04:12:00 EST,+252.12+89.9644d
2000-01-01 04:13:00 EST,+252.043+89.9707d
2000-01-01 04:14:00 EST,+251.95+89.9685d
2000-01-01 04:15:00 EST,+251.926+89.9639d
2000-01-01 04:16:00 EST,+251.885+89.9607d
2000-01-01 04:17:00 EST,+251.794+89.9687d
2000-01-01 04:18:00 EST,+251.799+89.9754d
2000-01-01 04:19:00 EST,+251.799+89.9754d
2000-01-01 04:20:00 EST,+251.793+89.9828d
2000-01-01 04:21:00 EST,+251.809+89.9933d
2000-01-01 04:22:00 EST,+251.755+89.9941d
2000-01-01 04:23:00 EST,+251.732+89.9956d
2000-01-01 04:24:00 EST,+251.691+89.9969d
2000-01-01 04:25:00 EST,+251.587+90.0019d
2000-01-01 04:26:00 EST,+251.618+90.0086d
2000-01-01 04:27:00 EST,+251.618+90.0086d
2000-01-01 04:28:00 EST,+251.693+90.0071d
2000-01-01 04:29:00 EST,+251.692+90.0069d
2000-01-01 04:30:00 EST,+251.641+90.0155d
2000-01-01 04:31:00 EST,+251.715+90.0135d
2000-01-01 04:32:00 EST,+251.679+90.0022d
2000-01-01 04:33:00 EST,+251.626+90.0068d
2000-01-01 04:34:00 EST,+251.626+90.006d
2000-01-01 04:35:00 EST,+251.699+90.0042d
2000-01-01 04:36:00 EST,+251.714+90.0073d
2000-01-01 04:37:00 EST,+251.751+90.0146d
2000-01-01 04:38:00 EST,+251.815+90.0075d
2000-01-01 04:39:00 EST,+251.835+90.0075d
2000-01-01 04:40:00 EST,+251.786+90.0042d
2000-01-01 04:41:00 EST,+251.786+90.0042d
2000-01-01 04:42:00 EST,+251.845+89.9992d
2000-01-01 04:43:00 EST,+251.881+90.0003d
2000-01-01 04:44:00 EST,+251.906+89.9936d
2000-01-01 04:45:00 EST,+251.91+89.989d
2000-01-01 04:46:00 EST,+251.91+89.989d
2000-01-01 04:47:00 EST,+251.925+89.9872d
2000-01-01 04:48:00 EST,+251.902+89.9828d
2000-01-01 04:49:00 EST,+251.912+89.9949d
2000-01-01 04:50:00 EST,+251.863+89.9958d
2000-01-01 04:51:00 EST,+251.831+89.9943d
2000-01-01 04:52:00 EST,+251.915+89.9941d
2000-01-01 04:53:00 EST,+251.979+89.9915d
2000-01-01 04:54:00 EST,+251.926+89.9937d
2000-01-01 04:55:00 EST,+251.82+89.9896d
2000-01-01 04:56:00 EST,+251.821+89.9891d
2000-01-01 04:57:00 EST,+251.765+89.9917d
2000-01-01 04:58:00 EST,+251.794+89.9968d
2000-01-01 04:59:00 EST,+251.874+89.9831d
2000-01-01 05:00:00 EST,+251.829+89.9946d
2000-01-01 05:01:00 EST,+251.784+89.9808d
2000-01-01 05:02:00 EST,+251.831+89.9837d
2000-01-01 05:03:00 EST,+251.832+89.9827d
2000-01-01 05:04:00 EST,+251.837+89.9764d
2000-01-01 05:05:00 EST,+251.762+89.9733d
2000-01-01 05:06:00 EST,+251.76+89.9757d
2000-01-01 05:07:00 EST,+251.762+89.973d
2000-01-01 05:08:00 EST,+251.77+89.9745d
2000-01-01 05:09:00 EST,+251.757+89.975d
2000-01-01 05:10:00 EST,+251.762+89.9731d
2000-01-01 05:11:00 EST,+251.662+89.9651d
2000-01-01 05:12:00 EST,+251.696+89.9644d
2000-01-01 05:13:00 EST,+251.674+89.9605d
2000-01-01 05:14:00 EST,+251.726+89.9582d
2000-01-01 05:15:00 EST,+251.67+89.9608d
2000-01-01 05:16:00 EST,+251.637+89.9613d
2000-01-01 05:17:00 EST,+251.724+89.96d
2000-01-01 05:18:00 EST,+251.769+89.963d
2000-01-01 05:19:00 EST,+251.81+89.9684d
2000-01-01 05:20:00 EST,+251.825+89.9713d
2000-01-01 05:21:00 EST,+251.853+89.9837d
2000-01-01 05:22:00 EST,+251.853+89.9837d
2000-01-01 05:23:00 EST,+251.867+89.9951d
2000-01-01 05:24:00 EST,+251.823+89.9933d
2000-01-01 05:25:00 EST,+251.825+89.9995d
2000-01-01 05:26:00 EST,+251.82+90.0067d
2000-01-01 05:27:00 EST,+251.162+90.0212d
2000-01-01 05:28:00 EST,+251.018+90.0194d
2000-01-01 05:29:00 EST,+251.02+90.0162d
2000-01-01 05:30:00 EST,+251.677+90.0023d
2000-01-01 05:31:00 EST,+251.632+89.9934d
2000-01-01 05:32:00 EST,+251.658+90.0047d
2000-01-01 05:33:00 EST,+251.745+90.0054d
2000-01-01 05:34:00 EST,+251.83+89.9086d
2000-01-01 05:35:00 EST,+251.824+89.9156d
2000-01-01 05:36:00 EST,+251.82+89.9077d
2000-01-01 05:37:00 EST,+251.73+90.0021d
2000-01-01 05:38:00 EST,+251.722+90d
2000-01-01 05:39:00 EST,+251.737+89.9975d
2000-01-01 05:40:00 EST,+251.738+90.0025d
2000-01-01 05:41:00 EST,+251.761+89.9902d
2000-01-01 05:42:00 EST,+251.846+89.9969d
2000-01-01 05:43:00 EST,+251.692+90.0065d
2000-01-01 05:44:00 EST,+251.497+90.0069d
2000-01-01 05:45:00 EST,+251.47+89.9973d
2000-01-01 05:46:00 EST,+251.46+89.9953d
2000-01-01 05:47:00 EST,+251.494+89.9982d
2000-01-01 05:48:00 EST,+251.539+89.9967d
2000-01-01 05:49:00 EST,+251.564+90.0017d
2000-01-01 05:50:00 EST,+251.577+90.0128d
2000-01-01 05:51:00 EST,+251.569+90.0085d
2000-01-01 05:52:00 EST,+251.569+90.0082d
2000-01-01 05:53:00 EST,+251.51+90.0121d
2000-01-01 05:54:00 EST,+251.428+89.9981d
2000-01-01 05:55:00 EST,+251.364+89.9293d
2000-01-01 05:56:00 EST,+251.361+89.9273d
2000-01-01 05:57:00 EST,+251.428+89.9309d
2000-01-01 05:58:00 EST,+250.689+90.0179d
2000-01-01 05:59:00 EST,+250.811+90.0144d
2000-01-01 06:00:00 EST,+250.91+90.0134d
2000-01-01 06:01:00 EST,+251.824+89.8891d
2000-01-01 06:02:00 EST,+251.837+89.8881d
2000-01-01 06:03:00 EST,+251.824+89.9012d
2000-01-01 06:04:00 EST,+251.734+90.0021d
2000-01-01 06:05:00 EST,+251.821+90.0141d
2000-01-01 06:06:00 EST,+251.935+90.0176d
2000-01-01 06:07:00 EST,+251.95+90.0186d
2000-01-01 06:08:00 EST,+251.885+90.0202d
2000-01-01 06:09:00 EST,+251.907+90.0154d
2000-01-01 06:10:00 EST,+251.967+90.0074d
2000-01-01 06:11:00 EST,+251.737+90.0081d
2000-01-01 06:12:00 EST,+251.779+90.0117d
2000-01-01 06:13:00 EST,+251.859+90.0074d
2000-01-01 06:14:00 EST,+251.885+89.9984d
2000-01-01 06:15:00 EST,+251.768+89.9912d
2000-01-01 06:16:00 EST,+251.764+89.9725d
2000-01-01 06:17:00 EST,+251.757+89.9599d
2000-01-01 06:18:00 EST,+251.681+89.959d
2000-01-01 06:19:00 EST,+251.673+89.9697d
2000-01-01 06:20:00 EST,+251.634+89.9704d
2000-01-01 06:21:00 EST,+251.56+89.9691d
2000-01-01 06:22:00 EST,+251.573+89.9644d
2000-01-01 06:23:00 EST,+251.562+89.9609d
2000-01-01 06:24:00 EST,+251.572+89.958d
2000-01-01 06:25:00 EST,+251.319+89.9623d
2000-01-01 06:26:00 EST,+251.377+89.967d
2000-01-01 06:27:00 EST,+250.984+89.9723d
2000-01-01 06:28:00 EST,+251.418+90.0072d
2000-01-01 06:29:00 EST,+251.35+90.0017d
2000-01-01 06:30:00 EST,+251.464+89.9944d
2000-01-01 06:31:00 EST,+251.338+89.9518d
2000-01-01 06:32:00 EST,+251.355+89.9646d
2000-01-01 06:33:00 EST,+251.432+89.9713d
2000-01-01 06:34:00 EST,+251.451+89.9748d
2000-01-01 06:35:00 EST,+251.509+89.9647d
2000-01-01 06:36:00 EST,+251.512+89.9649d
2000-01-01 06:37:00 EST,+251.509+89.9699d
2000-01-01 06:38:00 EST,+251.508+89.9798d
2000-01-01 06:39:00 EST,+251.533+89.9955d
2000-01-01 06:40:00 EST,+251.567+90.0021d
2000-01-01 06:41:00 EST,+251.602+90.0126d
2000-01-01 06:42:00 EST,+251.629+90.0119d
2000-01-01 06:43:00 EST,+251.668+90.0108d
2000-01-01 06:44:00 EST,+251.612+90.0172d
2000-01-01 06:45:00 EST,+251.607+90.0163d
2000-01-01 06:46:00 EST,+251.647+90.0163d
2000-01-01 06:47:00 EST,+251.651+90.0107d
2000-01-01 06:48:00 EST,+251.632+90.0071d
2000-01-01 06:49:00 EST,+251.712+90.0115d
2000-01-01 06:50:00 EST,+252.619+90.1976d
2000-01-01 06:51:00 EST,+252.682+90.1958d
2000-01-01 06:52:00 EST,+252.668+90.1896d
2000-01-01 06:53:00 EST,+251.641+90.0077d
2000-01-01 06:54:00 EST,+251.626+90.0081d
2000-01-01 06:55:00 EST,+250.296+90.0349d
2000-01-01 06:56:00 EST,+250.68+90.111d
2000-01-01 06:57:00 EST,+250.598+90.1152d
2000-01-01 06:58:00 EST,+250.643+90.0507d
2000-01-01 06:59:00 EST,+250.717+90.0388d
2000-01-01 07:00:00 EST,+250.649+90.0447d
2000-01-01 07:01:00 EST,+250.628+90.1264d
2000-01-01 07:02:00 EST,+250.521+90.1131d
2000-01-01 07:03:00 EST,+250.509+90.1117d
2000-01-01 07:04:00 EST,+250.48+90.1057d
2000-01-01 07:05:00 EST,+250.644+90.1425d
2000-01-01 07:06:00 EST,+250.664+90.1377d
2000-01-01 07:07:00 EST,+251.089+89.9555d
2000-01-01 07:08:00 EST,+250.872+89.9102d
2000-01-01 07:09:00 EST,+250.921+89.9123d
2000-01-01 07:10:00 EST,+250.913+89.7753d
2000-01-01 07:11:00 EST,+250.887+89.7614d
2000-01-01 07:12:00 EST,+250.763+89.765d
2000-01-01 07:13:00 EST,+250.506+90.0528d
2000-01-01 07:14:00 EST,+250.621+90.0535d
2000-01-01 07:15:00 EST,+251.805+90.0195d
2000-01-01 07:16:00 EST,+251.417+90.0532d
2000-01-01 07:17:00 EST,+251.343+90.0572d
2000-01-01 07:18:00 EST,+251.328+90.0417d
2000-01-01 07:19:00 EST,+250.272+90.08d
2000-01-01 07:20:00 EST,+249.494+90.0972d
2000-01-01 07:21:00 EST,+249.608+90.0836d
2000-01-01 07:22:00 EST,+247.177+90.136d
2000-01-01 07:23:00 EST,+248.128+90.1151d
2000-01-01 07:24:00 EST,+248.083+90.1263d
2000-01-01 07:25:00 EST,+251.709+89.8274d
2000-01-01 07:26:00 EST,+251.718+89.8152d
2000-01-01 07:27:00 EST,+252.886+89.9834d
2000-01-01 07:28:00 EST,+252.667+90.2265d
2000-01-01 07:29:00 EST,+252.7+90.2099d
2000-01-01 07:30:00 EST,+251.555+89.9804d
2000-01-01 07:31:00 EST,+251.545+89.9715d
2000-01-01 07:32:00 EST,+251.696+89.9665d
2000-01-01 07:33:00 EST,+251.766+89.9535d
2000-01-01 07:34:00 EST,+251.726+89.9785d
2000-01-01 07:35:00 EST,+251.829+89.9758d
2000-01-01 07:36:00 EST,+251.793+89.9709d
2000-01-01 07:37:00 EST,+251.829+89.9785d
2000-01-01 07:38:00 EST,+251.85+89.9715d
2000-01-01 07:39:00 EST,+252.149+90.0174d
2000-01-01 07:40:00 EST,+252.126+90.0289d
2000-01-01 07:41:00 EST,+251.895+90.0343d
2000-01-01 07:42:00 EST,+251.788+89.884d
2000-01-01 07:43:00 EST,+251.787+89.8912d
2000-01-01 07:44:00 EST,+252.79+90.1222d
2000-01-01 07:45:00 EST,+251.96+90.2389d
2000-01-01 07:46:00 EST,+252.085+90.2419d
2000-01-01 07:47:00 EST,+250.169+90.0169d
2000-01-01 07:48:00 EST,+250.957+90.0009d
2000-01-01 07:49:00 EST,+250.241+90.0164d
2000-01-01 07:50:00 EST,+251.079+90.0009d
2000-01-01 07:51:00 EST,+251.527+90.0962d
2000-01-01 07:52:00 EST,+251.522+90.059d
2000-01-01 07:53:00 EST,+251.534+90.0695d
2000-01-01 07:54:00 EST,+250.82+90.0871d
2000-01-01 07:55:00 EST,+250.672+90.1194d
2000-01-01 07:56:00 EST,+250.694+90.1101d
2000-01-01 07:57:00 EST,+249.213+90.1221d
2000-01-01 07:58:00 EST,+249.409+90.1457d
2000-01-01 07:59:00 EST,+249.426+90.1526d
2000-01-01 08:00:00 EST,+251.624+90.1227d
2000-01-01 08:01:00 EST,+252.079+90.2153d
2000-01-01 08:02:00 EST,+252.158+90.2292d
2000-01-01 08:03:00 EST,+251.82+90.1597d
2000-01-01 08:04:00 EST,+251.867+90.1864d
2000-01-01 08:05:00 EST,+248.298+90.2682d
2000-01-01 08:06:00 EST,+245.313+90.291d
2000-01-01 08:07:00 EST,+245.204+90.2841d
2000-01-01 08:08:00 EST,+248.758+90.2069d
2000-01-01 08:09:00 EST,+251.795+90.1619d
2000-01-01 08:10:00 EST,+252.42+90.1442d
2000-01-01 08:11:00 EST,+251.967+90.0634d
2000-01-01 08:12:00 EST,+251.869+90.0573d
2000-01-01 08:13:00 EST,+252+89.7063d
2000-01-01 08:14:00 EST,+252.076+89.7111d
2000-01-01 08:15:00 EST,+252.011+89.7017d
2000-01-01 08:16:00 EST,+251.741+90.0498d
2000-01-01 08:17:00 EST,+253.003+90.2929d
2000-01-01 08:18:00 EST,+252.823+90.2534d
2000-01-01 08:19:00 EST,+252.931+90.2469d
2000-01-01 08:20:00 EST,+251.804+90.0181d
2000-01-01 08:21:00 EST,+251.723+90.0024d
2000-01-01 08:22:00 EST,+251.654+90.0073d
2000-01-01 08:23:00 EST,+251.729+90.008d
2000-01-01 08:24:00 EST,+251.483+89.9165d
2000-01-01 08:25:00 EST,+251.515+89.9114d
2000-01-01 08:26:00 EST,+251.61+89.904d
2000-01-01 08:27:00 EST,+251.561+89.9402d
2000-01-01 08:28:00 EST,+252.718+90.1535d
2000-01-01 08:29:00 EST,+252.754+90.1552d
2000-01-01 08:30:00 EST,+253.908+90.3729d
2000-01-01 08:31:00 EST,+252.81+90.158d
2000-01-01 08:32:00 EST,+252.752+90.1637d
