# Output_case1\output_voltage_566.csv run at 2000-01-01 09:26:00 EST on 963 nodes
node_name,voltA_mag,voltA_angle,voltB_mag,voltB_angle,voltC_mag,voltC_angle
Bus111,248.714581,-0.517976,246.354568,3.658905,252.829829,1.566425
Bus112,250.143663,-0.521994,248.443652,3.659915,252.454319,1.567425
Bus113,249.043013,-0.518991,246.847512,3.659202,252.688936,1.566699
Bus114,248.683843,-0.517881,246.308446,3.658877,252.842724,1.566400
Bus115,250.143663,-0.521994,248.443652,3.659915,252.454319,1.567425
Bus116,249.042997,-0.518993,246.847647,3.659203,252.687418,1.566698
Bus117,248.683847,-0.517881,246.308449,3.658877,252.842505,1.566399
Bus118,248.589142,-0.517618,246.165242,3.658747,252.885439,1.566311
Bus119,250.143663,-0.521994,248.443652,3.659915,252.454319,1.567425
Bus120,249.042986,-0.518995,246.847744,3.659204,252.686328,1.566698
Bus121,248.683847,-0.517881,246.308449,3.658877,252.842505,1.566399
Bus122,248.683849,-0.517882,246.308450,3.658877,252.842398,1.566399
Bus123,248.418404,-0.517144,245.907004,3.658512,252.962476,1.566151
Bus124,250.143663,-0.521994,248.443652,3.659915,252.454319,1.567425
Bus125,249.042970,-0.518997,246.847882,3.659205,252.684789,1.566697
Bus126,248.683847,-0.517881,246.308449,3.658877,252.842505,1.566399
Bus127,248.683859,-0.517882,246.308457,3.658878,252.841898,1.566399
Bus128,248.341641,-0.516930,245.790879,3.658406,252.997122,1.566079
Bus129,250.143663,-0.521994,248.443652,3.659915,252.454319,1.567425
Bus130,249.042952,-0.519000,246.848031,3.659207,252.683123,1.566696
Bus131,248.683847,-0.517881,246.308449,3.658877,252.842505,1.566399
Bus132,248.682922,-0.517881,246.308460,3.658878,252.841909,1.566399
Bus133,248.684165,-0.517884,246.308445,3.658879,252.840394,1.566398
Bus134,248.318804,-0.516867,245.756329,3.658374,253.007431,1.566058
Bus135,250.143663,-0.521994,248.443652,3.659915,252.454319,1.567425
Bus136,249.042936,-0.519002,246.848171,3.659208,252.681552,1.566695
Bus137,248.683847,-0.517881,246.308449,3.658877,252.842505,1.566399
Bus138,248.682842,-0.517881,246.308460,3.658878,252.841909,1.566399
Bus139,248.684393,-0.517886,246.308437,3.658881,252.839275,1.566397
Bus140,248.293027,-0.516795,245.717329,3.658339,253.019067,1.566034
Bus141,250.143663,-0.521994,248.443652,3.659915,252.454319,1.567425
Bus142,249.042908,-0.519006,246.848402,3.659211,252.678969,1.566694
Bus143,248.683847,-0.517881,246.308449,3.658877,252.842505,1.566399
Bus144,248.682763,-0.517881,246.308460,3.658878,252.841910,1.566399
Bus145,248.684546,-0.517887,246.308431,3.658882,252.838525,1.566396
Bus146,248.268786,-0.516727,245.680650,3.658305,253.030010,1.566011
Bus147,250.143663,-0.521994,248.443652,3.659915,252.454319,1.567425
Bus148,249.042779,-0.519026,246.849498,3.659221,252.666687,1.566687
Bus149,248.683847,-0.517881,246.308449,3.658877,252.842505,1.566399
Bus150,248.682699,-0.517881,246.308460,3.658878,252.841911,1.566399
Bus151,248.684622,-0.517888,246.308669,3.658883,252.837752,1.566396
Bus152,248.684570,-0.517887,246.306214,3.658884,252.838532,1.566396
Bus153,248.240502,-0.516649,245.637854,3.658266,253.042780,1.565984
Bus154,250.143663,-0.521994,248.443652,3.659915,252.454319,1.567425
Bus155,249.042751,-0.519030,246.849737,3.659224,252.664012,1.566685
Bus156,248.683847,-0.517881,246.308449,3.658877,252.842505,1.566399
Bus157,248.682603,-0.517881,246.308461,3.658878,252.841912,1.566399
Bus158,248.684824,-0.517892,246.309299,3.658885,252.835701,1.566395
Bus159,248.684572,-0.517887,246.306079,3.658884,252.838532,1.566396
Bus160,248.232364,-0.516626,245.625540,3.658255,253.046454,1.565977
Bus161,250.143663,-0.521994,248.443652,3.659915,252.454319,1.567425
Bus162,249.042883,-0.519029,246.837793,3.659236,252.664047,1.566685
Bus163,249.042380,-0.519047,246.851490,3.659233,252.653807,1.566681
Bus164,248.683847,-0.517881,246.308449,3.658877,252.842505,1.566399
Bus165,248.682487,-0.517881,246.308461,3.658878,252.841913,1.566399
Bus166,248.684895,-0.517893,246.309519,3.658886,252.834988,1.566395
Bus167,248.684573,-0.517887,246.305956,3.658884,252.838533,1.566396
Bus168,248.186131,-0.516497,245.555581,3.658191,253.067329,1.565933
Bus169,250.143663,-0.521994,248.443652,3.659915,252.454319,1.567425
Bus170,249.042908,-0.519029,246.835537,3.659238,252.664054,1.566684
Bus171,249.041889,-0.519069,246.853816,3.659245,252.640258,1.566675
Bus172,248.683847,-0.517881,246.308449,3.658877,252.842505,1.566399
Bus173,248.682400,-0.517881,246.308461,3.658878,252.841914,1.566399
Bus174,248.684895,-0.517893,246.309519,3.658886,252.834988,1.566395
Bus175,248.684911,-0.517893,246.309581,3.658886,252.829222,1.566400
Bus176,248.684574,-0.517887,246.305905,3.658884,252.838533,1.566396
Bus177,248.160021,-0.516424,245.516068,3.658155,253.079120,1.565909
Bus178,249.042959,-0.519029,246.830881,3.659243,252.664068,1.566684
Bus179,249.041561,-0.519069,246.853450,3.659244,252.640440,1.566675
Bus180,249.041981,-0.519071,246.854166,3.659246,252.608266,1.566706
Bus181,248.683847,-0.517881,246.308449,3.658877,252.842505,1.566399
Bus182,248.682298,-0.517881,246.308462,3.658878,252.841915,1.566399
Bus183,248.684895,-0.517893,246.309519,3.658886,252.834988,1.566395
Bus184,248.684913,-0.517893,246.309588,3.658886,252.828600,1.566401
Bus185,248.684575,-0.517887,246.305794,3.658884,252.838533,1.566396
Bus186,248.140639,-0.516370,245.486737,3.658128,253.087872,1.565891
Bus187,249.040271,-0.519068,246.852011,3.659241,252.641157,1.566675
Bus188,249.042362,-0.519079,246.855611,3.659252,252.475862,1.566836
Bus189,248.683847,-0.517881,246.308449,3.658877,252.842505,1.566399
Bus190,248.682203,-0.517881,246.308462,3.658878,252.841916,1.566399
Bus191,248.684895,-0.517893,246.309519,3.658886,252.834988,1.566395
Bus192,248.684895,-0.517893,246.309519,3.658886,252.834988,1.566395
Bus193,248.684915,-0.517893,246.309595,3.658886,252.827997,1.566402
Bus194,248.684578,-0.517887,246.305513,3.658885,252.838534,1.566396
Bus195,248.123215,-0.516322,245.460367,3.658104,253.095741,1.565875
Bus196,249.037967,-0.519065,246.849440,3.659234,252.642435,1.566674
Bus197,249.042424,-0.519080,246.855847,3.659253,252.454226,1.566857
Bus198,249.042369,-0.519079,246.855638,3.659252,252.473411,1.566838
Bus199,248.683847,-0.517881,246.308449,3.658877,252.842505,1.566399
Bus200,248.682101,-0.517881,246.308462,3.658878,252.841917,1.566399
Bus201,248.684895,-0.517893,246.309519,3.658886,252.834988,1.566395
Bus202,248.684895,-0.517893,246.309519,3.658886,252.834988,1.566395
Bus203,248.684916,-0.517893,246.309600,3.658886,252.827515,1.566402
Bus204,248.684580,-0.517887,246.305348,3.658885,252.838534,1.566396
Bus205,248.101569,-0.516261,245.427608,3.658074,253.105517,1.565854
Bus206,249.030014,-0.519057,246.849465,3.659234,252.642522,1.566674
Bus207,249.038200,-0.519064,246.848689,3.659234,252.642512,1.566672
Bus208,249.042582,-0.519083,246.856445,3.659255,252.399524,1.566911
Bus209,249.042370,-0.519079,246.855642,3.659252,252.473065,1.566839
Bus210,248.683847,-0.517881,246.308449,3.658877,252.842505,1.566399
Bus211,248.681945,-0.517880,246.308463,3.658878,252.841919,1.566399
Bus212,248.684895,-0.517893,246.309519,3.658886,252.834988,1.566395
Bus213,248.684917,-0.517893,246.309604,3.658886,252.827131,1.566403
Bus214,248.684581,-0.517887,246.305233,3.658885,252.838535,1.566396
Bus215,248.061629,-0.516150,245.367158,3.658019,253.123556,1.565817
Bus216,249.003984,-0.519032,246.849547,3.659232,252.642804,1.566675
Bus217,249.038622,-0.519063,246.847335,3.659234,252.642650,1.566670
Bus218,249.042371,-0.519079,246.855645,3.659252,252.472785,1.566839
Bus219,248.683847,-0.517881,246.308449,3.658877,252.842505,1.566399
Bus220,248.681518,-0.517880,246.308464,3.658878,252.841924,1.566399
Bus221,248.684895,-0.517893,246.309519,3.658886,252.834988,1.566395
Bus222,248.684920,-0.517893,246.309613,3.658886,252.826320,1.566403
Bus223,248.684583,-0.517887,246.305010,3.658885,252.838535,1.566396
Bus224,248.026810,-0.516053,245.314455,3.657971,253.139284,1.565784
Bus225,248.992763,-0.519020,246.849582,3.659232,252.642926,1.566675
Bus226,249.038772,-0.519062,246.846852,3.659233,252.642700,1.566669
Bus227,249.042372,-0.519079,246.855647,3.659252,252.472562,1.566839
Bus228,248.681481,-0.517880,246.308464,3.658878,252.841924,1.566399
Bus229,248.684895,-0.517893,246.309519,3.658886,252.834988,1.566395
Bus230,248.684921,-0.517893,246.309620,3.658886,252.825681,1.566404
Bus231,248.684585,-0.517887,246.304900,3.658885,252.838536,1.566396
Bus232,248.003126,-0.515986,245.278605,3.657938,253.149983,1.565762
Bus233,249.039064,-0.519061,246.820403,3.659260,252.642779,1.566668
Bus234,249.038772,-0.519062,246.846852,3.659233,252.642700,1.566669
Bus235,249.042373,-0.519079,246.855651,3.659252,252.472221,1.566840
Bus236,248.681464,-0.517880,246.308464,3.658878,252.841924,1.566399
Bus237,248.684895,-0.517893,246.309519,3.658886,252.834988,1.566395
Bus238,248.684923,-0.517893,246.309625,3.658886,252.825238,1.566404
Bus239,248.684586,-0.517887,246.304821,3.658885,252.838536,1.566396
Bus240,247.987568,-0.515943,245.255054,3.657916,253.157012,1.565748
Bus241,249.039107,-0.519061,246.816562,3.659264,252.642790,1.566668
Bus242,249.042374,-0.519079,246.855655,3.659252,252.471822,1.566840
Bus243,248.681446,-0.517880,246.308464,3.658878,252.841925,1.566399
Bus244,248.684895,-0.517893,246.309519,3.658886,252.834988,1.566395
Bus245,248.684924,-0.517893,246.309630,3.658886,252.824795,1.566405
Bus246,248.684595,-0.517887,246.303923,3.658886,252.838539,1.566396
Bus247,247.954086,-0.515849,245.204370,3.657870,253.172138,1.565716
Bus248,249.039120,-0.519061,246.815330,3.659265,252.642794,1.566667
Bus249,249.039223,-0.519061,246.806006,3.659274,252.642821,1.566667
Bus250,249.042376,-0.519079,246.855662,3.659252,252.471208,1.566841
Bus251,248.681429,-0.517880,246.308465,3.658878,252.841925,1.566399
Bus252,248.684895,-0.517893,246.309519,3.658886,252.834988,1.566395
Bus253,248.684926,-0.517893,246.309637,3.658886,252.824149,1.566405
Bus254,248.684598,-0.517887,246.303658,3.658886,252.838539,1.566396
Bus255,247.950676,-0.515846,245.204381,3.657870,253.172175,1.565716
Bus256,247.932202,-0.515788,245.170784,3.657839,253.182059,1.565695
Bus257,249.042382,-0.519079,246.855686,3.659252,252.468962,1.566843
Bus258,248.681410,-0.517880,246.308465,3.658878,252.841925,1.566399
Bus259,248.684895,-0.517893,246.309519,3.658886,252.834988,1.566395
Bus260,248.684933,-0.517894,246.309663,3.658886,252.821715,1.566408
Bus261,248.684599,-0.517887,246.303599,3.658886,252.838540,1.566396
Bus262,247.950205,-0.515845,245.204382,3.657869,253.172180,1.565716
Bus263,247.850150,-0.515556,245.044846,3.657726,253.219262,1.565616
Bus264,249.042413,-0.519080,246.855806,3.659252,252.458033,1.566853
Bus265,248.681370,-0.517880,246.308465,3.658878,252.841925,1.566399
Bus266,248.684895,-0.517893,246.309519,3.658886,252.834988,1.566395
Bus267,248.684934,-0.517894,246.309670,3.658886,252.821147,1.566408
Bus268,248.684607,-0.517887,246.302860,3.658887,252.838542,1.566396
Bus269,248.684599,-0.517887,246.303573,3.658886,252.838540,1.566396
Bus270,247.949988,-0.515845,245.204383,3.657869,253.172183,1.565716
Bus271,247.850163,-0.515556,245.044897,3.657726,253.214560,1.565621
Bus272,247.822543,-0.515477,245.002366,3.657687,253.232284,1.565589
Bus273,248.681329,-0.517880,246.308465,3.658878,252.841926,1.566399
Bus274,248.684895,-0.517893,246.309519,3.658886,252.834988,1.566395
Bus275,248.684935,-0.517894,246.309672,3.658886,252.820887,1.566409
Bus276,248.684615,-0.517887,246.302128,3.658888,252.838544,1.566396
Bus277,248.684600,-0.517887,246.303542,3.658886,252.838540,1.566396
Bus278,247.949731,-0.515845,245.204384,3.657869,253.172185,1.565717
Bus279,247.850164,-0.515556,245.044901,3.657726,253.214219,1.565621
Bus280,247.722481,-0.515191,244.848380,3.657546,253.279492,1.565492
Bus281,248.681173,-0.517880,246.308465,3.658878,252.841927,1.566399
Bus282,248.684895,-0.517893,246.309519,3.658886,252.834988,1.566395
Bus283,248.684936,-0.517894,246.309674,3.658886,252.820716,1.566409
Bus284,248.684600,-0.517887,246.303515,3.658887,252.838540,1.566396
Bus285,247.949334,-0.515845,245.204385,3.657869,253.172190,1.565717
Bus286,247.850165,-0.515556,245.044904,3.657726,253.213937,1.565621
Bus287,247.631636,-0.515008,244.791574,3.657409,253.320936,1.565513
Bus288,247.727770,-0.515175,244.830471,3.657563,253.277204,1.565463
Bus289,248.680342,-0.517879,246.308468,3.658878,252.841936,1.566399
Bus290,248.684895,-0.517893,246.309519,3.658886,252.834988,1.566395
Bus291,248.684936,-0.517894,246.309677,3.658886,252.820492,1.566409
Bus292,248.684936,-0.517894,246.309676,3.658886,252.820596,1.566409
Bus293,248.684600,-0.517887,246.303487,3.658887,252.838540,1.566396
Bus294,247.948980,-0.515844,245.204386,3.657869,253.172193,1.565717
Bus295,247.850166,-0.515556,245.044908,3.657726,253.213537,1.565622
Bus296,247.589824,-0.514924,244.765429,3.657346,253.340012,1.565523
Bus297,247.749938,-0.515105,244.755416,3.657631,253.267617,1.565341
Bus298,248.684936,-0.517894,246.309678,3.658886,252.820390,1.566409
Bus299,248.684936,-0.517894,246.309677,3.658886,252.820510,1.566409
Bus300,248.684601,-0.517887,246.303457,3.658887,252.838540,1.566396
Bus301,247.948705,-0.515844,245.204387,3.657869,253.172196,1.565717
Bus302,247.850171,-0.515556,245.044928,3.657726,253.211740,1.565624
Bus303,247.316728,-0.514372,244.594656,3.656934,253.464627,1.565587
Bus304,247.754831,-0.515090,244.738848,3.657646,253.265501,1.565314
Bus305,248.684937,-0.517894,246.309680,3.658886,252.820216,1.566409
Bus306,248.684936,-0.517894,246.309678,3.658886,252.820411,1.566409
Bus307,248.684603,-0.517887,246.303283,3.658887,252.838541,1.566396
Bus308,247.948363,-0.515844,245.204388,3.657869,253.172200,1.565717
Bus309,247.850172,-0.515556,245.044932,3.657726,253.211394,1.565624
Bus310,247.296333,-0.514331,244.581902,3.656904,253.473935,1.565592
Bus311,247.756457,-0.515085,244.733343,3.657651,253.264798,1.565305
Bus312,248.684938,-0.517894,246.309683,3.658886,252.819882,1.566410
Bus313,248.684937,-0.517894,246.309680,3.658886,252.820221,1.566409
Bus314,248.684611,-0.517887,246.302550,3.658887,252.838543,1.566396
Bus315,247.948008,-0.515843,245.204389,3.657869,253.172204,1.565717
Bus316,247.850173,-0.515556,245.044935,3.657726,253.211138,1.565624
Bus317,247.256388,-0.514291,244.582032,3.656901,253.474366,1.565594
Bus318,247.244510,-0.513867,244.314019,3.656915,253.539316,1.565287
Bus319,247.757306,-0.515082,244.730470,3.657654,253.264432,1.565300
Bus320,248.684941,-0.517894,246.309694,3.658886,252.818899,1.566411
Bus321,248.684939,-0.517894,246.309688,3.658886,252.819492,1.566410
Bus322,247.947591,-0.515843,245.204391,3.657869,253.172208,1.565717
Bus323,247.850174,-0.515556,245.044938,3.657726,253.210843,1.565624
Bus324,247.050665,-0.514086,244.582704,3.656889,253.476584,1.565602
Bus325,247.219660,-0.513645,244.185462,3.656921,253.570701,1.565140
Bus326,247.758032,-0.515080,244.728010,3.657656,253.264118,1.565296
Bus327,248.684946,-0.517894,246.309715,3.658887,252.817006,1.566412
Bus328,247.947353,-0.515843,245.204391,3.657869,253.172211,1.565717
Bus329,247.850174,-0.515556,245.044941,3.657726,253.210550,1.565625
Bus330,246.978845,-0.514014,244.582938,3.656885,253.477359,1.565605
Bus331,247.219669,-0.513645,244.185497,3.656921,253.567471,1.565143
Bus332,247.171654,-0.513213,243.937185,3.656929,253.632900,1.564856
Bus333,247.758858,-0.515077,244.725213,3.657659,253.263760,1.565292
Bus334,247.946277,-0.515842,245.204395,3.657869,253.172223,1.565717
Bus335,247.850182,-0.515557,245.044969,3.657726,253.207979,1.565627
Bus336,246.822539,-0.513858,244.583449,3.656876,253.479045,1.565611
Bus337,247.219672,-0.513645,244.185511,3.656921,253.566192,1.565145
Bus338,247.175548,-0.513200,243.586638,3.657284,253.633945,1.564837
Bus339,247.147691,-0.513190,243.937308,3.656889,253.639781,1.564883
Bus340,247.759509,-0.515075,244.723009,3.657661,253.263479,1.565288
Bus341,247.945859,-0.515841,245.204396,3.657869,253.172227,1.565717
Bus342,247.850196,-0.515557,245.045026,3.657727,253.202723,1.565632
Bus343,246.694699,-0.513730,244.583866,3.656868,253.480424,1.565616
Bus344,246.822406,-0.513858,244.583449,3.656876,253.479047,1.565611
Bus345,247.177506,-0.513193,243.410410,3.657462,253.634470,1.564827
Bus346,247.127162,-0.513169,243.937413,3.656855,253.645675,1.564906
Bus347,247.760055,-0.515073,244.721161,3.657662,253.263243,1.565285
Bus348,247.945713,-0.515841,245.204397,3.657869,253.172229,1.565717
Bus349,246.503420,-0.513538,244.584491,3.656857,253.482487,1.565623
Bus350,246.822388,-0.513858,244.583449,3.656876,253.479047,1.565611
Bus351,247.177688,-0.513192,243.394010,3.657479,253.634519,1.564826
Bus352,247.112722,-0.513155,243.937487,3.656830,253.649822,1.564922
Bus353,247.760547,-0.515072,244.719494,3.657664,253.263030,1.565282
Bus354,247.945604,-0.515841,245.204397,3.657869,253.172230,1.565717
Bus355,246.822368,-0.513858,244.583449,3.656876,253.479047,1.565611
Bus356,247.177763,-0.513192,243.387238,3.657486,253.634539,1.564825
Bus357,247.094477,-0.513137,243.937580,3.656800,253.655061,1.564943
Bus358,247.760955,-0.515070,244.718114,3.657665,253.262854,1.565280
Bus359,247.945524,-0.515841,245.204397,3.657869,253.172231,1.565717
Bus360,246.822350,-0.513858,244.583449,3.656876,253.479047,1.565611
Bus361,247.177816,-0.513192,243.382459,3.657491,253.634553,1.564825
Bus362,247.083045,-0.513126,243.937639,3.656781,253.658344,1.564956
Bus363,247.761428,-0.515069,244.716514,3.657666,253.262650,1.565277
Bus364,247.945483,-0.515841,245.204397,3.657869,253.172231,1.565717
Bus365,246.822331,-0.513858,244.583449,3.656876,253.479047,1.565611
Bus366,247.177871,-0.513192,243.377571,3.657496,253.634568,1.564825
Bus367,247.065489,-0.513108,243.937730,3.656751,253.663385,1.564975
Bus368,247.761947,-0.515067,244.714755,3.657668,253.262425,1.565275
Bus369,247.945423,-0.515841,245.204398,3.657869,253.172232,1.565717
Bus370,246.822305,-0.513858,244.583449,3.656876,253.479048,1.565611
Bus371,247.177935,-0.513192,243.371803,3.657501,253.634585,1.564824
Bus372,247.047989,-0.513091,243.937820,3.656722,253.668411,1.564995
Bus373,247.764780,-0.515058,244.705164,3.657677,253.261200,1.565259
Bus374,247.945323,-0.515841,245.204398,3.657869,253.172233,1.565717
Bus375,246.822272,-0.513858,244.583450,3.656876,253.479048,1.565611
Bus376,247.178016,-0.513191,243.364528,3.657509,253.634607,1.564824
Bus377,247.028352,-0.513072,243.937922,3.656689,253.674050,1.565017
Bus378,247.786048,-0.514990,244.632597,3.657742,253.252849,1.565141
Bus379,247.764782,-0.515058,244.705172,3.657677,253.260441,1.565260
Bus380,247.944875,-0.515840,245.204399,3.657869,253.172238,1.565717
Bus381,246.822071,-0.513857,244.583450,3.656876,253.479050,1.565611
Bus382,247.178088,-0.513191,243.358012,3.657515,253.634626,1.564824
