# Output\output_current_1.csv run at 2000-01-01 09:00:00 WET on 907 links
link_name,currA_mag,currA_angle,currB_mag,currB_angle,currC_mag,currC_angle
LINE36,9.925073,-0.841136,15.176963,3.347787,11.579056,1.252475
LINE37,0.000000,-0.269911,0.000000,4.012716,0.000000,1.227046
LINE38,1.449350,-0.841478,0.000000,3.859400,0.000000,1.708339
LINE39,0.000000,0.345525,0.234091,3.347239,0.000000,4.709714
LINE40,0.000000,0.937154,0.238271,3.347239,0.000000,-1.465546
LINE41,9.925073,-0.841136,15.176963,3.347787,11.579056,1.252475
LINE42,0.000000,3.573613,0.000000,-0.272084,0.000000,-1.274493
LINE43,0.000000,0.760466,0.000000,3.760162,0.000000,-1.511940
LINE44,1.449350,-0.841478,0.000000,3.709270,0.000000,1.631442
LINE45,0.000000,0.819887,0.234091,3.347239,0.000000,-1.559910
LINE46,0.000000,2.744819,0.238271,3.347239,0.000000,4.640786
LINE47,9.925073,-0.841136,15.176963,3.347787,11.579056,1.252475
LINE48,0.000000,3.586275,0.000000,-0.125043,0.000000,-1.412171
LINE49,0.000000,0.438716,0.000000,3.760162,0.000000,-1.450278
LINE50,1.449350,-0.841478,0.000000,3.785676,0.000000,0.322650
LINE51,0.000000,1.848487,0.234091,3.347239,0.000000,-1.564746
LINE52,9.925073,-0.841136,15.176963,3.347787,11.579056,1.252475
LINE53,0.000000,4.680991,0.000000,-1.493040,0.000000,4.067521
LINE54,0.000000,3.576336,0.000000,0.166557,0.000000,-1.471809
LINE55,0.000000,0.253368,0.000000,3.361639,0.000000,-1.499026
LINE56,1.449350,-0.841478,0.000000,1.282130,0.000000,4.649291
LINE57,0.000000,1.468225,0.234091,3.347239,0.000000,-1.519258
LINE58,9.925073,-0.841136,15.176963,3.347787,11.579056,1.252475
LINE59,0.000000,4.632101,0.000000,-0.698283,0.000000,3.575909
LINE60,0.000000,3.706903,0.000000,-0.023368,0.000000,-0.220485
LINE61,0.000000,0.266525,0.000000,3.438411,0.000000,-1.484374
LINE62,1.449350,-0.841478,0.000000,1.916816,0.000000,4.667367
LINE63,0.000000,1.524047,0.234091,3.347239,0.000000,4.677099
LINE64,7.760594,-0.841097,15.176963,3.347787,11.579056,1.252475
LINE65,2.164479,-0.841279,0.000000,2.336223,0.000000,1.493742
LINE66,0.000000,-0.985140,0.000000,2.818708,0.000000,4.496633
LINE67,0.000000,3.410947,0.000000,-0.098216,0.000000,-0.039200
LINE68,0.000000,0.030567,0.000000,3.281809,0.000000,-1.505641
LINE69,1.449350,-0.841478,0.000000,2.623839,0.000000,-1.309357
LINE70,0.000000,2.471058,0.234091,3.347239,0.000000,1.186235
LINE71,7.760594,-0.841097,15.176963,3.347787,11.579056,1.252475
LINE72,0.204742,-0.841286,0.000000,3.156569,0.000000,1.651177
LINE73,1.959737,-0.841278,0.000000,3.397046,0.000000,4.648818
LINE74,0.000000,-0.929413,0.000000,3.681929,0.000000,4.308900
LINE75,0.000000,3.397812,0.000000,0.412979,0.000000,-1.074466
LINE76,0.000000,0.087495,0.000000,3.549069,0.000000,-1.465128
LINE77,0.000000,-1.570431,0.234091,3.347239,0.000000,-1.494442
LINE78,7.760594,-0.841097,15.176963,3.347787,11.579056,1.252475
LINE79,0.000000,-1.039364,0.000000,3.751100,0.000000,4.447938
LINE80,0.000000,3.272607,0.000000,0.684886,0.000000,-1.217783
LINE81,0.000000,0.105280,0.000000,3.511452,0.000000,-1.453831
LINE82,0.000000,2.741229,0.234091,3.347239,0.000000,1.633175
LINE83,7.760594,-0.841097,15.176963,3.347787,11.579056,1.252475
LINE84,0.000000,-1.020964,0.000000,3.727337,0.000000,4.638610
LINE85,0.000000,3.258979,0.000000,0.714361,0.000000,-1.213727
LINE86,0.000000,0.074737,0.000000,3.543288,0.000000,-1.409751
LINE87,7.760594,-0.841097,15.176963,3.347787,11.579056,1.252475
LINE88,0.000000,1.439363,0.000000,4.546412,0.000000,1.146296
LINE89,0.000000,3.271612,0.000000,0.506707,0.000000,-1.192775
LINE90,0.000000,-0.024932,0.000000,3.314056,0.000000,-1.431213
LINE91,7.760594,-0.841097,15.176963,3.347787,11.579056,1.252475
LINE92,0.000000,3.497709,0.000000,0.085899,0.000000,-1.525990
LINE93,0.000000,-0.024932,0.000000,3.580308,0.000000,-0.024932
LINE94,7.760594,-0.841097,15.176963,3.347787,11.579056,1.252475
LINE95,0.000000,3.757444,0.000000,0.243563,0.000000,4.624080
LINE96,0.000000,1.545864,0.000000,0.220047,0.000000,-1.566440
LINE97,7.760594,-0.841097,15.176963,3.347787,11.579056,1.252475
LINE98,0.000000,3.035515,0.000000,-0.177243,0.000000,3.916286
LINE99,0.000000,0.000000,0.000000,-0.024932,0.000000,-0.024932
LINE100,7.760594,-0.841097,15.176963,3.347787,11.579056,1.252475
LINE101,0.000000,2.384032,0.000000,-0.210284,0.000000,1.745042
LINE102,0.000000,4.687457,0.000000,0.000000,0.000000,-0.024932
LINE103,0.217277,-0.841246,1.284828,3.347567,0.443215,1.252520
LINE104,7.543317,-0.841092,13.892135,3.347807,11.135841,1.252473
LINE105,0.000000,2.397559,0.000000,-0.124183,0.000000,1.790928
LINE106,0.217277,-0.841246,1.284828,3.347567,0.443215,1.252520
LINE107,7.543317,-0.841092,13.892135,3.347807,11.135841,1.252473
LINE108,0.000000,2.507516,0.000000,-0.009131,0.000000,1.777299
LINE109,0.217277,-0.841246,1.284828,3.347567,0.443215,1.252520
LINE110,7.543317,-0.841092,13.892135,3.347807,11.135841,1.252473
LINE111,0.000000,2.524483,0.000000,-0.032467,0.000000,1.781866
LINE112,0.217277,-0.841246,1.284828,3.347567,0.443215,1.252520
LINE113,7.543317,-0.841092,13.892135,3.347807,11.135841,1.252473
LINE114,0.000000,2.525628,0.000000,-0.032872,0.000000,1.783613
LINE115,0.217277,-0.841246,1.284828,3.347567,0.443215,1.252520
LINE116,0.213108,-0.841221,4.551936,3.347737,2.752350,1.252491
LINE117,7.330209,-0.841089,9.340199,3.347841,8.383491,1.252467
LINE118,0.000000,2.506724,0.000000,-0.011708,0.000000,1.765077
LINE119,0.217277,-0.841246,1.284828,3.347567,0.443215,1.252520
LINE120,0.000000,2.653013,0.000000,-0.236025,0.000000,-1.562342
LINE121,0.213108,-0.841221,4.551936,3.347737,2.752350,1.252491
LINE122,7.330209,-0.841089,9.340199,3.347841,8.383491,1.252467
LINE123,0.000000,2.517066,0.000000,-0.025239,0.000000,1.751907
LINE124,0.217277,-0.841246,1.284828,3.347567,0.443215,1.252520
LINE125,0.000000,2.736154,0.000000,-0.070355,0.000000,-1.565220
LINE126,0.213108,-0.841221,4.551936,3.347737,2.752350,1.252491
LINE127,7.330209,-0.841089,9.340199,3.347841,8.383491,1.252467
LINE128,0.000000,2.541061,0.000000,0.007790,0.000000,1.710238
LINE129,0.217277,-0.841246,1.284828,3.347567,0.443215,1.252520
LINE130,0.000000,2.794910,0.000000,-0.024932,0.000000,4.685504
LINE131,0.213108,-0.841221,0.000000,4.130909,0.000000,4.631077
LINE132,0.000000,-0.896996,4.551936,3.347737,2.752350,1.252491
LINE133,7.330209,-0.841089,9.340199,3.347841,8.383491,1.252467
LINE134,0.000000,2.477605,0.000000,-0.004615,0.000000,1.726859
LINE135,0.217277,-0.841246,1.284828,3.347567,0.443215,1.252520
LINE136,0.000000,1.545864,0.000000,-0.024932,0.000000,1.523407
LINE137,0.213108,-0.841221,0.000000,4.181011,0.000000,4.586418
LINE138,0.000000,-0.892539,4.551936,3.347737,2.752350,1.252491
LINE139,7.330209,-0.841089,9.340199,3.347841,8.383491,1.252467
LINE140,0.000000,2.468971,0.000000,-0.019372,0.000000,1.737573
LINE141,0.217277,-0.841246,1.284828,3.347567,0.443215,1.252520
LINE142,0.000000,1.545864,0.000000,-0.024932,0.000000,3.116661
LINE143,0.213108,-0.841221,0.000000,4.143456,0.000000,4.549190
LINE144,0.000000,-0.873284,4.551936,3.347737,2.752350,1.252491
LINE145,7.330209,-0.841089,9.340199,3.347841,8.383491,1.252467
LINE146,0.000000,2.562875,0.000000,-0.026386,0.000000,1.776457
LINE147,0.217277,-0.841246,1.284828,3.347567,0.443215,1.252520
LINE148,0.000000,1.545864,0.000000,0.296819,0.000000,1.500973
LINE149,0.213108,-0.841221,0.000000,4.292009,0.000000,4.592450
LINE150,0.000000,-1.114376,0.000000,2.243361,2.752350,1.252491
LINE151,0.000000,-0.051337,4.551936,3.347737,0.000000,-1.426542
LINE152,7.330209,-0.841089,9.340199,3.347841,8.383491,1.252467
LINE153,0.000000,2.181068,0.000000,-0.101720,0.000000,2.074466
LINE154,0.217277,-0.841246,1.284828,3.347567,0.443215,1.252520
LINE155,0.000000,1.082217,0.000000,-0.810330,0.000000,1.540249
LINE156,0.213108,-0.841221,0.000000,4.266108,0.000000,4.619143
LINE157,0.000000,-1.110118,0.000000,2.234879,2.752350,1.252491
LINE158,0.000000,-0.054442,4.551936,3.347737,0.000000,-1.444557
LINE159,7.330209,-0.841089,9.340199,3.347841,8.383491,1.252467
LINE160,0.000000,3.880441,0.000000,0.139786,0.000000,1.685839
LINE161,0.000000,1.757369,0.878883,3.347571,0.000000,1.734275
LINE162,0.217277,-0.841246,0.405946,3.347559,0.443215,1.252520
LINE163,0.000000,1.224114,0.000000,-0.346682,0.000000,1.547818
LINE164,0.213108,-0.841221,0.000000,4.204627,0.000000,4.614667
LINE165,0.000000,-1.120937,0.000000,2.236511,2.752350,1.252491
LINE166,0.000000,-0.071894,4.551936,3.347737,0.000000,-1.474068
LINE167,7.330209,-0.841089,9.340199,3.347841,8.383491,1.252467
LINE168,0.000000,2.819932,0.000000,-0.498324,0.000000,2.925803
LINE169,0.000000,2.120258,0.878883,3.347571,0.000000,1.667030
LINE170,0.217277,-0.841246,0.405946,3.347559,0.443215,1.252520
LINE171,0.000000,0.438716,0.000000,-0.024932,0.000000,-0.024932
LINE172,0.213108,-0.841221,0.000000,4.220268,0.000000,4.587615
LINE173,0.000000,-1.414081,0.000000,2.332968,0.000000,2.914914
LINE174,0.000000,-0.407092,0.000000,-0.130247,2.752350,1.252491
LINE175,0.000000,0.046058,4.551936,3.347737,0.000000,-1.520273
LINE176,7.330209,-0.841089,9.340199,3.347841,8.383491,1.252467
LINE177,0.000000,3.051173,0.878883,3.347571,0.000000,4.658043
LINE178,0.217277,-0.841246,0.405946,3.347559,0.000000,2.190234
LINE179,0.000000,0.079500,0.000000,3.372950,0.443215,1.252520
LINE180,0.000000,0.140217,0.000000,0.438716,0.000000,4.689410
LINE181,0.213108,-0.841221,0.000000,4.170619,0.000000,4.520140
LINE182,0.000000,-1.391883,0.000000,2.339314,0.000000,2.856726
LINE183,0.000000,-0.408760,0.000000,-0.165877,2.752350,1.252491
LINE184,0.000000,-0.028577,4.551936,3.347737,0.000000,-1.530278
LINE185,7.330209,-0.841089,9.340199,3.347841,8.383491,1.252467
LINE186,0.217277,-0.841246,0.405946,3.347559,0.000000,1.502018
LINE187,0.000000,0.082776,0.000000,3.370768,0.443215,1.252520
LINE188,0.000000,4.687457,0.000000,0.438716,0.000000,-0.024932
LINE189,0.213108,-0.841221,0.000000,4.238381,0.000000,4.636349
LINE190,0.000000,2.129201,0.000000,0.134194,0.000000,1.895698
LINE191,0.000000,-0.914231,0.000000,2.386792,0.000000,2.937592
LINE192,0.000000,-0.354187,0.000000,-0.103107,2.752350,1.252491
LINE193,0.000000,0.025901,4.551936,3.347737,0.000000,-1.516289
LINE194,7.330209,-0.841089,9.340199,3.347841,8.383491,1.252467
LINE195,0.217277,-0.841246,0.405946,3.347559,0.000000,1.503286
LINE196,0.000000,2.628819,0.000000,1.283226,0.221607,1.252520
LINE197,0.000000,0.061994,0.000000,3.368106,0.221607,1.252520
LINE198,0.000000,0.438716,0.000000,0.438716,0.000000,-1.554248
LINE199,0.213108,-0.841221,0.000000,4.190594,0.000000,4.639002
LINE200,0.000000,1.028501,0.000000,1.028501,0.000000,2.396566
LINE201,0.000000,-1.343120,0.000000,2.097628,0.000000,2.715963
LINE202,0.000000,-0.285938,0.000000,-0.031757,2.752350,1.252491
LINE203,0.000000,-0.031942,4.551936,3.347737,0.000000,-1.493359
LINE204,7.330209,-0.841089,9.340199,3.347841,8.383491,1.252467
LINE205,0.217277,-0.841246,0.000000,-1.010547,0.000000,2.708013
LINE206,0.000000,2.824380,0.405946,3.347559,0.000000,2.168055
LINE207,0.000000,4.204015,0.000000,3.554377,0.221607,1.252520
LINE208,0.000000,0.107204,0.000000,3.296742,0.221607,1.252520
LINE209,0.000000,0.438716,0.000000,-0.024932,0.000000,4.711541
LINE210,0.213108,-0.841221,0.000000,4.191316,0.000000,4.596047
LINE211,0.000000,-1.446085,0.000000,2.047011,0.000000,2.768367
LINE212,0.000000,-0.266033,0.000000,0.094282,2.752350,1.252491
LINE213,0.000000,0.107122,4.551936,3.347737,0.000000,-1.517461
LINE214,7.330209,-0.841089,9.340199,3.347841,8.383491,1.252467
LINE215,0.217277,-0.841246,0.000000,2.506477,0.000000,1.950549
LINE216,0.000000,2.929947,0.405946,3.347559,0.000000,1.940903
LINE217,0.000000,-0.499566,0.000000,3.407381,0.221607,1.252520
LINE218,0.000000,0.000000,0.000000,0.000000,0.000000,-0.024932
LINE219,0.213108,-0.841221,0.000000,4.212866,0.000000,4.609052
LINE220,0.000000,-1.272500,0.000000,1.494350,0.000000,2.043635
LINE221,0.000000,-0.288334,0.000000,0.022663,2.752350,1.252491
LINE222,0.000000,0.120163,4.551936,3.347737,0.000000,-1.503920
LINE223,7.330209,-0.841089,9.340199,3.347841,8.383491,1.252467
LINE224,0.217277,-0.841246,0.000000,3.302036,0.000000,1.415467
LINE225,0.000000,1.758039,0.405946,3.347559,0.000000,2.018367
LINE226,0.000000,-0.176714,0.000000,3.422783,0.221607,1.252520
LINE227,0.213108,-0.841221,0.000000,4.083196,0.000000,4.612373
LINE228,0.000000,-1.002054,0.000000,1.350404,0.000000,2.933178
LINE229,0.000000,-0.299315,0.000000,0.014228,2.752350,1.252491
LINE230,0.000000,0.082602,4.551936,3.347737,0.000000,-1.514649
LINE231,7.330209,-0.841089,9.340199,3.347841,8.383491,1.252467
LINE232,0.000000,-0.008296,0.405946,3.347559,0.000000,1.614154
LINE233,0.000000,3.844976,0.000000,3.036423,0.000000,3.424580
LINE234,0.000000,-0.397035,0.000000,3.302968,0.221607,1.252520
LINE235,0.213108,-0.841221,0.000000,4.051048,0.000000,1.540224
LINE236,0.000000,-0.580020,0.000000,2.383877,0.000000,2.302783
LINE237,0.000000,-0.335915,0.000000,-0.057008,2.752350,1.252491
LINE238,0.000000,-0.075747,4.551936,3.347737,0.000000,-1.522945
LINE239,7.330209,-0.841089,9.340199,3.347841,8.383491,1.252467
LINE240,0.000000,-0.498250,0.405946,3.347559,0.000000,1.572905
LINE241,0.000000,-0.092015,0.000000,3.749994,0.221607,1.252520
LINE242,0.213108,-0.841221,0.000000,4.033481,0.000000,1.603155
LINE243,0.000000,-0.397816,0.000000,2.561147,0.000000,1.877260
LINE244,0.000000,-0.342983,0.000000,-0.101221,2.752350,1.252491
LINE245,0.000000,-0.136528,4.551936,3.347737,0.000000,-1.525760
LINE246,7.330209,-0.841089,9.340199,3.347841,8.383491,1.252467
LINE247,0.000000,0.202703,0.200880,3.347559,0.000000,1.488867
LINE248,0.000000,2.134586,0.205065,3.347559,0.000000,4.640229
LINE249,0.000000,0.743068,0.000000,2.984932,0.221607,1.252520
LINE250,0.213108,-0.841221,0.000000,3.790025,0.000000,4.643382
LINE251,0.000000,-0.782321,0.000000,1.892126,0.000000,2.375531
LINE252,0.000000,-0.314970,0.000000,-0.054577,2.752350,1.252491
LINE253,0.000000,-0.175722,4.551936,3.347737,0.000000,-1.525903
LINE254,0.647824,-0.841193,0.000000,0.411953,0.000000,4.117822
LINE255,6.682385,-0.841079,9.340199,3.347841,8.383491,1.252467
LINE256,0.000000,0.438504,0.000000,3.487289,0.221607,1.252520
LINE257,0.213108,-0.841221,0.000000,3.444128,0.000000,4.611559
LINE258,0.000000,0.849577,0.000000,4.118177,0.000000,2.366407
LINE259,0.000000,-0.297440,0.000000,-0.059773,2.752350,1.252491
LINE260,0.000000,-0.150345,4.551936,3.347737,0.000000,-1.509215
LINE261,0.647824,-0.841193,0.000000,0.399430,0.000000,2.644073
LINE262,6.682385,-0.841079,9.340199,3.347841,8.383491,1.252467
LINE263,0.000000,2.628467,0.000000,3.099122,0.221607,1.252520
LINE264,0.213108,-0.841221,0.000000,0.478773,0.000000,2.296257
LINE265,0.000000,-0.447420,0.000000,3.485155,0.000000,2.252368
LINE266,0.000000,-0.286219,0.000000,-0.036877,2.752350,1.252491
LINE267,0.000000,-0.979196,4.363517,3.347738,0.000000,1.624307
LINE268,0.000000,-0.194428,0.188419,3.347706,0.000000,-1.566309
LINE269,0.647824,-0.841193,0.000000,0.357907,0.000000,1.665059
LINE270,0.000000,0.081031,0.000000,3.131055,0.209168,1.252455
LINE271,6.682385,-0.841079,9.340199,3.347841,8.174323,1.252468
LINE272,0.213108,-0.841221,0.000000,0.177339,0.000000,1.629297
LINE273,0.000000,4.469366,0.000000,3.294006,0.000000,1.808619
LINE274,0.000000,-0.234103,0.000000,0.019601,2.752350,1.252491
LINE275,0.000000,2.948587,4.363517,3.347738,0.000000,4.613622
LINE276,0.000000,-0.196573,0.188419,3.347706,0.000000,4.702374
LINE277,0.647824,-0.841193,0.000000,0.395074,0.000000,1.968055
LINE278,0.000000,0.418417,0.000000,3.282471,0.209168,1.252455
LINE279,6.682385,-0.841079,9.340199,3.347841,8.174323,1.252468
LINE280,0.213108,-0.841221,0.000000,3.225102,0.000000,1.582011
LINE281,0.000000,-1.225161,0.000000,3.831846,0.000000,2.623784
LINE282,0.000000,-0.310988,0.000000,-0.133649,2.752350,1.252491
LINE283,0.000000,-0.334084,0.188419,3.347706,0.000000,4.673528
LINE284,0.647824,-0.841193,0.000000,0.372339,0.000000,4.133819
LINE285,0.000000,-0.170809,0.000000,3.244310,0.209168,1.252455
LINE286,1.826822,-0.841043,4.651116,3.347823,1.179957,1.252367
LINE287,4.855564,-0.841092,4.689083,3.347859,6.994366,1.252485
LINE288,0.213108,-0.841221,0.000000,2.420932,0.000000,1.661909
LINE289,0.000000,-0.766717,0.000000,2.539173,0.000000,1.559954
LINE290,0.000000,0.844133,0.000000,3.035207,0.225870,1.252484
LINE291,0.000000,-0.322236,0.000000,-0.140447,2.526480,1.252492
LINE292,0.000000,2.759128,0.188419,3.347706,0.000000,-1.565908
LINE293,0.647824,-0.841193,0.000000,0.386531,0.000000,4.700615
LINE294,0.000000,-0.432270,0.000000,3.233508,0.209168,1.252455
LINE295,1.826822,-0.841043,4.651116,3.347823,1.179957,1.252367
LINE296,4.855564,-0.841092,4.689083,3.347859,6.994366,1.252485
LINE297,0.000000,2.974265,0.000000,2.485112,0.225870,1.252484
LINE298,0.000000,-0.269527,0.000000,-0.191455,2.526480,1.252492
LINE299,0.000000,1.478539,0.188419,3.347706,0.000000,4.663970
LINE300,0.647824,-0.841193,0.000000,0.387621,0.000000,1.741395
LINE301,0.000000,-0.226316,0.000000,3.337941,0.209168,1.252455
LINE302,1.826822,-0.841043,4.651116,3.347823,1.179957,1.252367
LINE303,4.855564,-0.841092,4.689083,3.347859,6.994366,1.252485
LINE304,0.000000,2.180929,0.000000,1.006650,0.225870,1.252484
LINE305,0.000000,3.621191,0.000000,0.368258,2.526480,1.252492
LINE306,0.000000,2.596656,0.188419,3.347706,0.000000,2.188349
LINE307,0.647824,-0.841193,0.000000,0.386695,0.000000,1.574639
LINE308,0.000000,-0.008224,0.000000,3.256472,0.209168,1.252455
LINE309,1.826822,-0.841043,4.651116,3.347823,1.179957,1.252367
LINE310,4.855564,-0.841092,4.689083,3.347859,6.994366,1.252485
LINE311,0.000000,3.505305,0.000000,1.723821,0.225870,1.252484
LINE312,0.000000,2.645528,0.000000,0.829341,2.526480,1.252492
LINE313,0.000000,1.579610,0.188419,3.347706,0.000000,0.240816
LINE314,0.647824,-0.841193,0.000000,0.377032,0.000000,1.639168
LINE315,0.000000,0.974921,0.000000,3.232643,0.209168,1.252455
LINE316,0.259136,-0.841159,0.000000,3.156459,0.000000,-1.395622
LINE317,1.567686,-0.841024,4.651116,3.347823,1.179957,1.252367
LINE318,4.855564,-0.841092,4.689083,3.347859,6.994366,1.252485
LINE319,0.000000,-1.237667,0.000000,2.572851,0.225870,1.252484
LINE320,0.000000,3.497395,0.000000,-1.242263,2.526480,1.252492
LINE321,0.647824,-0.841193,0.000000,0.367421,0.000000,1.545266
LINE322,0.000000,2.769372,0.000000,2.989505,0.209168,1.252455
LINE323,0.259136,-0.841159,0.000000,3.229795,0.000000,-1.512470
LINE324,1.567686,-0.841024,4.651116,3.347823,1.179957,1.252367
LINE325,4.855564,-0.841092,4.689083,3.347859,6.994366,1.252485
LINE326,0.000000,-0.225523,0.000000,-1.089078,2.526480,1.252492
LINE327,0.647824,-0.841193,0.000000,0.438116,0.000000,-1.566814
LINE328,0.000000,3.159624,0.000000,3.112633,0.209168,1.252455
LINE329,0.259136,-0.841159,0.000000,3.212479,0.000000,-1.543423
LINE330,0.000000,-1.542256,0.000000,3.464744,0.225914,1.252369
LINE331,1.567686,-0.841024,4.651116,3.347823,0.954042,1.252366
LINE332,4.855564,-0.841092,4.689083,3.347859,6.994366,1.252485
LINE333,0.647824,-0.841193,0.000000,0.375042,0.000000,-1.551706
LINE334,0.000000,0.873086,0.000000,1.577357,0.209168,1.252455
LINE335,0.259136,-0.841159,0.000000,3.264898,0.000000,-1.541380
LINE336,0.000000,0.629524,0.000000,3.406290,0.225914,1.252369
LINE337,0.000000,-1.562061,3.448505,3.347830,0.000000,1.587836
LINE338,1.567686,-0.841024,1.202610,3.347802,0.954042,1.252366
LINE339,4.855564,-0.841092,4.689083,3.347859,6.994366,1.252485
LINE340,0.647824,-0.841193,0.000000,0.385155,0.000000,4.708610
LINE341,0.000000,0.211841,0.000000,2.290727,0.209168,1.252455
LINE342,0.142107,-0.841159,0.000000,-0.740986,0.000000,1.580701
LINE343,0.117029,-0.841159,0.000000,3.246826,0.000000,-1.559449
LINE344,0.000000,-1.538693,3.448505,3.347830,0.000000,1.587893
LINE345,1.567686,-0.841024,1.202610,3.347802,0.954042,1.252366
LINE346,4.855564,-0.841092,4.689083,3.347859,6.994366,1.252485
LINE347,0.647824,-0.841193,0.000000,0.400678,0.000000,4.303282
LINE348,0.142107,-0.841159,0.000000,3.261189,0.000000,1.281197
LINE349,0.117029,-0.841159,0.000000,3.208226,0.000000,1.579705
LINE350,0.000000,3.781682,3.448505,3.347830,0.000000,1.587645
LINE351,1.567686,-0.841024,1.202610,3.347802,0.954042,1.252366
LINE352,4.855564,-0.841092,4.689083,3.347859,6.994366,1.252485
LINE353,0.647824,-0.841193,0.000000,0.577998,0.000000,-1.558588
LINE354,0.117029,-0.841159,0.000000,3.089009,0.000000,3.389964
LINE355,0.000000,2.785295,3.448505,3.347830,0.000000,1.585227
LINE356,1.567686,-0.841024,1.202610,3.347802,0.954042,1.252366
LINE357,4.855564,-0.841092,4.689083,3.347859,6.994366,1.252485
LINE358,0.647824,-0.841193,0.000000,0.823231,0.000000,-1.482757
LINE359,0.117029,-0.841159,0.000000,3.537319,0.000000,1.909269
LINE360,0.000000,2.576828,3.448505,3.347830,0.000000,1.601364
LINE361,1.567686,-0.841024,1.202610,3.347802,0.954042,1.252366
LINE362,4.855564,-0.841092,4.689083,3.347859,6.994366,1.252485
LINE363,0.647824,-0.841193,0.000000,0.604263,0.000000,-1.533174
LINE364,0.117029,-0.841159,0.000000,-1.001320,0.000000,1.767807
LINE365,0.000000,2.570249,3.448505,3.347830,0.000000,1.566736
LINE366,1.567686,-0.841024,1.202610,3.347802,0.954042,1.252366
LINE367,4.855564,-0.841092,4.689083,3.347859,6.994366,1.252485
LINE368,0.647824,-0.841193,0.000000,2.827670,0.000000,4.499649
LINE369,0.117029,-0.841159,0.000000,3.422846,0.000000,1.739942
LINE370,0.000000,2.456832,3.448505,3.347830,0.000000,1.794370
LINE371,1.567686,-0.841024,1.202610,3.347802,0.954042,1.252366
LINE372,4.855564,-0.841092,4.689083,3.347859,6.994366,1.252485
LINE373,0.647824,-0.841193,0.000000,0.853708,0.000000,4.666312
LINE374,0.117029,-0.841159,0.000000,2.155720,0.000000,4.538058
LINE375,0.000000,2.307045,3.448505,3.347830,0.000000,1.736167
LINE376,1.567686,-0.841024,1.202610,3.347802,0.954042,1.252366
LINE377,4.855564,-0.841092,4.689083,3.347859,4.885306,1.252477
LINE378,0.000000,1.815677,0.000000,1.713692,2.109061,1.252503
LINE379,0.647824,-0.841193,0.000000,4.218366,0.000000,4.682520
LINE380,0.117029,-0.841159,0.000000,1.894427,0.000000,4.681151
LINE381,0.000000,2.289841,3.448505,3.347830,0.000000,1.780460
LINE382,1.567686,-0.841024,1.202610,3.347802,0.954042,1.252366
