# file...... Output_case1_3p\Load1_voltage.csv
# date...... Thu Feb 18 14:31:07 2016
# user...... Gregorio
# host...... (null)
# target.... load 920
# trigger... (none)
# interval.. 0
# limit..... 0
# timestamp,voltage_A
2000-01-01 02:23:00 EST,+252.077-30.0147d
2000-01-01 02:24:00 EST,+252.072-30.0155d
2000-01-01 02:25:00 EST,+252.068-30.0159d
2000-01-01 02:26:00 EST,+252.068-30.0159d
2000-01-01 02:27:00 EST,+252.061-30.0164d
2000-01-01 02:28:00 EST,+252.056-30.0172d
2000-01-01 02:29:00 EST,+252.052-30.0177d
2000-01-01 02:30:00 EST,+252.057-30.0171d
2000-01-01 02:31:00 EST,+252.055-30.0168d
2000-01-01 02:32:00 EST,+252.057-30.0166d
2000-01-01 02:33:00 EST,+252.058-30.0164d
2000-01-01 02:34:00 EST,+252.055-30.0168d
2000-01-01 02:35:00 EST,+252.055-30.0168d
2000-01-01 02:36:00 EST,+252.063-30.0158d
2000-01-01 02:37:00 EST,+252.06-30.0162d
2000-01-01 02:38:00 EST,+252.062-30.0159d
2000-01-01 02:39:00 EST,+252.062-30.0159d
2000-01-01 02:40:00 EST,+252.055-30.0169d
2000-01-01 02:41:00 EST,+252.058-30.0164d
2000-01-01 02:42:00 EST,+252.064-30.0156d
2000-01-01 02:43:00 EST,+252.067-30.0151d
2000-01-01 02:44:00 EST,+252.061-30.0158d
2000-01-01 02:45:00 EST,+252.071-30.0149d
2000-01-01 02:46:00 EST,+252.075-30.0143d
2000-01-01 02:47:00 EST,+252.069-30.0151d
2000-01-01 02:48:00 EST,+252.071-30.0149d
2000-01-01 02:49:00 EST,+252.075-30.0143d
2000-01-01 02:50:00 EST,+252.076-30.0145d
2000-01-01 02:51:00 EST,+252.081-30.0137d
2000-01-01 02:52:00 EST,+252.078-30.014d
2000-01-01 02:53:00 EST,+252.083-30.0137d
2000-01-01 02:54:00 EST,+252.084-30.0137d
2000-01-01 02:55:00 EST,+252.083-30.0138d
2000-01-01 02:56:00 EST,+252.078-30.0147d
2000-01-01 02:57:00 EST,+252.075-30.015d
2000-01-01 02:58:00 EST,+252.075-30.015d
2000-01-01 02:59:00 EST,+252.075-30.0147d
2000-01-01 03:00:00 EST,+252.077-30.0145d
2000-01-01 03:01:00 EST,+252.072-30.0152d
2000-01-01 03:02:00 EST,+252.082-30.0138d
2000-01-01 03:03:00 EST,+252.075-30.0146d
2000-01-01 03:04:00 EST,+252.067-30.0155d
2000-01-01 03:05:00 EST,+252.064-30.0156d
2000-01-01 03:06:00 EST,+252.068-30.0151d
2000-01-01 03:07:00 EST,+252.068-30.0151d
2000-01-01 03:08:00 EST,+252.07-30.0148d
2000-01-01 03:09:00 EST,+252.074-30.0143d
2000-01-01 03:10:00 EST,+252.078-30.0136d
2000-01-01 03:11:00 EST,+252.077-30.014d
2000-01-01 03:12:00 EST,+252.075-30.0142d
2000-01-01 03:13:00 EST,+252.075-30.0142d
2000-01-01 03:14:00 EST,+252.073-30.0145d
2000-01-01 03:15:00 EST,+252.077-30.0139d
2000-01-01 03:16:00 EST,+252.073-30.0144d
2000-01-01 03:17:00 EST,+252.074-30.0144d
2000-01-01 03:18:00 EST,+252.078-30.0138d
2000-01-01 03:19:00 EST,+252.077-30.014d
2000-01-01 03:20:00 EST,+252.076-30.0141d
2000-01-01 03:21:00 EST,+252.074-30.0144d
2000-01-01 03:22:00 EST,+252.064-30.0157d
2000-01-01 03:23:00 EST,+252.063-30.0158d
2000-01-01 03:24:00 EST,+252.06-30.0163d
2000-01-01 03:25:00 EST,+252.058-30.0166d
2000-01-01 03:26:00 EST,+252.063-30.0159d
2000-01-01 03:27:00 EST,+252.006-30.0238d
2000-01-01 03:28:00 EST,+252.003-30.0242d
2000-01-01 03:29:00 EST,+252.001-30.0245d
2000-01-01 03:30:00 EST,+252.003-30.0242d
2000-01-01 03:31:00 EST,+251.999-30.0247d
2000-01-01 03:32:00 EST,+251.998-30.0249d
2000-01-01 03:33:00 EST,+252.001-30.0245d
2000-01-01 03:34:00 EST,+251.995-30.0252d
2000-01-01 03:35:00 EST,+251.998-30.0248d
2000-01-01 03:36:00 EST,+251.998-30.0247d
2000-01-01 03:37:00 EST,+252.004-30.0241d
2000-01-01 03:38:00 EST,+252.006-30.0239d
2000-01-01 03:39:00 EST,+252-30.0246d
2000-01-01 03:40:00 EST,+252.002-30.0244d
2000-01-01 03:41:00 EST,+251.995-30.0254d
2000-01-01 03:42:00 EST,+251.994-30.0254d
2000-01-01 03:43:00 EST,+251.997-30.0251d
2000-01-01 03:44:00 EST,+251.996-30.025d
2000-01-01 03:45:00 EST,+252-30.0244d
2000-01-01 03:46:00 EST,+252.001-30.0244d
2000-01-01 03:47:00 EST,+252.06-30.0163d
2000-01-01 03:48:00 EST,+252.059-30.0165d
2000-01-01 03:49:00 EST,+252.061-30.0164d
2000-01-01 03:50:00 EST,+252.064-30.016d
2000-01-01 03:51:00 EST,+252.062-30.0162d
2000-01-01 03:52:00 EST,+252.067-30.0155d
2000-01-01 03:53:00 EST,+252.075-30.0145d
2000-01-01 03:54:00 EST,+252.07-30.0151d
2000-01-01 03:55:00 EST,+252.064-30.0159d
2000-01-01 03:56:00 EST,+252.063-30.0161d
2000-01-01 03:57:00 EST,+252.06-30.0165d
2000-01-01 03:58:00 EST,+252.054-30.0171d
2000-01-01 03:59:00 EST,+252.052-30.0169d
2000-01-01 04:00:00 EST,+252.053-30.0167d
2000-01-01 04:01:00 EST,+252.062-30.0164d
2000-01-01 04:02:00 EST,+252.065-30.0159d
2000-01-01 04:03:00 EST,+252.072-30.015d
2000-01-01 04:04:00 EST,+252.065-30.0159d
2000-01-01 04:05:00 EST,+252.067-30.0157d
2000-01-01 04:06:00 EST,+252.075-30.0145d
2000-01-01 04:07:00 EST,+252.068-30.0152d
2000-01-01 04:08:00 EST,+252.06-30.0163d
2000-01-01 04:09:00 EST,+252.058-30.0165d
2000-01-01 04:10:00 EST,+252.058-30.0165d
2000-01-01 04:11:00 EST,+252.057-30.0167d
2000-01-01 04:12:00 EST,+252.057-30.0167d
2000-01-01 04:13:00 EST,+252.056-30.0168d
2000-01-01 04:14:00 EST,+252.057-30.0167d
2000-01-01 04:15:00 EST,+252.061-30.0162d
2000-01-01 04:16:00 EST,+252.055-30.0169d
2000-01-01 04:17:00 EST,+252.061-30.0162d
2000-01-01 04:18:00 EST,+252.062-30.016d
2000-01-01 04:19:00 EST,+252.062-30.016d
2000-01-01 04:20:00 EST,+252.066-30.0154d
2000-01-01 04:21:00 EST,+252.072-30.0151d
2000-01-01 04:22:00 EST,+252.068-30.0156d
2000-01-01 04:23:00 EST,+252.076-30.0146d
2000-01-01 04:24:00 EST,+252.082-30.0138d
2000-01-01 04:25:00 EST,+252.075-30.0151d
2000-01-01 04:26:00 EST,+252.081-30.0142d
2000-01-01 04:27:00 EST,+252.081-30.0142d
2000-01-01 04:28:00 EST,+252.085-30.0136d
2000-01-01 04:29:00 EST,+252.084-30.0138d
2000-01-01 04:30:00 EST,+252.085-30.0137d
2000-01-01 04:31:00 EST,+252.088-30.0133d
2000-01-01 04:32:00 EST,+252.081-30.0143d
2000-01-01 04:33:00 EST,+252.075-30.0151d
2000-01-01 04:34:00 EST,+252.074-30.0152d
2000-01-01 04:35:00 EST,+252.077-30.0147d
2000-01-01 04:36:00 EST,+252.075-30.015d
2000-01-01 04:37:00 EST,+252.07-30.0157d
2000-01-01 04:38:00 EST,+252.068-30.016d
2000-01-01 04:39:00 EST,+252.069-30.0159d
2000-01-01 04:40:00 EST,+252.063-30.0167d
2000-01-01 04:41:00 EST,+252.063-30.0167d
2000-01-01 04:42:00 EST,+252.062-30.0168d
2000-01-01 04:43:00 EST,+252.066-30.0163d
2000-01-01 04:44:00 EST,+252.073-30.0153d
2000-01-01 04:45:00 EST,+252.071-30.0156d
2000-01-01 04:46:00 EST,+252.071-30.0156d
2000-01-01 04:47:00 EST,+252.065-30.0164d
2000-01-01 04:48:00 EST,+252.069-30.0159d
2000-01-01 04:49:00 EST,+252.071-30.0156d
2000-01-01 04:50:00 EST,+252.076-30.0149d
2000-01-01 04:51:00 EST,+252.072-30.0155d
2000-01-01 04:52:00 EST,+252.076-30.0149d
2000-01-01 04:53:00 EST,+252.079-30.0145d
2000-01-01 04:54:00 EST,+252.076-30.0149d
2000-01-01 04:55:00 EST,+252.067-30.0161d
2000-01-01 04:56:00 EST,+252.067-30.0161d
2000-01-01 04:57:00 EST,+252.063-30.0167d
2000-01-01 04:58:00 EST,+252.058-30.0173d
2000-01-01 04:59:00 EST,+252.056-30.0177d
2000-01-01 05:00:00 EST,+252.062-30.0169d
2000-01-01 05:01:00 EST,+252.068-30.016d
2000-01-01 05:02:00 EST,+252.075-30.0151d
2000-01-01 05:03:00 EST,+252.074-30.0152d
2000-01-01 05:04:00 EST,+252.07-30.0157d
2000-01-01 05:05:00 EST,+252.058-30.017d
2000-01-01 05:06:00 EST,+252.059-30.0168d
2000-01-01 05:07:00 EST,+252.057-30.0171d
2000-01-01 05:08:00 EST,+252.055-30.0174d
2000-01-01 05:09:00 EST,+252.055-30.0174d
2000-01-01 05:10:00 EST,+252.053-30.0177d
2000-01-01 05:11:00 EST,+252.058-30.017d
2000-01-01 05:12:00 EST,+252.06-30.0168d
2000-01-01 05:13:00 EST,+252.062-30.0164d
2000-01-01 05:14:00 EST,+252.063-30.0163d
2000-01-01 05:15:00 EST,+252.069-30.0155d
2000-01-01 05:16:00 EST,+252.076-30.0145d
2000-01-01 05:17:00 EST,+252.074-30.0149d
2000-01-01 05:18:00 EST,+252.071-30.0153d
2000-01-01 05:19:00 EST,+252.076-30.0145d
2000-01-01 05:20:00 EST,+252.074-30.0149d
2000-01-01 05:21:00 EST,+252.075-30.0147d
2000-01-01 05:22:00 EST,+252.075-30.0147d
2000-01-01 05:23:00 EST,+252.078-30.0147d
2000-01-01 05:24:00 EST,+252.073-30.0153d
2000-01-01 05:25:00 EST,+252.075-30.0151d
2000-01-01 05:26:00 EST,+252.077-30.0147d
2000-01-01 05:27:00 EST,+252.046-30.019d
2000-01-01 05:28:00 EST,+252.035-30.0204d
2000-01-01 05:29:00 EST,+252.034-30.0206d
2000-01-01 05:30:00 EST,+252.067-30.0162d
2000-01-01 05:31:00 EST,+252.074-30.0152d
2000-01-01 05:32:00 EST,+252.077-30.0148d
2000-01-01 05:33:00 EST,+252.079-30.0145d
2000-01-01 05:34:00 EST,+252.037-30.0203d
2000-01-01 05:35:00 EST,+252.041-30.0197d
2000-01-01 05:36:00 EST,+252.039-30.0199d
2000-01-01 05:37:00 EST,+252.08-30.0143d
2000-01-01 05:38:00 EST,+252.083-30.014d
2000-01-01 05:39:00 EST,+252.079-30.0146d
2000-01-01 05:40:00 EST,+252.074-30.0152d
2000-01-01 05:41:00 EST,+252.062-30.0168d
2000-01-01 05:42:00 EST,+252.067-30.0161d
2000-01-01 05:43:00 EST,+252.058-30.0174d
2000-01-01 05:44:00 EST,+252.045-30.0191d
2000-01-01 05:45:00 EST,+252.046-30.019d
2000-01-01 05:46:00 EST,+252.048-30.0187d
2000-01-01 05:47:00 EST,+252.053-30.0181d
2000-01-01 05:48:00 EST,+252.054-30.018d
2000-01-01 05:49:00 EST,+252.05-30.0184d
2000-01-01 05:50:00 EST,+252.057-30.0174d
2000-01-01 05:51:00 EST,+252.058-30.0174d
2000-01-01 05:52:00 EST,+252.058-30.0174d
2000-01-01 05:53:00 EST,+252.053-30.0181d
2000-01-01 05:54:00 EST,+252.059-30.0172d
2000-01-01 05:55:00 EST,+252.013-30.0235d
2000-01-01 05:56:00 EST,+252.011-30.0238d
2000-01-01 05:57:00 EST,+252.005-30.0247d
2000-01-01 05:58:00 EST,+252.012-30.0236d
2000-01-01 05:59:00 EST,+252.02-30.0225d
2000-01-01 06:00:00 EST,+252.019-30.0227d
2000-01-01 06:01:00 EST,+252.015-30.0232d
2000-01-01 06:02:00 EST,+252.011-30.0238d
2000-01-01 06:03:00 EST,+252.015-30.0229d
2000-01-01 06:04:00 EST,+252.053-30.0176d
2000-01-01 06:05:00 EST,+252.051-30.018d
2000-01-01 06:06:00 EST,+252.049-30.0183d
2000-01-01 06:07:00 EST,+252.042-30.0191d
2000-01-01 06:08:00 EST,+252.038-30.0197d
2000-01-01 06:09:00 EST,+252.04-30.0195d
2000-01-01 06:10:00 EST,+252.04-30.0194d
2000-01-01 06:11:00 EST,+252.046-30.0187d
2000-01-01 06:12:00 EST,+252.05-30.0182d
2000-01-01 06:13:00 EST,+252.048-30.0183d
2000-01-01 06:14:00 EST,+252.054-30.0175d
2000-01-01 06:15:00 EST,+252.052-30.0179d
2000-01-01 06:16:00 EST,+252.048-30.0184d
2000-01-01 06:17:00 EST,+252.041-30.0194d
2000-01-01 06:18:00 EST,+252.045-30.0188d
2000-01-01 06:19:00 EST,+252.053-30.0177d
2000-01-01 06:20:00 EST,+252.051-30.018d
2000-01-01 06:21:00 EST,+252.051-30.0184d
2000-01-01 06:22:00 EST,+252.046-30.019d
2000-01-01 06:23:00 EST,+252.043-30.0195d
2000-01-01 06:24:00 EST,+252.046-30.0189d
2000-01-01 06:25:00 EST,+252.035-30.0205d
2000-01-01 06:26:00 EST,+252.041-30.0196d
2000-01-01 06:27:00 EST,+252.018-30.0227d
2000-01-01 06:28:00 EST,+251.986-30.0266d
2000-01-01 06:29:00 EST,+251.988-30.0263d
2000-01-01 06:30:00 EST,+251.99-30.0261d
2000-01-01 06:31:00 EST,+252.026-30.0212d
2000-01-01 06:32:00 EST,+252.027-30.0211d
2000-01-01 06:33:00 EST,+252.036-30.0199d
2000-01-01 06:34:00 EST,+252.034-30.0201d
2000-01-01 06:35:00 EST,+252.03-30.0206d
2000-01-01 06:36:00 EST,+252.03-30.0206d
2000-01-01 06:37:00 EST,+252.031-30.0203d
2000-01-01 06:38:00 EST,+252.034-30.0199d
2000-01-01 06:39:00 EST,+252.034-30.0199d
2000-01-01 06:40:00 EST,+252.029-30.0207d
2000-01-01 06:41:00 EST,+252.025-30.0212d
2000-01-01 06:42:00 EST,+252.026-30.021d
2000-01-01 06:43:00 EST,+252.028-30.0208d
2000-01-01 06:44:00 EST,+252.028-30.0208d
2000-01-01 06:45:00 EST,+252.028-30.0207d
2000-01-01 06:46:00 EST,+252.031-30.0204d
2000-01-01 06:47:00 EST,+252.027-30.0208d
2000-01-01 06:48:00 EST,+252.032-30.0201d
2000-01-01 06:49:00 EST,+252.031-30.0204d
2000-01-01 06:50:00 EST,+251.891-30.04d
2000-01-01 06:51:00 EST,+251.891-30.04d
2000-01-01 06:52:00 EST,+251.882-30.0409d
2000-01-01 06:53:00 EST,+252.025-30.0212d
2000-01-01 06:54:00 EST,+252.025-30.0213d
2000-01-01 06:55:00 EST,+251.954-30.0308d
2000-01-01 06:56:00 EST,+251.9-30.0383d
2000-01-01 06:57:00 EST,+251.894-30.0388d
2000-01-01 06:58:00 EST,+251.849-30.0449d
2000-01-01 06:59:00 EST,+251.86-30.0435d
2000-01-01 07:00:00 EST,+251.844-30.0448d
2000-01-01 07:01:00 EST,+251.88-30.0398d
2000-01-01 07:02:00 EST,+251.884-30.0389d
2000-01-01 07:03:00 EST,+251.878-30.0397d
2000-01-01 07:04:00 EST,+251.886-30.0396d
2000-01-01 07:05:00 EST,+251.846-30.045d
2000-01-01 07:06:00 EST,+251.845-30.0452d
2000-01-01 07:07:00 EST,+251.584-30.0807d
2000-01-01 07:08:00 EST,+251.623-30.0758d
2000-01-01 07:09:00 EST,+251.618-30.0764d
2000-01-01 07:10:00 EST,+251.644-30.0727d
2000-01-01 07:11:00 EST,+251.64-30.0729d
2000-01-01 07:12:00 EST,+251.636-30.0737d
2000-01-01 07:13:00 EST,+251.762-30.0565d
2000-01-01 07:14:00 EST,+251.766-30.0558d
2000-01-01 07:15:00 EST,+251.81-30.0496d
2000-01-01 07:16:00 EST,+251.901-30.0371d
2000-01-01 07:17:00 EST,+251.896-30.0377d
2000-01-01 07:18:00 EST,+251.896-30.0377d
2000-01-01 07:19:00 EST,+251.843-30.0449d
2000-01-01 07:20:00 EST,+251.734-30.0541d
2000-01-01 07:21:00 EST,+251.723-30.0557d
2000-01-01 07:22:00 EST,+251.579-30.0754d
2000-01-01 07:23:00 EST,+251.627-30.069d
2000-01-01 07:24:00 EST,+251.627-30.0691d
2000-01-01 07:25:00 EST,+251.616-30.0705d
2000-01-01 07:26:00 EST,+251.614-30.0711d
2000-01-01 07:27:00 EST,+251.51-30.0853d
2000-01-01 07:28:00 EST,+251.7-30.0593d
2000-01-01 07:29:00 EST,+251.698-30.0595d
2000-01-01 07:30:00 EST,+251.877-30.035d
2000-01-01 07:31:00 EST,+251.855-30.038d
2000-01-01 07:32:00 EST,+251.86-30.0374d
2000-01-01 07:33:00 EST,+251.862-30.0372d
2000-01-01 07:34:00 EST,+251.886-30.0339d
2000-01-01 07:35:00 EST,+251.892-30.033d
2000-01-01 07:36:00 EST,+251.887-30.0337d
2000-01-01 07:37:00 EST,+251.892-30.033d
2000-01-01 07:38:00 EST,+251.883-30.0338d
2000-01-01 07:39:00 EST,+251.838-30.0398d
2000-01-01 07:40:00 EST,+251.844-30.039d
2000-01-01 07:41:00 EST,+251.855-30.0376d
2000-01-01 07:42:00 EST,+251.861-30.0368d
2000-01-01 07:43:00 EST,+251.86-30.0368d
2000-01-01 07:44:00 EST,+251.679-30.0615d
2000-01-01 07:45:00 EST,+251.682-30.0611d
2000-01-01 07:46:00 EST,+251.684-30.0609d
2000-01-01 07:47:00 EST,+251.887-30.0391d
2000-01-01 07:48:00 EST,+251.919-30.0346d
2000-01-01 07:49:00 EST,+251.887-30.039d
2000-01-01 07:50:00 EST,+251.927-30.0336d
2000-01-01 07:51:00 EST,+251.869-30.0415d
2000-01-01 07:52:00 EST,+251.837-30.0459d
2000-01-01 07:53:00 EST,+251.833-30.0465d
2000-01-01 07:54:00 EST,+251.798-30.0511d
2000-01-01 07:55:00 EST,+251.821-30.0481d
2000-01-01 07:56:00 EST,+251.791-30.0521d
2000-01-01 07:57:00 EST,+251.659-30.0703d
2000-01-01 07:58:00 EST,+251.62-30.0757d
2000-01-01 07:59:00 EST,+251.647-30.0719d
2000-01-01 08:00:00 EST,+251.823-30.0482d
2000-01-01 08:01:00 EST,+251.746-30.0588d
2000-01-01 08:02:00 EST,+251.746-30.0588d
2000-01-01 08:03:00 EST,+251.782-30.0539d
2000-01-01 08:04:00 EST,+251.759-30.0571d
2000-01-01 08:05:00 EST,+251.622-30.076d
2000-01-01 08:06:00 EST,+251.432-30.1016d
2000-01-01 08:07:00 EST,+251.437-30.101d
2000-01-01 08:08:00 EST,+251.575-30.082d
2000-01-01 08:09:00 EST,+251.723-30.0618d
2000-01-01 08:10:00 EST,+251.752-30.0579d
2000-01-01 08:11:00 EST,+251.8-30.0513d
2000-01-01 08:12:00 EST,+251.789-30.0526d
2000-01-01 08:13:00 EST,+251.589-30.08d
2000-01-01 08:14:00 EST,+251.578-30.0813d
2000-01-01 08:15:00 EST,+251.575-30.0819d
2000-01-01 08:16:00 EST,+251.763-30.0561d
2000-01-01 08:17:00 EST,+251.616-30.0763d
2000-01-01 08:18:00 EST,+251.661-30.0703d
2000-01-01 08:19:00 EST,+251.681-30.0675d
2000-01-01 08:20:00 EST,+251.835-30.0464d
2000-01-01 08:21:00 EST,+251.832-30.0469d
2000-01-01 08:22:00 EST,+251.837-30.0461d
2000-01-01 08:23:00 EST,+251.834-30.0461d
2000-01-01 08:24:00 EST,+251.882-30.0396d
2000-01-01 08:25:00 EST,+251.877-30.0403d
2000-01-01 08:26:00 EST,+251.867-30.0417d
2000-01-01 08:27:00 EST,+251.895-30.0376d
2000-01-01 08:28:00 EST,+251.752-30.0573d
2000-01-01 08:29:00 EST,+251.758-30.0564d
2000-01-01 08:30:00 EST,+251.568-30.0824d
2000-01-01 08:31:00 EST,+251.728-30.0605d
2000-01-01 08:32:00 EST,+251.719-30.0615d
