# Output_case1_3p\output_voltage_566.csv run at 2000-01-01 09:26:00 EST on 963 nodes
node_name,voltA_mag,voltA_angle,voltB_mag,voltB_angle,voltC_mag,voltC_angle
Bus39,250.623971,-0.525447,250.623971,3.663343,250.623971,1.568948
Bus40,249.907480,-0.524801,249.907480,3.663989,249.907480,1.569594
Bus41,249.901495,-0.524795,249.901495,3.663995,249.901495,1.569600
Bus42,249.283527,-0.524243,249.283527,3.664548,249.283527,1.570153
Bus43,249.556510,-0.524489,249.556510,3.664301,249.556510,1.569906
Bus44,250.917141,-0.525710,250.917141,3.663080,250.917141,1.568685
Bus45,250.623938,-0.525447,250.623938,3.663343,250.623938,1.568948
Bus46,249.906908,-0.524800,249.906908,3.663990,249.906908,1.569595
Bus47,249.884040,-0.524778,249.884040,3.664012,249.884040,1.569617
Bus48,249.077255,-0.524056,249.077255,3.664734,249.077255,1.570339
Bus49,249.556510,-0.524489,249.556510,3.664301,249.556510,1.569906
Bus50,250.917141,-0.525710,250.917141,3.663080,250.917141,1.568685
Bus51,250.623858,-0.525447,250.623858,3.663343,250.623858,1.568948
Bus52,249.906302,-0.524800,249.906302,3.663990,249.906302,1.569595
Bus53,249.047516,-0.524029,249.047516,3.664761,249.047516,1.570366
Bus54,249.077255,-0.524056,249.077255,3.664734,249.077255,1.570339
Bus55,249.556510,-0.524489,249.556510,3.664301,249.556510,1.569906
Bus56,250.917141,-0.525710,250.917141,3.663080,250.917141,1.568685
Bus57,250.623790,-0.525447,250.623790,3.663343,250.623790,1.568948
Bus58,249.905724,-0.524799,249.905724,3.663991,249.905724,1.569596
Bus59,248.912806,-0.523907,248.912806,3.664883,248.912806,1.570488
Bus60,249.077255,-0.524056,249.077255,3.664734,249.077255,1.570339
Bus61,249.556510,-0.524489,249.556510,3.664301,249.556510,1.569906
Bus62,250.917141,-0.525710,250.917141,3.663080,250.917141,1.568685
Bus63,250.623461,-0.525447,250.623461,3.663344,250.623461,1.568949
Bus64,249.905378,-0.524799,249.905378,3.663991,249.905378,1.569596
Bus65,248.885606,-0.523883,248.885606,3.664908,248.885606,1.570513
Bus66,248.908819,-0.523903,248.908819,3.664887,248.908819,1.570492
Bus67,249.077255,-0.524056,249.077255,3.664734,249.077255,1.570339
Bus68,249.556510,-0.524489,249.556510,3.664301,249.556510,1.569906
Bus69,250.917141,-0.525710,250.917141,3.663080,250.917141,1.568685
Bus70,250.622300,-0.525445,250.622300,3.663345,250.622300,1.568950
Bus71,249.904699,-0.524798,249.904699,3.663992,249.904699,1.569597
Bus72,248.564261,-0.523591,248.564261,3.665199,248.564261,1.570804
Bus73,248.908534,-0.523903,248.908534,3.664887,248.908534,1.570492
Bus74,248.907155,-0.523902,248.907155,3.664889,248.907155,1.570494
Bus75,249.077255,-0.524056,249.077255,3.664734,249.077255,1.570339
Bus76,249.556510,-0.524489,249.556510,3.664301,249.556510,1.569906
Bus77,250.917141,-0.525710,250.917141,3.663080,250.917141,1.568685
Bus78,249.901260,-0.524795,249.901260,3.663995,249.901260,1.569600
Bus79,248.452254,-0.523489,248.452254,3.665301,248.452254,1.570906
Bus80,249.077255,-0.524056,249.077255,3.664734,249.077255,1.570339
Bus81,249.556510,-0.524489,249.556510,3.664301,249.556510,1.569906
Bus82,250.917141,-0.525710,250.917141,3.663080,250.917141,1.568685
Bus83,249.888299,-0.524782,249.888299,3.664008,249.888299,1.569613
Bus84,248.427810,-0.523467,248.427810,3.665323,248.427810,1.570928
Bus85,249.077255,-0.524056,249.077255,3.664734,249.077255,1.570339
Bus86,249.556510,-0.524489,249.556510,3.664301,249.556510,1.569906
Bus87,250.917141,-0.525710,250.917141,3.663080,250.917141,1.568685
Bus88,248.378243,-0.523422,248.378243,3.665368,248.378243,1.570973
Bus89,249.077255,-0.524056,249.077255,3.664734,249.077255,1.570339
Bus90,249.556510,-0.524489,249.556510,3.664301,249.556510,1.569906
Bus91,250.917141,-0.525710,250.917141,3.663080,250.917141,1.568685
Bus92,248.331500,-0.523379,248.331500,3.665411,248.331500,1.571016
Bus93,249.556510,-0.524489,249.556510,3.664301,249.556510,1.569906
Bus94,250.917141,-0.525710,250.917141,3.663080,250.917141,1.568685
Bus95,248.304331,-0.523354,248.304331,3.665436,248.304331,1.571041
Bus96,249.556510,-0.524489,249.556510,3.664301,249.556510,1.569906
Bus97,250.917141,-0.525710,250.917141,3.663080,250.917141,1.568685
Bus98,248.286388,-0.523338,248.286388,3.665452,248.286388,1.571057
Bus99,249.556510,-0.524489,249.556510,3.664301,249.556510,1.569906
Bus100,250.917141,-0.525710,250.917141,3.663080,250.917141,1.568685
Bus101,248.261614,-0.523316,248.261614,3.665475,248.261614,1.571080
Bus102,249.556510,-0.524489,249.556510,3.664301,249.556510,1.569906
Bus103,250.917141,-0.525710,250.917141,3.663080,250.917141,1.568685
Bus104,248.261353,-0.523316,248.261353,3.665475,248.261353,1.571080
Bus105,248.246584,-0.523302,248.246584,3.665488,248.246584,1.571093
Bus106,249.556510,-0.524489,249.556510,3.664301,249.556510,1.569906
Bus107,248.261037,-0.523316,248.261037,3.665474,248.261037,1.571079
Bus108,248.238061,-0.523294,248.238061,3.665496,248.238061,1.571101
Bus109,249.556510,-0.524489,249.556510,3.664301,249.556510,1.569906
Bus110,248.260671,-0.523316,248.260671,3.665474,248.260671,1.571079
Bus111,247.901786,-0.522987,247.901786,3.665803,247.901786,1.571408
Bus112,249.556510,-0.524489,249.556510,3.664301,249.556510,1.569906
Bus113,248.260113,-0.523316,248.260113,3.665474,248.260113,1.571079
Bus114,247.868100,-0.522957,247.868100,3.665834,247.868100,1.571438
Bus115,249.556510,-0.524489,249.556510,3.664301,249.556510,1.569906
Bus116,248.259395,-0.523316,248.259395,3.665474,248.259395,1.571079
Bus117,247.867991,-0.522957,247.867991,3.665834,247.867991,1.571438
Bus118,247.764500,-0.522886,247.764500,3.665904,247.764500,1.571509
Bus119,249.556510,-0.524489,249.556510,3.664301,249.556510,1.569906
Bus120,248.258880,-0.523316,248.258880,3.665474,248.258880,1.571079
Bus121,247.867991,-0.522957,247.867991,3.665834,247.867991,1.571438
Bus122,247.867938,-0.522957,247.867938,3.665833,247.867938,1.571438
Bus123,247.577675,-0.522758,247.577675,3.666033,247.577675,1.571637
Bus124,249.556510,-0.524489,249.556510,3.664301,249.556510,1.569906
Bus125,248.258152,-0.523317,248.258152,3.665474,248.258152,1.571078
Bus126,247.867991,-0.522957,247.867991,3.665834,247.867991,1.571438
Bus127,247.867690,-0.522957,247.867690,3.665833,247.867690,1.571438
Bus128,247.493661,-0.522700,247.493661,3.666090,247.493661,1.571695
Bus129,249.556510,-0.524489,249.556510,3.664301,249.556510,1.569906
Bus130,248.257365,-0.523317,248.257365,3.665473,248.257365,1.571078
Bus131,247.867991,-0.522957,247.867991,3.665834,247.867991,1.571438
Bus132,247.867408,-0.522957,247.867408,3.665834,247.867408,1.571439
Bus133,247.867068,-0.522957,247.867068,3.665833,247.867068,1.571438
Bus134,247.468665,-0.522683,247.468665,3.666107,247.468665,1.571712
Bus135,249.556510,-0.524489,249.556510,3.664301,249.556510,1.569906
Bus136,248.256622,-0.523317,248.256622,3.665473,248.256622,1.571078
Bus137,247.867991,-0.522957,247.867991,3.665834,247.867991,1.571438
Bus138,247.867384,-0.522956,247.867384,3.665834,247.867384,1.571439
Bus139,247.866606,-0.522957,247.866606,3.665833,247.866606,1.571438
Bus140,247.440449,-0.522663,247.440449,3.666127,247.440449,1.571732
Bus141,249.556510,-0.524489,249.556510,3.664301,249.556510,1.569906
Bus142,248.255401,-0.523318,248.255401,3.665473,248.255401,1.571077
Bus143,247.867991,-0.522957,247.867991,3.665834,247.867991,1.571438
Bus144,247.867360,-0.522956,247.867360,3.665834,247.867360,1.571439
Bus145,247.866296,-0.522957,247.866296,3.665833,247.866296,1.571438
Bus146,247.413913,-0.522645,247.413913,3.666145,247.413913,1.571750
Bus147,249.556510,-0.524489,249.556510,3.664301,249.556510,1.569906
Bus148,248.249594,-0.523320,248.249594,3.665471,248.249594,1.571076
Bus149,247.867991,-0.522957,247.867991,3.665834,247.867991,1.571438
Bus150,247.867340,-0.522956,247.867340,3.665834,247.867340,1.571439
Bus151,247.866059,-0.522957,247.866059,3.665833,247.866059,1.571438
Bus152,247.865635,-0.522957,247.865635,3.665834,247.865635,1.571438
Bus153,247.382950,-0.522624,247.382950,3.666166,247.382950,1.571771
Bus154,249.556510,-0.524489,249.556510,3.664301,249.556510,1.569906
Bus155,248.248329,-0.523320,248.248329,3.665470,248.248329,1.571075
Bus156,247.867991,-0.522957,247.867991,3.665834,247.867991,1.571438
Bus157,247.867312,-0.522956,247.867312,3.665834,247.867312,1.571439
Bus158,247.865432,-0.522958,247.865432,3.665833,247.865432,1.571438
Bus159,247.865595,-0.522957,247.865595,3.665834,247.865595,1.571439
Bus160,247.374041,-0.522618,247.374041,3.666172,247.374041,1.571777
Bus161,249.556510,-0.524489,249.556510,3.664301,249.556510,1.569906
Bus162,248.244766,-0.523316,248.244766,3.665474,248.244766,1.571079
Bus163,248.243799,-0.523322,248.243799,3.665469,248.243799,1.571074
Bus164,247.867991,-0.522957,247.867991,3.665834,247.867991,1.571438
Bus165,247.867277,-0.522956,247.867277,3.665834,247.867277,1.571439
Bus166,247.865214,-0.522958,247.865214,3.665833,247.865214,1.571437
Bus167,247.865558,-0.522957,247.865558,3.665834,247.865558,1.571439
Bus168,247.323425,-0.522583,247.323425,3.666207,247.323425,1.571812
Bus169,249.556510,-0.524489,249.556510,3.664301,249.556510,1.569906
Bus170,248.244093,-0.523316,248.244093,3.665474,248.244093,1.571079
Bus171,248.237784,-0.523324,248.237784,3.665467,248.237784,1.571072
Bus172,247.867991,-0.522957,247.867991,3.665834,247.867991,1.571438
Bus173,247.867250,-0.522956,247.867250,3.665834,247.867250,1.571439
Bus174,247.865214,-0.522958,247.865214,3.665833,247.865214,1.571437
Bus175,247.863449,-0.522956,247.863449,3.665834,247.863449,1.571439
Bus176,247.865543,-0.522957,247.865543,3.665834,247.865543,1.571439
Bus177,247.294838,-0.522563,247.294838,3.666227,247.294838,1.571832
Bus178,248.242705,-0.523314,248.242705,3.665476,248.242705,1.571081
Bus179,248.237523,-0.523324,248.237523,3.665467,248.237523,1.571071
Bus180,248.228023,-0.523314,248.228023,3.665476,248.228023,1.571081
Bus181,247.867991,-0.522957,247.867991,3.665834,247.867991,1.571438
Bus182,247.867220,-0.522956,247.867220,3.665834,247.867220,1.571439
Bus183,247.865214,-0.522958,247.865214,3.665833,247.865214,1.571437
Bus184,247.863259,-0.522956,247.863259,3.665835,247.863259,1.571439
Bus185,247.865510,-0.522956,247.865510,3.665834,247.865510,1.571439
Bus186,247.273616,-0.522549,247.273616,3.666241,247.273616,1.571846
Bus187,248.236494,-0.523324,248.236494,3.665466,248.236494,1.571071
Bus188,248.187623,-0.523274,248.187623,3.665517,248.187623,1.571121
Bus189,247.867991,-0.522957,247.867991,3.665834,247.867991,1.571438
Bus190,247.867191,-0.522956,247.867191,3.665834,247.867191,1.571439
Bus191,247.865214,-0.522958,247.865214,3.665833,247.865214,1.571437
Bus192,247.865214,-0.522958,247.865214,3.665833,247.865214,1.571437
Bus193,247.863074,-0.522955,247.863074,3.665835,247.863074,1.571440
Bus194,247.865426,-0.522956,247.865426,3.665834,247.865426,1.571439
Bus195,247.254537,-0.522536,247.254537,3.666254,247.254537,1.571859
Bus196,248.234658,-0.523325,248.234658,3.665466,248.234658,1.571070
Bus197,248.181022,-0.523267,248.181022,3.665523,248.181022,1.571128
Bus198,248.186875,-0.523273,248.186875,3.665517,248.186875,1.571122
Bus199,247.867991,-0.522957,247.867991,3.665834,247.867991,1.571438
Bus200,247.867161,-0.522956,247.867161,3.665834,247.867161,1.571439
Bus201,247.865214,-0.522958,247.865214,3.665833,247.865214,1.571437
Bus202,247.865214,-0.522958,247.865214,3.665833,247.865214,1.571437
Bus203,247.862927,-0.522955,247.862927,3.665835,247.862927,1.571440
Bus204,247.865377,-0.522956,247.865377,3.665834,247.865377,1.571439
Bus205,247.230836,-0.522519,247.230836,3.666271,247.230836,1.571876
Bus206,248.232265,-0.523322,248.232265,3.665468,248.232265,1.571073
Bus207,248.234435,-0.523325,248.234435,3.665465,248.234435,1.571070
Bus208,248.164331,-0.523250,248.164331,3.665540,248.164331,1.571145
Bus209,248.186770,-0.523273,248.186770,3.665517,248.186770,1.571122
Bus210,247.867991,-0.522957,247.867991,3.665834,247.867991,1.571438
Bus211,247.867114,-0.522956,247.867114,3.665834,247.867114,1.571439
Bus212,247.865214,-0.522958,247.865214,3.665833,247.865214,1.571437
Bus213,247.862810,-0.522955,247.862810,3.665835,247.862810,1.571440
Bus214,247.865343,-0.522956,247.865343,3.665834,247.865343,1.571439
Bus215,247.187099,-0.522489,247.187099,3.666301,247.187099,1.571906
Bus216,248.224432,-0.523314,248.224432,3.665476,248.224432,1.571081
Bus217,248.234031,-0.523325,248.234031,3.665465,248.234031,1.571070
Bus218,248.186684,-0.523273,248.186684,3.665517,248.186684,1.571122
Bus219,247.867991,-0.522957,247.867991,3.665834,247.867991,1.571438
Bus220,247.866985,-0.522956,247.866985,3.665834,247.866985,1.571439
Bus221,247.865214,-0.522958,247.865214,3.665833,247.865214,1.571437
Bus222,247.862561,-0.522955,247.862561,3.665835,247.862561,1.571440
Bus223,247.865276,-0.522956,247.865276,3.665834,247.865276,1.571439
Bus224,247.148968,-0.522463,247.148968,3.666327,247.148968,1.571932
Bus225,248.221055,-0.523311,248.221055,3.665479,248.221055,1.571084
Bus226,248.233887,-0.523325,248.233887,3.665465,248.233887,1.571070
Bus227,248.186616,-0.523273,248.186616,3.665518,248.186616,1.571122
Bus228,247.866974,-0.522956,247.866974,3.665834,247.866974,1.571439
Bus229,247.865214,-0.522958,247.865214,3.665833,247.865214,1.571437
Bus230,247.862366,-0.522955,247.862366,3.665835,247.862366,1.571440
Bus231,247.865243,-0.522956,247.865243,3.665834,247.865243,1.571439
Bus232,247.123029,-0.522445,247.123029,3.666345,247.123029,1.571950
Bus233,248.225997,-0.523317,248.225997,3.665473,248.225997,1.571078
Bus234,248.233887,-0.523325,248.233887,3.665465,248.233887,1.571070
Bus235,248.186512,-0.523273,248.186512,3.665518,248.186512,1.571123
Bus236,247.866969,-0.522956,247.866969,3.665834,247.866969,1.571439
Bus237,247.865214,-0.522958,247.865214,3.665833,247.865214,1.571437
Bus238,247.862230,-0.522955,247.862230,3.665836,247.862230,1.571440
Bus239,247.865220,-0.522956,247.865220,3.665834,247.865220,1.571439
Bus240,247.105990,-0.522433,247.105990,3.666357,247.105990,1.571962
Bus241,248.224852,-0.523316,248.224852,3.665474,248.224852,1.571079
Bus242,248.186390,-0.523272,248.186390,3.665518,248.186390,1.571123
Bus243,247.866964,-0.522956,247.866964,3.665834,247.866964,1.571439
Bus244,247.865214,-0.522958,247.865214,3.665833,247.865214,1.571437
Bus245,247.862095,-0.522955,247.862095,3.665836,247.862095,1.571441
Bus246,247.864952,-0.522956,247.864952,3.665834,247.864952,1.571439
Bus247,247.069318,-0.522408,247.069318,3.666382,247.069318,1.571987
Bus248,248.224484,-0.523316,248.224484,3.665475,248.224484,1.571080
Bus249,248.221703,-0.523313,248.221703,3.665477,248.221703,1.571082
Bus250,248.186203,-0.523272,248.186203,3.665518,248.186203,1.571123
Bus251,247.866958,-0.522956,247.866958,3.665834,247.866958,1.571439
Bus252,247.865214,-0.522958,247.865214,3.665833,247.865214,1.571437
Bus253,247.861897,-0.522954,247.861897,3.665836,247.861897,1.571441
Bus254,247.864873,-0.522956,247.864873,3.665834,247.864873,1.571439
Bus255,247.068292,-0.522407,247.068292,3.666383,247.068292,1.571988
Bus256,247.045124,-0.522392,247.045124,3.666399,247.045124,1.572004
Bus257,248.185518,-0.523272,248.185518,3.665519,248.185518,1.571124
Bus258,247.866953,-0.522956,247.866953,3.665834,247.866953,1.571439
Bus259,247.865214,-0.522958,247.865214,3.665833,247.865214,1.571437
Bus260,247.861152,-0.522954,247.861152,3.665837,247.861152,1.571442
Bus261,247.864856,-0.522956,247.864856,3.665834,247.864856,1.571439
Bus262,247.068150,-0.522407,247.068150,3.666383,247.068150,1.571988
Bus263,246.954401,-0.522329,246.954401,3.666461,246.954401,1.572066
Bus264,248.182182,-0.523268,248.182182,3.665522,248.182182,1.571127
Bus265,247.866941,-0.522956,247.866941,3.665834,247.866941,1.571439
Bus266,247.865214,-0.522958,247.865214,3.665833,247.865214,1.571437
Bus267,247.860978,-0.522953,247.860978,3.665837,247.860978,1.571442
Bus268,247.864635,-0.522956,247.864635,3.665835,247.864635,1.571439
Bus269,247.864848,-0.522956,247.864848,3.665834,247.864848,1.571439
Bus270,247.068085,-0.522407,247.068085,3.666383,247.068085,1.571988
Bus271,246.952955,-0.522328,246.952955,3.666463,246.952955,1.572068
Bus272,246.924088,-0.522308,246.924088,3.666482,246.924088,1.572087
Bus273,247.866928,-0.522956,247.866928,3.665834,247.866928,1.571439
Bus274,247.865214,-0.522958,247.865214,3.665833,247.865214,1.571437
Bus275,247.860899,-0.522953,247.860899,3.665837,247.860899,1.571442
Bus276,247.864417,-0.522955,247.864417,3.665835,247.864417,1.571440
Bus277,247.864839,-0.522956,247.864839,3.665834,247.864839,1.571439
Bus278,247.068007,-0.522407,247.068007,3.666383,247.068007,1.571988
Bus279,246.952850,-0.522327,246.952850,3.666463,246.952850,1.572068
Bus280,246.814206,-0.522232,246.814206,3.666558,246.814206,1.572163
Bus281,247.866881,-0.522956,247.866881,3.665834,247.866881,1.571439
Bus282,247.865214,-0.522958,247.865214,3.665833,247.865214,1.571437
Bus283,247.860846,-0.522953,247.860846,3.665837,247.860846,1.571442
Bus284,247.864831,-0.522956,247.864831,3.665834,247.864831,1.571439
Bus285,247.067888,-0.522407,247.067888,3.666383,247.067888,1.571988
Bus286,246.952763,-0.522327,246.952763,3.666463,246.952763,1.572068
Bus287,246.758199,-0.522181,246.758199,3.666609,246.758199,1.572214
Bus288,246.806298,-0.522227,246.806298,3.666563,246.806298,1.572168
Bus289,247.866631,-0.522956,247.866631,3.665834,247.866631,1.571439
Bus290,247.865214,-0.522958,247.865214,3.665833,247.865214,1.571437
Bus291,247.860778,-0.522953,247.860778,3.665837,247.860778,1.571442
Bus292,247.860810,-0.522953,247.860810,3.665837,247.860810,1.571442
Bus293,247.864822,-0.522956,247.864822,3.665834,247.864822,1.571439
Bus294,247.067781,-0.522407,247.067781,3.666384,247.067781,1.571988
Bus295,246.952640,-0.522327,246.952640,3.666463,246.952640,1.572068
Bus296,246.732420,-0.522158,246.732420,3.666633,246.732420,1.572237
Bus297,246.773155,-0.522204,246.773155,3.666586,246.773155,1.572191
Bus298,247.860747,-0.522953,247.860747,3.665837,247.860747,1.571442
Bus299,247.860783,-0.522953,247.860783,3.665837,247.860783,1.571442
Bus300,247.864813,-0.522956,247.864813,3.665834,247.864813,1.571439
Bus301,247.067698,-0.522407,247.067698,3.666384,247.067698,1.571988
Bus302,246.952087,-0.522327,246.952087,3.666463,246.952087,1.572068
Bus303,246.564020,-0.522004,246.564020,3.666786,246.564020,1.572391
Bus304,246.765839,-0.522199,246.765839,3.666591,246.765839,1.572196
Bus305,247.860693,-0.522953,247.860693,3.665837,247.860693,1.571442
Bus306,247.860753,-0.522953,247.860753,3.665837,247.860753,1.571442
Bus307,247.864762,-0.522956,247.864762,3.665834,247.864762,1.571439
Bus308,247.067595,-0.522407,247.067595,3.666384,247.067595,1.571989
Bus309,246.951981,-0.522327,246.951981,3.666464,246.951981,1.572068
Bus310,246.551442,-0.521992,246.551442,3.666798,246.551442,1.572403
Bus311,246.763408,-0.522197,246.763408,3.666593,246.763408,1.572198
Bus312,247.860591,-0.522953,247.860591,3.665837,247.860591,1.571442
Bus313,247.860695,-0.522953,247.860695,3.665837,247.860695,1.571442
Bus314,247.864543,-0.522956,247.864543,3.665835,247.864543,1.571440
Bus315,247.067488,-0.522406,247.067488,3.666384,247.067488,1.571989
Bus316,246.951902,-0.522327,246.951902,3.666464,246.951902,1.572069
Bus317,246.539450,-0.521980,246.539450,3.666810,246.539450,1.572415
Bus318,246.417635,-0.521870,246.417635,3.666920,246.417635,1.572525
Bus319,246.762140,-0.522196,246.762140,3.666594,246.762140,1.572199
Bus320,247.860290,-0.522953,247.860290,3.665837,247.860290,1.571442
Bus321,247.860472,-0.522953,247.860472,3.665837,247.860472,1.571442
Bus322,247.067363,-0.522406,247.067363,3.666384,247.067363,1.571989
Bus323,246.951811,-0.522326,246.951811,3.666464,246.951811,1.572069
Bus324,246.477693,-0.521918,246.477693,3.666872,246.477693,1.572477
Bus325,246.353422,-0.521811,246.353422,3.666979,246.353422,1.572584
Bus326,246.761054,-0.522196,246.761054,3.666595,246.761054,1.572200
Bus327,247.859711,-0.522952,247.859711,3.665838,247.859711,1.571443
Bus328,247.067291,-0.522406,247.067291,3.666384,247.067291,1.571989
Bus329,246.951721,-0.522326,246.951721,3.666464,246.951721,1.572069
Bus330,246.456132,-0.521897,246.456132,3.666893,246.456132,1.572498
Bus331,246.352425,-0.521810,246.352425,3.666980,246.352425,1.572585
Bus332,246.230224,-0.521698,246.230224,3.667092,246.230224,1.572697
Bus333,246.759818,-0.522195,246.759818,3.666595,246.759818,1.572200
Bus334,247.066967,-0.522406,247.066967,3.666384,247.066967,1.571989
Bus335,246.950930,-0.522326,246.950930,3.666465,246.950930,1.572070
Bus336,246.409207,-0.521850,246.409207,3.666940,246.409207,1.572545
Bus337,246.352030,-0.521810,246.352030,3.666980,246.352030,1.572585
Bus338,246.126296,-0.521594,246.126296,3.667196,246.126296,1.572801
Bus339,246.221246,-0.521690,246.221246,3.667100,246.221246,1.572705
Bus340,246.758845,-0.522194,246.758845,3.666596,246.758845,1.572201
Bus341,247.066841,-0.522406,247.066841,3.666384,247.066841,1.571989
Bus342,246.949314,-0.522324,246.949314,3.666466,246.949314,1.572071
Bus343,246.370827,-0.521811,246.370827,3.666979,246.370827,1.572584
Bus344,246.409167,-0.521850,246.409167,3.666940,246.409167,1.572545
Bus345,246.074047,-0.521542,246.074047,3.667248,246.074047,1.572853
Bus346,246.213555,-0.521683,246.213555,3.667107,246.213555,1.572712
Bus347,246.758029,-0.522193,246.758029,3.666597,246.758029,1.572202
Bus348,247.066797,-0.522406,247.066797,3.666384,247.066797,1.571989
Bus349,246.313400,-0.521754,246.313400,3.667036,246.313400,1.572641
Bus350,246.409162,-0.521850,246.409162,3.666940,246.409162,1.572545
Bus351,246.069185,-0.521537,246.069185,3.667253,246.069185,1.572858
Bus352,246.208145,-0.521678,246.208145,3.667112,246.208145,1.572717
Bus353,246.757293,-0.522193,246.757293,3.666597,246.757293,1.572202
Bus354,247.066764,-0.522406,247.066764,3.666385,247.066764,1.571989
Bus355,246.409156,-0.521850,246.409156,3.666940,246.409156,1.572545
Bus356,246.067177,-0.521535,246.067177,3.667255,246.067177,1.572860
Bus357,246.201309,-0.521672,246.201309,3.667118,246.201309,1.572723
Bus358,246.756684,-0.522193,246.756684,3.666598,246.756684,1.572203
Bus359,247.066740,-0.522406,247.066740,3.666385,247.066740,1.571989
Bus360,246.409150,-0.521850,246.409151,3.666940,246.409151,1.572545
Bus361,246.065760,-0.521533,246.065760,3.667257,246.065760,1.572862
Bus362,246.197026,-0.521668,246.197026,3.667122,246.197026,1.572727
Bus363,246.755977,-0.522192,246.755977,3.666598,246.755977,1.572203
Bus364,247.066728,-0.522406,247.066728,3.666385,247.066728,1.571989
Bus365,246.409145,-0.521850,246.409145,3.666940,246.409145,1.572545
Bus366,246.064311,-0.521532,246.064311,3.667258,246.064311,1.572863
Bus367,246.190449,-0.521662,246.190449,3.667128,246.190449,1.572733
Bus368,246.755200,-0.522192,246.755200,3.666599,246.755200,1.572204
Bus369,247.066710,-0.522406,247.066710,3.666385,247.066710,1.571989
Bus370,246.409137,-0.521850,246.409137,3.666940,246.409137,1.572545
Bus371,246.062601,-0.521530,246.062601,3.667260,246.062601,1.572865
Bus372,246.183892,-0.521656,246.183892,3.667134,246.183892,1.572739
Bus373,246.750965,-0.522189,246.750965,3.666602,246.750965,1.572207
Bus374,247.066680,-0.522406,247.066680,3.666385,247.066680,1.571990
Bus375,246.409127,-0.521850,246.409127,3.666940,246.409127,1.572545
Bus376,246.060444,-0.521528,246.060444,3.667262,246.060444,1.572867
Bus377,246.176535,-0.521649,246.176535,3.667141,246.176535,1.572746
Bus378,246.719320,-0.522167,246.719320,3.666623,246.719320,1.572228
Bus379,246.750731,-0.522188,246.750731,3.666602,246.750731,1.572207
Bus380,247.066545,-0.522405,247.066545,3.666385,247.066545,1.571990
Bus381,246.409067,-0.521850,246.409067,3.666941,246.409067,1.572545
Bus382,246.058512,-0.521526,246.058512,3.667264,246.058512,1.572869
