# Output_case1_3p\output_voltage_1.csv run at 2000-01-01 00:01:00 EST on 963 nodes
node_name,voltA_mag,voltA_angle,voltB_mag,voltB_angle,voltC_mag,voltC_angle
Bus80,252.026657,-0.523623,252.026657,3.665167,252.026657,1.570772
Bus81,252.051618,-0.523645,252.051618,3.665145,252.051618,1.570750
Bus82,252.120572,-0.523708,252.120572,3.665083,252.120572,1.570688
Bus83,252.070673,-0.523662,252.070673,3.665128,252.070673,1.570733
Bus84,251.994032,-0.523593,251.994032,3.665197,251.994032,1.570802
Bus85,252.026657,-0.523623,252.026657,3.665167,252.026657,1.570772
Bus86,252.051618,-0.523645,252.051618,3.665145,252.051618,1.570750
Bus87,252.120572,-0.523708,252.120572,3.665083,252.120572,1.570688
Bus88,251.991573,-0.523591,251.991573,3.665199,251.991573,1.570804
Bus89,252.026657,-0.523623,252.026657,3.665167,252.026657,1.570772
Bus90,252.051618,-0.523645,252.051618,3.665145,252.051618,1.570750
Bus91,252.120572,-0.523708,252.120572,3.665083,252.120572,1.570688
Bus92,251.989255,-0.523589,251.989255,3.665201,251.989255,1.570806
Bus93,252.051618,-0.523645,252.051618,3.665145,252.051618,1.570750
Bus94,252.120572,-0.523708,252.120572,3.665083,252.120572,1.570688
Bus95,251.987907,-0.523588,251.987907,3.665202,251.987907,1.570807
Bus96,252.051618,-0.523645,252.051618,3.665145,252.051618,1.570750
Bus97,252.120572,-0.523708,252.120572,3.665083,252.120572,1.570688
Bus98,251.987017,-0.523587,251.987017,3.665203,251.987017,1.570808
Bus99,252.051618,-0.523645,252.051618,3.665145,252.051618,1.570750
Bus100,252.120572,-0.523708,252.120572,3.665083,252.120572,1.570688
Bus101,251.985788,-0.523586,251.985788,3.665204,251.985788,1.570809
Bus102,252.051618,-0.523645,252.051618,3.665145,252.051618,1.570750
Bus103,252.120572,-0.523708,252.120572,3.665083,252.120572,1.570688
Bus104,251.985766,-0.523586,251.985766,3.665204,251.985766,1.570809
Bus105,251.985088,-0.523585,251.985088,3.665205,251.985088,1.570810
Bus106,252.051618,-0.523645,252.051618,3.665145,252.051618,1.570750
Bus107,251.985739,-0.523586,251.985739,3.665204,251.985739,1.570809
Bus108,251.984691,-0.523585,251.984691,3.665205,251.984691,1.570810
Bus109,252.051618,-0.523645,252.051618,3.665145,252.051618,1.570750
Bus110,251.985708,-0.523586,251.985708,3.665204,251.985708,1.570809
Bus111,251.969034,-0.523571,251.969034,3.665220,251.969034,1.570824
Bus112,252.051618,-0.523645,252.051618,3.665145,252.051618,1.570750
Bus113,251.985661,-0.523586,251.985661,3.665204,251.985661,1.570809
Bus114,251.967465,-0.523569,251.967465,3.665221,251.967465,1.570826
Bus115,252.051618,-0.523645,252.051618,3.665145,252.051618,1.570750
Bus116,251.985601,-0.523586,251.985601,3.665204,251.985601,1.570809
Bus117,251.967403,-0.523569,251.967403,3.665221,251.967403,1.570826
Bus118,251.963165,-0.523566,251.963165,3.665224,251.963165,1.570829
Bus119,252.051618,-0.523645,252.051618,3.665145,252.051618,1.570750
Bus120,251.985557,-0.523586,251.985557,3.665204,251.985557,1.570809
Bus121,251.967403,-0.523569,251.967403,3.665221,251.967403,1.570826
Bus122,251.967373,-0.523569,251.967373,3.665221,251.967373,1.570826
Bus123,251.955411,-0.523561,251.955411,3.665229,251.955411,1.570834
Bus124,252.051618,-0.523645,252.051618,3.665145,252.051618,1.570750
Bus125,251.985496,-0.523586,251.985496,3.665204,251.985496,1.570809
Bus126,251.967403,-0.523569,251.967403,3.665221,251.967403,1.570826
Bus127,251.967232,-0.523569,251.967232,3.665221,251.967232,1.570826
Bus128,251.951924,-0.523559,251.951924,3.665231,251.951924,1.570836
Bus129,252.051618,-0.523645,252.051618,3.665145,252.051618,1.570750
Bus130,251.985430,-0.523586,251.985430,3.665204,251.985430,1.570809
Bus131,251.967403,-0.523569,251.967403,3.665221,251.967403,1.570826
Bus132,251.966954,-0.523569,251.966954,3.665221,251.966954,1.570826
Bus133,251.966912,-0.523569,251.966912,3.665221,251.966912,1.570826
Bus134,251.950887,-0.523558,251.950887,3.665232,251.950887,1.570837
Bus135,252.051618,-0.523645,252.051618,3.665145,252.051618,1.570750
Bus136,251.985367,-0.523586,251.985367,3.665204,251.985367,1.570809
Bus137,251.967403,-0.523569,251.967403,3.665221,251.967403,1.570826
Bus138,251.966930,-0.523569,251.966930,3.665221,251.966930,1.570826
Bus139,251.966674,-0.523570,251.966674,3.665221,251.966674,1.570826
Bus140,251.949716,-0.523557,251.949716,3.665233,251.949716,1.570838
Bus141,252.051618,-0.523645,252.051618,3.665145,252.051618,1.570750
Bus142,251.985265,-0.523586,251.985265,3.665204,251.985265,1.570809
Bus143,251.967403,-0.523569,251.967403,3.665221,251.967403,1.570826
Bus144,251.966907,-0.523569,251.966907,3.665221,251.966907,1.570826
Bus145,251.966515,-0.523570,251.966515,3.665221,251.966515,1.570826
Bus146,251.948614,-0.523556,251.948614,3.665234,251.948614,1.570839
Bus147,252.051618,-0.523645,252.051618,3.665145,252.051618,1.570750
Bus148,251.984776,-0.523586,251.984776,3.665204,251.984776,1.570809
Bus149,251.967403,-0.523569,251.967403,3.665221,251.967403,1.570826
Bus150,251.966888,-0.523569,251.966888,3.665221,251.966888,1.570826
Bus151,251.966428,-0.523570,251.966428,3.665221,251.966428,1.570826
Bus152,251.965865,-0.523569,251.965865,3.665221,251.965865,1.570826
Bus153,251.947329,-0.523556,251.947329,3.665235,251.947329,1.570840
Bus154,252.051618,-0.523645,252.051618,3.665145,252.051618,1.570750
Bus155,251.984669,-0.523586,251.984669,3.665204,251.984669,1.570809
Bus156,251.967403,-0.523569,251.967403,3.665221,251.967403,1.570826
Bus157,251.966860,-0.523569,251.966860,3.665221,251.966860,1.570826
Bus158,251.966196,-0.523570,251.966196,3.665221,251.966196,1.570825
Bus159,251.965826,-0.523569,251.965826,3.665221,251.965826,1.570826
Bus160,251.946959,-0.523555,251.946959,3.665235,251.946959,1.570840
Bus161,252.051618,-0.523645,252.051618,3.665145,252.051618,1.570750
Bus162,251.983850,-0.523585,251.983850,3.665205,251.983850,1.570810
Bus163,251.984325,-0.523586,251.984325,3.665204,251.984325,1.570809
Bus164,251.967403,-0.523569,251.967403,3.665221,251.967403,1.570826
Bus165,251.966825,-0.523569,251.966825,3.665221,251.966825,1.570826
Bus166,251.966115,-0.523570,251.966115,3.665220,251.966115,1.570825
Bus167,251.965790,-0.523569,251.965790,3.665221,251.965790,1.570826
Bus168,251.944858,-0.523554,251.944858,3.665236,251.944858,1.570841
Bus169,252.051618,-0.523645,252.051618,3.665145,252.051618,1.570750
Bus170,251.983696,-0.523585,251.983696,3.665205,251.983696,1.570810
Bus171,251.983868,-0.523586,251.983868,3.665204,251.983868,1.570809
Bus172,251.967403,-0.523569,251.967403,3.665221,251.967403,1.570826
Bus173,251.966799,-0.523569,251.966799,3.665221,251.966799,1.570826
Bus174,251.966115,-0.523570,251.966115,3.665220,251.966115,1.570825
Bus175,251.965463,-0.523569,251.965463,3.665221,251.965463,1.570826
Bus176,251.965774,-0.523569,251.965774,3.665221,251.965774,1.570826
Bus177,251.943672,-0.523553,251.943672,3.665237,251.943672,1.570842
Bus178,251.983376,-0.523585,251.983376,3.665205,251.983376,1.570810
Bus179,251.983819,-0.523586,251.983819,3.665204,251.983819,1.570809
Bus180,251.983502,-0.523586,251.983502,3.665204,251.983502,1.570809
Bus181,251.967403,-0.523569,251.967403,3.665221,251.967403,1.570826
Bus182,251.966769,-0.523569,251.966769,3.665221,251.966769,1.570826
Bus183,251.966115,-0.523570,251.966115,3.665220,251.966115,1.570825
Bus184,251.965392,-0.523569,251.965392,3.665221,251.965392,1.570826
Bus185,251.965742,-0.523569,251.965742,3.665221,251.965742,1.570826
Bus186,251.942791,-0.523553,251.942791,3.665238,251.942791,1.570843
Bus187,251.983626,-0.523587,251.983626,3.665204,251.983626,1.570809
Bus188,251.981989,-0.523585,251.981989,3.665206,251.981989,1.570810
Bus189,251.967403,-0.523569,251.967403,3.665221,251.967403,1.570826
Bus190,251.966741,-0.523569,251.966741,3.665221,251.966741,1.570826
Bus191,251.966115,-0.523570,251.966115,3.665220,251.966115,1.570825
Bus192,251.966115,-0.523570,251.966115,3.665220,251.966115,1.570825
Bus193,251.965324,-0.523569,251.965324,3.665221,251.965324,1.570826
Bus194,251.965660,-0.523569,251.965660,3.665221,251.965660,1.570826
Bus195,251.941999,-0.523552,251.941999,3.665238,251.941999,1.570843
Bus196,251.983283,-0.523587,251.983283,3.665204,251.983283,1.570808
Bus197,251.981842,-0.523584,251.981842,3.665206,251.981842,1.570811
Bus198,251.981904,-0.523585,251.981904,3.665206,251.981904,1.570811
Bus199,251.967403,-0.523569,251.967403,3.665221,251.967403,1.570826
Bus200,251.966711,-0.523569,251.966711,3.665221,251.966711,1.570826
Bus201,251.966115,-0.523570,251.966115,3.665220,251.966115,1.570825
Bus202,251.966115,-0.523570,251.966115,3.665220,251.966115,1.570825
Bus203,251.965270,-0.523569,251.965270,3.665221,251.965270,1.570826
Bus204,251.965611,-0.523569,251.965611,3.665222,251.965611,1.570826
Bus205,251.941015,-0.523551,251.941015,3.665239,251.941015,1.570844
Bus206,251.982881,-0.523586,251.982881,3.665204,251.982881,1.570809
Bus207,251.983236,-0.523587,251.983236,3.665204,251.983236,1.570808
Bus208,251.981468,-0.523584,251.981468,3.665206,251.981468,1.570811
Bus209,251.981892,-0.523585,251.981892,3.665206,251.981892,1.570811
Bus210,251.967403,-0.523569,251.967403,3.665221,251.967403,1.570826
Bus211,251.966665,-0.523569,251.966665,3.665221,251.966665,1.570826
Bus212,251.966115,-0.523570,251.966115,3.665220,251.966115,1.570825
Bus213,251.965226,-0.523569,251.965226,3.665221,251.965226,1.570826
Bus214,251.965577,-0.523569,251.965577,3.665222,251.965577,1.570826
Bus215,251.939200,-0.523550,251.939200,3.665240,251.939200,1.570845
Bus216,251.981565,-0.523585,251.981565,3.665205,251.981565,1.570810
Bus217,251.983152,-0.523587,251.983152,3.665204,251.983152,1.570808
Bus218,251.981882,-0.523585,251.981882,3.665206,251.981882,1.570811
Bus219,251.967403,-0.523569,251.967403,3.665221,251.967403,1.570826
Bus220,251.966538,-0.523569,251.966538,3.665222,251.966538,1.570826
Bus221,251.966115,-0.523570,251.966115,3.665220,251.966115,1.570825
Bus222,251.965134,-0.523569,251.965134,3.665221,251.965134,1.570826
Bus223,251.965512,-0.523569,251.965512,3.665222,251.965512,1.570827
Bus224,251.937617,-0.523549,251.937617,3.665241,251.937617,1.570846
Bus225,251.980997,-0.523584,251.980997,3.665206,251.980997,1.570811
Bus226,251.983122,-0.523587,251.983122,3.665204,251.983122,1.570808
Bus227,251.981874,-0.523585,251.981874,3.665206,251.981874,1.570811
Bus228,251.966527,-0.523569,251.966527,3.665222,251.966527,1.570826
Bus229,251.966115,-0.523570,251.966115,3.665220,251.966115,1.570825
Bus230,251.965062,-0.523569,251.965062,3.665222,251.965062,1.570826
Bus231,251.965480,-0.523569,251.965480,3.665222,251.965480,1.570827
Bus232,251.936541,-0.523548,251.936541,3.665242,251.936541,1.570847
Bus233,251.981480,-0.523585,251.981480,3.665205,251.981480,1.570810
Bus234,251.983122,-0.523587,251.983122,3.665204,251.983122,1.570808
Bus235,251.981863,-0.523584,251.981863,3.665206,251.981863,1.570811
Bus236,251.966523,-0.523569,251.966523,3.665222,251.966523,1.570826
Bus237,251.966115,-0.523570,251.966115,3.665220,251.966115,1.570825
Bus238,251.965012,-0.523569,251.965012,3.665222,251.965012,1.570826
Bus239,251.965457,-0.523569,251.965457,3.665222,251.965457,1.570827
Bus240,251.935833,-0.523548,251.935833,3.665242,251.935833,1.570847
Bus241,251.981241,-0.523585,251.981241,3.665205,251.981241,1.570810
Bus242,251.981849,-0.523584,251.981849,3.665206,251.981849,1.570811
Bus243,251.966517,-0.523569,251.966517,3.665222,251.966517,1.570826
Bus244,251.966115,-0.523570,251.966115,3.665220,251.966115,1.570825
Bus245,251.964962,-0.523569,251.964962,3.665222,251.964962,1.570827
Bus246,251.965193,-0.523568,251.965193,3.665222,251.965193,1.570827
Bus247,251.934311,-0.523547,251.934311,3.665243,251.934311,1.570848
Bus248,251.980879,-0.523585,251.980879,3.665206,251.980879,1.570811
Bus249,251.980872,-0.523584,251.980872,3.665206,251.980872,1.570811
Bus250,251.981827,-0.523584,251.981827,3.665206,251.981827,1.570811
Bus251,251.966512,-0.523569,251.966512,3.665222,251.966512,1.570826
Bus252,251.966115,-0.523570,251.966115,3.665220,251.966115,1.570825
Bus253,251.964889,-0.523569,251.964889,3.665222,251.964889,1.570827
Bus254,251.965116,-0.523568,251.965116,3.665222,251.965116,1.570827
Bus255,251.933980,-0.523546,251.933980,3.665244,251.933980,1.570849
Bus256,251.933331,-0.523546,251.933331,3.665244,251.933331,1.570849
Bus257,251.981749,-0.523584,251.981749,3.665206,251.981749,1.570811
Bus258,251.966506,-0.523569,251.966506,3.665222,251.966506,1.570826
Bus259,251.966115,-0.523570,251.966115,3.665220,251.966115,1.570825
Bus260,251.964613,-0.523568,251.964613,3.665222,251.964613,1.570827
Bus261,251.965098,-0.523568,251.965098,3.665222,251.965098,1.570827
Bus262,251.933934,-0.523546,251.933934,3.665244,251.933934,1.570849
Bus263,251.929655,-0.523544,251.929655,3.665247,251.929655,1.570852
Bus264,251.981368,-0.523584,251.981368,3.665206,251.981368,1.570811
Bus265,251.966495,-0.523569,251.966495,3.665222,251.966495,1.570826
Bus266,251.966115,-0.523570,251.966115,3.665220,251.966115,1.570825
Bus267,251.964549,-0.523568,251.964549,3.665222,251.964549,1.570827
Bus268,251.964882,-0.523568,251.964882,3.665222,251.964882,1.570827
Bus269,251.965091,-0.523568,251.965091,3.665222,251.965091,1.570827
Bus270,251.933913,-0.523546,251.933913,3.665244,251.933913,1.570849
Bus271,251.929352,-0.523543,251.929352,3.665247,251.929352,1.570852
Bus272,251.928454,-0.523543,251.928454,3.665247,251.928454,1.570852
Bus273,251.966483,-0.523569,251.966483,3.665222,251.966483,1.570827
Bus274,251.966115,-0.523570,251.966115,3.665220,251.966115,1.570825
Bus275,251.964520,-0.523568,251.964520,3.665222,251.964520,1.570827
Bus276,251.964667,-0.523568,251.964667,3.665222,251.964667,1.570827
Bus277,251.965082,-0.523568,251.965082,3.665222,251.965082,1.570827
Bus278,251.933888,-0.523546,251.933888,3.665244,251.933888,1.570849
Bus279,251.929330,-0.523543,251.929330,3.665247,251.929330,1.570852
Bus280,251.924100,-0.523540,251.924100,3.665250,251.924100,1.570855
Bus281,251.966436,-0.523569,251.966436,3.665222,251.966436,1.570827
Bus282,251.966115,-0.523570,251.966115,3.665220,251.966115,1.570825
Bus283,251.964500,-0.523568,251.964500,3.665222,251.964500,1.570827
Bus284,251.965074,-0.523568,251.965074,3.665222,251.965074,1.570827
Bus285,251.933850,-0.523546,251.933850,3.665244,251.933850,1.570849
Bus286,251.929312,-0.523543,251.929312,3.665247,251.929312,1.570852
Bus287,251.922998,-0.523539,251.922998,3.665251,251.922998,1.570856
Bus288,251.923433,-0.523539,251.923433,3.665251,251.923433,1.570856
Bus289,251.966190,-0.523568,251.966190,3.665222,251.966190,1.570827
Bus290,251.966115,-0.523570,251.966115,3.665220,251.966115,1.570825
Bus291,251.964433,-0.523568,251.964433,3.665222,251.964433,1.570827
Bus292,251.964492,-0.523568,251.964492,3.665222,251.964492,1.570827
Bus293,251.965066,-0.523568,251.965066,3.665222,251.965066,1.570827
Bus294,251.933815,-0.523546,251.933815,3.665244,251.933815,1.570849
Bus295,251.929286,-0.523543,251.929286,3.665247,251.929286,1.570852
Bus296,251.922491,-0.523538,251.922491,3.665252,251.922491,1.570857
Bus297,251.920637,-0.523537,251.920637,3.665253,251.920637,1.570858
Bus298,251.964402,-0.523568,251.964402,3.665222,251.964402,1.570827
Bus299,251.964486,-0.523568,251.964486,3.665222,251.964486,1.570827
Bus300,251.965057,-0.523568,251.965057,3.665222,251.965057,1.570827
Bus301,251.933789,-0.523546,251.933789,3.665244,251.933789,1.570849
Bus302,251.929170,-0.523543,251.929170,3.665247,251.929170,1.570852
Bus303,251.919178,-0.523535,251.919178,3.665255,251.919178,1.570860
Bus304,251.920020,-0.523537,251.920020,3.665253,251.920020,1.570858
Bus305,251.964350,-0.523568,251.964350,3.665222,251.964350,1.570827
Bus306,251.964479,-0.523568,251.964479,3.665222,251.964479,1.570827
Bus307,251.965006,-0.523568,251.965006,3.665222,251.965006,1.570827
Bus308,251.933755,-0.523546,251.933755,3.665244,251.933755,1.570849
Bus309,251.929148,-0.523543,251.929148,3.665247,251.929148,1.570852
Bus310,251.918930,-0.523535,251.918930,3.665255,251.918930,1.570860
Bus311,251.919815,-0.523537,251.919815,3.665253,251.919815,1.570858
Bus312,251.964249,-0.523568,251.964249,3.665222,251.964249,1.570827
Bus313,251.964466,-0.523568,251.964466,3.665222,251.964466,1.570827
Bus314,251.964791,-0.523568,251.964791,3.665222,251.964791,1.570827
Bus315,251.933721,-0.523546,251.933721,3.665244,251.933721,1.570849
Bus316,251.929131,-0.523543,251.929131,3.665247,251.929131,1.570852
Bus317,251.918873,-0.523535,251.918873,3.665255,251.918873,1.570860
Bus318,251.914859,-0.523532,251.914859,3.665259,251.914859,1.570864
Bus319,251.919708,-0.523537,251.919708,3.665253,251.919708,1.570858
Bus320,251.963953,-0.523568,251.963953,3.665223,251.963953,1.570828
Bus321,251.964415,-0.523568,251.964415,3.665222,251.964415,1.570827
Bus322,251.933680,-0.523546,251.933680,3.665244,251.933680,1.570849
Bus323,251.929112,-0.523543,251.929112,3.665247,251.929112,1.570852
Bus324,251.918578,-0.523535,251.918578,3.665255,251.918578,1.570860
Bus325,251.912905,-0.523530,251.912905,3.665260,251.912905,1.570865
Bus326,251.919617,-0.523537,251.919617,3.665253,251.919617,1.570858
Bus327,251.964240,-0.523568,251.964240,3.665222,251.964240,1.570827
Bus328,251.933657,-0.523546,251.933657,3.665244,251.933657,1.570849
Bus329,251.929094,-0.523543,251.929094,3.665247,251.929094,1.570852
Bus330,251.918475,-0.523535,251.918475,3.665255,251.918475,1.570860
Bus331,251.912202,-0.523529,251.912202,3.665261,251.912202,1.570866
Bus332,251.909511,-0.523527,251.909511,3.665263,251.909511,1.570868
Bus333,251.919512,-0.523537,251.919512,3.665253,251.919512,1.570858
Bus334,251.933553,-0.523546,251.933553,3.665244,251.933553,1.570849
Bus335,251.928928,-0.523543,251.928928,3.665247,251.928928,1.570852
Bus336,251.918251,-0.523535,251.918251,3.665256,251.918251,1.570861
Bus337,251.911924,-0.523529,251.911924,3.665261,251.911924,1.570866
Bus338,251.908988,-0.523526,251.908988,3.665264,251.908988,1.570869
Bus339,251.908962,-0.523526,251.908962,3.665264,251.908962,1.570869
Bus340,251.919430,-0.523537,251.919430,3.665254,251.919430,1.570858
Bus341,251.933512,-0.523546,251.933512,3.665244,251.933512,1.570849
Bus342,251.928589,-0.523543,251.928589,3.665248,251.928589,1.570853
Bus343,251.918150,-0.523534,251.918150,3.665256,251.918150,1.570861
Bus344,251.918212,-0.523534,251.918212,3.665256,251.918212,1.570861
Bus345,251.908725,-0.523526,251.908725,3.665264,251.908725,1.570869
Bus346,251.908491,-0.523526,251.908491,3.665264,251.908491,1.570869
Bus347,251.919362,-0.523537,251.919362,3.665254,251.919362,1.570858
Bus348,251.933498,-0.523546,251.933498,3.665244,251.933498,1.570849
Bus349,251.917999,-0.523534,251.917999,3.665256,251.917999,1.570861
Bus350,251.918206,-0.523534,251.918206,3.665256,251.918206,1.570861
Bus351,251.908700,-0.523526,251.908700,3.665264,251.908700,1.570869
Bus352,251.908160,-0.523526,251.908160,3.665265,251.908160,1.570870
Bus353,251.919299,-0.523537,251.919299,3.665254,251.919299,1.570859
Bus354,251.933487,-0.523546,251.933487,3.665244,251.933487,1.570849
Bus355,251.918200,-0.523534,251.918200,3.665256,251.918200,1.570861
Bus356,251.908690,-0.523526,251.908690,3.665264,251.908690,1.570869
Bus357,251.907742,-0.523525,251.907742,3.665265,251.907742,1.570870
Bus358,251.919248,-0.523537,251.919248,3.665254,251.919248,1.570859
Bus359,251.933479,-0.523546,251.933479,3.665244,251.933479,1.570849
Bus360,251.918195,-0.523534,251.918195,3.665256,251.918195,1.570861
Bus361,251.908683,-0.523526,251.908683,3.665264,251.908683,1.570869
Bus362,251.907480,-0.523525,251.907480,3.665265,251.907480,1.570870
Bus363,251.919188,-0.523536,251.919188,3.665254,251.919188,1.570859
Bus364,251.933475,-0.523546,251.933475,3.665244,251.933475,1.570849
Bus365,251.918190,-0.523534,251.918190,3.665256,251.918190,1.570861
Bus366,251.908676,-0.523526,251.908676,3.665264,251.908676,1.570869
Bus367,251.907078,-0.523525,251.907078,3.665266,251.907078,1.570871
Bus368,251.919123,-0.523536,251.919123,3.665254,251.919123,1.570859
Bus369,251.933470,-0.523546,251.933470,3.665244,251.933470,1.570849
Bus370,251.918182,-0.523534,251.918182,3.665256,251.918182,1.570861
Bus371,251.908667,-0.523526,251.908667,3.665264,251.908667,1.570869
Bus372,251.906677,-0.523524,251.906677,3.665266,251.906677,1.570871
Bus373,251.918766,-0.523536,251.918766,3.665254,251.918766,1.570859
Bus374,251.933460,-0.523546,251.933460,3.665244,251.933460,1.570849
Bus375,251.918172,-0.523534,251.918172,3.665256,251.918172,1.570861
Bus376,251.908656,-0.523526,251.908656,3.665264,251.908656,1.570869
Bus377,251.906227,-0.523524,251.906227,3.665266,251.906227,1.570871
Bus378,251.916198,-0.523534,251.916198,3.665256,251.916198,1.570861
Bus379,251.918657,-0.523536,251.918657,3.665254,251.918657,1.570859
Bus380,251.933416,-0.523546,251.933416,3.665244,251.933416,1.570849
Bus381,251.918113,-0.523534,251.918113,3.665256,251.918113,1.570861
Bus382,251.908646,-0.523526,251.908646,3.665264,251.908646,1.570869
