# file...... Output_case1_3p\Load53_voltage.csv
# date...... Thu Feb 18 14:31:07 2016
# user...... Gregorio
# host...... (null)
# target.... load 1024
# trigger... (none)
# interval.. 0
# limit..... 0
# timestamp,voltage_B
2000-01-01 00:55:00 EST,+251.409-150.007d
2000-01-01 00:56:00 EST,+251.348-150.007d
2000-01-01 00:57:00 EST,+251.612-150.008d
2000-01-01 00:58:00 EST,+251.609-150.008d
2000-01-01 00:59:00 EST,+251.566-150.008d
2000-01-01 01:00:00 EST,+251.562-150.008d
2000-01-01 01:01:00 EST,+251.653-150.007d
2000-01-01 01:02:00 EST,+251.664-150.007d
2000-01-01 01:03:00 EST,+251.679-150.006d
2000-01-01 01:04:00 EST,+251.675-150.006d
2000-01-01 01:05:00 EST,+251.668-150.006d
2000-01-01 01:06:00 EST,+251.68-150.006d
2000-01-01 01:07:00 EST,+251.69-150.006d
2000-01-01 01:08:00 EST,+251.723-150.006d
2000-01-01 01:09:00 EST,+251.738-150.006d
2000-01-01 01:10:00 EST,+251.76-150.006d
2000-01-01 01:11:00 EST,+251.766-150.005d
2000-01-01 01:12:00 EST,+251.783-150.005d
2000-01-01 01:13:00 EST,+251.746-150.006d
2000-01-01 01:14:00 EST,+251.757-150.007d
2000-01-01 01:15:00 EST,+251.757-150.007d
2000-01-01 01:16:00 EST,+251.754-150.007d
2000-01-01 01:17:00 EST,+251.778-150.007d
2000-01-01 01:18:00 EST,+251.743-150.008d
2000-01-01 01:19:00 EST,+251.761-150.008d
2000-01-01 01:20:00 EST,+251.756-150.008d
2000-01-01 01:21:00 EST,+251.746-150.008d
2000-01-01 01:22:00 EST,+251.744-150.008d
2000-01-01 01:23:00 EST,+251.747-150.008d
2000-01-01 01:24:00 EST,+251.762-150.008d
2000-01-01 01:25:00 EST,+251.754-150.008d
2000-01-01 01:26:00 EST,+251.734-150.008d
2000-01-01 01:27:00 EST,+251.739-150.008d
2000-01-01 01:28:00 EST,+251.717-150.007d
2000-01-01 01:29:00 EST,+251.69-150.008d
2000-01-01 01:30:00 EST,+251.69-150.008d
2000-01-01 01:31:00 EST,+251.666-150.008d
2000-01-01 01:32:00 EST,+251.658-150.008d
2000-01-01 01:33:00 EST,+251.658-150.008d
2000-01-01 01:34:00 EST,+251.663-150.008d
2000-01-01 01:35:00 EST,+251.685-150.007d
2000-01-01 01:36:00 EST,+251.69-150.007d
2000-01-01 01:37:00 EST,+251.644-150.007d
2000-01-01 01:38:00 EST,+251.683-150.007d
2000-01-01 01:39:00 EST,+251.689-150.007d
2000-01-01 01:40:00 EST,+251.691-150.006d
2000-01-01 01:41:00 EST,+251.69-150.006d
2000-01-01 01:42:00 EST,+251.675-150.007d
2000-01-01 01:43:00 EST,+251.685-150.006d
2000-01-01 01:44:00 EST,+251.687-150.006d
2000-01-01 01:45:00 EST,+251.686-150.006d
2000-01-01 01:46:00 EST,+251.681-150.006d
2000-01-01 01:47:00 EST,+251.697-150.006d
2000-01-01 01:48:00 EST,+251.736-150.006d
2000-01-01 01:49:00 EST,+251.776-150.006d
2000-01-01 01:50:00 EST,+251.811-150.006d
2000-01-01 01:51:00 EST,+251.814-150.005d
2000-01-01 01:52:00 EST,+251.816-150.005d
2000-01-01 01:53:00 EST,+251.809-150.006d
2000-01-01 01:54:00 EST,+251.817-150.005d
2000-01-01 01:55:00 EST,+251.827-150.005d
2000-01-01 01:56:00 EST,+251.826-150.005d
2000-01-01 01:57:00 EST,+251.829-150.005d
2000-01-01 01:58:00 EST,+251.849-150.005d
2000-01-01 01:59:00 EST,+251.85-150.005d
2000-01-01 02:00:00 EST,+251.835-150.006d
2000-01-01 02:01:00 EST,+251.864-150.005d
2000-01-01 02:02:00 EST,+251.846-150.005d
2000-01-01 02:03:00 EST,+251.84-150.005d
2000-01-01 02:04:00 EST,+251.828-150.005d
2000-01-01 02:05:00 EST,+251.828-150.005d
2000-01-01 02:06:00 EST,+251.814-150.005d
2000-01-01 02:07:00 EST,+251.814-150.005d
2000-01-01 02:08:00 EST,+251.814-150.005d
2000-01-01 02:09:00 EST,+251.792-150.005d
2000-01-01 02:10:00 EST,+251.763-150.005d
2000-01-01 02:11:00 EST,+251.783-150.005d
2000-01-01 02:12:00 EST,+251.763-150.006d
2000-01-01 02:13:00 EST,+251.767-150.006d
2000-01-01 02:14:00 EST,+251.757-150.006d
2000-01-01 02:15:00 EST,+251.743-150.006d
2000-01-01 02:16:00 EST,+251.743-150.006d
2000-01-01 02:17:00 EST,+251.754-150.006d
2000-01-01 02:18:00 EST,+251.763-150.006d
2000-01-01 02:19:00 EST,+251.765-150.006d
2000-01-01 02:20:00 EST,+251.779-150.006d
2000-01-01 02:21:00 EST,+251.803-150.006d
2000-01-01 02:22:00 EST,+251.814-150.006d
2000-01-01 02:23:00 EST,+251.785-150.006d
2000-01-01 02:24:00 EST,+251.768-150.007d
2000-01-01 02:25:00 EST,+251.759-150.007d
2000-01-01 02:26:00 EST,+251.766-150.007d
2000-01-01 02:27:00 EST,+251.752-150.008d
2000-01-01 02:28:00 EST,+251.728-150.008d
2000-01-01 02:29:00 EST,+251.716-150.008d
2000-01-01 02:30:00 EST,+251.738-150.008d
2000-01-01 02:31:00 EST,+251.757-150.008d
2000-01-01 02:32:00 EST,+251.762-150.008d
2000-01-01 02:33:00 EST,+251.769-150.008d
2000-01-01 02:34:00 EST,+251.749-150.008d
2000-01-01 02:35:00 EST,+251.749-150.008d
2000-01-01 02:36:00 EST,+251.773-150.008d
2000-01-01 02:37:00 EST,+251.755-150.008d
2000-01-01 02:38:00 EST,+251.761-150.008d
2000-01-01 02:39:00 EST,+251.761-150.008d
2000-01-01 02:40:00 EST,+251.74-150.008d
2000-01-01 02:41:00 EST,+251.748-150.008d
2000-01-01 02:42:00 EST,+251.76-150.007d
2000-01-01 02:43:00 EST,+251.772-150.007d
2000-01-01 02:44:00 EST,+251.757-150.007d
2000-01-01 02:45:00 EST,+251.784-150.007d
2000-01-01 02:46:00 EST,+251.803-150.007d
2000-01-01 02:47:00 EST,+251.785-150.007d
2000-01-01 02:48:00 EST,+251.791-150.007d
2000-01-01 02:49:00 EST,+251.801-150.007d
2000-01-01 02:50:00 EST,+251.802-150.007d
2000-01-01 02:51:00 EST,+251.825-150.006d
2000-01-01 02:52:00 EST,+251.811-150.006d
2000-01-01 02:53:00 EST,+251.814-150.006d
2000-01-01 02:54:00 EST,+251.817-150.006d
2000-01-01 02:55:00 EST,+251.817-150.006d
2000-01-01 02:56:00 EST,+251.797-150.006d
2000-01-01 02:57:00 EST,+251.791-150.006d
2000-01-01 02:58:00 EST,+251.791-150.006d
2000-01-01 02:59:00 EST,+251.803-150.007d
2000-01-01 03:00:00 EST,+251.816-150.007d
2000-01-01 03:01:00 EST,+251.797-150.007d
2000-01-01 03:02:00 EST,+251.826-150.006d
2000-01-01 03:03:00 EST,+251.813-150.007d
2000-01-01 03:04:00 EST,+251.787-150.007d
2000-01-01 03:05:00 EST,+251.786-150.007d
2000-01-01 03:06:00 EST,+251.799-150.007d
2000-01-01 03:07:00 EST,+251.8-150.007d
2000-01-01 03:08:00 EST,+251.8-150.007d
2000-01-01 03:09:00 EST,+251.814-150.007d
2000-01-01 03:10:00 EST,+251.834-150.006d
2000-01-01 03:11:00 EST,+251.818-150.006d
2000-01-01 03:12:00 EST,+251.81-150.007d
2000-01-01 03:13:00 EST,+251.81-150.007d
2000-01-01 03:14:00 EST,+251.815-150.007d
2000-01-01 03:15:00 EST,+251.815-150.006d
2000-01-01 03:16:00 EST,+251.782-150.006d
2000-01-01 03:17:00 EST,+251.78-150.006d
2000-01-01 03:18:00 EST,+251.785-150.006d
2000-01-01 03:19:00 EST,+251.774-150.006d
2000-01-01 03:20:00 EST,+251.77-150.006d
2000-01-01 03:21:00 EST,+251.754-150.006d
2000-01-01 03:22:00 EST,+251.705-150.006d
2000-01-01 03:23:00 EST,+251.692-150.006d
2000-01-01 03:24:00 EST,+251.681-150.006d
2000-01-01 03:25:00 EST,+251.673-150.006d
2000-01-01 03:26:00 EST,+251.689-150.006d
2000-01-01 03:27:00 EST,+251.48-150.009d
2000-01-01 03:28:00 EST,+251.474-150.009d
2000-01-01 03:29:00 EST,+251.466-150.01d
2000-01-01 03:30:00 EST,+251.473-150.009d
2000-01-01 03:31:00 EST,+251.46-150.01d
2000-01-01 03:32:00 EST,+251.455-150.01d
2000-01-01 03:33:00 EST,+251.486-150.01d
2000-01-01 03:34:00 EST,+251.465-150.01d
2000-01-01 03:35:00 EST,+251.476-150.01d
2000-01-01 03:36:00 EST,+251.494-150.011d
2000-01-01 03:37:00 EST,+251.515-150.01d
2000-01-01 03:38:00 EST,+251.528-150.01d
2000-01-01 03:39:00 EST,+251.516-150.011d
2000-01-01 03:40:00 EST,+251.529-150.011d
2000-01-01 03:41:00 EST,+251.493-150.011d
2000-01-01 03:42:00 EST,+251.501-150.012d
2000-01-01 03:43:00 EST,+251.522-150.012d
2000-01-01 03:44:00 EST,+251.529-150.012d
2000-01-01 03:45:00 EST,+251.544-150.012d
2000-01-01 03:46:00 EST,+251.547-150.012d
2000-01-01 03:47:00 EST,+251.754-150.008d
2000-01-01 03:48:00 EST,+251.751-150.008d
2000-01-01 03:49:00 EST,+251.753-150.008d
2000-01-01 03:50:00 EST,+251.759-150.007d
2000-01-01 03:51:00 EST,+251.754-150.007d
2000-01-01 03:52:00 EST,+251.771-150.007d
2000-01-01 03:53:00 EST,+251.793-150.007d
2000-01-01 03:54:00 EST,+251.785-150.007d
2000-01-01 03:55:00 EST,+251.766-150.008d
2000-01-01 03:56:00 EST,+251.767-150.008d
2000-01-01 03:57:00 EST,+251.758-150.008d
2000-01-01 03:58:00 EST,+251.743-150.008d
2000-01-01 03:59:00 EST,+251.749-150.008d
2000-01-01 04:00:00 EST,+251.761-150.009d
2000-01-01 04:01:00 EST,+251.767-150.008d
2000-01-01 04:02:00 EST,+251.777-150.008d
2000-01-01 04:03:00 EST,+251.814-150.007d
2000-01-01 04:04:00 EST,+251.791-150.008d
2000-01-01 04:05:00 EST,+251.802-150.008d
2000-01-01 04:06:00 EST,+251.835-150.007d
2000-01-01 04:07:00 EST,+251.821-150.008d
2000-01-01 04:08:00 EST,+251.785-150.008d
2000-01-01 04:09:00 EST,+251.761-150.008d
2000-01-01 04:10:00 EST,+251.761-150.008d
2000-01-01 04:11:00 EST,+251.756-150.008d
2000-01-01 04:12:00 EST,+251.753-150.008d
2000-01-01 04:13:00 EST,+251.749-150.008d
2000-01-01 04:14:00 EST,+251.746-150.008d
2000-01-01 04:15:00 EST,+251.759-150.007d
2000-01-01 04:16:00 EST,+251.744-150.008d
2000-01-01 04:17:00 EST,+251.753-150.007d
2000-01-01 04:18:00 EST,+251.758-150.007d
2000-01-01 04:19:00 EST,+251.758-150.007d
2000-01-01 04:20:00 EST,+251.772-150.007d
2000-01-01 04:21:00 EST,+251.77-150.006d
2000-01-01 04:22:00 EST,+251.76-150.007d
2000-01-01 04:23:00 EST,+251.781-150.006d
2000-01-01 04:24:00 EST,+251.798-150.006d
2000-01-01 04:25:00 EST,+251.755-150.006d
2000-01-01 04:26:00 EST,+251.775-150.005d
2000-01-01 04:27:00 EST,+251.775-150.005d
2000-01-01 04:28:00 EST,+251.789-150.005d
2000-01-01 04:29:00 EST,+251.789-150.005d
2000-01-01 04:30:00 EST,+251.791-150.005d
2000-01-01 04:31:00 EST,+251.816-150.006d
2000-01-01 04:32:00 EST,+251.766-150.006d
2000-01-01 04:33:00 EST,+251.744-150.006d
2000-01-01 04:34:00 EST,+251.743-150.006d
2000-01-01 04:35:00 EST,+251.757-150.006d
2000-01-01 04:36:00 EST,+251.749-150.006d
2000-01-01 04:37:00 EST,+251.725-150.006d
2000-01-01 04:38:00 EST,+251.705-150.006d
2000-01-01 04:39:00 EST,+251.703-150.006d
2000-01-01 04:40:00 EST,+251.688-150.006d
2000-01-01 04:41:00 EST,+251.688-150.006d
2000-01-01 04:42:00 EST,+251.692-150.006d
2000-01-01 04:43:00 EST,+251.71-150.006d
2000-01-01 04:44:00 EST,+251.736-150.006d
2000-01-01 04:45:00 EST,+251.728-150.006d
2000-01-01 04:46:00 EST,+251.728-150.006d
2000-01-01 04:47:00 EST,+251.713-150.006d
2000-01-01 04:48:00 EST,+251.726-150.006d
2000-01-01 04:49:00 EST,+251.733-150.006d
2000-01-01 04:50:00 EST,+251.767-150.006d
2000-01-01 04:51:00 EST,+251.759-150.007d
2000-01-01 04:52:00 EST,+251.779-150.006d
2000-01-01 04:53:00 EST,+251.794-150.006d
2000-01-01 04:54:00 EST,+251.791-150.007d
2000-01-01 04:55:00 EST,+251.747-150.007d
2000-01-01 04:56:00 EST,+251.746-150.007d
2000-01-01 04:57:00 EST,+251.731-150.007d
2000-01-01 04:58:00 EST,+251.714-150.007d
2000-01-01 04:59:00 EST,+251.708-150.008d
2000-01-01 05:00:00 EST,+251.735-150.007d
2000-01-01 05:01:00 EST,+251.753-150.007d
2000-01-01 05:02:00 EST,+251.769-150.006d
2000-01-01 05:03:00 EST,+251.767-150.006d
2000-01-01 05:04:00 EST,+251.755-150.007d
2000-01-01 05:05:00 EST,+251.729-150.007d
2000-01-01 05:06:00 EST,+251.733-150.007d
2000-01-01 05:07:00 EST,+251.728-150.008d
2000-01-01 05:08:00 EST,+251.723-150.008d
2000-01-01 05:09:00 EST,+251.717-150.008d
2000-01-01 05:10:00 EST,+251.711-150.008d
2000-01-01 05:11:00 EST,+251.727-150.007d
2000-01-01 05:12:00 EST,+251.733-150.007d
2000-01-01 05:13:00 EST,+251.744-150.007d
2000-01-01 05:14:00 EST,+251.75-150.007d
2000-01-01 05:15:00 EST,+251.781-150.007d
2000-01-01 05:16:00 EST,+251.809-150.007d
2000-01-01 05:17:00 EST,+251.803-150.007d
2000-01-01 05:18:00 EST,+251.797-150.007d
2000-01-01 05:19:00 EST,+251.82-150.007d
2000-01-01 05:20:00 EST,+251.812-150.007d
2000-01-01 05:21:00 EST,+251.821-150.007d
2000-01-01 05:22:00 EST,+251.821-150.007d
2000-01-01 05:23:00 EST,+251.806-150.007d
2000-01-01 05:24:00 EST,+251.792-150.007d
2000-01-01 05:25:00 EST,+251.797-150.007d
2000-01-01 05:26:00 EST,+251.806-150.007d
2000-01-01 05:27:00 EST,+251.693-150.009d
2000-01-01 05:28:00 EST,+251.655-150.009d
2000-01-01 05:29:00 EST,+251.649-150.009d
2000-01-01 05:30:00 EST,+251.765-150.007d
2000-01-01 05:31:00 EST,+251.791-150.007d
2000-01-01 05:32:00 EST,+251.789-150.007d
2000-01-01 05:33:00 EST,+251.797-150.006d
2000-01-01 05:34:00 EST,+251.619-150.009d
2000-01-01 05:35:00 EST,+251.632-150.008d
2000-01-01 05:36:00 EST,+251.626-150.008d
2000-01-01 05:37:00 EST,+251.798-150.006d
2000-01-01 05:38:00 EST,+251.802-150.006d
2000-01-01 05:39:00 EST,+251.787-150.006d
2000-01-01 05:40:00 EST,+251.77-150.007d
2000-01-01 05:41:00 EST,+251.736-150.007d
2000-01-01 05:42:00 EST,+251.751-150.007d
2000-01-01 05:43:00 EST,+251.711-150.007d
2000-01-01 05:44:00 EST,+251.662-150.008d
2000-01-01 05:45:00 EST,+251.681-150.009d
2000-01-01 05:46:00 EST,+251.687-150.008d
2000-01-01 05:47:00 EST,+251.699-150.008d
2000-01-01 05:48:00 EST,+251.707-150.008d
2000-01-01 05:49:00 EST,+251.691-150.008d
2000-01-01 05:50:00 EST,+251.719-150.008d
2000-01-01 05:51:00 EST,+251.72-150.008d
2000-01-01 05:52:00 EST,+251.72-150.008d
2000-01-01 05:53:00 EST,+251.695-150.008d
2000-01-01 05:54:00 EST,+251.721-150.008d
2000-01-01 05:55:00 EST,+251.563-150.011d
2000-01-01 05:56:00 EST,+251.559-150.011d
2000-01-01 05:57:00 EST,+251.527-150.011d
2000-01-01 05:58:00 EST,+251.544-150.01d
2000-01-01 05:59:00 EST,+251.569-150.01d
2000-01-01 06:00:00 EST,+251.554-150.01d
2000-01-01 06:01:00 EST,+251.525-150.01d
2000-01-01 06:02:00 EST,+251.514-150.01d
2000-01-01 06:03:00 EST,+251.535-150.01d
2000-01-01 06:04:00 EST,+251.691-150.008d
2000-01-01 06:05:00 EST,+251.681-150.008d
2000-01-01 06:06:00 EST,+251.687-150.008d
2000-01-01 06:07:00 EST,+251.658-150.008d
2000-01-01 06:08:00 EST,+251.646-150.009d
2000-01-01 06:09:00 EST,+251.655-150.009d
2000-01-01 06:10:00 EST,+251.647-150.008d
2000-01-01 06:11:00 EST,+251.665-150.008d
2000-01-01 06:12:00 EST,+251.669-150.008d
2000-01-01 06:13:00 EST,+251.676-150.008d
2000-01-01 06:14:00 EST,+251.702-150.008d
2000-01-01 06:15:00 EST,+251.686-150.008d
2000-01-01 06:16:00 EST,+251.654-150.007d
2000-01-01 06:17:00 EST,+251.613-150.007d
2000-01-01 06:18:00 EST,+251.633-150.007d
2000-01-01 06:19:00 EST,+251.675-150.007d
2000-01-01 06:20:00 EST,+251.668-150.007d
2000-01-01 06:21:00 EST,+251.652-150.007d
2000-01-01 06:22:00 EST,+251.635-150.007d
2000-01-01 06:23:00 EST,+251.625-150.008d
2000-01-01 06:24:00 EST,+251.637-150.007d
2000-01-01 06:25:00 EST,+251.584-150.008d
2000-01-01 06:26:00 EST,+251.606-150.007d
2000-01-01 06:27:00 EST,+251.547-150.009d
2000-01-01 06:28:00 EST,+251.474-150.012d
2000-01-01 06:29:00 EST,+251.488-150.012d
2000-01-01 06:30:00 EST,+251.482-150.011d
2000-01-01 06:31:00 EST,+251.599-150.009d
2000-01-01 06:32:00 EST,+251.614-150.009d
2000-01-01 06:33:00 EST,+251.649-150.008d
2000-01-01 06:34:00 EST,+251.658-150.009d
2000-01-01 06:35:00 EST,+251.647-150.009d
2000-01-01 06:36:00 EST,+251.647-150.009d
2000-01-01 06:37:00 EST,+251.655-150.009d
2000-01-01 06:38:00 EST,+251.67-150.009d
2000-01-01 06:39:00 EST,+251.689-150.01d
2000-01-01 06:40:00 EST,+251.661-150.01d
2000-01-01 06:41:00 EST,+251.64-150.01d
2000-01-01 06:42:00 EST,+251.646-150.01d
2000-01-01 06:43:00 EST,+251.652-150.01d
2000-01-01 06:44:00 EST,+251.653-150.01d
2000-01-01 06:45:00 EST,+251.655-150.01d
2000-01-01 06:46:00 EST,+251.661-150.009d
2000-01-01 06:47:00 EST,+251.65-150.01d
2000-01-01 06:48:00 EST,+251.661-150.009d
2000-01-01 06:49:00 EST,+251.655-150.009d
2000-01-01 06:50:00 EST,+251.182-150.019d
2000-01-01 06:51:00 EST,+251.178-150.019d
2000-01-01 06:52:00 EST,+251.159-150.02d
2000-01-01 06:53:00 EST,+251.65-150.01d
2000-01-01 06:54:00 EST,+251.65-150.01d
2000-01-01 06:55:00 EST,+251.395-150.015d
2000-01-01 06:56:00 EST,+251.202-150.018d
2000-01-01 06:57:00 EST,+251.188-150.018d
2000-01-01 06:58:00 EST,+251.035-150.021d
2000-01-01 06:59:00 EST,+251.077-150.021d
2000-01-01 07:00:00 EST,+251.047-150.022d
2000-01-01 07:01:00 EST,+251.164-150.019d
2000-01-01 07:02:00 EST,+251.204-150.02d
2000-01-01 07:03:00 EST,+251.193-150.02d
2000-01-01 07:04:00 EST,+251.183-150.019d
2000-01-01 07:05:00 EST,+251.048-150.022d
2000-01-01 07:06:00 EST,+251.048-150.022d
2000-01-01 07:07:00 EST,+250.404-150.044d
2000-01-01 07:08:00 EST,+250.517-150.041d
2000-01-01 07:09:00 EST,+250.497-150.041d
2000-01-01 07:10:00 EST,+250.254-150.034d
2000-01-01 07:11:00 EST,+250.256-150.034d
2000-01-01 07:12:00 EST,+250.22-150.034d
2000-01-01 07:13:00 EST,+250.753-150.027d
2000-01-01 07:14:00 EST,+250.77-150.027d
2000-01-01 07:15:00 EST,+250.936-150.024d
2000-01-01 07:16:00 EST,+251.277-150.018d
2000-01-01 07:17:00 EST,+251.269-150.019d
2000-01-01 07:18:00 EST,+251.269-150.019d
2000-01-01 07:19:00 EST,+251.027-150.022d
2000-01-01 07:20:00 EST,+250.832-150.029d
2000-01-01 07:21:00 EST,+250.776-150.029d
2000-01-01 07:22:00 EST,+250.351-150.04d
2000-01-01 07:23:00 EST,+250.511-150.037d
2000-01-01 07:24:00 EST,+250.495-150.036d
2000-01-01 07:25:00 EST,+250.645-150.041d
2000-01-01 07:26:00 EST,+250.613-150.04d
2000-01-01 07:27:00 EST,+250.205-150.046d
2000-01-01 07:28:00 EST,+250.68-150.031d
2000-01-01 07:29:00 EST,+250.675-150.031d
2000-01-01 07:30:00 EST,+251.285-150.019d
2000-01-01 07:31:00 EST,+251.278-150.022d
2000-01-01 07:32:00 EST,+251.31-150.022d
2000-01-01 07:33:00 EST,+251.313-150.022d
2000-01-01 07:34:00 EST,+251.339-150.019d
2000-01-01 07:35:00 EST,+251.36-150.019d
2000-01-01 07:36:00 EST,+251.342-150.019d
2000-01-01 07:37:00 EST,+251.356-150.019d
2000-01-01 07:38:00 EST,+251.347-150.019d
2000-01-01 07:39:00 EST,+251.193-150.022d
2000-01-01 07:40:00 EST,+251.216-150.022d
2000-01-01 07:41:00 EST,+251.259-150.022d
2000-01-01 07:42:00 EST,+251.223-150.02d
2000-01-01 07:43:00 EST,+251.228-150.02d
2000-01-01 07:44:00 EST,+250.633-150.033d
2000-01-01 07:45:00 EST,+250.669-150.033d
2000-01-01 07:46:00 EST,+250.674-150.033d
2000-01-01 07:47:00 EST,+251.163-150.019d
2000-01-01 07:48:00 EST,+251.283-150.017d
2000-01-01 07:49:00 EST,+251.163-150.019d
2000-01-01 07:50:00 EST,+251.307-150.016d
2000-01-01 07:51:00 EST,+251.057-150.019d
2000-01-01 07:52:00 EST,+250.98-150.022d
2000-01-01 07:53:00 EST,+250.957-150.022d
2000-01-01 07:54:00 EST,+250.842-150.024d
2000-01-01 07:55:00 EST,+250.898-150.023d
2000-01-01 07:56:00 EST,+250.859-150.026d
2000-01-01 07:57:00 EST,+250.578-150.038d
2000-01-01 07:58:00 EST,+250.465-150.041d
2000-01-01 07:59:00 EST,+250.499-150.038d
2000-01-01 08:00:00 EST,+250.917-150.023d
2000-01-01 08:01:00 EST,+250.614-150.027d
2000-01-01 08:02:00 EST,+250.61-150.027d
2000-01-01 08:03:00 EST,+250.801-150.026d
2000-01-01 08:04:00 EST,+250.688-150.027d
2000-01-01 08:05:00 EST,+250.037-150.033d
2000-01-01 08:06:00 EST,+249.413-150.046d
2000-01-01 08:07:00 EST,+249.424-150.046d
2000-01-01 08:08:00 EST,+250.077-150.039d
2000-01-01 08:09:00 EST,+250.605-150.03d
2000-01-01 08:10:00 EST,+250.705-150.028d
2000-01-01 08:11:00 EST,+250.932-150.025d
2000-01-01 08:12:00 EST,+250.895-150.026d
2000-01-01 08:13:00 EST,+250.231-150.04d
2000-01-01 08:14:00 EST,+250.193-150.04d
2000-01-01 08:15:00 EST,+250.157-150.04d
2000-01-01 08:16:00 EST,+250.797-150.028d
2000-01-01 08:17:00 EST,+250.135-150.035d
2000-01-01 08:18:00 EST,+250.247-150.032d
2000-01-01 08:19:00 EST,+250.296-150.03d
2000-01-01 08:20:00 EST,+251.005-150.022d
2000-01-01 08:21:00 EST,+250.981-150.022d
2000-01-01 08:22:00 EST,+251.006-150.022d
2000-01-01 08:23:00 EST,+251.007-150.022d
2000-01-01 08:24:00 EST,+251.188-150.02d
2000-01-01 08:25:00 EST,+251.163-150.02d
2000-01-01 08:26:00 EST,+251.133-150.02d
2000-01-01 08:27:00 EST,+251.217-150.018d
2000-01-01 08:28:00 EST,+250.232-150.015d
2000-01-01 08:29:00 EST,+250.256-150.015d
2000-01-01 08:30:00 EST,+249.61-150.027d
2000-01-01 08:31:00 EST,+250.632-150.029d
2000-01-01 08:32:00 EST,+250.609-150.03d
2000-01-01 08:33:00 EST,+251.15-150.024d
2000-01-01 08:34:00 EST,+250.935-150.043d
2000-01-01 08:35:00 EST,+250.82-150.045d
2000-01-01 08:36:00 EST,+250.808-150.041d
2000-01-01 08:37:00 EST,+251.026-150.021d
2000-01-01 08:38:00 EST,+251.142-150.019d
2000-01-01 08:39:00 EST,+251.128-150.019d
2000-01-01 08:40:00 EST,+250.908-150.023d
2000-01-01 08:41:00 EST,+250.89-150.023d
2000-01-01 08:42:00 EST,+250.693-150.025d
2000-01-01 08:43:00 EST,+250.706-150.025d
2000-01-01 08:44:00 EST,+250.703-150.025d
2000-01-01 08:45:00 EST,+250.324-150.026d
2000-01-01 08:46:00 EST,+250.406-150.026d
2000-01-01 08:47:00 EST,+250.206-150.028d
2000-01-01 08:48:00 EST,+250.591-150.027d
2000-01-01 08:49:00 EST,+250.498-150.03d
2000-01-01 08:50:00 EST,+250.517-150.03d
