# file...... Output_case1_3p\output_power.csv
# date...... Mon Feb 29 14:02:45 2016
# user...... Gregorio
# host...... (null)
# target.... transformer 1031
# trigger... (none)
# interval.. 0
# limit..... 0
# timestamp,power_out.real,power_out.imag,power_out_A.real,power_out_A.imag,power_out_B.real,power_out_B.imag,power_out_C.real,power_out_C.imag
2000-01-01 01:38:00 EST,+6259.83,+2053.59,+2086.61,+684.529,+2086.61,+684.529,+2086.61,+684.529
2000-01-01 01:39:00 EST,+6121.6,+2008.28,+2040.53,+669.425,+2040.53,+669.425,+2040.53,+669.425
2000-01-01 01:40:00 EST,+5984.26,+1963.27,+1994.75,+654.423,+1994.75,+654.423,+1994.75,+654.423
2000-01-01 01:41:00 EST,+5927.33,+1944.61,+1975.78,+648.205,+1975.78,+648.205,+1975.78,+648.205
2000-01-01 01:42:00 EST,+6189.47,+2030.52,+2063.16,+676.839,+2063.16,+676.839,+2063.16,+676.839
2000-01-01 01:43:00 EST,+6010.51,+1971.87,+2003.5,+657.291,+2003.5,+657.291,+2003.5,+657.291
2000-01-01 01:44:00 EST,+5976.24,+1960.62,+1992.08,+653.541,+1992.08,+653.541,+1992.08,+653.541
2000-01-01 01:45:00 EST,+5987.11,+1964.18,+1995.7,+654.727,+1995.7,+654.727,+1995.7,+654.727
2000-01-01 01:46:00 EST,+6085.66,+1996.47,+2028.55,+665.49,+2028.55,+665.49,+2028.55,+665.49
2000-01-01 01:47:00 EST,+5869.26,+1925.63,+1956.42,+641.877,+1956.42,+641.877,+1956.42,+641.877
2000-01-01 01:48:00 EST,+5512.48,+1808.85,+1837.49,+602.949,+1837.49,+602.949,+1837.49,+602.949
2000-01-01 01:49:00 EST,+5108.99,+1676.69,+1703,+558.896,+1703,+558.896,+1703,+558.896
2000-01-01 01:50:00 EST,+4781.54,+1569.42,+1593.85,+523.141,+1593.85,+523.141,+1593.85,+523.141
2000-01-01 01:51:00 EST,+4746.27,+1557.87,+1582.09,+519.289,+1582.09,+519.289,+1582.09,+519.289
2000-01-01 01:52:00 EST,+4724.57,+1550.76,+1574.86,+516.919,+1574.86,+516.919,+1574.86,+516.919
2000-01-01 01:53:00 EST,+4831.3,+1585.72,+1610.43,+528.573,+1610.43,+528.573,+1610.43,+528.573
2000-01-01 01:54:00 EST,+4697.45,+1541.87,+1565.82,+513.957,+1565.82,+513.957,+1565.82,+513.957
2000-01-01 01:55:00 EST,+4607.92,+1512.54,+1535.97,+504.18,+1535.97,+504.18,+1535.97,+504.18
2000-01-01 01:56:00 EST,+4619.66,+1516.39,+1539.89,+505.463,+1539.89,+505.463,+1539.89,+505.463
2000-01-01 01:57:00 EST,+4635.63,+1521.69,+1545.21,+507.23,+1545.21,+507.23,+1545.21,+507.23
2000-01-01 01:58:00 EST,+4374.41,+1436.08,+1458.14,+478.694,+1458.14,+478.694,+1458.14,+478.694
2000-01-01 01:59:00 EST,+4380.94,+1438.18,+1460.31,+479.395,+1460.31,+479.395,+1460.31,+479.395
2000-01-01 02:00:00 EST,+4637.44,+1522.29,+1545.81,+507.429,+1545.81,+507.429,+1545.81,+507.429
2000-01-01 02:01:00 EST,+4276.97,+1404.11,+1425.66,+468.038,+1425.66,+468.038,+1425.66,+468.038
2000-01-01 02:02:00 EST,+4285.33,+1406.81,+1428.44,+468.936,+1428.44,+468.936,+1428.44,+468.936
2000-01-01 02:03:00 EST,+4378.35,+1437.31,+1459.45,+479.103,+1459.45,+479.103,+1459.45,+479.103
2000-01-01 02:04:00 EST,+4445.38,+1459.25,+1481.79,+486.417,+1481.79,+486.417,+1481.79,+486.417
2000-01-01 02:05:00 EST,+4445.38,+1459.25,+1481.79,+486.417,+1481.79,+486.417,+1481.79,+486.417
2000-01-01 02:06:00 EST,+4638.73,+1522.63,+1546.24,+507.545,+1546.24,+507.545,+1546.24,+507.545
2000-01-01 02:07:00 EST,+4638.73,+1522.63,+1546.24,+507.545,+1546.24,+507.545,+1546.24,+507.545
2000-01-01 02:08:00 EST,+4638.73,+1522.63,+1546.24,+507.545,+1546.24,+507.545,+1546.24,+507.545
2000-01-01 02:09:00 EST,+4808.79,+1578.34,+1602.93,+526.114,+1602.93,+526.114,+1602.93,+526.114
2000-01-01 02:10:00 EST,+5104.59,+1675.24,+1701.53,+558.412,+1701.53,+558.412,+1701.53,+558.412
2000-01-01 02:11:00 EST,+4837.95,+1587.85,+1612.65,+529.283,+1612.65,+529.283,+1612.65,+529.283
2000-01-01 02:12:00 EST,+5200.08,+1706.59,+1733.36,+568.865,+1733.36,+568.865,+1733.36,+568.865
2000-01-01 02:13:00 EST,+5253.09,+1724.03,+1751.03,+574.677,+1751.03,+574.677,+1751.03,+574.677
2000-01-01 02:14:00 EST,+5416.64,+1777.64,+1805.55,+592.545,+1805.55,+592.545,+1805.55,+592.545
2000-01-01 02:15:00 EST,+5561.4,+1825.05,+1853.8,+608.35,+1853.8,+608.35,+1853.8,+608.35
2000-01-01 02:16:00 EST,+5561.4,+1825.05,+1853.8,+608.35,+1853.8,+608.35,+1853.8,+608.35
2000-01-01 02:17:00 EST,+5449.2,+1788.3,+1816.4,+596.101,+1816.4,+596.101,+1816.4,+596.101
2000-01-01 02:18:00 EST,+5329.8,+1749.19,+1776.6,+583.064,+1776.6,+583.064,+1776.6,+583.064
2000-01-01 02:19:00 EST,+5353.06,+1756.87,+1784.35,+585.623,+1784.35,+585.623,+1784.35,+585.623
2000-01-01 02:20:00 EST,+5116.35,+1679.27,+1705.45,+559.758,+1705.45,+559.758,+1705.45,+559.758
2000-01-01 02:21:00 EST,+4874.92,+1600.17,+1624.97,+533.39,+1624.97,+533.39,+1624.97,+533.39
2000-01-01 02:22:00 EST,+4907.42,+1610.82,+1635.81,+536.941,+1635.81,+536.941,+1635.81,+536.941
2000-01-01 02:23:00 EST,+5231.15,+1716.89,+1743.72,+572.297,+1743.72,+572.297,+1743.72,+572.297
2000-01-01 02:24:00 EST,+5500.53,+1805.16,+1833.51,+601.72,+1833.51,+601.72,+1833.51,+601.72
2000-01-01 02:25:00 EST,+5664.05,+1858.76,+1888.02,+619.588,+1888.02,+619.588,+1888.02,+619.588
2000-01-01 02:26:00 EST,+5677.47,+1863.19,+1892.49,+621.062,+1892.49,+621.062,+1892.49,+621.062
2000-01-01 02:27:00 EST,+5890.88,+1933.11,+1963.63,+644.369,+1963.63,+644.369,+1963.63,+644.369
2000-01-01 02:28:00 EST,+6148.81,+2017.57,+2049.6,+672.523,+2049.6,+672.523,+2049.6,+672.523
2000-01-01 02:29:00 EST,+6329.6,+2076.81,+2109.87,+692.271,+2109.87,+692.271,+2109.87,+692.271
2000-01-01 02:30:00 EST,+6108.89,+2004.52,+2036.3,+668.172,+2036.3,+668.172,+2036.3,+668.172
2000-01-01 02:31:00 EST,+6079.27,+1994.96,+2026.42,+664.986,+2026.42,+664.986,+2026.42,+664.986
2000-01-01 02:32:00 EST,+5995.12,+1967.4,+1998.37,+655.8,+1998.37,+655.8,+1998.37,+655.8
2000-01-01 02:33:00 EST,+5925.39,+1944.57,+1975.13,+648.192,+1975.13,+648.192,+1975.13,+648.192
2000-01-01 02:34:00 EST,+6065.99,+1990.55,+2022,+663.515,+2022,+663.515,+2022,+663.515
2000-01-01 02:35:00 EST,+6065.99,+1990.55,+2022,+663.515,+2022,+663.515,+2022,+663.515
2000-01-01 02:36:00 EST,+5698.89,+1870.27,+1899.63,+623.424,+1899.63,+623.424,+1899.63,+623.424
2000-01-01 02:37:00 EST,+5849.48,+1919.51,+1949.83,+639.835,+1949.83,+639.835,+1949.83,+639.835
2000-01-01 02:38:00 EST,+5755.45,+1888.7,+1918.48,+629.566,+1918.48,+629.566,+1918.48,+629.566
2000-01-01 02:39:00 EST,+5755.45,+1888.7,+1918.48,+629.566,+1918.48,+629.566,+1918.48,+629.566
2000-01-01 02:40:00 EST,+6084.75,+1996.54,+2028.25,+665.515,+2028.25,+665.515,+2028.25,+665.515
2000-01-01 02:41:00 EST,+5939.2,+1948.85,+1979.73,+649.618,+1979.73,+649.618,+1979.73,+649.618
2000-01-01 02:42:00 EST,+5636.53,+1849.65,+1878.84,+616.549,+1878.84,+616.549,+1878.84,+616.549
2000-01-01 02:43:00 EST,+5473.75,+1796.32,+1824.58,+598.773,+1824.58,+598.773,+1824.58,+598.773
2000-01-01 02:44:00 EST,+5721.57,+1877.49,+1907.19,+625.832,+1907.19,+625.832,+1907.19,+625.832
2000-01-01 02:45:00 EST,+5357.29,+1758.11,+1785.76,+586.038,+1785.76,+586.038,+1785.76,+586.038
2000-01-01 02:46:00 EST,+5144.35,+1688.44,+1714.78,+562.815,+1714.78,+562.815,+1714.78,+562.815
2000-01-01 02:47:00 EST,+5462.5,+1792.7,+1820.83,+597.568,+1820.83,+597.568,+1820.83,+597.568
2000-01-01 02:48:00 EST,+5374.66,+1763.95,+1791.55,+587.984,+1791.55,+587.984,+1791.55,+587.984
2000-01-01 02:49:00 EST,+5161.53,+1694.07,+1720.51,+564.69,+1720.51,+564.69,+1720.51,+564.69
2000-01-01 02:50:00 EST,+5186.08,+1702.07,+1728.69,+567.358,+1728.69,+567.358,+1728.69,+567.358
2000-01-01 02:51:00 EST,+4915.82,+1613.5,+1638.61,+537.834,+1638.61,+537.834,+1638.61,+537.834
2000-01-01 02:52:00 EST,+5030.48,+1651.11,+1676.83,+550.37,+1676.83,+550.37,+1676.83,+550.37
2000-01-01 02:53:00 EST,+4889.93,+1604.95,+1629.98,+534.983,+1629.98,+534.983,+1629.98,+534.983
2000-01-01 02:54:00 EST,+4886.13,+1603.74,+1628.71,+534.58,+1628.71,+534.58,+1628.71,+534.58
2000-01-01 02:55:00 EST,+4924.76,+1616.45,+1641.59,+538.816,+1641.59,+538.816,+1641.59,+538.816
2000-01-01 02:56:00 EST,+5214.21,+1711.25,+1738.07,+570.418,+1738.07,+570.418,+1738.07,+570.418
2000-01-01 02:57:00 EST,+5332.5,+1750.05,+1777.5,+583.348,+1777.5,+583.348,+1777.5,+583.348
2000-01-01 02:58:00 EST,+5332.5,+1750.05,+1777.5,+583.348,+1777.5,+583.348,+1777.5,+583.348
2000-01-01 02:59:00 EST,+5268.9,+1729.27,+1756.3,+576.424,+1756.3,+576.424,+1756.3,+576.424
2000-01-01 03:00:00 EST,+5172.12,+1697.57,+1724.04,+565.856,+1724.04,+565.856,+1724.04,+565.856
2000-01-01 03:01:00 EST,+5442.34,+1786.13,+1814.11,+595.377,+1814.11,+595.377,+1814.11,+595.377
2000-01-01 03:02:00 EST,+4942.63,+1622.35,+1647.54,+540.782,+1647.54,+540.782,+1647.54,+540.782
2000-01-01 03:03:00 EST,+5218.94,+1712.96,+1739.65,+570.985,+1739.65,+570.985,+1739.65,+570.985
2000-01-01 03:04:00 EST,+5576.81,+1830.25,+1858.94,+610.083,+1858.94,+610.083,+1858.94,+610.083
2000-01-01 03:05:00 EST,+5639.88,+1850.96,+1879.96,+616.988,+1879.96,+616.988,+1879.96,+616.988
2000-01-01 03:06:00 EST,+5446.21,+1787.55,+1815.4,+595.851,+1815.4,+595.851,+1815.4,+595.851
2000-01-01 03:07:00 EST,+5450.92,+1789.05,+1816.97,+596.35,+1816.97,+596.35,+1816.97,+596.35
2000-01-01 03:08:00 EST,+5355.31,+1757.68,+1785.1,+585.894,+1785.1,+585.894,+1785.1,+585.894
2000-01-01 03:09:00 EST,+5168.02,+1696.35,+1722.67,+565.45,+1722.67,+565.45,+1722.67,+565.45
2000-01-01 03:10:00 EST,+4926.38,+1617.23,+1642.13,+539.077,+1642.13,+539.077,+1642.13,+539.077
2000-01-01 03:11:00 EST,+5046.8,+1656.65,+1682.27,+552.218,+1682.27,+552.218,+1682.27,+552.218
2000-01-01 03:12:00 EST,+5150.74,+1690.72,+1716.91,+563.572,+1716.91,+563.572,+1716.91,+563.572
2000-01-01 03:13:00 EST,+5150.74,+1690.72,+1716.91,+563.572,+1716.91,+563.572,+1716.91,+563.572
2000-01-01 03:14:00 EST,+5243.85,+1721.23,+1747.95,+573.742,+1747.95,+573.742,+1747.95,+573.742
2000-01-01 03:15:00 EST,+5034.4,+1652.54,+1678.13,+550.845,+1678.13,+550.845,+1678.13,+550.845
2000-01-01 03:16:00 EST,+5214.69,+1711.54,+1738.23,+570.514,+1738.23,+570.514,+1738.23,+570.514
2000-01-01 03:17:00 EST,+5196.78,+1705.64,+1732.26,+568.546,+1732.26,+568.546,+1732.26,+568.546
2000-01-01 03:18:00 EST,+4975.61,+1633.1,+1658.54,+544.368,+1658.54,+544.368,+1658.54,+544.368
2000-01-01 03:19:00 EST,+5060.77,+1660.98,+1686.92,+553.66,+1686.92,+553.66,+1686.92,+553.66
2000-01-01 03:20:00 EST,+5110.5,+1677.27,+1703.5,+559.091,+1703.5,+559.091,+1703.5,+559.091
2000-01-01 03:21:00 EST,+5200.17,+1706.63,+1733.39,+568.875,+1733.39,+568.875,+1733.39,+568.875
2000-01-01 03:22:00 EST,+5661.58,+1857.75,+1887.19,+619.25,+1887.19,+619.25,+1887.19,+619.25
2000-01-01 03:23:00 EST,+5708.12,+1872.92,+1902.71,+624.306,+1902.71,+624.306,+1902.71,+624.306
2000-01-01 03:24:00 EST,+5870.16,+1925.96,+1956.72,+641.988,+1956.72,+641.988,+1956.72,+641.988
2000-01-01 03:25:00 EST,+5967.83,+1957.96,+1989.28,+652.653,+1989.28,+652.653,+1989.28,+652.653
2000-01-01 03:26:00 EST,+5733.65,+1881.23,+1911.22,+627.076,+1911.22,+627.076,+1911.22,+627.076
2000-01-01 03:27:00 EST,+8511.17,+2789.92,+2837.06,+929.973,+2837.06,+929.973,+2837.06,+929.973
2000-01-01 03:28:00 EST,+8661.23,+2839.08,+2887.08,+946.361,+2887.08,+946.361,+2887.08,+946.361
2000-01-01 03:29:00 EST,+8761.08,+2871.71,+2920.36,+957.238,+2920.36,+957.238,+2920.36,+957.238
2000-01-01 03:30:00 EST,+8656.76,+2837.61,+2885.59,+945.87,+2885.59,+945.87,+2885.59,+945.87
2000-01-01 03:31:00 EST,+8851.79,+2901.37,+2950.6,+967.122,+2950.6,+967.122,+2950.6,+967.122
2000-01-01 03:32:00 EST,+8908.12,+2919.76,+2969.37,+973.255,+2969.37,+973.255,+2969.37,+973.255
2000-01-01 03:33:00 EST,+8763,+2872.5,+2921,+957.498,+2921,+957.498,+2921,+957.498
2000-01-01 03:34:00 EST,+9032.45,+2960.58,+3010.82,+986.86,+3010.82,+986.86,+3010.82,+986.86
2000-01-01 03:35:00 EST,+8886.25,+2912.82,+2962.08,+970.939,+2962.08,+970.939,+2962.08,+970.939
2000-01-01 03:36:00 EST,+8850.41,+2901.18,+2950.14,+967.062,+2950.14,+967.062,+2950.14,+967.062
2000-01-01 03:37:00 EST,+8611.98,+2823.2,+2870.66,+941.065,+2870.66,+941.065,+2870.66,+941.065
2000-01-01 03:38:00 EST,+8548.38,+2802.42,+2849.46,+934.139,+2849.46,+934.139,+2849.46,+934.139
2000-01-01 03:39:00 EST,+8811.63,+2888.62,+2937.21,+962.875,+2937.21,+962.875,+2937.21,+962.875
2000-01-01 03:40:00 EST,+8723.56,+2859.84,+2907.85,+953.281,+2907.85,+953.281,+2907.85,+953.281
2000-01-01 03:41:00 EST,+9065.84,+2971.69,+3021.95,+990.564,+3021.95,+990.564,+3021.95,+990.564
2000-01-01 03:42:00 EST,+9091.14,+2979.98,+3030.38,+993.328,+3030.38,+993.328,+3030.38,+993.328
2000-01-01 03:43:00 EST,+8984.11,+2944.98,+2994.7,+981.661,+2994.7,+981.661,+2994.7,+981.661
2000-01-01 03:44:00 EST,+8974.89,+2941.99,+2991.63,+980.664,+2991.63,+980.664,+2991.63,+980.664
