# Output_case1_3p\output_voltage_1440.csv run at 2000-01-02 00:00:00 EST on 963 nodes
node_name,voltA_mag,voltA_angle,voltB_mag,voltB_angle,voltC_mag,voltC_angle
Bus168,251.706283,-0.523831,251.706283,3.664959,251.706283,1.570564
Bus169,251.911573,-0.523946,251.911573,3.664844,251.911573,1.570449
Bus170,251.780441,-0.523862,251.780441,3.664928,251.780441,1.570533
Bus171,251.784143,-0.523867,251.784143,3.664923,251.784143,1.570528
Bus172,251.746893,-0.523841,251.746893,3.664949,251.746893,1.570554
Bus173,251.745737,-0.523842,251.745737,3.664949,251.745737,1.570554
Bus174,251.741018,-0.523849,251.741018,3.664941,251.741018,1.570546
Bus175,251.737131,-0.523845,251.737131,3.664945,251.737131,1.570550
Bus176,251.733510,-0.523838,251.733510,3.664952,251.733510,1.570557
Bus177,251.704137,-0.523831,251.704137,3.664959,251.704137,1.570564
Bus178,251.779090,-0.523861,251.779090,3.664929,251.779090,1.570534
Bus179,251.784120,-0.523867,251.784120,3.664923,251.784120,1.570528
Bus180,251.783783,-0.523867,251.783783,3.664924,251.783783,1.570529
Bus181,251.746893,-0.523841,251.746893,3.664949,251.746893,1.570554
Bus182,251.745707,-0.523842,251.745707,3.664949,251.745707,1.570554
Bus183,251.741018,-0.523849,251.741018,3.664941,251.741018,1.570546
Bus184,251.736711,-0.523845,251.736711,3.664945,251.736711,1.570550
Bus185,251.733120,-0.523838,251.733120,3.664952,251.733120,1.570557
Bus186,251.702545,-0.523830,251.702545,3.664960,251.702545,1.570565
Bus187,251.784028,-0.523867,251.784028,3.664923,251.784028,1.570528
Bus188,251.782290,-0.523865,251.782290,3.664925,251.782290,1.570530
Bus189,251.746893,-0.523841,251.746893,3.664949,251.746893,1.570554
Bus190,251.745679,-0.523841,251.745679,3.664949,251.745679,1.570554
Bus191,251.741018,-0.523849,251.741018,3.664941,251.741018,1.570546
Bus192,251.741018,-0.523849,251.741018,3.664941,251.741018,1.570546
Bus193,251.736305,-0.523844,251.736305,3.664946,251.736305,1.570551
Bus194,251.732126,-0.523837,251.732126,3.664953,251.732126,1.570558
Bus195,251.701113,-0.523830,251.701113,3.664960,251.701113,1.570565
Bus196,251.783864,-0.523867,251.783864,3.664923,251.783864,1.570528
Bus197,251.782144,-0.523865,251.782144,3.664925,251.782144,1.570530
Bus198,251.782205,-0.523865,251.782205,3.664925,251.782205,1.570530
Bus199,251.746893,-0.523841,251.746893,3.664949,251.746893,1.570554
Bus200,251.745649,-0.523841,251.745649,3.664949,251.745649,1.570554
Bus201,251.741018,-0.523849,251.741018,3.664941,251.741018,1.570546
Bus202,251.741018,-0.523849,251.741018,3.664941,251.741018,1.570546
Bus203,251.735980,-0.523844,251.735980,3.664946,251.735980,1.570551
Bus204,251.731543,-0.523836,251.731543,3.664954,251.731543,1.570559
Bus205,251.699334,-0.523830,251.699334,3.664960,251.699334,1.570565
Bus206,251.783627,-0.523867,251.783627,3.664923,251.783627,1.570528
Bus207,251.783837,-0.523867,251.783837,3.664923,251.783837,1.570528
Bus208,251.781775,-0.523865,251.781775,3.664926,251.781775,1.570531
Bus209,251.782193,-0.523865,251.782193,3.664925,251.782193,1.570530
Bus210,251.746893,-0.523841,251.746893,3.664949,251.746893,1.570554
Bus211,251.745604,-0.523841,251.745604,3.664949,251.745604,1.570554
Bus212,251.741018,-0.523849,251.741018,3.664941,251.741018,1.570546
Bus213,251.735721,-0.523844,251.735721,3.664946,251.735721,1.570551
Bus214,251.731135,-0.523836,251.731135,3.664954,251.731135,1.570559
Bus215,251.696052,-0.523829,251.696052,3.664961,251.696052,1.570566
Bus216,251.782851,-0.523866,251.782851,3.664924,251.782851,1.570529
Bus217,251.783787,-0.523867,251.783787,3.664923,251.783787,1.570528
Bus218,251.782184,-0.523865,251.782184,3.664925,251.782184,1.570530
Bus219,251.746893,-0.523841,251.746893,3.664949,251.746893,1.570554
Bus220,251.745479,-0.523841,251.745479,3.664949,251.745479,1.570554
Bus221,251.741018,-0.523849,251.741018,3.664941,251.741018,1.570546
Bus222,251.735174,-0.523843,251.735174,3.664947,251.735174,1.570552
Bus223,251.730349,-0.523835,251.730349,3.664955,251.730349,1.570560
Bus224,251.693190,-0.523828,251.693190,3.664962,251.693190,1.570567
Bus225,251.782516,-0.523866,251.782516,3.664924,251.782516,1.570529
Bus226,251.783769,-0.523867,251.783769,3.664923,251.783769,1.570528
Bus227,251.782176,-0.523865,251.782176,3.664925,251.782176,1.570530
Bus228,251.745468,-0.523841,251.745468,3.664949,251.745468,1.570554
Bus229,251.741018,-0.523849,251.741018,3.664941,251.741018,1.570546
Bus230,251.734743,-0.523843,251.734743,3.664947,251.734743,1.570552
Bus231,251.729958,-0.523835,251.729958,3.664955,251.729958,1.570560
Bus232,251.691244,-0.523828,251.691244,3.664962,251.691244,1.570567
Bus233,251.782149,-0.523866,251.782149,3.664924,251.782149,1.570529
Bus234,251.783769,-0.523867,251.783769,3.664923,251.783769,1.570528
Bus235,251.782164,-0.523865,251.782164,3.664925,251.782164,1.570530
Bus236,251.745463,-0.523841,251.745463,3.664949,251.745463,1.570554
Bus237,251.741018,-0.523849,251.741018,3.664941,251.741018,1.570546
Bus238,251.734445,-0.523843,251.734445,3.664948,251.734445,1.570553
Bus239,251.729681,-0.523835,251.729681,3.664956,251.729681,1.570561
Bus240,251.689965,-0.523828,251.689965,3.664963,251.689965,1.570567
Bus241,251.781913,-0.523866,251.781913,3.664925,251.781913,1.570529
Bus242,251.782151,-0.523865,251.782151,3.664925,251.782151,1.570530
Bus243,251.745458,-0.523841,251.745458,3.664949,251.745458,1.570554
Bus244,251.741018,-0.523849,251.741018,3.664941,251.741018,1.570546
Bus245,251.734146,-0.523842,251.734146,3.664948,251.734146,1.570553
Bus246,251.726504,-0.523831,251.726504,3.664959,251.726504,1.570564
Bus247,251.687213,-0.523827,251.687213,3.664963,251.687213,1.570568
Bus248,251.781556,-0.523865,251.781556,3.664925,251.781556,1.570530
Bus249,251.781548,-0.523865,251.781548,3.664925,251.781548,1.570530
Bus250,251.782130,-0.523865,251.782130,3.664925,251.782130,1.570530
Bus251,251.745453,-0.523841,251.745453,3.664949,251.745453,1.570554
Bus252,251.741018,-0.523849,251.741018,3.664941,251.741018,1.570546
Bus253,251.733710,-0.523842,251.733710,3.664948,251.733710,1.570553
Bus254,251.725568,-0.523831,251.725568,3.664960,251.725568,1.570565
Bus255,251.686219,-0.523826,251.686219,3.664964,251.686219,1.570569
Bus256,251.685438,-0.523827,251.685438,3.664964,251.685438,1.570569
Bus257,251.782052,-0.523865,251.782052,3.664925,251.782052,1.570530
Bus258,251.745447,-0.523841,251.745447,3.664949,251.745447,1.570554
Bus259,251.741018,-0.523849,251.741018,3.664941,251.741018,1.570546
Bus260,251.732070,-0.523840,251.732070,3.664950,251.732070,1.570555
Bus261,251.725358,-0.523830,251.725358,3.664960,251.725358,1.570565
Bus262,251.686082,-0.523826,251.686082,3.664964,251.686082,1.570569
Bus263,251.678783,-0.523825,251.678783,3.664965,251.678783,1.570570
Bus264,251.781676,-0.523865,251.781676,3.664926,251.781676,1.570531
Bus265,251.745436,-0.523841,251.745436,3.664949,251.745436,1.570554
Bus266,251.741018,-0.523849,251.741018,3.664941,251.741018,1.570546
Bus267,251.731687,-0.523840,251.731687,3.664950,251.731687,1.570555
Bus268,251.720296,-0.523825,251.720296,3.664965,251.720296,1.570570
Bus269,251.725351,-0.523830,251.725351,3.664960,251.725351,1.570565
Bus270,251.686019,-0.523826,251.686019,3.664964,251.686019,1.570569
Bus271,251.678484,-0.523825,251.678484,3.664965,251.678484,1.570570
Bus272,251.676566,-0.523825,251.676566,3.664966,251.676566,1.570571
Bus273,251.745424,-0.523841,251.745424,3.664949,251.745424,1.570554
Bus274,251.741018,-0.523849,251.741018,3.664941,251.741018,1.570546
Bus275,251.731512,-0.523840,251.731512,3.664950,251.731512,1.570555
Bus276,251.715279,-0.523821,251.715279,3.664970,251.715279,1.570575
Bus277,251.725342,-0.523830,251.725342,3.664960,251.725342,1.570565
Bus278,251.685944,-0.523826,251.685944,3.664964,251.685944,1.570569
Bus279,251.678462,-0.523825,251.678462,3.664965,251.678462,1.570570
Bus280,251.668531,-0.523823,251.668531,3.664967,251.668531,1.570572
Bus281,251.745378,-0.523841,251.745378,3.664949,251.745378,1.570554
Bus282,251.741018,-0.523849,251.741018,3.664941,251.741018,1.570546
Bus283,251.731397,-0.523840,251.731397,3.664951,251.731397,1.570556
Bus284,251.725334,-0.523830,251.725334,3.664960,251.725334,1.570565
Bus285,251.685828,-0.523826,251.685828,3.664965,251.685828,1.570569
Bus286,251.678444,-0.523825,251.678444,3.664965,251.678444,1.570570
Bus287,251.666643,-0.523822,251.666643,3.664969,251.666643,1.570574
Bus288,251.667249,-0.523822,251.667249,3.664968,251.667249,1.570573
Bus289,251.745135,-0.523841,251.745135,3.664949,251.745135,1.570554
Bus290,251.741018,-0.523849,251.741018,3.664941,251.741018,1.570546
Bus291,251.731330,-0.523840,251.731330,3.664951,251.731330,1.570556
Bus292,251.731305,-0.523840,251.731305,3.664951,251.731305,1.570556
Bus293,251.725326,-0.523830,251.725326,3.664960,251.725326,1.570565
Bus294,251.685725,-0.523826,251.685725,3.664965,251.685725,1.570570
Bus295,251.678418,-0.523825,251.678418,3.664965,251.678418,1.570570
Bus296,251.665774,-0.523821,251.665774,3.664969,251.665774,1.570574
Bus297,251.661877,-0.523821,251.661877,3.664969,251.661877,1.570574
Bus298,251.731300,-0.523840,251.731300,3.664951,251.731300,1.570556
Bus299,251.731240,-0.523839,251.731240,3.664951,251.731240,1.570556
Bus300,251.725317,-0.523830,251.725317,3.664960,251.725317,1.570565
Bus301,251.685645,-0.523825,251.685645,3.664965,251.685645,1.570570
Bus302,251.678304,-0.523825,251.678304,3.664966,251.678304,1.570570
Bus303,251.660095,-0.523817,251.660095,3.664973,251.660095,1.570578
Bus304,251.660691,-0.523821,251.660691,3.664969,251.660691,1.570574
Bus305,251.731248,-0.523839,251.731248,3.664951,251.731248,1.570556
Bus306,251.731164,-0.523839,251.731164,3.664951,251.731164,1.570556
Bus307,251.725267,-0.523830,251.725267,3.664960,251.725267,1.570565
Bus308,251.685545,-0.523825,251.685545,3.664965,251.685545,1.570570
Bus309,251.678282,-0.523825,251.678282,3.664966,251.678282,1.570571
Bus310,251.659671,-0.523817,251.659671,3.664973,251.659671,1.570578
Bus311,251.660297,-0.523821,251.660297,3.664969,251.660297,1.570574
Bus312,251.731149,-0.523839,251.731149,3.664951,251.731149,1.570556
Bus313,251.731020,-0.523839,251.731020,3.664951,251.731020,1.570556
Bus314,251.725055,-0.523830,251.725055,3.664960,251.725055,1.570565
Bus315,251.685442,-0.523825,251.685442,3.664965,251.685442,1.570570
Bus316,251.678266,-0.523825,251.678266,3.664966,251.678266,1.570571
Bus317,251.659615,-0.523817,251.659615,3.664973,251.659615,1.570578
Bus318,251.652166,-0.523812,251.652166,3.664978,251.652166,1.570583
Bus319,251.660091,-0.523821,251.660091,3.664969,251.660091,1.570574
Bus320,251.730857,-0.523839,251.730857,3.664951,251.730857,1.570556
Bus321,251.730466,-0.523839,251.730466,3.664952,251.730466,1.570556
Bus322,251.685320,-0.523825,251.685320,3.664965,251.685320,1.570570
Bus323,251.678247,-0.523825,251.678247,3.664966,251.678247,1.570571
Bus324,251.659324,-0.523817,251.659324,3.664973,251.659324,1.570578
Bus325,251.648565,-0.523810,251.648565,3.664980,251.648565,1.570585
Bus326,251.659915,-0.523821,251.659915,3.664969,251.659915,1.570574
Bus327,251.728575,-0.523837,251.728575,3.664953,251.728575,1.570558
Bus328,251.685251,-0.523825,251.685251,3.664965,251.685251,1.570570
Bus329,251.678229,-0.523825,251.678229,3.664966,251.678229,1.570571
Bus330,251.659222,-0.523817,251.659222,3.664974,251.659222,1.570578
Bus331,251.647871,-0.523809,251.647871,3.664981,251.647871,1.570586
Bus332,251.641837,-0.523806,251.641837,3.664984,251.641837,1.570589
Bus333,251.659715,-0.523821,251.659715,3.664969,251.659715,1.570574
Bus334,251.684937,-0.523825,251.684937,3.664965,251.684937,1.570570
Bus335,251.678065,-0.523824,251.678065,3.664966,251.678065,1.570571
Bus336,251.659001,-0.523816,251.659001,3.664974,251.659001,1.570579
Bus337,251.647597,-0.523809,251.647597,3.664981,251.647597,1.570586
Bus338,251.633963,-0.523798,251.633963,3.664992,251.633963,1.570597
Bus339,251.641201,-0.523805,251.641201,3.664985,251.641201,1.570590
Bus340,251.659557,-0.523821,251.659557,3.664969,251.659557,1.570574
Bus341,251.684815,-0.523825,251.684815,3.664966,251.684815,1.570570
Bus342,251.677731,-0.523824,251.677731,3.664966,251.677731,1.570571
Bus343,251.658901,-0.523816,251.658901,3.664974,251.658901,1.570579
Bus344,251.658962,-0.523816,251.658962,3.664974,251.658962,1.570579
Bus345,251.630004,-0.523794,251.630004,3.664996,251.630004,1.570601
Bus346,251.640657,-0.523805,251.640657,3.664985,251.640657,1.570590
Bus347,251.659425,-0.523821,251.659425,3.664970,251.659425,1.570574
Bus348,251.684773,-0.523825,251.684773,3.664966,251.684773,1.570570
Bus349,251.658752,-0.523816,251.658752,3.664974,251.658752,1.570579
Bus350,251.658957,-0.523816,251.658957,3.664974,251.658957,1.570579
Bus351,251.629636,-0.523794,251.629636,3.664996,251.629636,1.570601
Bus352,251.640274,-0.523805,251.640274,3.664985,251.640274,1.570590
Bus353,251.659306,-0.523821,251.659306,3.664970,251.659306,1.570574
Bus354,251.684741,-0.523825,251.684741,3.664966,251.684741,1.570571
Bus355,251.658951,-0.523816,251.658951,3.664974,251.658951,1.570579
Bus356,251.629483,-0.523794,251.629483,3.664997,251.629483,1.570601
Bus357,251.639790,-0.523804,251.639790,3.664986,251.639790,1.570591
Bus358,251.659207,-0.523821,251.659207,3.664970,251.659207,1.570574
Bus359,251.684718,-0.523825,251.684718,3.664966,251.684718,1.570571
Bus360,251.658946,-0.523816,251.658946,3.664974,251.658946,1.570579
Bus361,251.629376,-0.523794,251.629376,3.664997,251.629376,1.570602
Bus362,251.639487,-0.523804,251.639487,3.664986,251.639487,1.570591
Bus363,251.659092,-0.523821,251.659092,3.664970,251.659092,1.570575
Bus364,251.684706,-0.523825,251.684706,3.664966,251.684706,1.570571
Bus365,251.658940,-0.523816,251.658940,3.664974,251.658940,1.570579
Bus366,251.629266,-0.523793,251.629266,3.664997,251.629266,1.570602
Bus367,251.639022,-0.523804,251.639022,3.664986,251.639022,1.570591
Bus368,251.658966,-0.523821,251.658966,3.664970,251.658966,1.570575
Bus369,251.684688,-0.523825,251.684688,3.664966,251.684688,1.570571
Bus370,251.658933,-0.523816,251.658933,3.664974,251.658933,1.570579
Bus371,251.629137,-0.523793,251.629137,3.664997,251.629137,1.570602
Bus372,251.638557,-0.523804,251.638557,3.664987,251.638557,1.570591
Bus373,251.658280,-0.523820,251.658280,3.664970,251.658280,1.570575
Bus374,251.684659,-0.523824,251.684659,3.664966,251.684659,1.570571
Bus375,251.658923,-0.523816,251.658923,3.664974,251.658923,1.570579
Bus376,251.628973,-0.523793,251.628973,3.664997,251.628973,1.570602
Bus377,251.638037,-0.523803,251.638037,3.664987,251.638037,1.570592
Bus378,251.653766,-0.523819,251.653766,3.664971,251.653766,1.570576
Bus379,251.657280,-0.523819,251.657280,3.664971,251.657280,1.570576
Bus380,251.684529,-0.523824,251.684529,3.664966,251.684529,1.570571
Bus381,251.658865,-0.523816,251.658865,3.664974,251.658865,1.570579
Bus382,251.628827,-0.523793,251.628827,3.664997,251.628827,1.570602
