# file...... Output_case1_3p\Load32_voltage.csv
# date...... Thu Feb 18 14:31:07 2016
# user...... Gregorio
# host...... (null)
# target.... load 982
# trigger... (none)
# interval.. 0
# limit..... 0
# timestamp,voltage_C
2000-01-01 01:15:00 EST,+251.803+89.9921d
2000-01-01 01:16:00 EST,+251.801+89.9921d
2000-01-01 01:17:00 EST,+251.815+89.9921d
2000-01-01 01:18:00 EST,+251.779+89.9912d
2000-01-01 01:19:00 EST,+251.792+89.9914d
2000-01-01 01:20:00 EST,+251.787+89.9912d
2000-01-01 01:21:00 EST,+251.777+89.991d
2000-01-01 01:22:00 EST,+251.775+89.9911d
2000-01-01 01:23:00 EST,+251.778+89.9912d
2000-01-01 01:24:00 EST,+251.791+89.9913d
2000-01-01 01:25:00 EST,+251.786+89.9912d
2000-01-01 01:26:00 EST,+251.776+89.9912d
2000-01-01 01:27:00 EST,+251.781+89.9913d
2000-01-01 01:28:00 EST,+251.765+89.9912d
2000-01-01 01:29:00 EST,+251.738+89.9906d
2000-01-01 01:30:00 EST,+251.738+89.9906d
2000-01-01 01:31:00 EST,+251.721+89.9906d
2000-01-01 01:32:00 EST,+251.713+89.9905d
2000-01-01 01:33:00 EST,+251.713+89.9905d
2000-01-01 01:34:00 EST,+251.718+89.9906d
2000-01-01 01:35:00 EST,+251.737+89.9911d
2000-01-01 01:36:00 EST,+251.742+89.9913d
2000-01-01 01:37:00 EST,+251.709+89.9906d
2000-01-01 01:38:00 EST,+251.746+89.9912d
2000-01-01 01:39:00 EST,+251.753+89.9915d
2000-01-01 01:40:00 EST,+251.755+89.9918d
2000-01-01 01:41:00 EST,+251.757+89.9919d
2000-01-01 01:42:00 EST,+251.743+89.9914d
2000-01-01 01:43:00 EST,+251.749+89.9918d
2000-01-01 01:44:00 EST,+251.752+89.9919d
2000-01-01 01:45:00 EST,+251.751+89.9918d
2000-01-01 01:46:00 EST,+251.745+89.9917d
2000-01-01 01:47:00 EST,+251.762+89.992d
2000-01-01 01:48:00 EST,+251.79+89.9924d
2000-01-01 01:49:00 EST,+251.824+89.9929d
2000-01-01 01:50:00 EST,+251.853+89.9932d
2000-01-01 01:51:00 EST,+251.856+89.9933d
2000-01-01 01:52:00 EST,+251.858+89.9933d
2000-01-01 01:53:00 EST,+251.85+89.9932d
2000-01-01 01:54:00 EST,+251.859+89.9933d
2000-01-01 01:55:00 EST,+251.867+89.9934d
2000-01-01 01:56:00 EST,+251.866+89.9934d
2000-01-01 01:57:00 EST,+251.869+89.9933d
2000-01-01 01:58:00 EST,+251.889+89.9936d
2000-01-01 01:59:00 EST,+251.882+89.9937d
2000-01-01 02:00:00 EST,+251.867+89.9933d
2000-01-01 02:01:00 EST,+251.894+89.9938d
2000-01-01 02:02:00 EST,+251.889+89.9938d
2000-01-01 02:03:00 EST,+251.882+89.9937d
2000-01-01 02:04:00 EST,+251.873+89.9937d
2000-01-01 02:05:00 EST,+251.873+89.9937d
2000-01-01 02:06:00 EST,+251.86+89.9934d
2000-01-01 02:07:00 EST,+251.86+89.9934d
2000-01-01 02:08:00 EST,+251.86+89.9934d
2000-01-01 02:09:00 EST,+251.845+89.9932d
2000-01-01 02:10:00 EST,+251.821+89.9929d
2000-01-01 02:11:00 EST,+251.839+89.9932d
2000-01-01 02:12:00 EST,+251.82+89.9926d
2000-01-01 02:13:00 EST,+251.822+89.9924d
2000-01-01 02:14:00 EST,+251.812+89.9922d
2000-01-01 02:15:00 EST,+251.799+89.992d
2000-01-01 02:16:00 EST,+251.799+89.992d
2000-01-01 02:17:00 EST,+251.809+89.9922d
2000-01-01 02:18:00 EST,+251.818+89.9923d
2000-01-01 02:19:00 EST,+251.82+89.9922d
2000-01-01 02:20:00 EST,+251.834+89.9926d
2000-01-01 02:21:00 EST,+251.854+89.9929d
2000-01-01 02:22:00 EST,+251.853+89.9928d
2000-01-01 02:23:00 EST,+251.826+89.9925d
2000-01-01 02:24:00 EST,+251.809+89.992d
2000-01-01 02:25:00 EST,+251.8+89.9918d
2000-01-01 02:26:00 EST,+251.804+89.9917d
2000-01-01 02:27:00 EST,+251.79+89.9913d
2000-01-01 02:28:00 EST,+251.767+89.9911d
2000-01-01 02:29:00 EST,+251.757+89.9908d
2000-01-01 02:30:00 EST,+251.773+89.9911d
2000-01-01 02:31:00 EST,+251.785+89.9909d
2000-01-01 02:32:00 EST,+251.791+89.991d
2000-01-01 02:33:00 EST,+251.798+89.9911d
2000-01-01 02:34:00 EST,+251.783+89.991d
2000-01-01 02:35:00 EST,+251.783+89.991d
2000-01-01 02:36:00 EST,+251.807+89.9915d
2000-01-01 02:37:00 EST,+251.79+89.9914d
2000-01-01 02:38:00 EST,+251.796+89.9915d
2000-01-01 02:39:00 EST,+251.796+89.9915d
2000-01-01 02:40:00 EST,+251.775+89.9911d
2000-01-01 02:41:00 EST,+251.784+89.9913d
2000-01-01 02:42:00 EST,+251.799+89.9918d
2000-01-01 02:43:00 EST,+251.811+89.992d
2000-01-01 02:44:00 EST,+251.796+89.9916d
2000-01-01 02:45:00 EST,+251.82+89.9922d
2000-01-01 02:46:00 EST,+251.839+89.9924d
2000-01-01 02:47:00 EST,+251.821+89.9919d
2000-01-01 02:48:00 EST,+251.827+89.9921d
2000-01-01 02:49:00 EST,+251.837+89.9924d
2000-01-01 02:50:00 EST,+251.838+89.9924d
2000-01-01 02:51:00 EST,+251.859+89.9927d
2000-01-01 02:52:00 EST,+251.852+89.9925d
2000-01-01 02:53:00 EST,+251.855+89.9929d
2000-01-01 02:54:00 EST,+251.858+89.9929d
2000-01-01 02:55:00 EST,+251.858+89.9928d
2000-01-01 02:56:00 EST,+251.838+89.9924d
2000-01-01 02:57:00 EST,+251.832+89.9922d
2000-01-01 02:58:00 EST,+251.832+89.9922d
2000-01-01 02:59:00 EST,+251.843+89.9922d
2000-01-01 03:00:00 EST,+251.852+89.9923d
2000-01-01 03:01:00 EST,+251.833+89.9919d
2000-01-01 03:02:00 EST,+251.862+89.9927d
2000-01-01 03:03:00 EST,+251.849+89.9922d
2000-01-01 03:04:00 EST,+251.824+89.9916d
2000-01-01 03:05:00 EST,+251.823+89.9914d
2000-01-01 03:06:00 EST,+251.836+89.9917d
2000-01-01 03:07:00 EST,+251.836+89.9917d
2000-01-01 03:08:00 EST,+251.837+89.9919d
2000-01-01 03:09:00 EST,+251.851+89.9922d
2000-01-01 03:10:00 EST,+251.87+89.9924d
2000-01-01 03:11:00 EST,+251.856+89.9924d
2000-01-01 03:12:00 EST,+251.849+89.9922d
2000-01-01 03:13:00 EST,+251.849+89.9922d
2000-01-01 03:14:00 EST,+251.842+89.9921d
2000-01-01 03:15:00 EST,+251.853+89.9925d
2000-01-01 03:16:00 EST,+251.831+89.9923d
2000-01-01 03:17:00 EST,+251.829+89.9924d
2000-01-01 03:18:00 EST,+251.839+89.9928d
2000-01-01 03:19:00 EST,+251.828+89.9927d
2000-01-01 03:20:00 EST,+251.824+89.9927d
2000-01-01 03:21:00 EST,+251.815+89.9926d
2000-01-01 03:22:00 EST,+251.779+89.992d
2000-01-01 03:23:00 EST,+251.77+89.992d
2000-01-01 03:24:00 EST,+251.758+89.9918d
2000-01-01 03:25:00 EST,+251.753+89.9917d
2000-01-01 03:26:00 EST,+251.769+89.992d
2000-01-01 03:27:00 EST,+251.56+89.9884d
2000-01-01 03:28:00 EST,+251.554+89.9881d
2000-01-01 03:29:00 EST,+251.546+89.988d
2000-01-01 03:30:00 EST,+251.553+89.9881d
2000-01-01 03:31:00 EST,+251.54+89.9879d
2000-01-01 03:32:00 EST,+251.535+89.9878d
2000-01-01 03:33:00 EST,+251.555+89.9879d
2000-01-01 03:34:00 EST,+251.534+89.9875d
2000-01-01 03:35:00 EST,+251.545+89.9877d
2000-01-01 03:36:00 EST,+251.554+89.9876d
2000-01-01 03:37:00 EST,+251.572+89.988d
2000-01-01 03:38:00 EST,+251.58+89.988d
2000-01-01 03:39:00 EST,+251.567+89.9875d
2000-01-01 03:40:00 EST,+251.576+89.9876d
2000-01-01 03:41:00 EST,+251.546+89.9873d
2000-01-01 03:42:00 EST,+251.545+89.9872d
2000-01-01 03:43:00 EST,+251.555+89.9873d
2000-01-01 03:44:00 EST,+251.561+89.9872d
2000-01-01 03:45:00 EST,+251.576+89.9876d
2000-01-01 03:46:00 EST,+251.58+89.9876d
2000-01-01 03:47:00 EST,+251.788+89.9913d
2000-01-01 03:48:00 EST,+251.786+89.9913d
2000-01-01 03:49:00 EST,+251.787+89.9914d
2000-01-01 03:50:00 EST,+251.793+89.9917d
2000-01-01 03:51:00 EST,+251.788+89.9916d
2000-01-01 03:52:00 EST,+251.805+89.9919d
2000-01-01 03:53:00 EST,+251.827+89.9925d
2000-01-01 03:54:00 EST,+251.819+89.992d
2000-01-01 03:55:00 EST,+251.802+89.9915d
2000-01-01 03:56:00 EST,+251.802+89.9914d
2000-01-01 03:57:00 EST,+251.794+89.9912d
2000-01-01 03:58:00 EST,+251.779+89.9908d
2000-01-01 03:59:00 EST,+251.785+89.9907d
2000-01-01 04:00:00 EST,+251.793+89.9907d
2000-01-01 04:01:00 EST,+251.799+89.9913d
2000-01-01 04:02:00 EST,+251.809+89.9915d
2000-01-01 04:03:00 EST,+251.841+89.9918d
2000-01-01 04:04:00 EST,+251.818+89.9914d
2000-01-01 04:05:00 EST,+251.826+89.9915d
2000-01-01 04:06:00 EST,+251.858+89.992d
2000-01-01 04:07:00 EST,+251.844+89.9915d
2000-01-01 04:08:00 EST,+251.818+89.9909d
2000-01-01 04:09:00 EST,+251.808+89.9909d
2000-01-01 04:10:00 EST,+251.808+89.9909d
2000-01-01 04:11:00 EST,+251.802+89.9908d
2000-01-01 04:12:00 EST,+251.8+89.9909d
2000-01-01 04:13:00 EST,+251.795+89.9908d
2000-01-01 04:14:00 EST,+251.793+89.991d
2000-01-01 04:15:00 EST,+251.806+89.9912d
2000-01-01 04:16:00 EST,+251.791+89.9908d
2000-01-01 04:17:00 EST,+251.8+89.9913d
2000-01-01 04:18:00 EST,+251.805+89.9914d
2000-01-01 04:19:00 EST,+251.805+89.9914d
2000-01-01 04:20:00 EST,+251.819+89.9917d
2000-01-01 04:21:00 EST,+251.819+89.9921d
2000-01-01 04:22:00 EST,+251.809+89.9919d
2000-01-01 04:23:00 EST,+251.83+89.9924d
2000-01-01 04:24:00 EST,+251.848+89.9929d
2000-01-01 04:25:00 EST,+251.808+89.9925d
2000-01-01 04:26:00 EST,+251.828+89.993d
2000-01-01 04:27:00 EST,+251.828+89.993d
2000-01-01 04:28:00 EST,+251.841+89.9932d
2000-01-01 04:29:00 EST,+251.842+89.9931d
2000-01-01 04:30:00 EST,+251.836+89.9933d
2000-01-01 04:31:00 EST,+251.848+89.9934d
2000-01-01 04:32:00 EST,+251.817+89.993d
2000-01-01 04:33:00 EST,+251.795+89.9926d
2000-01-01 04:34:00 EST,+251.794+89.9926d
2000-01-01 04:35:00 EST,+251.807+89.9928d
2000-01-01 04:36:00 EST,+251.798+89.9927d
2000-01-01 04:37:00 EST,+251.778+89.9924d
2000-01-01 04:38:00 EST,+251.764+89.9924d
2000-01-01 04:39:00 EST,+251.766+89.9924d
2000-01-01 04:40:00 EST,+251.751+89.9919d
2000-01-01 04:41:00 EST,+251.751+89.9919d
2000-01-01 04:42:00 EST,+251.753+89.9918d
2000-01-01 04:43:00 EST,+251.768+89.992d
2000-01-01 04:44:00 EST,+251.794+89.9925d
2000-01-01 04:45:00 EST,+251.786+89.9924d
2000-01-01 04:46:00 EST,+251.786+89.9924d
2000-01-01 04:47:00 EST,+251.771+89.9919d
2000-01-01 04:48:00 EST,+251.784+89.9921d
2000-01-01 04:49:00 EST,+251.79+89.9923d
2000-01-01 04:50:00 EST,+251.81+89.9926d
2000-01-01 04:51:00 EST,+251.798+89.9923d
2000-01-01 04:52:00 EST,+251.817+89.9925d
2000-01-01 04:53:00 EST,+251.832+89.9926d
2000-01-01 04:54:00 EST,+251.825+89.9923d
2000-01-01 04:55:00 EST,+251.793+89.9918d
2000-01-01 04:56:00 EST,+251.792+89.9918d
2000-01-01 04:57:00 EST,+251.777+89.9915d
2000-01-01 04:58:00 EST,+251.761+89.9912d
2000-01-01 04:59:00 EST,+251.751+89.9911d
2000-01-01 05:00:00 EST,+251.773+89.9915d
2000-01-01 05:01:00 EST,+251.793+89.992d
2000-01-01 05:02:00 EST,+251.809+89.9925d
2000-01-01 05:03:00 EST,+251.807+89.9924d
2000-01-01 05:04:00 EST,+251.795+89.9922d
2000-01-01 05:05:00 EST,+251.769+89.9913d
2000-01-01 05:06:00 EST,+251.773+89.9914d
2000-01-01 05:07:00 EST,+251.768+89.9912d
2000-01-01 05:08:00 EST,+251.763+89.991d
2000-01-01 05:09:00 EST,+251.761+89.991d
2000-01-01 05:10:00 EST,+251.754+89.9909d
2000-01-01 05:11:00 EST,+251.771+89.9912d
2000-01-01 05:12:00 EST,+251.777+89.9913d
2000-01-01 05:13:00 EST,+251.787+89.9915d
2000-01-01 05:14:00 EST,+251.794+89.9914d
2000-01-01 05:15:00 EST,+251.813+89.9918d
2000-01-01 05:16:00 EST,+251.84+89.9923d
2000-01-01 05:17:00 EST,+251.833+89.9921d
2000-01-01 05:18:00 EST,+251.828+89.9918d
2000-01-01 05:19:00 EST,+251.848+89.9921d
2000-01-01 05:20:00 EST,+251.84+89.992d
2000-01-01 05:21:00 EST,+251.847+89.992d
2000-01-01 05:22:00 EST,+251.847+89.992d
2000-01-01 05:23:00 EST,+251.842+89.9923d
2000-01-01 05:24:00 EST,+251.828+89.992d
2000-01-01 05:25:00 EST,+251.833+89.9921d
2000-01-01 05:26:00 EST,+251.842+89.9922d
2000-01-01 05:27:00 EST,+251.725+89.9903d
2000-01-01 05:28:00 EST,+251.688+89.9896d
2000-01-01 05:29:00 EST,+251.683+89.9896d
2000-01-01 05:30:00 EST,+251.799+89.9916d
2000-01-01 05:31:00 EST,+251.825+89.9921d
2000-01-01 05:32:00 EST,+251.824+89.9925d
2000-01-01 05:33:00 EST,+251.832+89.9927d
2000-01-01 05:34:00 EST,+251.654+89.9903d
2000-01-01 05:35:00 EST,+251.667+89.9906d
2000-01-01 05:36:00 EST,+251.66+89.9905d
2000-01-01 05:37:00 EST,+251.833+89.9928d
2000-01-01 05:38:00 EST,+251.837+89.993d
2000-01-01 05:39:00 EST,+251.822+89.9927d
2000-01-01 05:40:00 EST,+251.805+89.9924d
2000-01-01 05:41:00 EST,+251.771+89.9916d
2000-01-01 05:42:00 EST,+251.786+89.992d
2000-01-01 05:43:00 EST,+251.752+89.9914d
2000-01-01 05:44:00 EST,+251.71+89.9905d
2000-01-01 05:45:00 EST,+251.719+89.9904d
2000-01-01 05:46:00 EST,+251.725+89.9906d
2000-01-01 05:47:00 EST,+251.738+89.9909d
2000-01-01 05:48:00 EST,+251.746+89.9909d
2000-01-01 05:49:00 EST,+251.732+89.9907d
2000-01-01 05:50:00 EST,+251.759+89.9912d
2000-01-01 05:51:00 EST,+251.76+89.9912d
2000-01-01 05:52:00 EST,+251.76+89.9912d
2000-01-01 05:53:00 EST,+251.741+89.9909d
2000-01-01 05:54:00 EST,+251.766+89.9912d
2000-01-01 05:55:00 EST,+251.608+89.9882d
2000-01-01 05:56:00 EST,+251.604+89.988d
2000-01-01 05:57:00 EST,+251.578+89.9877d
2000-01-01 05:58:00 EST,+251.595+89.9883d
2000-01-01 05:59:00 EST,+251.62+89.9889d
2000-01-01 06:00:00 EST,+251.61+89.9889d
2000-01-01 06:01:00 EST,+251.577+89.9889d
2000-01-01 06:02:00 EST,+251.565+89.9885d
2000-01-01 06:03:00 EST,+251.586+89.9888d
2000-01-01 06:04:00 EST,+251.743+89.9911d
2000-01-01 06:05:00 EST,+251.733+89.9909d
2000-01-01 06:06:00 EST,+251.731+89.9907d
2000-01-01 06:07:00 EST,+251.706+89.9903d
2000-01-01 06:08:00 EST,+251.694+89.99d
2000-01-01 06:09:00 EST,+251.703+89.9901d
2000-01-01 06:10:00 EST,+251.699+89.9902d
2000-01-01 06:11:00 EST,+251.715+89.9906d
2000-01-01 06:12:00 EST,+251.722+89.9909d
2000-01-01 06:13:00 EST,+251.723+89.9908d
2000-01-01 06:14:00 EST,+251.746+89.9911d
2000-01-01 06:15:00 EST,+251.733+89.991d
2000-01-01 06:16:00 EST,+251.715+89.9908d
2000-01-01 06:17:00 EST,+251.687+89.9904d
2000-01-01 06:18:00 EST,+251.706+89.9906d
2000-01-01 06:19:00 EST,+251.739+89.9911d
2000-01-01 06:20:00 EST,+251.732+89.9909d
2000-01-01 06:21:00 EST,+251.717+89.991d
2000-01-01 06:22:00 EST,+251.7+89.9907d
2000-01-01 06:23:00 EST,+251.69+89.9904d
2000-01-01 06:24:00 EST,+251.702+89.9907d
2000-01-01 06:25:00 EST,+251.653+89.9901d
2000-01-01 06:26:00 EST,+251.676+89.9905d
2000-01-01 06:27:00 EST,+251.617+89.9886d
2000-01-01 06:28:00 EST,+251.54+89.9862d
2000-01-01 06:29:00 EST,+251.551+89.9864d
2000-01-01 06:30:00 EST,+251.554+89.9865d
2000-01-01 06:31:00 EST,+251.672+89.9889d
2000-01-01 06:32:00 EST,+251.681+89.9889d
2000-01-01 06:33:00 EST,+251.712+89.9894d
2000-01-01 06:34:00 EST,+251.711+89.9893d
2000-01-01 06:35:00 EST,+251.7+89.989d
2000-01-01 06:36:00 EST,+251.7+89.9891d
2000-01-01 06:37:00 EST,+251.708+89.9891d
2000-01-01 06:38:00 EST,+251.721+89.9893d
2000-01-01 06:39:00 EST,+251.727+89.9891d
2000-01-01 06:40:00 EST,+251.708+89.9888d
2000-01-01 06:41:00 EST,+251.694+89.9885d
2000-01-01 06:42:00 EST,+251.698+89.9886d
2000-01-01 06:43:00 EST,+251.705+89.9887d
2000-01-01 06:44:00 EST,+251.705+89.9887d
2000-01-01 06:45:00 EST,+251.708+89.9887d
2000-01-01 06:46:00 EST,+251.713+89.9889d
2000-01-01 06:47:00 EST,+251.703+89.9887d
2000-01-01 06:48:00 EST,+251.714+89.9892d
2000-01-01 06:49:00 EST,+251.708+89.989d
2000-01-01 06:50:00 EST,+251.222+89.9798d
2000-01-01 06:51:00 EST,+251.222+89.9797d
2000-01-01 06:52:00 EST,+251.202+89.9791d
2000-01-01 06:53:00 EST,+251.695+89.9886d
2000-01-01 06:54:00 EST,+251.691+89.9886d
2000-01-01 06:55:00 EST,+251.438+89.9841d
2000-01-01 06:56:00 EST,+251.248+89.9806d
2000-01-01 06:57:00 EST,+251.234+89.9802d
2000-01-01 06:58:00 EST,+251.081+89.9773d
2000-01-01 06:59:00 EST,+251.119+89.978d
2000-01-01 07:00:00 EST,+251.091+89.9768d
2000-01-01 07:01:00 EST,+251.21+89.9794d
2000-01-01 07:02:00 EST,+251.24+89.9795d
2000-01-01 07:03:00 EST,+251.228+89.9789d
2000-01-01 07:04:00 EST,+251.222+89.9795d
2000-01-01 07:05:00 EST,+251.087+89.9769d
2000-01-01 07:06:00 EST,+251.087+89.9767d
2000-01-01 07:07:00 EST,+250.444+89.9552d
2000-01-01 07:08:00 EST,+250.561+89.9578d
2000-01-01 07:09:00 EST,+250.545+89.9575d
2000-01-01 07:10:00 EST,+250.305+89.9647d
2000-01-01 07:11:00 EST,+250.308+89.9643d
2000-01-01 07:12:00 EST,+250.283+89.9642d
2000-01-01 07:13:00 EST,+250.812+89.9711d
2000-01-01 07:14:00 EST,+250.832+89.9714d
2000-01-01 07:15:00 EST,+251.001+89.974d
2000-01-01 07:16:00 EST,+251.344+89.9796d
2000-01-01 07:17:00 EST,+251.335+89.9792d
2000-01-01 07:18:00 EST,+251.337+89.9791d
2000-01-01 07:19:00 EST,+251.114+89.9762d
2000-01-01 07:20:00 EST,+250.922+89.9686d
2000-01-01 07:21:00 EST,+250.88+89.9679d
2000-01-01 07:22:00 EST,+250.435+89.9576d
2000-01-01 07:23:00 EST,+250.598+89.9608d
2000-01-01 07:24:00 EST,+250.589+89.9609d
2000-01-01 07:25:00 EST,+250.739+89.9566d
2000-01-01 07:26:00 EST,+250.719+89.9566d
2000-01-01 07:27:00 EST,+250.31+89.9505d
2000-01-01 07:28:00 EST,+250.776+89.9665d
2000-01-01 07:29:00 EST,+250.773+89.9664d
2000-01-01 07:30:00 EST,+251.379+89.9782d
2000-01-01 07:31:00 EST,+251.36+89.9752d
2000-01-01 07:32:00 EST,+251.385+89.9753d
2000-01-01 07:33:00 EST,+251.389+89.9754d
2000-01-01 07:34:00 EST,+251.415+89.9786d
2000-01-01 07:35:00 EST,+251.436+89.979d
2000-01-01 07:36:00 EST,+251.418+89.9788d
2000-01-01 07:37:00 EST,+251.433+89.9791d
2000-01-01 07:38:00 EST,+251.421+89.9784d
2000-01-01 07:39:00 EST,+251.267+89.9755d
2000-01-01 07:40:00 EST,+251.286+89.976d
2000-01-01 07:41:00 EST,+251.317+89.9768d
2000-01-01 07:42:00 EST,+251.295+89.9777d
2000-01-01 07:43:00 EST,+251.296+89.9777d
2000-01-01 07:44:00 EST,+250.691+89.9656d
2000-01-01 07:45:00 EST,+250.726+89.9655d
2000-01-01 07:46:00 EST,+250.725+89.9657d
2000-01-01 07:47:00 EST,+251.22+89.9797d
2000-01-01 07:48:00 EST,+251.342+89.9817d
2000-01-01 07:49:00 EST,+251.222+89.9797d
2000-01-01 07:50:00 EST,+251.366+89.9822d
2000-01-01 07:51:00 EST,+251.126+89.9789d
2000-01-01 07:52:00 EST,+251.049+89.9762d
2000-01-01 07:53:00 EST,+251.029+89.976d
2000-01-01 07:54:00 EST,+250.914+89.9737d
2000-01-01 07:55:00 EST,+250.97+89.9756d
2000-01-01 07:56:00 EST,+250.93+89.9719d
2000-01-01 07:57:00 EST,+250.649+89.9599d
2000-01-01 07:58:00 EST,+250.55+89.9567d
2000-01-01 07:59:00 EST,+250.583+89.9601d
2000-01-01 08:00:00 EST,+250.999+89.9751d
2000-01-01 08:01:00 EST,+250.744+89.9696d
2000-01-01 08:02:00 EST,+250.741+89.9696d
2000-01-01 08:03:00 EST,+250.894+89.9716d
2000-01-01 08:04:00 EST,+250.78+89.9707d
2000-01-01 08:05:00 EST,+250.182+89.9634d
2000-01-01 08:06:00 EST,+249.56+89.9505d
2000-01-01 08:07:00 EST,+249.572+89.9509d
2000-01-01 08:08:00 EST,+250.17+89.9584d
2000-01-01 08:09:00 EST,+250.697+89.9678d
2000-01-01 08:10:00 EST,+250.802+89.9696d
2000-01-01 08:11:00 EST,+251.016+89.9721d
2000-01-01 08:12:00 EST,+250.981+89.9715d
2000-01-01 08:13:00 EST,+250.318+89.9577d
2000-01-01 08:14:00 EST,+250.283+89.957d
2000-01-01 08:15:00 EST,+250.256+89.9571d
2000-01-01 08:16:00 EST,+250.894+89.9695d
2000-01-01 08:17:00 EST,+250.259+89.9615d
2000-01-01 08:18:00 EST,+250.374+89.9652d
2000-01-01 08:19:00 EST,+250.424+89.967d
2000-01-01 08:20:00 EST,+251.085+89.9754d
2000-01-01 08:21:00 EST,+251.068+89.9752d
2000-01-01 08:22:00 EST,+251.088+89.9757d
2000-01-01 08:23:00 EST,+251.092+89.9754d
2000-01-01 08:24:00 EST,+251.266+89.9782d
2000-01-01 08:25:00 EST,+251.248+89.9779d
2000-01-01 08:26:00 EST,+251.218+89.9771d
2000-01-01 08:27:00 EST,+251.303+89.9791d
2000-01-01 08:28:00 EST,+250.686+89.9713d
2000-01-01 08:29:00 EST,+250.703+89.9718d
2000-01-01 08:30:00 EST,+250.058+89.9593d
2000-01-01 08:31:00 EST,+250.725+89.9682d
2000-01-01 08:32:00 EST,+250.703+89.9676d
