# file...... Output_case2_3p\Load1_voltage.csv
# date...... Thu Feb 18 16:48:23 2016
# user...... Gregorio
# host...... (null)
# target.... load 920
# trigger... (none)
# interval.. 0
# limit..... 0
# timestamp,voltage_A
2000-01-01 00:45:00 EST,+245.941-30.6139d
2000-01-01 00:46:00 EST,+245.941-30.6139d
2000-01-01 00:47:00 EST,+245.941-30.6139d
2000-01-01 00:48:00 EST,+245.941-30.6139d
2000-01-01 00:49:00 EST,+245.941-30.6139d
2000-01-01 00:50:00 EST,+245.941-30.6139d
2000-01-01 00:51:00 EST,+245.941-30.6139d
2000-01-01 00:52:00 EST,+245.941-30.6139d
2000-01-01 00:53:00 EST,+245.941-30.6139d
2000-01-01 00:54:00 EST,+245.941-30.6139d
2000-01-01 00:55:00 EST,+245.941-30.6139d
2000-01-01 00:56:00 EST,+245.941-30.6139d
2000-01-01 00:57:00 EST,+245.941-30.6139d
2000-01-01 00:58:00 EST,+245.941-30.6139d
2000-01-01 00:59:00 EST,+245.941-30.6139d
2000-01-01 01:00:00 EST,+245.941-30.6139d
2000-01-01 01:01:00 EST,+245.941-30.6139d
2000-01-01 01:02:00 EST,+245.941-30.6139d
2000-01-01 01:03:00 EST,+245.941-30.6139d
2000-01-01 01:04:00 EST,+245.941-30.6139d
2000-01-01 01:05:00 EST,+245.941-30.6139d
2000-01-01 01:06:00 EST,+245.941-30.6139d
2000-01-01 01:07:00 EST,+245.941-30.6139d
2000-01-01 01:08:00 EST,+245.941-30.6139d
2000-01-01 01:09:00 EST,+245.941-30.6139d
2000-01-01 01:10:00 EST,+245.941-30.6139d
2000-01-01 01:11:00 EST,+245.941-30.6139d
2000-01-01 01:12:00 EST,+245.941-30.6139d
2000-01-01 01:13:00 EST,+245.941-30.6139d
2000-01-01 01:14:00 EST,+245.941-30.6139d
2000-01-01 01:15:00 EST,+245.941-30.6139d
2000-01-01 01:16:00 EST,+245.941-30.6139d
2000-01-01 01:17:00 EST,+245.941-30.6139d
2000-01-01 01:18:00 EST,+245.941-30.6139d
2000-01-01 01:19:00 EST,+245.941-30.6139d
2000-01-01 01:20:00 EST,+245.941-30.6139d
2000-01-01 01:21:00 EST,+245.941-30.6139d
2000-01-01 01:22:00 EST,+245.941-30.6139d
2000-01-01 01:23:00 EST,+245.941-30.6139d
2000-01-01 01:24:00 EST,+245.941-30.6139d
2000-01-01 01:25:00 EST,+245.941-30.6139d
2000-01-01 01:26:00 EST,+245.941-30.6139d
2000-01-01 01:27:00 EST,+245.941-30.6139d
2000-01-01 01:28:00 EST,+245.941-30.6139d
2000-01-01 01:29:00 EST,+245.941-30.6139d
2000-01-01 01:30:00 EST,+245.941-30.6139d
2000-01-01 01:31:00 EST,+245.941-30.6139d
2000-01-01 01:32:00 EST,+245.941-30.6139d
2000-01-01 01:33:00 EST,+245.941-30.6139d
2000-01-01 01:34:00 EST,+245.941-30.6139d
2000-01-01 01:35:00 EST,+245.941-30.6139d
2000-01-01 01:36:00 EST,+245.941-30.6139d
2000-01-01 01:37:00 EST,+245.941-30.6139d
2000-01-01 01:38:00 EST,+245.941-30.6139d
2000-01-01 01:39:00 EST,+245.941-30.6139d
2000-01-01 01:40:00 EST,+245.941-30.6139d
2000-01-01 01:41:00 EST,+245.941-30.6139d
2000-01-01 01:42:00 EST,+245.941-30.6139d
2000-01-01 01:43:00 EST,+245.941-30.6139d
2000-01-01 01:44:00 EST,+245.941-30.6139d
2000-01-01 01:45:00 EST,+245.941-30.6139d
2000-01-01 01:46:00 EST,+245.941-30.6139d
2000-01-01 01:47:00 EST,+245.941-30.6139d
2000-01-01 01:48:00 EST,+245.941-30.6139d
2000-01-01 01:49:00 EST,+245.941-30.6139d
2000-01-01 01:50:00 EST,+245.941-30.6139d
2000-01-01 01:51:00 EST,+245.941-30.6139d
2000-01-01 01:52:00 EST,+245.941-30.6139d
2000-01-01 01:53:00 EST,+245.941-30.6139d
2000-01-01 01:54:00 EST,+245.941-30.6139d
2000-01-01 01:55:00 EST,+245.941-30.6139d
2000-01-01 01:56:00 EST,+245.941-30.6139d
2000-01-01 01:57:00 EST,+245.941-30.6139d
2000-01-01 01:58:00 EST,+245.941-30.6139d
2000-01-01 01:59:00 EST,+245.941-30.6139d
2000-01-01 02:00:00 EST,+245.941-30.6139d
2000-01-01 02:01:00 EST,+245.941-30.6139d
2000-01-01 02:02:00 EST,+245.941-30.6139d
2000-01-01 02:03:00 EST,+245.941-30.6139d
2000-01-01 02:04:00 EST,+245.941-30.6139d
2000-01-01 02:05:00 EST,+245.941-30.6139d
2000-01-01 02:06:00 EST,+245.941-30.6139d
2000-01-01 02:07:00 EST,+245.941-30.6139d
2000-01-01 02:08:00 EST,+245.941-30.6139d
2000-01-01 02:09:00 EST,+245.941-30.6139d
2000-01-01 02:10:00 EST,+245.941-30.6139d
2000-01-01 02:11:00 EST,+245.941-30.6139d
2000-01-01 02:12:00 EST,+245.941-30.6139d
2000-01-01 02:13:00 EST,+245.941-30.6139d
2000-01-01 02:14:00 EST,+245.941-30.6139d
2000-01-01 02:15:00 EST,+245.941-30.6139d
2000-01-01 02:16:00 EST,+245.941-30.6139d
2000-01-01 02:17:00 EST,+245.941-30.6139d
2000-01-01 02:18:00 EST,+245.941-30.6139d
2000-01-01 02:19:00 EST,+245.941-30.6139d
2000-01-01 02:20:00 EST,+245.941-30.6139d
2000-01-01 02:21:00 EST,+245.941-30.6139d
2000-01-01 02:22:00 EST,+245.941-30.6139d
2000-01-01 02:23:00 EST,+245.941-30.6139d
2000-01-01 02:24:00 EST,+245.941-30.6139d
2000-01-01 02:25:00 EST,+245.941-30.6139d
2000-01-01 02:26:00 EST,+245.941-30.6139d
2000-01-01 02:27:00 EST,+245.941-30.6139d
2000-01-01 02:28:00 EST,+245.941-30.6139d
2000-01-01 02:29:00 EST,+245.941-30.6139d
2000-01-01 02:30:00 EST,+245.941-30.6139d
2000-01-01 02:31:00 EST,+252.019-30.0176d
2000-01-01 02:32:00 EST,+252.04-30.0148d
2000-01-01 02:33:00 EST,+252.04-30.0142d
2000-01-01 02:34:00 EST,+252.01-30.0148d
2000-01-01 02:35:00 EST,+252.01-30.0148d
2000-01-01 02:36:00 EST,+252.029-30.0123d
2000-01-01 02:37:00 EST,+252.016-30.0145d
2000-01-01 02:38:00 EST,+252.025-30.0139d
2000-01-01 02:39:00 EST,+252.025-30.0139d
2000-01-01 02:40:00 EST,+252.02-30.0139d
2000-01-01 02:41:00 EST,+252.009-30.0149d
2000-01-01 02:42:00 EST,+251.998-30.0174d
2000-01-01 02:43:00 EST,+251.997-30.0162d
2000-01-01 02:44:00 EST,+251.994-30.0154d
2000-01-01 02:45:00 EST,+252.024-30.0146d
2000-01-01 02:46:00 EST,+252.026-30.012d
2000-01-01 02:47:00 EST,+252.022-30.0099d
2000-01-01 02:48:00 EST,+252.051-30.008d
2000-01-01 02:49:00 EST,+252.053-30.0083d
2000-01-01 02:50:00 EST,+252.071-30.0072d
2000-01-01 02:51:00 EST,+252.065-30.0073d
2000-01-01 02:52:00 EST,+252.072-30.006d
2000-01-01 02:53:00 EST,+252.095-30.0057d
2000-01-01 02:54:00 EST,+252.069-30.0078d
2000-01-01 02:55:00 EST,+252.084-30.0064d
2000-01-01 02:56:00 EST,+252.098-30.0069d
2000-01-01 02:57:00 EST,+252.086-30.0077d
2000-01-01 02:58:00 EST,+252.086-30.0077d
2000-01-01 02:59:00 EST,+252.073-30.0068d
2000-01-01 03:00:00 EST,+252.073-30.006d
2000-01-01 03:01:00 EST,+252.073-30.0081d
2000-01-01 03:02:00 EST,+252.081-30.0086d
2000-01-01 03:03:00 EST,+252.063-30.0104d
2000-01-01 03:04:00 EST,+252.056-30.0129d
2000-01-01 03:05:00 EST,+252.046-30.0131d
2000-01-01 03:06:00 EST,+252.04-30.014d
2000-01-01 03:07:00 EST,+252.04-30.014d
2000-01-01 03:08:00 EST,+252.048-30.0144d
2000-01-01 03:09:00 EST,+252.039-30.0173d
2000-01-01 03:10:00 EST,+252.022-30.0188d
2000-01-01 03:11:00 EST,+252.031-30.02d
2000-01-01 03:12:00 EST,+252.031-30.0209d
2000-01-01 03:13:00 EST,+252.031-30.0209d
2000-01-01 03:14:00 EST,+252.014-30.0221d
2000-01-01 03:15:00 EST,+252.012-30.0209d
2000-01-01 03:16:00 EST,+252.038-30.0204d
2000-01-01 03:17:00 EST,+252.052-30.0205d
2000-01-01 03:18:00 EST,+252.055-30.0169d
2000-01-01 03:19:00 EST,+252.036-30.0172d
2000-01-01 03:20:00 EST,+252.036-30.0176d
2000-01-01 03:21:00 EST,+252.045-30.0185d
2000-01-01 03:22:00 EST,+252.052-30.0193d
2000-01-01 03:23:00 EST,+252.033-30.0193d
2000-01-01 03:24:00 EST,+252.038-30.0186d
2000-01-01 03:25:00 EST,+252.02-30.019d
2000-01-01 03:26:00 EST,+252.024-30.0186d
2000-01-01 03:27:00 EST,+252.023-30.0404d
2000-01-01 03:28:00 EST,+252.008-30.0413d
2000-01-01 03:29:00 EST,+252.008-30.0421d
2000-01-01 03:30:00 EST,+252.008-30.0412d
2000-01-01 03:31:00 EST,+251.988-30.0424d
2000-01-01 03:32:00 EST,+251.986-30.0442d
2000-01-01 03:33:00 EST,+251.986-30.0445d
2000-01-01 03:34:00 EST,+251.974-30.0453d
2000-01-01 03:35:00 EST,+251.973-30.0441d
2000-01-01 03:36:00 EST,+251.983-30.0439d
2000-01-01 03:37:00 EST,+252.011-30.0427d
2000-01-01 03:38:00 EST,+252.009-30.043d
2000-01-01 03:39:00 EST,+252.017-30.0433d
2000-01-01 03:40:00 EST,+252.011-30.0457d
2000-01-01 03:41:00 EST,+251.999-30.0458d
2000-01-01 03:42:00 EST,+252-30.0458d
2000-01-01 03:43:00 EST,+252.008-30.0451d
2000-01-01 03:44:00 EST,+251.983-30.0444d
2000-01-01 03:45:00 EST,+252.005-30.0431d
2000-01-01 03:46:00 EST,+252.005-30.0432d
2000-01-01 03:47:00 EST,+252.014-30.0199d
2000-01-01 03:48:00 EST,+252.008-30.0202d
2000-01-01 03:49:00 EST,+252.018-30.0201d
2000-01-01 03:50:00 EST,+252.033-30.0192d
2000-01-01 03:51:00 EST,+252.033-30.0199d
2000-01-01 03:52:00 EST,+252.03-30.019d
2000-01-01 03:53:00 EST,+252.049-30.0165d
2000-01-01 03:54:00 EST,+252.039-30.0168d
2000-01-01 03:55:00 EST,+252.047-30.0156d
2000-01-01 03:56:00 EST,+252.038-30.0151d
2000-01-01 03:57:00 EST,+252.026-30.0161d
2000-01-01 03:58:00 EST,+252.026-30.0153d
2000-01-01 03:59:00 EST,+251.999-30.0162d
2000-01-01 04:00:00 EST,+251.993-30.0155d
2000-01-01 04:01:00 EST,+252.015-30.0125d
2000-01-01 04:02:00 EST,+251.993-30.0129d
2000-01-01 04:03:00 EST,+252.008-30.0111d
2000-01-01 04:04:00 EST,+252.017-30.0096d
2000-01-01 04:05:00 EST,+252.015-30.0101d
2000-01-01 04:06:00 EST,+252.046-30.0092d
2000-01-01 04:07:00 EST,+252.034-30.0087d
2000-01-01 04:08:00 EST,+252.022-30.0089d
2000-01-01 04:09:00 EST,+252.026-30.0075d
2000-01-01 04:10:00 EST,+252.026-30.0075d
2000-01-01 04:11:00 EST,+252.018-30.0079d
2000-01-01 04:12:00 EST,+252.015-30.0092d
2000-01-01 04:13:00 EST,+252.013-30.0107d
2000-01-01 04:14:00 EST,+252.037-30.0108d
2000-01-01 04:15:00 EST,+252.056-30.0097d
2000-01-01 04:16:00 EST,+252.059-30.0105d
2000-01-01 04:17:00 EST,+252.063-30.0126d
2000-01-01 04:18:00 EST,+252.047-30.0141d
2000-01-01 04:19:00 EST,+252.047-30.0141d
2000-01-01 04:20:00 EST,+252.041-30.015d
2000-01-01 04:21:00 EST,+252.043-30.0163d
2000-01-01 04:22:00 EST,+252.044-30.0177d
2000-01-01 04:23:00 EST,+252.059-30.0173d
2000-01-01 04:24:00 EST,+252.071-30.017d
2000-01-01 04:25:00 EST,+252.076-30.0193d
2000-01-01 04:26:00 EST,+252.07-30.0191d
2000-01-01 04:27:00 EST,+252.07-30.0191d
2000-01-01 04:28:00 EST,+252.07-30.0176d
2000-01-01 04:29:00 EST,+252.065-30.0179d
2000-01-01 04:30:00 EST,+252.05-30.0199d
2000-01-01 04:31:00 EST,+252.051-30.0184d
2000-01-01 04:32:00 EST,+252.058-30.018d
2000-01-01 04:33:00 EST,+252.046-30.02d
2000-01-01 04:34:00 EST,+252.046-30.0199d
2000-01-01 04:35:00 EST,+252.046-30.0188d
2000-01-01 04:36:00 EST,+252.037-30.0193d
2000-01-01 04:37:00 EST,+252.013-30.0208d
2000-01-01 04:38:00 EST,+252.009-30.0192d
2000-01-01 04:39:00 EST,+252.007-30.019d
2000-01-01 04:40:00 EST,+252.013-30.0195d
2000-01-01 04:41:00 EST,+252.013-30.0195d
2000-01-01 04:42:00 EST,+252.017-30.018d
2000-01-01 04:43:00 EST,+252.012-30.0178d
2000-01-01 04:44:00 EST,+252.03-30.0153d
2000-01-01 04:45:00 EST,+252.032-30.0149d
2000-01-01 04:46:00 EST,+252.032-30.0149d
2000-01-01 04:47:00 EST,+252.02-30.0152d
2000-01-01 04:48:00 EST,+252.039-30.0141d
2000-01-01 04:49:00 EST,+252.025-30.0155d
2000-01-01 04:50:00 EST,+252.041-30.0154d
2000-01-01 04:51:00 EST,+252.037-30.0162d
2000-01-01 04:52:00 EST,+252.035-30.015d
2000-01-01 04:53:00 EST,+252.033-30.0139d
2000-01-01 04:54:00 EST,+252.033-30.0148d
2000-01-01 04:55:00 EST,+252.038-30.0165d
2000-01-01 04:56:00 EST,+252.038-30.0164d
2000-01-01 04:57:00 EST,+252.033-30.018d
2000-01-01 04:58:00 EST,+252.014-30.0191d
2000-01-01 04:59:00 EST,+252.021-30.0168d
2000-01-01 05:00:00 EST,+252.018-30.0187d
2000-01-01 05:01:00 EST,+252.061-30.0158d
2000-01-01 05:02:00 EST,+252.057-30.0151d
2000-01-01 05:03:00 EST,+252.058-30.0149d
2000-01-01 05:04:00 EST,+252.063-30.0141d
2000-01-01 05:05:00 EST,+252.051-30.0158d
2000-01-01 05:06:00 EST,+252.049-30.0161d
2000-01-01 05:07:00 EST,+252.052-30.0157d
2000-01-01 05:08:00 EST,+252.042-30.0163d
2000-01-01 05:09:00 EST,+252.042-30.0163d
2000-01-01 05:10:00 EST,+252.042-30.0161d
2000-01-01 05:11:00 EST,+252.08-30.0148d
2000-01-01 05:12:00 EST,+252.079-30.0142d
2000-01-01 05:13:00 EST,+252.095-30.0134d
2000-01-01 05:14:00 EST,+252.098-30.0119d
2000-01-01 05:15:00 EST,+252.118-30.0118d
2000-01-01 05:16:00 EST,+252.134-30.0113d
2000-01-01 05:17:00 EST,+252.116-30.0107d
2000-01-01 05:18:00 EST,+252.093-30.0114d
2000-01-01 05:19:00 EST,+252.088-30.0111d
2000-01-01 05:20:00 EST,+252.076-30.0118d
2000-01-01 05:21:00 EST,+252.055-30.0133d
2000-01-01 05:22:00 EST,+252.055-30.0133d
2000-01-01 05:23:00 EST,+252.048-30.015d
2000-01-01 05:24:00 EST,+252.052-30.0153d
2000-01-01 05:25:00 EST,+252.043-30.0162d
2000-01-01 05:26:00 EST,+252.034-30.0173d
2000-01-01 05:27:00 EST,+252.039-30.0293d
2000-01-01 05:28:00 EST,+252.045-30.0311d
2000-01-01 05:29:00 EST,+252.047-30.0308d
2000-01-01 05:30:00 EST,+252.042-30.0185d
2000-01-01 05:31:00 EST,+252.078-30.0163d
2000-01-01 05:32:00 EST,+252.054-30.0184d
2000-01-01 05:33:00 EST,+252.042-30.0173d
2000-01-01 05:34:00 EST,+252.101-30.008d
2000-01-01 05:35:00 EST,+252.096-30.0089d
2000-01-01 05:36:00 EST,+252.111-30.0075d
2000-01-01 05:37:00 EST,+252.054-30.0167d
2000-01-01 05:38:00 EST,+252.067-30.0159d
2000-01-01 05:39:00 EST,+252.06-30.016d
2000-01-01 05:40:00 EST,+252.041-30.0176d
2000-01-01 05:41:00 EST,+252.044-30.0162d
2000-01-01 05:42:00 EST,+252.027-30.0161d
2000-01-01 05:43:00 EST,+252.014-30.0209d
2000-01-01 05:44:00 EST,+252.02-30.0241d
2000-01-01 05:45:00 EST,+252.043-30.0223d
2000-01-01 05:46:00 EST,+252.055-30.0216d
2000-01-01 05:47:00 EST,+252.051-30.021d
2000-01-01 05:48:00 EST,+252.051-30.0208d
2000-01-01 05:49:00 EST,+252.036-30.0217d
2000-01-01 05:50:00 EST,+252.025-30.0235d
2000-01-01 05:51:00 EST,+252.039-30.0225d
2000-01-01 05:52:00 EST,+252.039-30.0224d
2000-01-01 05:53:00 EST,+252.03-30.0241d
2000-01-01 05:54:00 EST,+252.077-30.0214d
2000-01-01 05:55:00 EST,+252.133-30.0149d
2000-01-01 05:56:00 EST,+252.136-30.0149d
2000-01-01 05:57:00 EST,+252.111-30.0157d
2000-01-01 05:58:00 EST,+252.059-30.0373d
2000-01-01 05:59:00 EST,+252.068-30.0344d
2000-01-01 06:00:00 EST,+252.055-30.0335d
2000-01-01 06:01:00 EST,+252.12-30.0078d
2000-01-01 06:02:00 EST,+252.108-30.0083d
2000-01-01 06:03:00 EST,+252.08-30.0105d
2000-01-01 06:04:00 EST,+252.006-30.0209d
2000-01-01 06:05:00 EST,+251.959-30.0229d
2000-01-01 06:06:00 EST,+251.93-30.0232d
2000-01-01 06:07:00 EST,+251.917-30.024d
2000-01-01 06:08:00 EST,+251.919-30.0252d
2000-01-01 06:09:00 EST,+251.93-30.0237d
2000-01-01 06:10:00 EST,+251.934-30.0216d
2000-01-01 06:11:00 EST,+251.96-30.0241d
2000-01-01 06:12:00 EST,+251.951-30.0236d
2000-01-01 06:13:00 EST,+251.949-30.0222d
2000-01-01 06:14:00 EST,+251.968-30.0197d
2000-01-01 06:15:00 EST,+251.991-30.0198d
2000-01-01 06:16:00 EST,+252.023-30.0168d
2000-01-01 06:17:00 EST,+252.032-30.0157d
2000-01-01 06:18:00 EST,+252.051-30.0157d
2000-01-01 06:19:00 EST,+252.052-30.0161d
2000-01-01 06:20:00 EST,+252.052-30.0169d
2000-01-01 06:21:00 EST,+252.071-30.0176d
2000-01-01 06:22:00 EST,+252.069-30.0172d
2000-01-01 06:23:00 EST,+252.072-30.0172d
2000-01-01 06:24:00 EST,+252.086-30.016d
2000-01-01 06:25:00 EST,+252.088-30.0197d
2000-01-01 06:26:00 EST,+252.083-30.0193d
2000-01-01 06:27:00 EST,+252.097-30.0288d
2000-01-01 06:28:00 EST,+251.901-30.0364d
2000-01-01 06:29:00 EST,+251.922-30.0357d
2000-01-01 06:30:00 EST,+251.921-30.0335d
2000-01-01 06:31:00 EST,+252.087-30.0221d
2000-01-01 06:32:00 EST,+252.062-30.0241d
2000-01-01 06:33:00 EST,+252.054-30.0236d
2000-01-01 06:34:00 EST,+252.04-30.0243d
2000-01-01 06:35:00 EST,+252.046-30.0221d
2000-01-01 06:36:00 EST,+252.045-30.022d
2000-01-01 06:37:00 EST,+252.035-30.0227d
2000-01-01 06:38:00 EST,+252.026-30.0238d
2000-01-01 06:39:00 EST,+251.993-30.0262d
2000-01-01 06:40:00 EST,+251.967-30.0278d
2000-01-01 06:41:00 EST,+251.938-30.0298d
2000-01-01 06:42:00 EST,+251.938-30.0294d
2000-01-01 06:43:00 EST,+251.938-30.0286d
2000-01-01 06:44:00 EST,+251.935-30.0301d
2000-01-01 06:45:00 EST,+251.939-30.0299d
2000-01-01 06:46:00 EST,+251.936-30.029d
2000-01-01 06:47:00 EST,+251.941-30.0283d
2000-01-01 06:48:00 EST,+251.965-30.0268d
2000-01-01 06:49:00 EST,+251.943-30.0271d
2000-01-01 06:50:00 EST,+251.226-30.0728d
2000-01-01 06:51:00 EST,+251.222-30.0716d
2000-01-01 06:52:00 EST,+251.212-30.0715d
2000-01-01 06:53:00 EST,+251.964-30.0268d
2000-01-01 06:54:00 EST,+251.972-30.0264d
2000-01-01 06:55:00 EST,+251.967-30.0518d
2000-01-01 06:56:00 EST,+251.673-30.0698d
2000-01-01 06:57:00 EST,+251.658-30.0728d
2000-01-01 06:58:00 EST,+251.696-30.0665d
2000-01-01 06:59:00 EST,+251.728-30.0625d
2000-01-01 07:00:00 EST,+251.676-30.0652d
2000-01-01 07:01:00 EST,+251.594-30.0755d
2000-01-01 07:02:00 EST,+251.629-30.0737d
2000-01-01 07:03:00 EST,+251.629-30.0739d
2000-01-01 07:04:00 EST,+251.677-30.073d
2000-01-01 07:05:00 EST,+251.513-30.0838d
2000-01-01 07:06:00 EST,+251.521-30.0824d
2000-01-01 07:07:00 EST,+251.494-30.0586d
2000-01-01 07:08:00 EST,+251.69-30.0473d
2000-01-01 07:09:00 EST,+251.673-30.0481d
2000-01-01 07:10:00 EST,+251.621-30.0574d
2000-01-01 07:11:00 EST,+251.641-30.0547d
2000-01-01 07:12:00 EST,+251.649-30.0571d
2000-01-01 07:13:00 EST,+251.474-30.0848d
2000-01-01 07:14:00 EST,+251.462-30.0836d
2000-01-01 07:15:00 EST,+251.447-30.0609d
2000-01-01 07:16:00 EST,+251.643-30.0543d
2000-01-01 07:17:00 EST,+251.631-30.0568d
2000-01-01 07:18:00 EST,+251.659-30.0542d
2000-01-01 07:19:00 EST,+251.625-30.0737d
2000-01-01 07:20:00 EST,+251.377-30.0925d
2000-01-01 07:21:00 EST,+251.354-30.0922d
2000-01-01 07:22:00 EST,+251.343-30.1479d
2000-01-01 07:23:00 EST,+251.349-30.1289d
2000-01-01 07:24:00 EST,+251.326-30.1313d
2000-01-01 07:25:00 EST,+251.569-30.0195d
2000-01-01 07:26:00 EST,+251.592-30.018d
2000-01-01 07:27:00 EST,+250.953-30.0496d
2000-01-01 07:28:00 EST,+250.663-30.0942d
2000-01-01 07:29:00 EST,+250.675-30.0914d
2000-01-01 07:30:00 EST,+251.593-30.0347d
2000-01-01 07:31:00 EST,+251.64-30.0286d
2000-01-01 07:32:00 EST,+251.643-30.0258d
2000-01-01 07:33:00 EST,+251.663-30.0227d
2000-01-01 07:34:00 EST,+251.604-30.0314d
2000-01-01 07:35:00 EST,+251.608-30.0292d
2000-01-01 07:36:00 EST,+251.612-30.0294d
2000-01-01 07:37:00 EST,+251.6-30.0299d
2000-01-01 07:38:00 EST,+251.579-30.0293d
2000-01-01 07:39:00 EST,+251.373-30.0404d
2000-01-01 07:40:00 EST,+251.364-30.0422d
2000-01-01 07:41:00 EST,+251.406-30.0442d
2000-01-01 07:42:00 EST,+251.674-30.021d
2000-01-01 07:43:00 EST,+251.663-30.0217d
2000-01-01 07:44:00 EST,+250.76-30.08d
2000-01-01 07:45:00 EST,+250.693-30.1043d
2000-01-01 07:46:00 EST,+250.678-30.1038d
2000-01-01 07:47:00 EST,+251.883-30.0555d
2000-01-01 07:48:00 EST,+251.859-30.0416d
2000-01-01 07:49:00 EST,+251.876-30.0545d
2000-01-01 07:50:00 EST,+251.857-30.0391d
2000-01-01 07:51:00 EST,+251.566-30.0571d
2000-01-01 07:52:00 EST,+251.611-30.0511d
2000-01-01 07:53:00 EST,+251.584-30.0537d
2000-01-01 07:54:00 EST,+251.588-30.0679d
2000-01-01 07:55:00 EST,+251.556-30.0759d
2000-01-01 07:56:00 EST,+251.576-30.0711d
2000-01-01 07:57:00 EST,+251.591-30.1213d
2000-01-01 07:58:00 EST,+251.406-30.1317d
2000-01-01 07:59:00 EST,+251.378-30.1361d
2000-01-01 08:00:00 EST,+251.396-30.0701d
2000-01-01 08:01:00 EST,+251.022-30.0931d
2000-01-01 08:02:00 EST,+250.991-30.0943d
2000-01-01 08:03:00 EST,+251.188-30.0826d
2000-01-01 08:04:00 EST,+251.123-30.0884d
2000-01-01 08:05:00 EST,+251.167-30.1427d
2000-01-01 08:06:00 EST,+251.218-30.1935d
2000-01-01 08:07:00 EST,+251.253-30.1922d
2000-01-01 08:08:00 EST,+251.211-30.1391d
2000-01-01 08:09:00 EST,+251.14-30.0859d
2000-01-01 08:10:00 EST,+251.141-30.0739d
2000-01-01 08:11:00 EST,+251.388-30.0595d
2000-01-01 08:12:00 EST,+251.388-30.0601d
2000-01-01 08:13:00 EST,+251.701-30.0171d
2000-01-01 08:14:00 EST,+251.665-30.0182d
2000-01-01 08:15:00 EST,+251.681-30.0185d
2000-01-01 08:16:00 EST,+251.4-30.0612d
2000-01-01 08:17:00 EST,+250.645-30.1078d
2000-01-01 08:18:00 EST,+250.875-30.0939d
2000-01-01 08:19:00 EST,+250.888-30.0914d
2000-01-01 08:20:00 EST,+251.61-30.0452d
2000-01-01 08:21:00 EST,+251.647-30.0431d
2000-01-01 08:22:00 EST,+251.654-30.0439d
2000-01-01 08:23:00 EST,+251.63-30.0439d
2000-01-01 08:24:00 EST,+251.918-30.0232d
2000-01-01 08:25:00 EST,+251.909-30.023d
2000-01-01 08:26:00 EST,+251.885-30.023d
2000-01-01 08:27:00 EST,+251.853-30.0282d
2000-01-01 08:28:00 EST,+251.167-30.0698d
2000-01-01 08:29:00 EST,+251.167-30.0694d
2000-01-01 08:30:00 EST,+250.244-30.128d
2000-01-01 08:31:00 EST,+250.957-30.082d
