# Output_case2_3p\output_current_1440.csv run at 2000-01-02 00:00:00 EST on 907 links
link_name,currA_mag,currA_angle,currB_mag,currB_angle,currC_mag,currC_angle
LINE36,9.925073,-0.841136,15.176963,3.347787,11.579056,1.252475
LINE37,0.000000,4.168311,0.000000,3.327754,0.000000,4.623579
LINE38,1.449350,-0.841478,0.000000,3.725715,0.000000,1.536203
LINE39,0.000000,1.410325,0.234091,3.347239,0.000000,1.398386
LINE40,0.000000,2.029537,0.238271,3.347239,0.000000,4.426419
LINE41,9.925073,-0.841136,15.176963,3.347787,11.579056,1.252475
LINE42,0.000000,2.271303,0.000000,-0.357611,0.000000,1.903462
LINE43,0.000000,3.580308,0.000000,3.580308,0.000000,4.683551
LINE44,1.449350,-0.841478,0.000000,3.967020,0.000000,-1.031359
LINE45,0.000000,1.870432,0.234091,3.347239,0.000000,0.339859
LINE46,0.000000,0.150346,0.238271,3.347239,0.000000,4.592286
LINE47,9.925073,-0.841136,15.176963,3.347787,11.579056,1.252475
LINE48,0.000000,2.269323,0.000000,-0.264324,0.000000,2.182025
LINE49,0.000000,2.951512,0.000000,0.000000,0.000000,4.661096
LINE50,1.449350,-0.841478,0.000000,0.405869,0.000000,1.490656
LINE51,0.000000,1.800507,0.234091,3.347239,0.000000,-1.526104
LINE52,9.925073,-0.841136,15.176963,3.347787,11.579056,1.252475
LINE53,0.000000,-0.353954,0.000000,2.092426,0.000000,0.938509
LINE54,0.000000,2.428170,0.000000,-0.205353,0.000000,1.643387
LINE55,0.000000,3.116661,0.000000,3.116661,0.000000,4.597854
LINE56,1.449350,-0.841478,0.000000,0.611096,0.000000,-1.389972
LINE57,0.000000,2.487801,0.234091,3.347239,0.000000,-1.223310
LINE58,9.925073,-0.841136,15.176963,3.347787,11.579056,1.252475
LINE59,0.000000,-0.340206,0.000000,1.301750,0.000000,0.763217
LINE60,0.000000,2.305345,0.000000,-0.267604,0.000000,1.251068
LINE61,0.000000,3.179080,0.000000,2.653013,0.000000,4.676715
LINE62,1.449350,-0.841478,0.000000,0.371980,0.000000,4.657853
LINE63,0.000000,1.528540,0.234091,3.347239,0.000000,1.095235
LINE64,7.760594,-0.841097,15.176963,3.347787,11.579056,1.252475
LINE65,2.164479,-0.841279,0.000000,0.144383,0.000000,1.060416
LINE66,0.000000,0.123844,0.000000,1.443622,0.000000,1.203122
LINE67,0.000000,1.683686,0.000000,-0.125936,0.000000,1.203501
LINE68,0.000000,3.116661,0.000000,2.794910,0.000000,3.116661
LINE69,1.449350,-0.841478,0.000000,1.040734,0.000000,1.537171
LINE70,0.000000,2.203853,0.234091,3.347239,0.000000,-1.465184
LINE71,7.760594,-0.841097,15.176963,3.347787,11.579056,1.252475
LINE72,0.204742,-0.841286,0.000000,0.282199,0.000000,3.594280
LINE73,1.959737,-0.841278,0.000000,-0.259139,0.000000,1.593741
LINE74,0.000000,0.114054,0.000000,1.848891,0.000000,1.309486
LINE75,0.000000,2.053026,0.000000,-0.004352,0.000000,0.668770
LINE76,0.000000,3.020187,0.000000,2.620238,0.000000,1.686531
LINE77,0.000000,1.436737,0.234091,3.347239,0.000000,1.209594
LINE78,7.760594,-0.841097,15.176963,3.347787,11.579056,1.252475
LINE79,0.000000,0.247595,0.000000,2.461582,0.000000,1.537367
LINE80,0.000000,1.985367,0.000000,0.026082,0.000000,0.828977
LINE81,0.000000,3.033520,0.000000,2.653013,0.000000,1.716076
LINE82,0.000000,3.098332,0.234091,3.347239,0.000000,4.612791
LINE83,7.760594,-0.841097,15.176963,3.347787,11.579056,1.252475
LINE84,0.000000,-1.103431,0.000000,2.221484,0.000000,1.160536
LINE85,0.000000,1.963502,0.000000,0.041798,0.000000,0.771891
LINE86,0.000000,3.054242,0.000000,2.871682,0.000000,1.636194
LINE87,7.760594,-0.841097,15.176963,3.347787,11.579056,1.252475
LINE88,0.000000,-0.141778,0.000000,2.939962,0.000000,2.886203
LINE89,0.000000,1.935739,0.000000,0.053527,0.000000,0.874443
LINE90,0.000000,3.116661,0.000000,3.116661,0.000000,1.578080
LINE91,7.760594,-0.841097,15.176963,3.347787,11.579056,1.252475
LINE92,0.000000,2.207020,0.000000,-0.049055,0.000000,0.764361
LINE93,0.000000,3.116661,0.000000,2.331263,0.000000,3.116661
LINE94,7.760594,-0.841097,15.176963,3.347787,11.579056,1.252475
LINE95,0.000000,2.632454,0.000000,-0.187748,0.000000,0.941635
LINE96,0.000000,2.653013,0.000000,0.000000,0.000000,4.701128
LINE97,7.760594,-0.841097,15.176963,3.347787,11.579056,1.252475
LINE98,0.000000,3.074052,0.000000,-0.506069,0.000000,0.578791
LINE99,0.000000,2.653013,0.000000,0.438716,0.000000,4.692340
LINE100,7.760594,-0.841097,15.176963,3.347787,11.579056,1.252475
LINE101,0.000000,0.846218,0.000000,-0.948567,0.000000,0.551176
LINE102,0.000000,0.000000,0.000000,0.000000,0.000000,3.116661
LINE103,0.217277,-0.841246,1.284828,3.347567,0.443215,1.252520
LINE104,7.543317,-0.841092,13.892135,3.347807,11.135841,1.252473
LINE105,0.000000,1.014289,0.000000,4.601054,0.000000,0.716855
LINE106,0.217277,-0.841246,1.284828,3.347567,0.443215,1.252520
LINE107,7.543317,-0.841092,13.892135,3.347807,11.135841,1.252473
LINE108,0.000000,0.641688,0.000000,-1.477684,0.000000,0.680021
LINE109,0.217277,-0.841246,1.284828,3.347567,0.443215,1.252520
LINE110,7.543317,-0.841092,13.892135,3.347807,11.135841,1.252473
LINE111,0.000000,0.716061,0.000000,-1.411587,0.000000,0.803864
LINE112,0.217277,-0.841246,1.284828,3.347567,0.443215,1.252520
LINE113,7.543317,-0.841092,13.892135,3.347807,11.135841,1.252473
LINE114,0.000000,0.720058,0.000000,-1.399201,0.000000,0.781619
LINE115,0.217277,-0.841246,1.284828,3.347567,0.443215,1.252520
LINE116,0.213108,-0.841221,4.551936,3.347737,2.752350,1.252491
LINE117,7.330209,-0.841089,9.340199,3.347841,8.383491,1.252467
LINE118,0.000000,0.654020,0.000000,-1.503517,0.000000,0.711460
LINE119,0.217277,-0.841246,1.284828,3.347567,0.443215,1.252520
LINE120,0.000000,2.711769,0.000000,-0.108073,0.000000,4.696131
LINE121,0.213108,-0.841221,4.551936,3.347737,2.752350,1.252491
LINE122,7.330209,-0.841089,9.340199,3.347841,8.383491,1.252467
LINE123,0.000000,0.653149,0.000000,-1.453602,0.000000,0.738420
LINE124,0.217277,-0.841246,1.284828,3.347567,0.443215,1.252520
LINE125,0.000000,2.653013,0.000000,-0.124601,0.000000,4.700738
LINE126,0.213108,-0.841221,4.551936,3.347737,2.752350,1.252491
LINE127,7.330209,-0.841089,9.340199,3.347841,8.383491,1.252467
LINE128,0.000000,0.809449,0.000000,4.711713,0.000000,1.044206
LINE129,0.217277,-0.841246,1.284828,3.347567,0.443215,1.252520
LINE130,0.000000,2.871682,0.000000,0.099423,0.000000,4.702104
LINE131,0.213108,-0.841221,0.000000,4.426353,0.000000,1.220301
LINE132,0.000000,4.614734,4.551936,3.347737,2.752350,1.252491
LINE133,7.330209,-0.841089,9.340199,3.347841,8.383491,1.252467
LINE134,0.000000,0.555786,0.000000,-1.238630,0.000000,1.040497
LINE135,0.217277,-0.841246,1.284828,3.347567,0.443215,1.252520
LINE136,0.000000,3.116661,0.000000,-0.024932,0.000000,4.698633
LINE137,0.213108,-0.841221,0.000000,4.458338,0.000000,1.126233
LINE138,0.000000,4.617568,4.551936,3.347737,2.752350,1.252491
LINE139,7.330209,-0.841089,9.340199,3.347841,8.383491,1.252467
LINE140,0.000000,0.498531,0.000000,-1.173793,0.000000,1.133738
LINE141,0.217277,-0.841246,1.284828,3.347567,0.443215,1.252520
LINE142,0.000000,2.871682,0.000000,0.058209,0.000000,4.699663
LINE143,0.213108,-0.841221,0.000000,4.224370,0.000000,0.532428
LINE144,0.000000,4.596799,4.551936,3.347737,2.752350,1.252491
LINE145,7.330209,-0.841089,9.340199,3.347841,8.383491,1.252467
LINE146,0.000000,0.627498,0.000000,-0.808186,0.000000,0.373635
LINE147,0.217277,-0.841246,1.284828,3.347567,0.443215,1.252520
LINE148,0.000000,2.825204,0.000000,-0.149287,0.000000,4.696856
LINE149,0.213108,-0.841221,0.000000,4.274629,0.000000,-0.921631
LINE150,0.000000,4.708992,0.000000,1.909774,2.752350,1.252491
LINE151,0.000000,2.912136,4.551936,3.347737,0.000000,1.492453
LINE152,7.330209,-0.841089,9.340199,3.347841,8.383491,1.252467
LINE153,0.000000,0.504265,0.000000,4.628037,0.000000,0.679555
LINE154,0.217277,-0.841246,1.284828,3.347567,0.443215,1.252520
LINE155,0.000000,2.871682,0.000000,-0.668433,0.000000,4.698931
LINE156,0.213108,-0.841221,0.000000,4.302695,0.000000,-1.410860
LINE157,0.000000,4.692829,0.000000,1.889922,2.752350,1.252491
LINE158,0.000000,2.786875,4.551936,3.347737,0.000000,1.506053
LINE159,7.330209,-0.841089,9.340199,3.347841,8.383491,1.252467
LINE160,0.000000,0.767769,0.000000,-0.637119,0.000000,1.196253
LINE161,0.000000,2.060486,0.878883,3.347571,0.000000,4.652292
LINE162,0.217277,-0.841246,0.405946,3.347559,0.443215,1.252520
LINE163,0.000000,2.653013,0.000000,-0.024932,0.000000,4.698199
LINE164,0.213108,-0.841221,0.000000,4.171751,0.000000,-1.237055
LINE165,0.000000,4.690457,0.000000,1.903848,2.752350,1.252491
LINE166,0.000000,2.870785,4.551936,3.347737,0.000000,1.545203
LINE167,7.330209,-0.841089,9.340199,3.347841,8.383491,1.252467
LINE168,0.000000,-1.167850,0.000000,1.066889,0.000000,0.673700
LINE169,0.000000,1.722446,0.878883,3.347571,0.000000,4.632736
LINE170,0.217277,-0.841246,0.405946,3.347559,0.443215,1.252520
LINE171,0.000000,2.871682,0.000000,0.220047,0.000000,-1.550837
LINE172,0.213108,-0.841221,0.000000,4.193101,0.000000,-1.414257
LINE173,0.000000,4.419200,0.000000,1.975653,0.000000,0.566536
LINE174,0.000000,-0.192148,0.000000,-0.807134,2.752350,1.252491
LINE175,0.000000,2.820469,4.551936,3.347737,0.000000,-1.309137
LINE176,7.330209,-0.841089,9.340199,3.347841,8.383491,1.252467
LINE177,0.000000,2.433875,0.878883,3.347571,0.000000,0.032168
LINE178,0.217277,-0.841246,0.405946,3.347559,0.000000,-1.501379
LINE179,0.000000,2.739712,0.000000,4.013249,0.443215,1.252520
LINE180,0.000000,3.116661,0.000000,-0.024932,0.000000,-1.545965
LINE181,0.213108,-0.841221,0.000000,4.230282,0.000000,-1.434372
LINE182,0.000000,4.482121,0.000000,1.917165,0.000000,0.578588
LINE183,0.000000,-0.160794,0.000000,-0.861627,2.752350,1.252491
LINE184,0.000000,2.820311,4.551936,3.347737,0.000000,-1.441818
LINE185,7.330209,-0.841089,9.340199,3.347841,8.383491,1.252467
LINE186,0.217277,-0.841246,0.405946,3.347559,0.000000,-1.276229
LINE187,0.000000,2.733919,0.000000,4.012102,0.443215,1.252520
LINE188,0.000000,2.653013,0.000000,0.438716,0.000000,3.116661
LINE189,0.213108,-0.841221,0.000000,4.258100,0.000000,-1.475243
LINE190,0.000000,1.002076,0.000000,-0.279997,0.000000,3.403406
LINE191,0.000000,-1.394394,0.000000,2.089470,0.000000,0.779090
LINE192,0.000000,-0.125719,0.000000,-0.897594,2.752350,1.252491
LINE193,0.000000,2.928107,4.551936,3.347737,0.000000,-1.260090
LINE194,7.330209,-0.841089,9.340199,3.347841,8.383491,1.252467
LINE195,0.217277,-0.841246,0.405946,3.347559,0.000000,-1.524122
LINE196,0.000000,2.708275,0.000000,0.050340,0.221607,1.252520
LINE197,0.000000,2.753926,0.000000,3.977783,0.221607,1.252520
LINE198,0.000000,1.545864,0.000000,0.760466,0.000000,1.587832
LINE199,0.213108,-0.841221,0.000000,4.255474,0.000000,-0.802845
LINE200,0.000000,1.383926,0.000000,-0.976454,0.000000,-1.563787
LINE201,0.000000,-1.435086,0.000000,2.393157,0.000000,0.592528
LINE202,0.000000,-0.115026,0.000000,-0.904887,2.752350,1.252491
LINE203,0.000000,2.892824,4.551936,3.347737,0.000000,-1.307005
LINE204,7.330209,-0.841089,9.340199,3.347841,8.383491,1.252467
LINE205,0.217277,-0.841246,0.000000,-1.016137,0.000000,1.607957
LINE206,0.000000,1.306452,0.405946,3.347559,0.000000,4.696085
LINE207,0.000000,1.536909,0.000000,2.683478,0.221607,1.252520
LINE208,0.000000,2.688251,0.000000,4.040942,0.221607,1.252520
LINE209,0.000000,3.116661,0.000000,0.760466,0.000000,4.689410
LINE210,0.213108,-0.841221,0.000000,4.141152,0.000000,-1.348819
LINE211,0.000000,-1.326351,0.000000,2.169070,0.000000,0.332072
LINE212,0.000000,-0.005376,0.000000,-0.838856,2.752350,1.252491
LINE213,0.000000,2.688224,4.551936,3.347737,0.000000,-0.775372
LINE214,7.330209,-0.841089,9.340199,3.347841,8.383491,1.252467
LINE215,0.217277,-0.841246,0.000000,0.776645,0.000000,1.556313
LINE216,0.000000,1.399372,0.405946,3.347559,0.000000,4.437372
LINE217,0.000000,2.591782,0.000000,3.760451,0.221607,1.252520
LINE218,0.000000,0.000000,0.000000,0.000000,0.000000,3.116661
LINE219,0.213108,-0.841221,0.000000,4.120196,0.000000,-1.301356
LINE220,0.000000,-0.144022,0.000000,2.123449,0.000000,0.325419
LINE221,0.000000,-0.084193,0.000000,-0.912838,2.752350,1.252491
LINE222,0.000000,2.591755,4.551936,3.347737,0.000000,-0.113754
LINE223,7.330209,-0.841089,9.340199,3.347841,8.383491,1.252467
LINE224,0.217277,-0.841246,0.000000,2.346620,0.000000,1.419878
LINE225,0.000000,0.997212,0.405946,3.347559,0.000000,3.284205
LINE226,0.000000,2.133849,0.000000,3.838825,0.221607,1.252520
LINE227,0.213108,-0.841221,0.000000,4.274240,0.000000,-1.414636
LINE228,0.000000,-0.483803,0.000000,2.514554,0.000000,0.389778
LINE229,0.000000,-0.186625,0.000000,-0.955506,2.752350,1.252491
LINE230,0.000000,2.531214,4.551936,3.347737,0.000000,-0.034837
LINE231,7.330209,-0.841089,9.340199,3.347841,8.383491,1.252467
LINE232,0.000000,-0.587066,0.405946,3.347559,0.000000,-1.566350
LINE233,0.000000,2.085940,0.000000,-1.443583,0.000000,0.650083
LINE234,0.000000,-0.046837,0.000000,3.739040,0.221607,1.252520
LINE235,0.213108,-0.841221,0.000000,3.825844,0.000000,1.559699
LINE236,0.000000,-0.571878,0.000000,2.781873,0.000000,0.310437
LINE237,0.000000,-0.242030,0.000000,-1.104830,2.752350,1.252491
LINE238,0.000000,2.624327,4.551936,3.347737,0.000000,-1.440857
LINE239,7.330209,-0.841089,9.340199,3.347841,8.383491,1.252467
LINE240,0.000000,-0.488280,0.405946,3.347559,0.000000,-1.554522
LINE241,0.000000,3.111976,0.000000,4.425377,0.221607,1.252520
LINE242,0.213108,-0.841221,0.000000,4.262742,0.000000,1.591066
LINE243,0.000000,-0.692362,0.000000,2.813505,0.000000,0.807979
LINE244,0.000000,-0.307818,0.000000,-1.326323,2.752350,1.252491
LINE245,0.000000,2.512438,4.551936,3.347737,0.000000,-1.221184
LINE246,7.330209,-0.841089,9.340199,3.347841,8.383491,1.252467
LINE247,0.000000,3.840024,0.200880,3.347559,0.000000,1.517827
LINE248,0.000000,2.898751,0.205065,3.347559,0.000000,1.500437
LINE249,0.000000,2.707895,0.000000,0.024547,0.221607,1.252520
LINE250,0.213108,-0.841221,0.000000,-0.486666,0.000000,-1.507892
LINE251,0.000000,3.569993,0.000000,3.089988,0.000000,0.269410
LINE252,0.000000,-0.242128,0.000000,-1.278091,2.752350,1.252491
LINE253,0.000000,2.494101,4.551936,3.347737,0.000000,-0.677847
LINE254,0.647824,-0.841193,0.000000,-0.002281,0.000000,4.683609
LINE255,6.682385,-0.841079,9.340199,3.347841,8.383491,1.252467
LINE256,0.000000,3.415890,0.000000,2.705502,0.221607,1.252520
LINE257,0.213108,-0.841221,0.000000,2.980059,0.000000,4.645968
LINE258,0.000000,2.986865,0.000000,3.186816,0.000000,-0.339651
LINE259,0.000000,-0.331146,0.000000,-1.297384,2.752350,1.252491
LINE260,0.000000,2.552510,4.551936,3.347737,0.000000,-1.254118
LINE261,0.647824,-0.841193,0.000000,-0.004833,0.000000,4.679450
LINE262,6.682385,-0.841079,9.340199,3.347841,8.383491,1.252467
LINE263,0.000000,1.540618,0.000000,4.591855,0.221607,1.252520
LINE264,0.213108,-0.841221,0.000000,3.983109,0.000000,4.449654
LINE265,0.000000,1.372436,0.000000,3.369929,0.000000,0.816513
LINE266,0.000000,-0.362111,0.000000,-1.349154,2.752350,1.252491
LINE267,0.000000,0.314213,4.363517,3.347738,0.000000,-1.344882
LINE268,0.000000,2.197149,0.188419,3.347706,0.000000,4.670623
LINE269,0.647824,-0.841193,0.000000,-0.028832,0.000000,4.689411
LINE270,0.000000,-0.276674,0.000000,3.425048,0.209168,1.252455
LINE271,6.682385,-0.841079,9.340199,3.347841,8.174323,1.252468
LINE272,0.213108,-0.841221,0.000000,1.257293,0.000000,4.477029
LINE273,0.000000,-0.807279,0.000000,2.557091,0.000000,1.602257
LINE274,0.000000,-0.341220,0.000000,-1.485813,2.752350,1.252491
LINE275,0.000000,3.045054,4.363517,3.347738,0.000000,1.534174
LINE276,0.000000,2.586719,0.188419,3.347706,0.000000,-1.556907
LINE277,0.647824,-0.841193,0.000000,-0.032200,0.000000,4.699172
LINE278,0.000000,-0.228997,0.000000,3.503291,0.209168,1.252455
LINE279,6.682385,-0.841079,9.340199,3.347841,8.174323,1.252468
LINE280,0.213108,-0.841221,0.000000,0.130372,0.000000,1.793476
LINE281,0.000000,1.301500,0.000000,4.446822,0.000000,2.657796
LINE282,0.000000,0.189366,0.000000,-1.333429,2.752350,1.252491
LINE283,0.000000,2.528115,0.188419,3.347706,0.000000,1.649605
LINE284,0.647824,-0.841193,0.000000,-0.018441,0.000000,-1.569218
LINE285,0.000000,-0.385429,0.000000,3.740879,0.209168,1.252455
LINE286,1.826822,-0.841043,4.651116,3.347823,1.179957,1.252367
LINE287,4.855564,-0.841092,4.689083,3.347859,6.994366,1.252485
LINE288,0.213108,-0.841221,0.000000,3.498693,0.000000,2.398761
LINE289,0.000000,-1.342574,0.000000,2.647076,0.000000,0.892000
LINE290,0.000000,-1.291984,0.000000,3.434833,0.225870,1.252484
LINE291,0.000000,0.494124,0.000000,-1.313937,2.526480,1.252492
LINE292,0.000000,2.434877,0.188419,3.347706,0.000000,1.644986
LINE293,0.647824,-0.841193,0.000000,-0.023674,0.000000,-1.562226
LINE294,0.000000,-0.376908,0.000000,3.792757,0.209168,1.252455
LINE295,1.826822,-0.841043,4.651116,3.347823,1.179957,1.252367
LINE296,4.855564,-0.841092,4.689083,3.347859,6.994366,1.252485
LINE297,0.000000,0.784480,0.000000,0.784480,0.225870,1.252484
LINE298,0.000000,-0.296754,0.000000,4.595717,2.526480,1.252492
LINE299,0.000000,2.064764,0.188419,3.347706,0.000000,4.698800
LINE300,0.647824,-0.841193,0.000000,-0.000286,0.000000,-1.560460
LINE301,0.000000,-0.387455,0.000000,3.828915,0.209168,1.252455
LINE302,1.826822,-0.841043,4.651116,3.347823,1.179957,1.252367
LINE303,4.855564,-0.841092,4.689083,3.347859,6.994366,1.252485
LINE304,0.000000,1.015773,0.000000,1.015773,0.225870,1.252484
LINE305,0.000000,-0.155425,0.000000,-0.155425,2.526480,1.252492
LINE306,0.000000,2.637356,0.188419,3.347706,0.000000,0.730885
LINE307,0.647824,-0.841193,0.000000,-0.011967,0.000000,-1.552350
LINE308,0.000000,-0.421889,0.000000,3.723028,0.209168,1.252455
LINE309,1.826822,-0.841043,4.651116,3.347823,1.179957,1.252367
LINE310,4.855564,-0.841092,4.689083,3.347859,6.994366,1.252485
LINE311,0.000000,1.761572,0.000000,1.558235,0.225870,1.252484
LINE312,0.000000,2.065898,0.000000,1.367205,2.526480,1.252492
LINE313,0.000000,-0.043744,0.188419,3.347706,0.000000,-1.496809
LINE314,0.647824,-0.841193,0.000000,-0.006042,0.000000,-1.569922
LINE315,0.000000,-0.841082,0.000000,-1.423815,0.209168,1.252455
LINE316,0.259136,-0.841159,0.000000,-0.869831,0.000000,4.642313
LINE317,1.567686,-0.841024,4.651116,3.347823,1.179957,1.252367
LINE318,4.855564,-0.841092,4.689083,3.347859,6.994366,1.252485
LINE319,0.000000,-0.226304,0.000000,3.111398,0.225870,1.252484
LINE320,0.000000,2.186501,0.000000,3.507868,2.526480,1.252492
LINE321,0.647824,-0.841193,0.000000,0.007947,0.000000,-1.555233
LINE322,0.000000,4.702953,0.000000,0.036925,0.209168,1.252455
LINE323,0.259136,-0.841159,0.000000,-0.799776,0.000000,4.638713
LINE324,1.567686,-0.841024,4.651116,3.347823,1.179957,1.252367
LINE325,4.855564,-0.841092,4.689083,3.347859,6.994366,1.252485
LINE326,0.000000,-0.252774,0.000000,2.453575,2.526480,1.252492
LINE327,0.647824,-0.841193,0.000000,0.005166,0.000000,-1.564739
LINE328,0.000000,-0.158407,0.000000,-0.158407,0.209168,1.252455
LINE329,0.259136,-0.841159,0.000000,-0.741694,0.000000,4.636267
LINE330,0.000000,4.033236,0.000000,3.362435,0.225914,1.252369
LINE331,1.567686,-0.841024,4.651116,3.347823,0.954043,1.252366
LINE332,4.855564,-0.841092,4.689083,3.347859,6.994366,1.252485
LINE333,0.647824,-0.841193,0.000000,0.014092,0.000000,-1.568390
LINE334,0.000000,3.109267,0.000000,2.660903,0.209168,1.252455
LINE335,0.259136,-0.841159,0.000000,-0.818206,0.000000,4.631674
LINE336,0.000000,3.930848,0.000000,3.022647,0.225914,1.252369
LINE337,0.000000,4.114185,3.448505,3.347830,0.000000,-1.391310
LINE338,1.567686,-0.841024,1.202610,3.347802,0.954043,1.252366
LINE339,4.855564,-0.841092,4.689083,3.347859,6.994366,1.252485
LINE340,0.647824,-0.841193,0.000000,0.010511,0.000000,4.704075
LINE341,0.000000,3.997955,0.000000,1.785518,0.209168,1.252455
LINE342,0.142107,-0.841159,0.000000,3.044278,0.000000,1.645369
LINE343,0.117029,-0.841159,0.000000,-0.651500,0.000000,4.643767
LINE344,0.000000,4.107994,3.448505,3.347830,0.000000,-1.403023
LINE345,1.567686,-0.841024,1.202610,3.347802,0.954043,1.252366
LINE346,4.855564,-0.841092,4.689083,3.347859,6.994366,1.252485
LINE347,0.647824,-0.841193,0.000000,0.001203,0.000000,-1.540360
LINE348,0.142107,-0.841159,0.000000,1.455928,0.000000,1.655903
LINE349,0.117029,-0.841159,0.000000,-0.583673,0.000000,4.680100
LINE350,0.000000,3.876713,3.448505,3.347830,0.000000,-1.460867
LINE351,1.567686,-0.841024,1.202610,3.347802,0.954043,1.252366
LINE352,4.855564,-0.841092,4.689083,3.347859,6.994366,1.252485
LINE353,0.647824,-0.841193,0.000000,0.031595,0.000000,4.703589
LINE354,0.117029,-0.841159,0.000000,-0.960274,0.000000,4.701298
LINE355,0.000000,3.344792,3.448505,3.347830,0.000000,-1.504681
LINE356,1.567686,-0.841024,1.202610,3.347802,0.954043,1.252366
LINE357,4.855564,-0.841092,4.689083,3.347859,6.994366,1.252485
LINE358,0.647824,-0.841193,0.000000,-0.041353,0.000000,4.655065
LINE359,0.117029,-0.841159,0.000000,-0.463463,0.000000,-1.560392
LINE360,0.000000,3.289668,3.448505,3.347830,0.000000,-1.555056
LINE361,1.567686,-0.841024,1.202610,3.347802,0.954043,1.252366
LINE362,4.855564,-0.841092,4.689083,3.347859,6.994366,1.252485
LINE363,0.647824,-0.841193,0.000000,-0.016625,0.000000,4.663691
LINE364,0.117029,-0.841159,0.000000,-1.284702,0.000000,-1.569644
LINE365,0.000000,3.158315,3.448505,3.347830,0.000000,-1.525318
LINE366,1.567686,-0.841024,1.202610,3.347802,0.954043,1.252366
LINE367,4.855564,-0.841092,4.689083,3.347859,6.994366,1.252485
LINE368,0.647824,-0.841193,0.000000,-0.495718,0.000000,4.426989
LINE369,0.117029,-0.841159,0.000000,4.225899,0.000000,-1.562431
LINE370,0.000000,3.133980,3.448505,3.347830,0.000000,-1.443444
LINE371,1.567686,-0.841024,1.202610,3.347802,0.954043,1.252366
LINE372,4.855564,-0.841092,4.689083,3.347859,6.994366,1.252485
LINE373,0.647824,-0.841193,0.000000,-0.086924,0.000000,3.753259
LINE374,0.117029,-0.841159,0.000000,4.134135,0.000000,4.630057
LINE375,0.000000,2.941665,3.448505,3.347830,0.000000,4.709597
LINE376,1.567686,-0.841024,1.202610,3.347802,0.954043,1.252366
LINE377,4.855564,-0.841092,4.689083,3.347859,4.885306,1.252477
LINE378,0.000000,0.805109,0.000000,2.063747,2.109061,1.252503
LINE379,0.647824,-0.841193,0.000000,-0.086357,0.000000,3.199079
LINE380,0.117029,-0.841159,0.000000,-0.215368,0.000000,4.646840
LINE381,0.000000,2.277724,3.448505,3.347830,0.000000,4.688762
LINE382,1.567686,-0.841024,1.202610,3.347802,0.954043,1.252366
