# file...... Output_case1_3p\Load53_voltage.csv
# date...... Mon Feb 29 14:02:45 2016
# user...... Gregorio
# host...... (null)
# target.... load 1024
# trigger... (none)
# interval.. 0
# limit..... 0
# timestamp,voltage_B
2000-01-01 00:59:00 EST,+251.143-149.978d
2000-01-01 01:00:00 EST,+251.136-149.978d
2000-01-01 01:01:00 EST,+251.289-149.98d
2000-01-01 01:02:00 EST,+251.309-149.981d
2000-01-01 01:03:00 EST,+251.333-149.981d
2000-01-01 01:04:00 EST,+251.326-149.981d
2000-01-01 01:05:00 EST,+251.315-149.981d
2000-01-01 01:06:00 EST,+251.335-149.981d
2000-01-01 01:07:00 EST,+251.353-149.982d
2000-01-01 01:08:00 EST,+251.406-149.984d
2000-01-01 01:09:00 EST,+251.432-149.984d
2000-01-01 01:10:00 EST,+251.469-149.985d
2000-01-01 01:11:00 EST,+251.477-149.985d
2000-01-01 01:12:00 EST,+251.507-149.985d
2000-01-01 01:13:00 EST,+251.445-149.984d
2000-01-01 01:14:00 EST,+251.462-149.986d
2000-01-01 01:15:00 EST,+251.462-149.986d
2000-01-01 01:16:00 EST,+251.456-149.985d
2000-01-01 01:17:00 EST,+251.499-149.987d
2000-01-01 01:18:00 EST,+251.439-149.986d
2000-01-01 01:19:00 EST,+251.47-149.987d
2000-01-01 01:20:00 EST,+251.463-149.987d
2000-01-01 01:21:00 EST,+251.446-149.987d
2000-01-01 01:22:00 EST,+251.442-149.986d
2000-01-01 01:23:00 EST,+251.448-149.987d
2000-01-01 01:24:00 EST,+251.473-149.987d
2000-01-01 01:25:00 EST,+251.459-149.987d
2000-01-01 01:26:00 EST,+251.424-149.985d
2000-01-01 01:27:00 EST,+251.433-149.986d
2000-01-01 01:28:00 EST,+251.394-149.984d
2000-01-01 01:29:00 EST,+251.349-149.984d
2000-01-01 01:30:00 EST,+251.349-149.984d
2000-01-01 01:31:00 EST,+251.308-149.982d
2000-01-01 01:32:00 EST,+251.294-149.982d
2000-01-01 01:33:00 EST,+251.294-149.982d
2000-01-01 01:34:00 EST,+251.303-149.982d
2000-01-01 01:35:00 EST,+251.34-149.983d
2000-01-01 01:36:00 EST,+251.348-149.983d
2000-01-01 01:37:00 EST,+251.271-149.981d
2000-01-01 01:38:00 EST,+251.337-149.982d
2000-01-01 01:39:00 EST,+251.348-149.982d
2000-01-01 01:40:00 EST,+251.35-149.982d
2000-01-01 01:41:00 EST,+251.349-149.982d
2000-01-01 01:42:00 EST,+251.324-149.981d
2000-01-01 01:43:00 EST,+251.34-149.982d
2000-01-01 01:44:00 EST,+251.344-149.982d
2000-01-01 01:45:00 EST,+251.342-149.982d
2000-01-01 01:46:00 EST,+251.332-149.981d
2000-01-01 01:47:00 EST,+251.361-149.982d
2000-01-01 01:48:00 EST,+251.426-149.984d
2000-01-01 01:49:00 EST,+251.495-149.986d
2000-01-01 01:50:00 EST,+251.556-149.987d
2000-01-01 01:51:00 EST,+251.56-149.987d
2000-01-01 01:52:00 EST,+251.564-149.987d
2000-01-01 01:53:00 EST,+251.551-149.987d
2000-01-01 01:54:00 EST,+251.566-149.987d
2000-01-01 01:55:00 EST,+251.583-149.988d
2000-01-01 01:56:00 EST,+251.581-149.988d
2000-01-01 01:57:00 EST,+251.586-149.988d
2000-01-01 01:58:00 EST,+251.62-149.989d
2000-01-01 01:59:00 EST,+251.62-149.989d
2000-01-01 02:00:00 EST,+251.594-149.989d
2000-01-01 02:01:00 EST,+251.644-149.99d
2000-01-01 02:02:00 EST,+251.615-149.988d
2000-01-01 02:03:00 EST,+251.605-149.988d
2000-01-01 02:04:00 EST,+251.584-149.987d
2000-01-01 02:05:00 EST,+251.584-149.987d
2000-01-01 02:06:00 EST,+251.561-149.987d
2000-01-01 02:07:00 EST,+251.561-149.987d
2000-01-01 02:08:00 EST,+251.561-149.987d
2000-01-01 02:09:00 EST,+251.523-149.986d
2000-01-01 02:10:00 EST,+251.474-149.985d
2000-01-01 02:11:00 EST,+251.507-149.985d
2000-01-01 02:12:00 EST,+251.474-149.985d
2000-01-01 02:13:00 EST,+251.481-149.985d
2000-01-01 02:14:00 EST,+251.464-149.985d
2000-01-01 02:15:00 EST,+251.441-149.985d
2000-01-01 02:16:00 EST,+251.441-149.985d
2000-01-01 02:17:00 EST,+251.46-149.985d
2000-01-01 02:18:00 EST,+251.474-149.985d
2000-01-01 02:19:00 EST,+251.479-149.986d
2000-01-01 02:20:00 EST,+251.502-149.986d
2000-01-01 02:21:00 EST,+251.543-149.987d
2000-01-01 02:22:00 EST,+251.56-149.988d
2000-01-01 02:23:00 EST,+251.509-149.987d
2000-01-01 02:24:00 EST,+251.481-149.986d
2000-01-01 02:25:00 EST,+251.466-149.986d
2000-01-01 02:26:00 EST,+251.478-149.987d
2000-01-01 02:27:00 EST,+251.455-149.986d
2000-01-01 02:28:00 EST,+251.415-149.985d
2000-01-01 02:29:00 EST,+251.394-149.985d
2000-01-01 02:30:00 EST,+251.431-149.986d
2000-01-01 02:31:00 EST,+251.464-149.987d
2000-01-01 02:32:00 EST,+251.474-149.988d
2000-01-01 02:33:00 EST,+251.486-149.988d
2000-01-01 02:34:00 EST,+251.45-149.987d
2000-01-01 02:35:00 EST,+251.45-149.987d
2000-01-01 02:36:00 EST,+251.492-149.987d
2000-01-01 02:37:00 EST,+251.46-149.986d
2000-01-01 02:38:00 EST,+251.47-149.987d
2000-01-01 02:39:00 EST,+251.47-149.987d
2000-01-01 02:40:00 EST,+251.435-149.986d
2000-01-01 02:41:00 EST,+251.449-149.986d
2000-01-01 02:42:00 EST,+251.467-149.986d
2000-01-01 02:43:00 EST,+251.488-149.987d
2000-01-01 02:44:00 EST,+251.464-149.986d
2000-01-01 02:45:00 EST,+251.508-149.987d
2000-01-01 02:46:00 EST,+251.541-149.988d
2000-01-01 02:47:00 EST,+251.51-149.987d
2000-01-01 02:48:00 EST,+251.521-149.988d
2000-01-01 02:49:00 EST,+251.537-149.988d
2000-01-01 02:50:00 EST,+251.539-149.988d
2000-01-01 02:51:00 EST,+251.579-149.989d
2000-01-01 02:52:00 EST,+251.557-149.988d
2000-01-01 02:53:00 EST,+251.561-149.988d
2000-01-01 02:54:00 EST,+251.566-149.988d
2000-01-01 02:55:00 EST,+251.567-149.988d
2000-01-01 02:56:00 EST,+251.533-149.987d
2000-01-01 02:57:00 EST,+251.523-149.987d
2000-01-01 02:58:00 EST,+251.523-149.987d
2000-01-01 02:59:00 EST,+251.545-149.988d
2000-01-01 03:00:00 EST,+251.566-149.989d
2000-01-01 03:01:00 EST,+251.535-149.988d
2000-01-01 03:02:00 EST,+251.583-149.989d
2000-01-01 03:03:00 EST,+251.561-149.989d
2000-01-01 03:04:00 EST,+251.518-149.988d
2000-01-01 03:05:00 EST,+251.516-149.988d
2000-01-01 03:06:00 EST,+251.539-149.988d
2000-01-01 03:07:00 EST,+251.539-149.988d
2000-01-01 03:08:00 EST,+251.54-149.988d
2000-01-01 03:09:00 EST,+251.563-149.989d
2000-01-01 03:10:00 EST,+251.596-149.989d
2000-01-01 03:11:00 EST,+251.569-149.989d
2000-01-01 03:12:00 EST,+251.556-149.988d
2000-01-01 03:13:00 EST,+251.556-149.988d
2000-01-01 03:14:00 EST,+251.562-149.989d
2000-01-01 03:15:00 EST,+251.564-149.988d
2000-01-01 03:16:00 EST,+251.507-149.986d
2000-01-01 03:17:00 EST,+251.503-149.986d
2000-01-01 03:18:00 EST,+251.512-149.986d
2000-01-01 03:19:00 EST,+251.492-149.985d
2000-01-01 03:20:00 EST,+251.485-149.985d
2000-01-01 03:21:00 EST,+251.457-149.984d
2000-01-01 03:22:00 EST,+251.377-149.982d
2000-01-01 03:23:00 EST,+251.354-149.981d
2000-01-01 03:24:00 EST,+251.335-149.981d
2000-01-01 03:25:00 EST,+251.323-149.981d
2000-01-01 03:26:00 EST,+251.35-149.981d
2000-01-01 03:27:00 EST,+250.996-149.974d
2000-01-01 03:28:00 EST,+250.985-149.974d
2000-01-01 03:29:00 EST,+250.973-149.974d
2000-01-01 03:30:00 EST,+250.985-149.974d
2000-01-01 03:31:00 EST,+250.962-149.974d
2000-01-01 03:32:00 EST,+250.953-149.974d
2000-01-01 03:33:00 EST,+251.005-149.976d
2000-01-01 03:34:00 EST,+250.969-149.975d
2000-01-01 03:35:00 EST,+250.988-149.975d
2000-01-01 03:36:00 EST,+251.019-149.976d
2000-01-01 03:37:00 EST,+251.055-149.977d
2000-01-01 03:38:00 EST,+251.078-149.978d
2000-01-01 03:39:00 EST,+251.058-149.978d
2000-01-01 03:40:00 EST,+251.081-149.979d
2000-01-01 03:41:00 EST,+251.019-149.977d
2000-01-01 03:42:00 EST,+251.03-149.978d
2000-01-01 03:43:00 EST,+251.066-149.979d
2000-01-01 03:44:00 EST,+251.078-149.98d
2000-01-01 03:45:00 EST,+251.104-149.98d
2000-01-01 03:46:00 EST,+251.11-149.98d
2000-01-01 03:47:00 EST,+251.458-149.986d
2000-01-01 03:48:00 EST,+251.454-149.986d
2000-01-01 03:49:00 EST,+251.456-149.986d
2000-01-01 03:50:00 EST,+251.466-149.986d
2000-01-01 03:51:00 EST,+251.458-149.986d
2000-01-01 03:52:00 EST,+251.487-149.987d
2000-01-01 03:53:00 EST,+251.524-149.987d
2000-01-01 03:54:00 EST,+251.511-149.987d
2000-01-01 03:55:00 EST,+251.479-149.987d
2000-01-01 03:56:00 EST,+251.481-149.987d
2000-01-01 03:57:00 EST,+251.466-149.987d
2000-01-01 03:58:00 EST,+251.441-149.987d
2000-01-01 03:59:00 EST,+251.451-149.987d
2000-01-01 04:00:00 EST,+251.472-149.988d
2000-01-01 04:01:00 EST,+251.482-149.987d
2000-01-01 04:02:00 EST,+251.499-149.988d
2000-01-01 04:03:00 EST,+251.562-149.989d
2000-01-01 04:04:00 EST,+251.524-149.989d
2000-01-01 04:05:00 EST,+251.542-149.989d
2000-01-01 04:06:00 EST,+251.597-149.99d
2000-01-01 04:07:00 EST,+251.574-149.99d
2000-01-01 04:08:00 EST,+251.513-149.989d
2000-01-01 04:09:00 EST,+251.474-149.987d
2000-01-01 04:10:00 EST,+251.474-149.987d
2000-01-01 04:11:00 EST,+251.465-149.987d
2000-01-01 04:12:00 EST,+251.46-149.987d
2000-01-01 04:13:00 EST,+251.453-149.986d
2000-01-01 04:14:00 EST,+251.448-149.986d
2000-01-01 04:15:00 EST,+251.47-149.987d
2000-01-01 04:16:00 EST,+251.445-149.986d
2000-01-01 04:17:00 EST,+251.46-149.986d
2000-01-01 04:18:00 EST,+251.467-149.986d
2000-01-01 04:19:00 EST,+251.467-149.986d
2000-01-01 04:20:00 EST,+251.491-149.987d
2000-01-01 04:21:00 EST,+251.486-149.986d
2000-01-01 04:22:00 EST,+251.47-149.986d
2000-01-01 04:23:00 EST,+251.504-149.986d
2000-01-01 04:24:00 EST,+251.533-149.987d
2000-01-01 04:25:00 EST,+251.46-149.985d
2000-01-01 04:26:00 EST,+251.494-149.985d
2000-01-01 04:27:00 EST,+251.494-149.985d
2000-01-01 04:28:00 EST,+251.516-149.986d
2000-01-01 04:29:00 EST,+251.517-149.986d
2000-01-01 04:30:00 EST,+251.52-149.986d
2000-01-01 04:31:00 EST,+251.561-149.987d
2000-01-01 04:32:00 EST,+251.478-149.985d
2000-01-01 04:33:00 EST,+251.442-149.984d
2000-01-01 04:34:00 EST,+251.439-149.984d
2000-01-01 04:35:00 EST,+251.463-149.985d
2000-01-01 04:36:00 EST,+251.449-149.984d
2000-01-01 04:37:00 EST,+251.409-149.983d
2000-01-01 04:38:00 EST,+251.375-149.982d
2000-01-01 04:39:00 EST,+251.371-149.982d
2000-01-01 04:40:00 EST,+251.346-149.982d
2000-01-01 04:41:00 EST,+251.346-149.982d
2000-01-01 04:42:00 EST,+251.352-149.982d
2000-01-01 04:43:00 EST,+251.383-149.983d
2000-01-01 04:44:00 EST,+251.428-149.984d
2000-01-01 04:45:00 EST,+251.413-149.983d
2000-01-01 04:46:00 EST,+251.413-149.983d
2000-01-01 04:47:00 EST,+251.389-149.983d
2000-01-01 04:48:00 EST,+251.41-149.984d
2000-01-01 04:49:00 EST,+251.422-149.984d
2000-01-01 04:50:00 EST,+251.478-149.985d
2000-01-01 04:51:00 EST,+251.465-149.986d
2000-01-01 04:52:00 EST,+251.499-149.986d
2000-01-01 04:53:00 EST,+251.525-149.987d
2000-01-01 04:54:00 EST,+251.52-149.987d
2000-01-01 04:55:00 EST,+251.448-149.985d
2000-01-01 04:56:00 EST,+251.447-149.985d
2000-01-01 04:57:00 EST,+251.421-149.985d
2000-01-01 04:58:00 EST,+251.393-149.984d
2000-01-01 04:59:00 EST,+251.382-149.984d
2000-01-01 05:00:00 EST,+251.429-149.985d
2000-01-01 05:01:00 EST,+251.458-149.986d
2000-01-01 05:02:00 EST,+251.485-149.986d
2000-01-01 05:03:00 EST,+251.482-149.986d
2000-01-01 05:04:00 EST,+251.462-149.986d
2000-01-01 05:05:00 EST,+251.418-149.985d
2000-01-01 05:06:00 EST,+251.426-149.985d
2000-01-01 05:07:00 EST,+251.417-149.985d
2000-01-01 05:08:00 EST,+251.41-149.985d
2000-01-01 05:09:00 EST,+251.399-149.985d
2000-01-01 05:10:00 EST,+251.388-149.985d
2000-01-01 05:11:00 EST,+251.416-149.985d
2000-01-01 05:12:00 EST,+251.426-149.985d
2000-01-01 05:13:00 EST,+251.444-149.986d
2000-01-01 05:14:00 EST,+251.455-149.986d
2000-01-01 05:15:00 EST,+251.505-149.987d
2000-01-01 05:16:00 EST,+251.551-149.988d
2000-01-01 05:17:00 EST,+251.541-149.988d
2000-01-01 05:18:00 EST,+251.532-149.988d
2000-01-01 05:19:00 EST,+251.571-149.989d
2000-01-01 05:20:00 EST,+251.557-149.989d
2000-01-01 05:21:00 EST,+251.574-149.989d
2000-01-01 05:22:00 EST,+251.574-149.989d
2000-01-01 05:23:00 EST,+251.547-149.988d
2000-01-01 05:24:00 EST,+251.523-149.988d
2000-01-01 05:25:00 EST,+251.532-149.988d
2000-01-01 05:26:00 EST,+251.547-149.988d
2000-01-01 05:27:00 EST,+251.355-149.984d
2000-01-01 05:28:00 EST,+251.292-149.983d
2000-01-01 05:29:00 EST,+251.282-149.983d
2000-01-01 05:30:00 EST,+251.478-149.987d
2000-01-01 05:31:00 EST,+251.52-149.987d
2000-01-01 05:32:00 EST,+251.517-149.987d
2000-01-01 05:33:00 EST,+251.53-149.987d
2000-01-01 05:34:00 EST,+251.227-149.981d
2000-01-01 05:35:00 EST,+251.249-149.981d
2000-01-01 05:36:00 EST,+251.238-149.981d
2000-01-01 05:37:00 EST,+251.532-149.987d
2000-01-01 05:38:00 EST,+251.538-149.987d
2000-01-01 05:39:00 EST,+251.513-149.987d
2000-01-01 05:40:00 EST,+251.484-149.986d
2000-01-01 05:41:00 EST,+251.427-149.985d
2000-01-01 05:42:00 EST,+251.453-149.986d
2000-01-01 05:43:00 EST,+251.385-149.984d
2000-01-01 05:44:00 EST,+251.301-149.982d
2000-01-01 05:45:00 EST,+251.335-149.984d
2000-01-01 05:46:00 EST,+251.344-149.984d
2000-01-01 05:47:00 EST,+251.364-149.984d
2000-01-01 05:48:00 EST,+251.379-149.984d
2000-01-01 05:49:00 EST,+251.35-149.984d
2000-01-01 05:50:00 EST,+251.398-149.985d
2000-01-01 05:51:00 EST,+251.401-149.985d
2000-01-01 05:52:00 EST,+251.4-149.985d
2000-01-01 05:53:00 EST,+251.358-149.984d
2000-01-01 05:54:00 EST,+251.402-149.985d
2000-01-01 05:55:00 EST,+251.136-149.98d
2000-01-01 05:56:00 EST,+251.128-149.98d
2000-01-01 05:57:00 EST,+251.074-149.978d
2000-01-01 05:58:00 EST,+251.102-149.978d
2000-01-01 05:59:00 EST,+251.144-149.979d
2000-01-01 06:00:00 EST,+251.119-149.978d
2000-01-01 06:01:00 EST,+251.068-149.977d
2000-01-01 06:02:00 EST,+251.049-149.977d
2000-01-01 06:03:00 EST,+251.084-149.977d
2000-01-01 06:04:00 EST,+251.35-149.983d
2000-01-01 06:05:00 EST,+251.333-149.983d
2000-01-01 06:06:00 EST,+251.343-149.983d
2000-01-01 06:07:00 EST,+251.294-149.982d
2000-01-01 06:08:00 EST,+251.275-149.982d
2000-01-01 06:09:00 EST,+251.289-149.982d
2000-01-01 06:10:00 EST,+251.275-149.982d
2000-01-01 06:11:00 EST,+251.307-149.982d
2000-01-01 06:12:00 EST,+251.312-149.982d
2000-01-01 06:13:00 EST,+251.324-149.983d
2000-01-01 06:14:00 EST,+251.368-149.984d
2000-01-01 06:15:00 EST,+251.34-149.983d
2000-01-01 06:16:00 EST,+251.289-149.981d
2000-01-01 06:17:00 EST,+251.221-149.979d
2000-01-01 06:18:00 EST,+251.255-149.98d
2000-01-01 06:19:00 EST,+251.326-149.982d
2000-01-01 06:20:00 EST,+251.314-149.982d
2000-01-01 06:21:00 EST,+251.286-149.981d
2000-01-01 06:22:00 EST,+251.258-149.98d
2000-01-01 06:23:00 EST,+251.242-149.98d
2000-01-01 06:24:00 EST,+251.261-149.98d
2000-01-01 06:25:00 EST,+251.171-149.978d
2000-01-01 06:26:00 EST,+251.209-149.979d
2000-01-01 06:27:00 EST,+251.111-149.978d
2000-01-01 06:28:00 EST,+250.99-149.977d
2000-01-01 06:29:00 EST,+251.014-149.978d
2000-01-01 06:30:00 EST,+251.007-149.977d
2000-01-01 06:31:00 EST,+251.204-149.98d
2000-01-01 06:32:00 EST,+251.229-149.981d
2000-01-01 06:33:00 EST,+251.288-149.983d
2000-01-01 06:34:00 EST,+251.302-149.983d
2000-01-01 06:35:00 EST,+251.283-149.983d
2000-01-01 06:36:00 EST,+251.283-149.983d
2000-01-01 06:37:00 EST,+251.297-149.983d
2000-01-01 06:38:00 EST,+251.323-149.984d
2000-01-01 06:39:00 EST,+251.355-149.986d
2000-01-01 06:40:00 EST,+251.306-149.984d
2000-01-01 06:41:00 EST,+251.271-149.983d
2000-01-01 06:42:00 EST,+251.28-149.983d
2000-01-01 06:43:00 EST,+251.291-149.984d
2000-01-01 06:44:00 EST,+251.292-149.984d
2000-01-01 06:45:00 EST,+251.297-149.984d
2000-01-01 06:46:00 EST,+251.306-149.984d
2000-01-01 06:47:00 EST,+251.288-149.984d
2000-01-01 06:48:00 EST,+251.306-149.984d
2000-01-01 06:49:00 EST,+251.296-149.983d
2000-01-01 06:50:00 EST,+250.493-149.97d
2000-01-01 06:51:00 EST,+250.487-149.97d
2000-01-01 06:52:00 EST,+250.454-149.969d
2000-01-01 06:53:00 EST,+251.287-149.984d
2000-01-01 06:54:00 EST,+251.284-149.984d
2000-01-01 06:55:00 EST,+250.854-149.976d
2000-01-01 06:56:00 EST,+250.526-149.97d
2000-01-01 06:57:00 EST,+250.504-149.969d
2000-01-01 06:58:00 EST,+250.245-149.965d
2000-01-01 06:59:00 EST,+250.315-149.966d
2000-01-01 07:00:00 EST,+250.266-149.966d
2000-01-01 07:01:00 EST,+250.464-149.969d
2000-01-01 07:02:00 EST,+250.534-149.972d
2000-01-01 07:03:00 EST,+250.514-149.972d
2000-01-01 07:04:00 EST,+250.497-149.97d
2000-01-01 07:05:00 EST,+250.269-149.966d
2000-01-01 07:06:00 EST,+250.268-149.966d
2000-01-01 07:07:00 EST,+249.2-149.958d
2000-01-01 07:08:00 EST,+249.391-149.961d
2000-01-01 07:09:00 EST,+249.358-149.96d
2000-01-01 07:10:00 EST,+248.917-149.938d
2000-01-01 07:11:00 EST,+248.921-149.939d
2000-01-01 07:12:00 EST,+248.858-149.937d
2000-01-01 07:13:00 EST,+249.771-149.957d
2000-01-01 07:14:00 EST,+249.802-149.957d
2000-01-01 07:15:00 EST,+250.084-149.963d
2000-01-01 07:16:00 EST,+250.663-149.974d
2000-01-01 07:17:00 EST,+250.649-149.974d
2000-01-01 07:18:00 EST,+250.649-149.974d
2000-01-01 07:19:00 EST,+250.236-149.965d
2000-01-01 07:20:00 EST,+249.913-149.963d
2000-01-01 07:21:00 EST,+249.817-149.961d
2000-01-01 07:22:00 EST,+249.1-149.951d
2000-01-01 07:23:00 EST,+249.372-149.956d
2000-01-01 07:24:00 EST,+249.344-149.954d
2000-01-01 07:25:00 EST,+249.616-149.967d
2000-01-01 07:26:00 EST,+249.563-149.965d
2000-01-01 07:27:00 EST,+248.864-149.951d
2000-01-01 07:28:00 EST,+249.653-149.957d
2000-01-01 07:29:00 EST,+249.645-149.957d
2000-01-01 07:30:00 EST,+250.68-149.975d
2000-01-01 07:31:00 EST,+250.67-149.979d
2000-01-01 07:32:00 EST,+250.725-149.981d
2000-01-01 07:33:00 EST,+250.731-149.981d
2000-01-01 07:34:00 EST,+250.771-149.978d
2000-01-01 07:35:00 EST,+250.805-149.979d
2000-01-01 07:36:00 EST,+250.775-149.978d
2000-01-01 07:37:00 EST,+250.799-149.979d
2000-01-01 07:38:00 EST,+250.785-149.979d
2000-01-01 07:39:00 EST,+250.525-149.974d
2000-01-01 07:40:00 EST,+250.562-149.975d
2000-01-01 07:41:00 EST,+250.632-149.977d
2000-01-01 07:42:00 EST,+250.57-149.973d
2000-01-01 07:43:00 EST,+250.58-149.974d
2000-01-01 07:44:00 EST,+249.57-149.957d
2000-01-01 07:45:00 EST,+249.633-149.959d
2000-01-01 07:46:00 EST,+249.641-149.959d
2000-01-01 07:47:00 EST,+250.463-149.968d
2000-01-01 07:48:00 EST,+250.667-149.972d
2000-01-01 07:49:00 EST,+250.464-149.968d
2000-01-01 07:50:00 EST,+250.707-149.973d
2000-01-01 07:51:00 EST,+250.281-149.964d
2000-01-01 07:52:00 EST,+250.152-149.963d
2000-01-01 07:53:00 EST,+250.113-149.962d
2000-01-01 07:54:00 EST,+249.919-149.958d
2000-01-01 07:55:00 EST,+250.012-149.959d
2000-01-01 07:56:00 EST,+249.95-149.961d
2000-01-01 07:57:00 EST,+249.489-149.96d
2000-01-01 07:58:00 EST,+249.303-149.958d
2000-01-01 07:59:00 EST,+249.355-149.956d
2000-01-01 08:00:00 EST,+250.047-149.96d
2000-01-01 08:01:00 EST,+249.532-149.949d
2000-01-01 08:02:00 EST,+249.521-149.949d
2000-01-01 08:03:00 EST,+249.851-149.958d
2000-01-01 08:04:00 EST,+249.656-149.953d
2000-01-01 08:05:00 EST,+248.536-149.926d
2000-01-01 08:06:00 EST,+247.475-149.908d
2000-01-01 08:07:00 EST,+247.494-149.908d
2000-01-01 08:08:00 EST,+248.622-149.935d
2000-01-01 08:09:00 EST,+249.519-149.952d
2000-01-01 08:10:00 EST,+249.69-149.955d
2000-01-01 08:11:00 EST,+250.079-149.964d
2000-01-01 08:12:00 EST,+250.016-149.963d
2000-01-01 08:13:00 EST,+248.891-149.944d
2000-01-01 08:14:00 EST,+248.827-149.943d
2000-01-01 08:15:00 EST,+248.764-149.941d
2000-01-01 08:16:00 EST,+249.851-149.96d
2000-01-01 08:17:00 EST,+248.714-149.934d
2000-01-01 08:18:00 EST,+248.901-149.935d
2000-01-01 08:19:00 EST,+248.982-149.936d
2000-01-01 08:20:00 EST,+250.197-149.964d
2000-01-01 08:21:00 EST,+250.156-149.963d
2000-01-01 08:22:00 EST,+250.198-149.964d
2000-01-01 08:23:00 EST,+250.201-149.964d
2000-01-01 08:24:00 EST,+250.509-149.971d
2000-01-01 08:25:00 EST,+250.466-149.97d
2000-01-01 08:26:00 EST,+250.417-149.969d
2000-01-01 08:27:00 EST,+250.556-149.971d
2000-01-01 08:28:00 EST,+248.852-149.916d
2000-01-01 08:29:00 EST,+248.893-149.917d
2000-01-01 08:30:00 EST,+247.792-149.898d
2000-01-01 08:31:00 EST,+249.565-149.953d
2000-01-01 08:32:00 EST,+249.526-149.953d
2000-01-01 08:33:00 EST,+250.452-149.973d
2000-01-01 08:34:00 EST,+250.114-149.984d
2000-01-01 08:35:00 EST,+249.92-149.981d
2000-01-01 08:36:00 EST,+249.891-149.975d
2000-01-01 08:37:00 EST,+250.235-149.965d
2000-01-01 08:38:00 EST,+250.432-149.968d
2000-01-01 08:39:00 EST,+250.409-149.967d
2000-01-01 08:40:00 EST,+250.035-149.96d
2000-01-01 08:41:00 EST,+250.006-149.96d
2000-01-01 08:42:00 EST,+249.67-149.952d
2000-01-01 08:43:00 EST,+249.691-149.952d
2000-01-01 08:44:00 EST,+249.686-149.952d
2000-01-01 08:45:00 EST,+249.033-149.934d
2000-01-01 08:46:00 EST,+249.171-149.937d
2000-01-01 08:47:00 EST,+248.827-149.93d
2000-01-01 08:48:00 EST,+249.493-149.949d
2000-01-01 08:49:00 EST,+249.339-149.947d
2000-01-01 08:50:00 EST,+249.37-149.948d
