# file...... Output_case1_3p\Load1_voltage.csv
# date...... Mon Feb 29 14:02:45 2016
# user...... Gregorio
# host...... (null)
# target.... load 920
# trigger... (none)
# interval.. 0
# limit..... 0
# timestamp,voltage_A
2000-01-01 06:02:00 EST,+251.924-30.0177d
2000-01-01 06:03:00 EST,+251.931-30.017d
2000-01-01 06:04:00 EST,+251.989-30.013d
2000-01-01 06:05:00 EST,+251.985-30.0133d
2000-01-01 06:06:00 EST,+251.982-30.0135d
2000-01-01 06:07:00 EST,+251.972-30.0142d
2000-01-01 06:08:00 EST,+251.966-30.0146d
2000-01-01 06:09:00 EST,+251.968-30.0144d
2000-01-01 06:10:00 EST,+251.969-30.0144d
2000-01-01 06:11:00 EST,+251.977-30.0138d
2000-01-01 06:12:00 EST,+251.983-30.0134d
2000-01-01 06:13:00 EST,+251.981-30.0135d
2000-01-01 06:14:00 EST,+251.99-30.013d
2000-01-01 06:15:00 EST,+251.986-30.0132d
2000-01-01 06:16:00 EST,+251.98-30.0136d
2000-01-01 06:17:00 EST,+251.97-30.0143d
2000-01-01 06:18:00 EST,+251.976-30.0139d
2000-01-01 06:19:00 EST,+251.988-30.0131d
2000-01-01 06:20:00 EST,+251.985-30.0133d
2000-01-01 06:21:00 EST,+251.984-30.0136d
2000-01-01 06:22:00 EST,+251.976-30.0141d
2000-01-01 06:23:00 EST,+251.972-30.0144d
2000-01-01 06:24:00 EST,+251.977-30.014d
2000-01-01 06:25:00 EST,+251.96-30.0152d
2000-01-01 06:26:00 EST,+251.97-30.0146d
2000-01-01 06:27:00 EST,+251.935-30.0168d
2000-01-01 06:28:00 EST,+251.888-30.0197d
2000-01-01 06:29:00 EST,+251.892-30.0194d
2000-01-01 06:30:00 EST,+251.894-30.0193d
2000-01-01 06:31:00 EST,+251.948-30.0157d
2000-01-01 06:32:00 EST,+251.949-30.0156d
2000-01-01 06:33:00 EST,+251.963-30.0147d
2000-01-01 06:34:00 EST,+251.96-30.0148d
2000-01-01 06:35:00 EST,+251.954-30.0152d
2000-01-01 06:36:00 EST,+251.955-30.0152d
2000-01-01 06:37:00 EST,+251.957-30.015d
2000-01-01 06:38:00 EST,+251.961-30.0147d
2000-01-01 06:39:00 EST,+251.96-30.0147d
2000-01-01 06:40:00 EST,+251.953-30.0152d
2000-01-01 06:41:00 EST,+251.947-30.0156d
2000-01-01 06:42:00 EST,+251.949-30.0155d
2000-01-01 06:43:00 EST,+251.951-30.0153d
2000-01-01 06:44:00 EST,+251.951-30.0153d
2000-01-01 06:45:00 EST,+251.952-30.0153d
2000-01-01 06:46:00 EST,+251.956-30.015d
2000-01-01 06:47:00 EST,+251.951-30.0154d
2000-01-01 06:48:00 EST,+251.958-30.0149d
2000-01-01 06:49:00 EST,+251.956-30.015d
2000-01-01 06:50:00 EST,+251.744-30.0297d
2000-01-01 06:51:00 EST,+251.744-30.0298d
2000-01-01 06:52:00 EST,+251.732-30.0304d
2000-01-01 06:53:00 EST,+251.947-30.0157d
2000-01-01 06:54:00 EST,+251.947-30.0157d
2000-01-01 06:55:00 EST,+251.842-30.0228d
2000-01-01 06:56:00 EST,+251.759-30.0284d
2000-01-01 06:57:00 EST,+251.751-30.0288d
2000-01-01 06:58:00 EST,+251.684-30.0334d
2000-01-01 06:59:00 EST,+251.7-30.0323d
2000-01-01 07:00:00 EST,+251.678-30.0332d
2000-01-01 07:01:00 EST,+251.733-30.0294d
2000-01-01 07:02:00 EST,+251.74-30.0288d
2000-01-01 07:03:00 EST,+251.731-30.0294d
2000-01-01 07:04:00 EST,+251.739-30.0294d
2000-01-01 07:05:00 EST,+251.68-30.0334d
2000-01-01 07:06:00 EST,+251.678-30.0336d
2000-01-01 07:07:00 EST,+251.286-30.0601d
2000-01-01 07:08:00 EST,+251.344-30.0565d
2000-01-01 07:09:00 EST,+251.337-30.0569d
2000-01-01 07:10:00 EST,+251.375-30.0542d
2000-01-01 07:11:00 EST,+251.37-30.0543d
2000-01-01 07:12:00 EST,+251.364-30.0549d
2000-01-01 07:13:00 EST,+251.553-30.042d
2000-01-01 07:14:00 EST,+251.56-30.0414d
2000-01-01 07:15:00 EST,+251.626-30.0368d
2000-01-01 07:16:00 EST,+251.764-30.0274d
2000-01-01 07:17:00 EST,+251.757-30.0279d
2000-01-01 07:18:00 EST,+251.757-30.0279d
2000-01-01 07:19:00 EST,+251.677-30.0332d
2000-01-01 07:20:00 EST,+251.529-30.0396d
2000-01-01 07:21:00 EST,+251.511-30.0408d
2000-01-01 07:22:00 EST,+251.294-30.0558d
2000-01-01 07:23:00 EST,+251.366-30.051d
2000-01-01 07:24:00 EST,+251.365-30.051d
2000-01-01 07:25:00 EST,+251.349-30.0519d
2000-01-01 07:26:00 EST,+251.346-30.0523d
2000-01-01 07:27:00 EST,+251.189-30.0632d
2000-01-01 07:28:00 EST,+251.474-30.0436d
2000-01-01 07:29:00 EST,+251.472-30.0438d
2000-01-01 07:30:00 EST,+251.741-30.0254d
2000-01-01 07:31:00 EST,+251.709-30.0276d
2000-01-01 07:32:00 EST,+251.716-30.0271d
2000-01-01 07:33:00 EST,+251.719-30.027d
2000-01-01 07:34:00 EST,+251.755-30.0246d
2000-01-01 07:35:00 EST,+251.764-30.0239d
2000-01-01 07:36:00 EST,+251.757-30.0244d
2000-01-01 07:37:00 EST,+251.764-30.0239d
2000-01-01 07:38:00 EST,+251.751-30.0245d
2000-01-01 07:39:00 EST,+251.684-30.029d
2000-01-01 07:40:00 EST,+251.693-30.0283d
2000-01-01 07:41:00 EST,+251.71-30.0273d
2000-01-01 07:42:00 EST,+251.718-30.0267d
2000-01-01 07:43:00 EST,+251.717-30.0267d
2000-01-01 07:44:00 EST,+251.445-30.0452d
2000-01-01 07:45:00 EST,+251.45-30.045d
2000-01-01 07:46:00 EST,+251.452-30.0449d
2000-01-01 07:47:00 EST,+251.743-30.0289d
2000-01-01 07:48:00 EST,+251.79-30.0255d
2000-01-01 07:49:00 EST,+251.743-30.0289d
2000-01-01 07:50:00 EST,+251.803-30.0248d
2000-01-01 07:51:00 EST,+251.715-30.0307d
2000-01-01 07:52:00 EST,+251.668-30.034d
2000-01-01 07:53:00 EST,+251.661-30.0344d
2000-01-01 07:54:00 EST,+251.61-30.0379d
2000-01-01 07:55:00 EST,+251.643-30.0356d
2000-01-01 07:56:00 EST,+251.598-30.0387d
2000-01-01 07:57:00 EST,+251.401-30.0522d
2000-01-01 07:58:00 EST,+251.342-30.0562d
2000-01-01 07:59:00 EST,+251.382-30.0534d
2000-01-01 08:00:00 EST,+251.646-30.0358d
2000-01-01 08:01:00 EST,+251.53-30.0437d
2000-01-01 08:02:00 EST,+251.529-30.0437d
2000-01-01 08:03:00 EST,+251.583-30.04d
2000-01-01 08:04:00 EST,+251.548-30.0424d
2000-01-01 08:05:00 EST,+251.341-30.0567d
2000-01-01 08:06:00 EST,+251.056-30.0761d
2000-01-01 08:07:00 EST,+251.063-30.0756d
2000-01-01 08:08:00 EST,+251.272-30.0612d
2000-01-01 08:09:00 EST,+251.496-30.0459d
2000-01-01 08:10:00 EST,+251.538-30.043d
2000-01-01 08:11:00 EST,+251.611-30.0381d
2000-01-01 08:12:00 EST,+251.596-30.039d
2000-01-01 08:13:00 EST,+251.293-30.0597d
2000-01-01 08:14:00 EST,+251.278-30.0606d
2000-01-01 08:15:00 EST,+251.273-30.0611d
2000-01-01 08:16:00 EST,+251.557-30.0416d
2000-01-01 08:17:00 EST,+251.334-30.0569d
2000-01-01 08:18:00 EST,+251.402-30.0523d
2000-01-01 08:19:00 EST,+251.432-30.0503d
2000-01-01 08:20:00 EST,+251.664-30.0344d
2000-01-01 08:21:00 EST,+251.659-30.0347d
2000-01-01 08:22:00 EST,+251.667-30.0342d
2000-01-01 08:23:00 EST,+251.664-30.0342d
2000-01-01 08:24:00 EST,+251.735-30.0293d
2000-01-01 08:25:00 EST,+251.728-30.0298d
2000-01-01 08:26:00 EST,+251.712-30.0308d
2000-01-01 08:27:00 EST,+251.755-30.0278d
2000-01-01 08:28:00 EST,+251.54-30.0425d
2000-01-01 08:29:00 EST,+251.549-30.0419d
2000-01-01 08:30:00 EST,+251.262-30.0616d
2000-01-01 08:31:00 EST,+251.503-30.045d
2000-01-01 08:32:00 EST,+251.491-30.0457d
2000-01-01 08:33:00 EST,+251.675-30.0309d
