# file...... Output_case1_3p\Load32_voltage.csv
# date...... Mon Feb 29 14:02:44 2016
# user...... Gregorio
# host...... (null)
# target.... load 982
# trigger... (none)
# interval.. 0
# limit..... 0
# timestamp,voltage_C
2000-01-01 01:45:00 EST,+251.452+90.0133d
2000-01-01 01:46:00 EST,+251.443+90.0134d
2000-01-01 01:47:00 EST,+251.471+90.0129d
2000-01-01 01:48:00 EST,+251.519+90.0119d
2000-01-01 01:49:00 EST,+251.576+90.0107d
2000-01-01 01:50:00 EST,+251.626+90.0096d
2000-01-01 01:51:00 EST,+251.631+90.0095d
2000-01-01 01:52:00 EST,+251.634+90.0094d
2000-01-01 01:53:00 EST,+251.621+90.0096d
2000-01-01 01:54:00 EST,+251.636+90.0094d
2000-01-01 01:55:00 EST,+251.65+90.0091d
2000-01-01 01:56:00 EST,+251.647+90.0091d
2000-01-01 01:57:00 EST,+251.653+90.0088d
2000-01-01 01:58:00 EST,+251.687+90.0081d
2000-01-01 01:59:00 EST,+251.676+90.0086d
2000-01-01 02:00:00 EST,+251.65+90.0089d
2000-01-01 02:01:00 EST,+251.696+90.008d
2000-01-01 02:02:00 EST,+251.686+90.0084d
2000-01-01 02:03:00 EST,+251.675+90.0086d
2000-01-01 02:04:00 EST,+251.66+90.009d
2000-01-01 02:05:00 EST,+251.66+90.009d
2000-01-01 02:06:00 EST,+251.637+90.0094d
2000-01-01 02:07:00 EST,+251.637+90.0094d
2000-01-01 02:08:00 EST,+251.637+90.0094d
2000-01-01 02:09:00 EST,+251.611+90.01d
2000-01-01 02:10:00 EST,+251.572+90.0108d
2000-01-01 02:11:00 EST,+251.602+90.0103d
2000-01-01 02:12:00 EST,+251.57+90.0106d
2000-01-01 02:13:00 EST,+251.574+90.0103d
2000-01-01 02:14:00 EST,+251.558+90.0105d
2000-01-01 02:15:00 EST,+251.536+90.011d
2000-01-01 02:16:00 EST,+251.536+90.011d
2000-01-01 02:17:00 EST,+251.553+90.0106d
2000-01-01 02:18:00 EST,+251.567+90.0104d
2000-01-01 02:19:00 EST,+251.571+90.0101d
2000-01-01 02:20:00 EST,+251.595+90.0098d
2000-01-01 02:21:00 EST,+251.628+90.0091d
2000-01-01 02:22:00 EST,+251.626+90.0091d
2000-01-01 02:23:00 EST,+251.581+90.0101d
2000-01-01 02:24:00 EST,+251.553+90.0105d
2000-01-01 02:25:00 EST,+251.538+90.0106d
2000-01-01 02:26:00 EST,+251.545+90.0103d
2000-01-01 02:27:00 EST,+251.521+90.0107d
2000-01-01 02:28:00 EST,+251.482+90.0115d
2000-01-01 02:29:00 EST,+251.465+90.0117d
2000-01-01 02:30:00 EST,+251.492+90.0113d
2000-01-01 02:31:00 EST,+251.513+90.0104d
2000-01-01 02:32:00 EST,+251.523+90.0102d
2000-01-01 02:33:00 EST,+251.535+90.0099d
2000-01-01 02:34:00 EST,+251.509+90.0106d
2000-01-01 02:35:00 EST,+251.509+90.0106d
2000-01-01 02:36:00 EST,+251.551+90.0099d
2000-01-01 02:37:00 EST,+251.521+90.0108d
2000-01-01 02:38:00 EST,+251.531+90.0106d
2000-01-01 02:39:00 EST,+251.531+90.0106d
2000-01-01 02:40:00 EST,+251.496+90.0111d
2000-01-01 02:41:00 EST,+251.51+90.0109d
2000-01-01 02:42:00 EST,+251.535+90.0107d
2000-01-01 02:43:00 EST,+251.556+90.0103d
2000-01-01 02:44:00 EST,+251.531+90.0106d
2000-01-01 02:45:00 EST,+251.571+90.0101d
2000-01-01 02:46:00 EST,+251.603+90.0094d
2000-01-01 02:47:00 EST,+251.573+90.0097d
2000-01-01 02:48:00 EST,+251.583+90.0096d
2000-01-01 02:49:00 EST,+251.6+90.0094d
2000-01-01 02:50:00 EST,+251.601+90.0094d
2000-01-01 02:51:00 EST,+251.637+90.0087d
2000-01-01 02:52:00 EST,+251.626+90.0088d
2000-01-01 02:53:00 EST,+251.63+90.0091d
2000-01-01 02:54:00 EST,+251.636+90.0089d
2000-01-01 02:55:00 EST,+251.636+90.0087d
2000-01-01 02:56:00 EST,+251.602+90.0094d
2000-01-01 02:57:00 EST,+251.592+90.0095d
2000-01-01 02:58:00 EST,+251.592+90.0095d
2000-01-01 02:59:00 EST,+251.612+90.0088d
2000-01-01 03:00:00 EST,+251.626+90.0085d
2000-01-01 03:01:00 EST,+251.595+90.009d
2000-01-01 03:02:00 EST,+251.644+90.0084d
2000-01-01 03:03:00 EST,+251.621+90.0085d
2000-01-01 03:04:00 EST,+251.58+90.0092d
2000-01-01 03:05:00 EST,+251.578+90.0091d
2000-01-01 03:06:00 EST,+251.601+90.0087d
2000-01-01 03:07:00 EST,+251.6+90.0087d
2000-01-01 03:08:00 EST,+251.601+90.0089d
2000-01-01 03:09:00 EST,+251.624+90.0084d
2000-01-01 03:10:00 EST,+251.658+90.0077d
2000-01-01 03:11:00 EST,+251.633+90.0084d
2000-01-01 03:12:00 EST,+251.621+90.0086d
2000-01-01 03:13:00 EST,+251.621+90.0086d
2000-01-01 03:14:00 EST,+251.61+90.0088d
2000-01-01 03:15:00 EST,+251.628+90.0087d
2000-01-01 03:16:00 EST,+251.59+90.0097d
2000-01-01 03:17:00 EST,+251.586+90.0099d
2000-01-01 03:18:00 EST,+251.602+90.0098d
2000-01-01 03:19:00 EST,+251.584+90.0103d
2000-01-01 03:20:00 EST,+251.577+90.0104d
2000-01-01 03:21:00 EST,+251.561+90.0109d
2000-01-01 03:22:00 EST,+251.501+90.012d
2000-01-01 03:23:00 EST,+251.484+90.0126d
2000-01-01 03:24:00 EST,+251.465+90.0129d
2000-01-01 03:25:00 EST,+251.457+90.013d
2000-01-01 03:26:00 EST,+251.483+90.0126d
2000-01-01 03:27:00 EST,+251.129+90.0194d
2000-01-01 03:28:00 EST,+251.119+90.0193d
2000-01-01 03:29:00 EST,+251.106+90.0196d
2000-01-01 03:30:00 EST,+251.119+90.0194d
2000-01-01 03:31:00 EST,+251.095+90.0198d
2000-01-01 03:32:00 EST,+251.087+90.02d
2000-01-01 03:33:00 EST,+251.121+90.019d
2000-01-01 03:34:00 EST,+251.086+90.0196d
2000-01-01 03:35:00 EST,+251.105+90.0193d
2000-01-01 03:36:00 EST,+251.122+90.0187d
2000-01-01 03:37:00 EST,+251.151+90.0182d
2000-01-01 03:38:00 EST,+251.165+90.0178d
2000-01-01 03:39:00 EST,+251.144+90.0179d
2000-01-01 03:40:00 EST,+251.16+90.0175d
2000-01-01 03:41:00 EST,+251.108+90.0187d
2000-01-01 03:42:00 EST,+251.107+90.0187d
2000-01-01 03:43:00 EST,+251.124+90.0183d
2000-01-01 03:44:00 EST,+251.134+90.0179d
2000-01-01 03:45:00 EST,+251.159+90.0175d
2000-01-01 03:46:00 EST,+251.166+90.0173d
2000-01-01 03:47:00 EST,+251.518+90.0108d
2000-01-01 03:48:00 EST,+251.514+90.0108d
2000-01-01 03:49:00 EST,+251.516+90.0109d
2000-01-01 03:50:00 EST,+251.526+90.0109d
2000-01-01 03:51:00 EST,+251.518+90.011d
2000-01-01 03:52:00 EST,+251.547+90.0105d
2000-01-01 03:53:00 EST,+251.583+90.01d
2000-01-01 03:54:00 EST,+251.57+90.0099d
2000-01-01 03:55:00 EST,+251.541+90.0103d
2000-01-01 03:56:00 EST,+251.542+90.0101d
2000-01-01 03:57:00 EST,+251.528+90.0103d
2000-01-01 03:58:00 EST,+251.503+90.0106d
2000-01-01 03:59:00 EST,+251.513+90.0102d
2000-01-01 04:00:00 EST,+251.527+90.0098d
2000-01-01 04:01:00 EST,+251.537+90.0101d
2000-01-01 04:02:00 EST,+251.554+90.0098d
2000-01-01 04:03:00 EST,+251.608+90.0086d
2000-01-01 04:04:00 EST,+251.569+90.0093d
2000-01-01 04:05:00 EST,+251.583+90.009d
2000-01-01 04:06:00 EST,+251.637+90.0079d
2000-01-01 04:07:00 EST,+251.615+90.008d
2000-01-01 04:08:00 EST,+251.57+90.0087d
2000-01-01 04:09:00 EST,+251.553+90.0092d
2000-01-01 04:10:00 EST,+251.553+90.0092d
2000-01-01 04:11:00 EST,+251.543+90.0094d
2000-01-01 04:12:00 EST,+251.539+90.0096d
2000-01-01 04:13:00 EST,+251.531+90.0098d
2000-01-01 04:14:00 EST,+251.527+90.0101d
2000-01-01 04:15:00 EST,+251.549+90.0097d
2000-01-01 04:16:00 EST,+251.524+90.01d
2000-01-01 04:17:00 EST,+251.539+90.0101d
2000-01-01 04:18:00 EST,+251.546+90.01d
2000-01-01 04:19:00 EST,+251.546+90.01d
2000-01-01 04:20:00 EST,+251.57+90.0096d
2000-01-01 04:21:00 EST,+251.57+90.01d
2000-01-01 04:22:00 EST,+251.554+90.0102d
2000-01-01 04:23:00 EST,+251.588+90.0098d
2000-01-01 04:24:00 EST,+251.619+90.0094d
2000-01-01 04:25:00 EST,+251.549+90.011d
2000-01-01 04:26:00 EST,+251.583+90.0106d
2000-01-01 04:27:00 EST,+251.583+90.0106d
2000-01-01 04:28:00 EST,+251.606+90.0102d
2000-01-01 04:29:00 EST,+251.607+90.01d
2000-01-01 04:30:00 EST,+251.596+90.0105d
2000-01-01 04:31:00 EST,+251.617+90.01d
2000-01-01 04:32:00 EST,+251.563+90.0112d
2000-01-01 04:33:00 EST,+251.527+90.0119d
2000-01-01 04:34:00 EST,+251.525+90.0119d
2000-01-01 04:35:00 EST,+251.547+90.0115d
2000-01-01 04:36:00 EST,+251.533+90.0118d
2000-01-01 04:37:00 EST,+251.498+90.0125d
2000-01-01 04:38:00 EST,+251.474+90.0132d
2000-01-01 04:39:00 EST,+251.477+90.0132d
2000-01-01 04:40:00 EST,+251.452+90.0134d
2000-01-01 04:41:00 EST,+251.452+90.0134d
2000-01-01 04:42:00 EST,+251.457+90.0131d
2000-01-01 04:43:00 EST,+251.482+90.0126d
2000-01-01 04:44:00 EST,+251.526+90.0118d
2000-01-01 04:45:00 EST,+251.511+90.0121d
2000-01-01 04:46:00 EST,+251.511+90.0121d
2000-01-01 04:47:00 EST,+251.487+90.0123d
2000-01-01 04:48:00 EST,+251.508+90.0119d
2000-01-01 04:49:00 EST,+251.519+90.0118d
2000-01-01 04:50:00 EST,+251.553+90.0111d
2000-01-01 04:51:00 EST,+251.533+90.0113d
2000-01-01 04:52:00 EST,+251.565+90.0106d
2000-01-01 04:53:00 EST,+251.591+90.0099d
2000-01-01 04:54:00 EST,+251.579+90.01d
2000-01-01 04:55:00 EST,+251.525+90.011d
2000-01-01 04:56:00 EST,+251.524+90.0111d
2000-01-01 04:57:00 EST,+251.499+90.0115d
2000-01-01 04:58:00 EST,+251.471+90.0121d
2000-01-01 04:59:00 EST,+251.454+90.0124d
2000-01-01 05:00:00 EST,+251.492+90.0117d
2000-01-01 05:01:00 EST,+251.524+90.0113d
2000-01-01 05:02:00 EST,+251.551+90.011d
2000-01-01 05:03:00 EST,+251.548+90.011d
2000-01-01 05:04:00 EST,+251.528+90.0114d
2000-01-01 05:05:00 EST,+251.485+90.0117d
2000-01-01 05:06:00 EST,+251.492+90.0116d
2000-01-01 05:07:00 EST,+251.483+90.0116d
2000-01-01 05:08:00 EST,+251.476+90.0117d
2000-01-01 05:09:00 EST,+251.472+90.0118d
2000-01-01 05:10:00 EST,+251.461+90.012d
2000-01-01 05:11:00 EST,+251.489+90.0115d
2000-01-01 05:12:00 EST,+251.499+90.0113d
2000-01-01 05:13:00 EST,+251.516+90.011d
2000-01-01 05:14:00 EST,+251.528+90.0105d
2000-01-01 05:15:00 EST,+251.559+90.01d
2000-01-01 05:16:00 EST,+251.605+90.0092d
2000-01-01 05:17:00 EST,+251.595+90.0093d
2000-01-01 05:18:00 EST,+251.586+90.0092d
2000-01-01 05:19:00 EST,+251.62+90.0086d
2000-01-01 05:20:00 EST,+251.606+90.0088d
2000-01-01 05:21:00 EST,+251.619+90.0084d
2000-01-01 05:22:00 EST,+251.619+90.0084d
2000-01-01 05:23:00 EST,+251.609+90.009d
2000-01-01 05:24:00 EST,+251.586+90.0094d
2000-01-01 05:25:00 EST,+251.595+90.0092d
2000-01-01 05:26:00 EST,+251.609+90.009d
2000-01-01 05:27:00 EST,+251.411+90.0129d
2000-01-01 05:28:00 EST,+251.35+90.014d
2000-01-01 05:29:00 EST,+251.34+90.0142d
2000-01-01 05:30:00 EST,+251.537+90.0105d
2000-01-01 05:31:00 EST,+251.58+90.0097d
2000-01-01 05:32:00 EST,+251.577+90.0102d
2000-01-01 05:33:00 EST,+251.591+90.01d
2000-01-01 05:34:00 EST,+251.287+90.0166d
2000-01-01 05:35:00 EST,+251.31+90.0163d
2000-01-01 05:36:00 EST,+251.299+90.0165d
2000-01-01 05:37:00 EST,+251.592+90.0101d
2000-01-01 05:38:00 EST,+251.599+90.0102d
2000-01-01 05:39:00 EST,+251.574+90.0106d
2000-01-01 05:40:00 EST,+251.545+90.0111d
2000-01-01 05:41:00 EST,+251.488+90.012d
2000-01-01 05:42:00 EST,+251.514+90.0116d
2000-01-01 05:43:00 EST,+251.456+90.0127d
2000-01-01 05:44:00 EST,+251.384+90.0138d
2000-01-01 05:45:00 EST,+251.4+90.0133d
2000-01-01 05:46:00 EST,+251.41+90.0132d
2000-01-01 05:47:00 EST,+251.432+90.0129d
2000-01-01 05:48:00 EST,+251.446+90.0125d
2000-01-01 05:49:00 EST,+251.422+90.013d
2000-01-01 05:50:00 EST,+251.468+90.0121d
2000-01-01 05:51:00 EST,+251.471+90.012d
2000-01-01 05:52:00 EST,+251.47+90.012d
2000-01-01 05:53:00 EST,+251.438+90.0127d
2000-01-01 05:54:00 EST,+251.48+90.0118d
2000-01-01 05:55:00 EST,+251.214+90.0165d
2000-01-01 05:56:00 EST,+251.207+90.0165d
2000-01-01 05:57:00 EST,+251.163+90.0175d
2000-01-01 05:58:00 EST,+251.19+90.0174d
2000-01-01 05:59:00 EST,+251.232+90.0168d
2000-01-01 06:00:00 EST,+251.216+90.0172d
2000-01-01 06:01:00 EST,+251.157+90.0191d
2000-01-01 06:02:00 EST,+251.138+90.0192d
2000-01-01 06:03:00 EST,+251.173+90.0185d
2000-01-01 06:04:00 EST,+251.44+90.0128d
2000-01-01 06:05:00 EST,+251.423+90.0132d
2000-01-01 06:06:00 EST,+251.421+90.013d
2000-01-01 06:07:00 EST,+251.378+90.0139d
2000-01-01 06:08:00 EST,+251.359+90.0141d
2000-01-01 06:09:00 EST,+251.373+90.0138d
2000-01-01 06:10:00 EST,+251.367+90.0141d
2000-01-01 06:11:00 EST,+251.393+90.0138d
2000-01-01 06:12:00 EST,+251.405+90.0137d
2000-01-01 06:13:00 EST,+251.407+90.0135d
2000-01-01 06:14:00 EST,+251.445+90.0128d
2000-01-01 06:15:00 EST,+251.424+90.0132d
2000-01-01 06:16:00 EST,+251.392+90.014d
2000-01-01 06:17:00 EST,+251.346+90.015d
2000-01-01 06:18:00 EST,+251.377+90.0142d
2000-01-01 06:19:00 EST,+251.434+90.013d
2000-01-01 06:20:00 EST,+251.422+90.0132d
2000-01-01 06:21:00 EST,+251.395+90.0141d
2000-01-01 06:22:00 EST,+251.367+90.0146d
2000-01-01 06:23:00 EST,+251.351+90.0148d
2000-01-01 06:24:00 EST,+251.37+90.0146d
2000-01-01 06:25:00 EST,+251.287+90.0164d
2000-01-01 06:26:00 EST,+251.325+90.0157d
2000-01-01 06:27:00 EST,+251.229+90.0166d
2000-01-01 06:28:00 EST,+251.1+90.0178d
2000-01-01 06:29:00 EST,+251.119+90.0174d
2000-01-01 06:30:00 EST,+251.124+90.0173d
2000-01-01 06:31:00 EST,+251.321+90.0141d
2000-01-01 06:32:00 EST,+251.339+90.0135d
2000-01-01 06:33:00 EST,+251.391+90.0125d
2000-01-01 06:34:00 EST,+251.389+90.0125d
2000-01-01 06:35:00 EST,+251.371+90.0127d
2000-01-01 06:36:00 EST,+251.37+90.0127d
2000-01-01 06:37:00 EST,+251.385+90.0124d
2000-01-01 06:38:00 EST,+251.406+90.0119d
2000-01-01 06:39:00 EST,+251.417+90.0114d
2000-01-01 06:40:00 EST,+251.386+90.0119d
2000-01-01 06:41:00 EST,+251.361+90.0125d
2000-01-01 06:42:00 EST,+251.369+90.0123d
2000-01-01 06:43:00 EST,+251.379+90.0121d
2000-01-01 06:44:00 EST,+251.381+90.012d
2000-01-01 06:45:00 EST,+251.385+90.0119d
2000-01-01 06:46:00 EST,+251.394+90.0119d
2000-01-01 06:47:00 EST,+251.376+90.0122d
2000-01-01 06:48:00 EST,+251.395+90.0121d
2000-01-01 06:49:00 EST,+251.384+90.0123d
2000-01-01 06:50:00 EST,+250.563+90.0268d
2000-01-01 06:51:00 EST,+250.563+90.0267d
2000-01-01 06:52:00 EST,+250.53+90.0271d
2000-01-01 06:53:00 EST,+251.363+90.0124d
2000-01-01 06:54:00 EST,+251.357+90.0126d
2000-01-01 06:55:00 EST,+250.929+90.0207d
2000-01-01 06:56:00 EST,+250.607+90.0265d
2000-01-01 06:57:00 EST,+250.583+90.0268d
2000-01-01 06:58:00 EST,+250.324+90.0314d
2000-01-01 06:59:00 EST,+250.389+90.0302d
2000-01-01 07:00:00 EST,+250.342+90.0304d
2000-01-01 07:01:00 EST,+250.543+90.0271d
2000-01-01 07:02:00 EST,+250.595+90.0257d
2000-01-01 07:03:00 EST,+250.575+90.0256d
2000-01-01 07:04:00 EST,+250.564+90.0266d
2000-01-01 07:05:00 EST,+250.336+90.0307d
2000-01-01 07:06:00 EST,+250.335+90.0304d
2000-01-01 07:07:00 EST,+249.267+90.0391d
2000-01-01 07:08:00 EST,+249.465+90.036d
2000-01-01 07:09:00 EST,+249.439+90.0365d
2000-01-01 07:10:00 EST,+249.003+90.0577d
2000-01-01 07:11:00 EST,+249.009+90.0571d
2000-01-01 07:12:00 EST,+248.965+90.0583d
2000-01-01 07:13:00 EST,+249.871+90.0384d
2000-01-01 07:14:00 EST,+249.906+90.0376d
2000-01-01 07:15:00 EST,+250.192+90.0319d
2000-01-01 07:16:00 EST,+250.776+90.0204d
2000-01-01 07:17:00 EST,+250.761+90.0203d
2000-01-01 07:18:00 EST,+250.765+90.0202d
2000-01-01 07:19:00 EST,+250.385+90.0285d
2000-01-01 07:20:00 EST,+250.066+90.03d
2000-01-01 07:21:00 EST,+249.994+90.0313d
2000-01-01 07:22:00 EST,+249.241+90.0425d
2000-01-01 07:23:00 EST,+249.517+90.0377d
2000-01-01 07:24:00 EST,+249.502+90.0382d
2000-01-01 07:25:00 EST,+249.775+90.0256d
2000-01-01 07:26:00 EST,+249.74+90.0266d
2000-01-01 07:27:00 EST,+249.04+90.0409d
2000-01-01 07:28:00 EST,+249.814+90.0351d
2000-01-01 07:29:00 EST,+249.809+90.0351d
2000-01-01 07:30:00 EST,+250.836+90.0172d
2000-01-01 07:31:00 EST,+250.808+90.0148d
2000-01-01 07:32:00 EST,+250.851+90.0136d
2000-01-01 07:33:00 EST,+250.858+90.0136d
2000-01-01 07:34:00 EST,+250.898+90.0158d
2000-01-01 07:35:00 EST,+250.932+90.0152d
2000-01-01 07:36:00 EST,+250.902+90.0158d
2000-01-01 07:37:00 EST,+250.927+90.0154d
2000-01-01 07:38:00 EST,+250.908+90.0152d
2000-01-01 07:39:00 EST,+250.647+90.0199d
2000-01-01 07:40:00 EST,+250.679+90.0195d
2000-01-01 07:41:00 EST,+250.73+90.0188d
2000-01-01 07:42:00 EST,+250.69+90.0211d
2000-01-01 07:43:00 EST,+250.693+90.021d
2000-01-01 07:44:00 EST,+249.667+90.0386d
2000-01-01 07:45:00 EST,+249.729+90.0365d
2000-01-01 07:46:00 EST,+249.728+90.0367d
2000-01-01 07:47:00 EST,+250.56+90.0271d
2000-01-01 07:48:00 EST,+250.767+90.023d
2000-01-01 07:49:00 EST,+250.563+90.027d
2000-01-01 07:50:00 EST,+250.806+90.0224d
2000-01-01 07:51:00 EST,+250.398+90.0311d
2000-01-01 07:52:00 EST,+250.27+90.032d
2000-01-01 07:53:00 EST,+250.237+90.0328d
2000-01-01 07:54:00 EST,+250.042+90.0362d
2000-01-01 07:55:00 EST,+250.134+90.0354d
2000-01-01 07:56:00 EST,+250.072+90.0334d
2000-01-01 07:57:00 EST,+249.611+90.0342d
2000-01-01 07:58:00 EST,+249.446+90.0356d
2000-01-01 07:59:00 EST,+249.497+90.0378d
2000-01-01 08:00:00 EST,+250.187+90.0333d
2000-01-01 08:01:00 EST,+249.754+90.0404d
2000-01-01 08:02:00 EST,+249.749+90.0406d
2000-01-01 08:03:00 EST,+250.012+90.0348d
2000-01-01 08:04:00 EST,+249.816+90.0397d
2000-01-01 08:05:00 EST,+248.789+90.0628d
2000-01-01 08:06:00 EST,+247.732+90.0807d
2000-01-01 08:07:00 EST,+247.752+90.0805d
2000-01-01 08:08:00 EST,+248.782+90.0574d
2000-01-01 08:09:00 EST,+249.678+90.0407d
2000-01-01 08:10:00 EST,+249.856+90.0373d
2000-01-01 08:11:00 EST,+250.223+90.0289d
2000-01-01 08:12:00 EST,+250.164+90.0299d
2000-01-01 08:13:00 EST,+249.042+90.0486d
2000-01-01 08:14:00 EST,+248.981+90.0497d
2000-01-01 08:15:00 EST,+248.934+90.0512d
2000-01-01 08:16:00 EST,+250.017+90.0322d
2000-01-01 08:17:00 EST,+248.93+90.0564d
2000-01-01 08:18:00 EST,+249.122+90.0547d
2000-01-01 08:19:00 EST,+249.205+90.0541d
2000-01-01 08:20:00 EST,+250.336+90.029d
2000-01-01 08:21:00 EST,+250.307+90.0297d
2000-01-01 08:22:00 EST,+250.339+90.0292d
2000-01-01 08:23:00 EST,+250.347+90.0287d
2000-01-01 08:24:00 EST,+250.642+90.023d
2000-01-01 08:25:00 EST,+250.613+90.0235d
2000-01-01 08:26:00 EST,+250.561+90.0242d
2000-01-01 08:27:00 EST,+250.703+90.0221d
2000-01-01 08:28:00 EST,+249.648+90.0454d
2000-01-01 08:29:00 EST,+249.676+90.0452d
2000-01-01 08:30:00 EST,+248.578+90.0643d
2000-01-01 08:31:00 EST,+249.724+90.0396d
2000-01-01 08:32:00 EST,+249.686+90.04d
