# Output_case1_3p\output_voltage_1440.csv run at 2000-01-02 00:00:00 EST on 963 nodes
node_name,voltA_mag,voltA_angle,voltB_mag,voltB_angle,voltC_mag,voltC_angle
Bus110,251.526684,-0.523542,251.526684,3.665248,251.526684,1.570853
Bus111,251.465230,-0.523487,251.465230,3.665304,251.465230,1.570909
Bus112,251.748437,-0.523743,251.748437,3.665048,251.748437,1.570653
Bus113,251.526619,-0.523542,251.526619,3.665248,251.526619,1.570853
Bus114,251.459466,-0.523481,251.459466,3.665309,251.459466,1.570914
Bus115,251.748437,-0.523743,251.748437,3.665048,251.748437,1.570653
Bus116,251.526536,-0.523542,251.526536,3.665248,251.526536,1.570853
Bus117,251.459019,-0.523481,251.459019,3.665309,251.459019,1.570914
Bus118,251.445696,-0.523472,251.445696,3.665318,251.445696,1.570923
Bus119,251.748437,-0.523743,251.748437,3.665048,251.748437,1.570653
Bus120,251.526477,-0.523542,251.526477,3.665248,251.526477,1.570853
Bus121,251.459019,-0.523481,251.459019,3.665309,251.459019,1.570914
Bus122,251.458801,-0.523482,251.458801,3.665309,251.458801,1.570914
Bus123,251.420863,-0.523455,251.420863,3.665335,251.420863,1.570940
Bus124,251.748437,-0.523743,251.748437,3.665048,251.748437,1.570653
Bus125,251.526393,-0.523542,251.526393,3.665248,251.526393,1.570853
Bus126,251.459019,-0.523481,251.459019,3.665309,251.459019,1.570914
Bus127,251.457778,-0.523482,251.457778,3.665308,251.457778,1.570913
Bus128,251.409696,-0.523447,251.409696,3.665343,251.409696,1.570948
Bus129,251.748437,-0.523743,251.748437,3.665048,251.748437,1.570653
Bus130,251.526301,-0.523542,251.526301,3.665248,251.526301,1.570853
Bus131,251.459019,-0.523481,251.459019,3.665309,251.459019,1.570914
Bus132,251.457500,-0.523482,251.457500,3.665309,251.457500,1.570914
Bus133,251.454956,-0.523483,251.454956,3.665307,251.454956,1.570912
Bus134,251.406373,-0.523445,251.406373,3.665345,251.406373,1.570950
Bus135,251.748437,-0.523743,251.748437,3.665048,251.748437,1.570653
Bus136,251.526216,-0.523542,251.526216,3.665248,251.526216,1.570853
Bus137,251.459019,-0.523481,251.459019,3.665309,251.459019,1.570914
Bus138,251.457476,-0.523482,251.457476,3.665309,251.457476,1.570914
Bus139,251.452857,-0.523484,251.452857,3.665307,251.452857,1.570912
Bus140,251.402623,-0.523443,251.402623,3.665348,251.402623,1.570952
Bus141,251.748437,-0.523743,251.748437,3.665048,251.748437,1.570653
Bus142,251.526074,-0.523542,251.526074,3.665248,251.526074,1.570853
Bus143,251.459019,-0.523481,251.459019,3.665309,251.459019,1.570914
Bus144,251.457452,-0.523482,251.457452,3.665309,251.457452,1.570914
Bus145,251.451452,-0.523484,251.451452,3.665306,251.451452,1.570911
Bus146,251.399096,-0.523440,251.399096,3.665350,251.399096,1.570955
Bus147,251.748437,-0.523743,251.748437,3.665048,251.748437,1.570653
Bus148,251.525403,-0.523543,251.525403,3.665248,251.525403,1.570852
Bus149,251.459019,-0.523481,251.459019,3.665309,251.459019,1.570914
Bus150,251.457433,-0.523482,251.457433,3.665309,251.457433,1.570914
Bus151,251.450922,-0.523484,251.450922,3.665306,251.450922,1.570911
Bus152,251.443494,-0.523476,251.443494,3.665314,251.443494,1.570919
Bus153,251.394980,-0.523437,251.394980,3.665353,251.394980,1.570958
Bus154,251.748437,-0.523743,251.748437,3.665048,251.748437,1.570653
Bus155,251.525256,-0.523543,251.525256,3.665247,251.525256,1.570852
Bus156,251.459019,-0.523481,251.459019,3.665309,251.459019,1.570914
Bus157,251.457405,-0.523481,251.457405,3.665309,251.457405,1.570914
Bus158,251.449519,-0.523485,251.449519,3.665306,251.449519,1.570910
Bus159,251.443010,-0.523476,251.443010,3.665315,251.443010,1.570919
Bus160,251.393796,-0.523437,251.393796,3.665354,251.393796,1.570958
Bus161,251.748437,-0.523743,251.748437,3.665048,251.748437,1.570653
Bus162,251.521740,-0.523539,251.521740,3.665251,251.521740,1.570856
Bus163,251.524953,-0.523543,251.524953,3.665247,251.524953,1.570852
Bus164,251.459019,-0.523481,251.459019,3.665309,251.459019,1.570914
Bus165,251.457371,-0.523481,251.457371,3.665309,251.457371,1.570914
Bus166,251.449031,-0.523485,251.449031,3.665305,251.449031,1.570910
Bus167,251.442568,-0.523475,251.442568,3.665315,251.442568,1.570920
Bus168,251.387068,-0.523432,251.387068,3.665358,251.387068,1.570963
Bus169,251.748437,-0.523743,251.748437,3.665048,251.748437,1.570653
Bus170,251.521076,-0.523539,251.521076,3.665252,251.521076,1.570856
Bus171,251.524550,-0.523543,251.524550,3.665247,251.524550,1.570852
Bus172,251.459019,-0.523481,251.459019,3.665309,251.459019,1.570914
Bus173,251.457345,-0.523481,251.457345,3.665309,251.457345,1.570914
Bus174,251.449031,-0.523485,251.449031,3.665305,251.449031,1.570910
Bus175,251.445084,-0.523481,251.445084,3.665309,251.445084,1.570914
Bus176,251.442384,-0.523475,251.442384,3.665315,251.442384,1.570920
Bus177,251.383268,-0.523430,251.383268,3.665361,251.383268,1.570966
Bus178,251.519705,-0.523537,251.519705,3.665253,251.519705,1.570858
Bus179,251.524511,-0.523543,251.524511,3.665247,251.524511,1.570852
Bus180,251.524184,-0.523543,251.524184,3.665248,251.524184,1.570852
Bus181,251.459019,-0.523481,251.459019,3.665309,251.459019,1.570914
Bus182,251.457315,-0.523481,251.457315,3.665309,251.457315,1.570914
Bus183,251.449031,-0.523485,251.449031,3.665305,251.449031,1.570910
Bus184,251.444658,-0.523480,251.444658,3.665310,251.444658,1.570915
Bus185,251.441988,-0.523475,251.441988,3.665316,251.441988,1.570920
Bus186,251.380447,-0.523428,251.380447,3.665363,251.380447,1.570967
Bus187,251.524354,-0.523543,251.524354,3.665247,251.524354,1.570852
Bus188,251.522669,-0.523541,251.522669,3.665249,251.522669,1.570854
Bus189,251.459019,-0.523481,251.459019,3.665309,251.459019,1.570914
Bus190,251.457287,-0.523481,251.457287,3.665309,251.457287,1.570914
Bus191,251.449031,-0.523485,251.449031,3.665305,251.449031,1.570910
Bus192,251.449031,-0.523485,251.449031,3.665305,251.449031,1.570910
Bus193,251.444246,-0.523480,251.444246,3.665310,251.444246,1.570915
Bus194,251.440979,-0.523474,251.440979,3.665317,251.440979,1.570921
Bus195,251.377911,-0.523426,251.377911,3.665364,251.377911,1.570969
Bus196,251.524076,-0.523543,251.524076,3.665247,251.524076,1.570852
Bus197,251.522520,-0.523541,251.522520,3.665249,251.522520,1.570854
Bus198,251.522583,-0.523541,251.522583,3.665249,251.522583,1.570854
Bus199,251.459019,-0.523481,251.459019,3.665309,251.459019,1.570914
Bus200,251.457256,-0.523481,251.457256,3.665309,251.457256,1.570914
Bus201,251.449031,-0.523485,251.449031,3.665305,251.449031,1.570910
Bus202,251.449031,-0.523485,251.449031,3.665305,251.449031,1.570910
Bus203,251.443916,-0.523480,251.443916,3.665310,251.443916,1.570915
Bus204,251.440386,-0.523473,251.440386,3.665317,251.440386,1.570922
Bus205,251.374760,-0.523424,251.374760,3.665366,251.374760,1.570971
Bus206,251.523835,-0.523543,251.523835,3.665247,251.523835,1.570852
Bus207,251.524029,-0.523543,251.524029,3.665247,251.524029,1.570852
Bus208,251.522146,-0.523541,251.522146,3.665250,251.522146,1.570854
Bus209,251.522571,-0.523541,251.522571,3.665249,251.522571,1.570854
Bus210,251.459019,-0.523481,251.459019,3.665309,251.459019,1.570914
Bus211,251.457210,-0.523481,251.457210,3.665309,251.457210,1.570914
Bus212,251.449031,-0.523485,251.449031,3.665305,251.449031,1.570910
Bus213,251.443653,-0.523480,251.443653,3.665311,251.443653,1.570916
Bus214,251.439972,-0.523473,251.439972,3.665318,251.439972,1.570922
Bus215,251.368946,-0.523420,251.368946,3.665370,251.368946,1.570975
Bus216,251.523047,-0.523542,251.523047,3.665248,251.523047,1.570853
Bus217,251.523945,-0.523543,251.523945,3.665247,251.523945,1.570852
Bus218,251.522561,-0.523541,251.522561,3.665249,251.522561,1.570854
Bus219,251.459019,-0.523481,251.459019,3.665309,251.459019,1.570914
Bus220,251.457083,-0.523481,251.457083,3.665309,251.457083,1.570914
Bus221,251.449031,-0.523485,251.449031,3.665305,251.449031,1.570910
Bus222,251.443098,-0.523479,251.443098,3.665311,251.443098,1.570916
Bus223,251.439174,-0.523472,251.439174,3.665318,251.439174,1.570923
Bus224,251.363878,-0.523416,251.363878,3.665374,251.363878,1.570979
Bus225,251.522707,-0.523542,251.522707,3.665248,251.522707,1.570853
Bus226,251.523915,-0.523543,251.523915,3.665247,251.523915,1.570852
Bus227,251.522553,-0.523541,251.522553,3.665249,251.522553,1.570854
Bus228,251.457072,-0.523481,251.457072,3.665309,251.457072,1.570914
Bus229,251.449031,-0.523485,251.449031,3.665305,251.449031,1.570910
Bus230,251.442661,-0.523479,251.442661,3.665312,251.442661,1.570917
Bus231,251.438777,-0.523472,251.438777,3.665319,251.438777,1.570924
Bus232,251.360430,-0.523414,251.360430,3.665376,251.360430,1.570981
Bus233,251.522270,-0.523542,251.522270,3.665249,251.522270,1.570854
Bus234,251.523915,-0.523543,251.523915,3.665247,251.523915,1.570852
Bus235,251.522541,-0.523541,251.522541,3.665249,251.522541,1.570854
Bus236,251.457067,-0.523481,251.457067,3.665309,251.457067,1.570914
Bus237,251.449031,-0.523485,251.449031,3.665305,251.449031,1.570910
Bus238,251.442357,-0.523478,251.442357,3.665312,251.442357,1.570917
Bus239,251.438495,-0.523471,251.438495,3.665319,251.438495,1.570924
Bus240,251.358165,-0.523412,251.358165,3.665378,251.358165,1.570983
Bus241,251.522031,-0.523541,251.522031,3.665249,251.522031,1.570854
Bus242,251.522527,-0.523541,251.522527,3.665249,251.522527,1.570854
Bus243,251.457062,-0.523481,251.457062,3.665309,251.457062,1.570914
Bus244,251.449031,-0.523485,251.449031,3.665305,251.449031,1.570910
Bus245,251.442055,-0.523478,251.442055,3.665312,251.442055,1.570917
Bus246,251.435270,-0.523468,251.435270,3.665322,251.435270,1.570927
Bus247,251.353290,-0.523409,251.353290,3.665381,251.353290,1.570986
Bus248,251.521668,-0.523541,251.521668,3.665249,251.521668,1.570854
Bus249,251.521660,-0.523541,251.521660,3.665249,251.521660,1.570854
Bus250,251.522506,-0.523541,251.522506,3.665249,251.522506,1.570854
Bus251,251.457057,-0.523481,251.457057,3.665309,251.457057,1.570914
Bus252,251.449031,-0.523485,251.449031,3.665305,251.449031,1.570910
Bus253,251.441612,-0.523478,251.441612,3.665313,251.441612,1.570918
Bus254,251.434320,-0.523467,251.434320,3.665323,251.434320,1.570928
Bus255,251.352281,-0.523408,251.352281,3.665382,251.352281,1.570987
Bus256,251.350146,-0.523407,251.350146,3.665383,251.350146,1.570988
Bus257,251.522428,-0.523541,251.522428,3.665249,251.522428,1.570854
Bus258,251.457051,-0.523481,251.457051,3.665309,251.457051,1.570914
Bus259,251.449031,-0.523485,251.449031,3.665305,251.449031,1.570910
Bus260,251.439946,-0.523476,251.439946,3.665314,251.439946,1.570919
Bus261,251.434107,-0.523467,251.434107,3.665323,251.434107,1.570928
Bus262,251.352142,-0.523408,251.352142,3.665382,251.352142,1.570987
Bus263,251.338358,-0.523399,251.338358,3.665391,251.338358,1.570996
Bus264,251.522046,-0.523541,251.522046,3.665250,251.522046,1.570855
Bus265,251.457039,-0.523481,251.457039,3.665309,251.457039,1.570914
Bus266,251.449031,-0.523485,251.449031,3.665305,251.449031,1.570910
Bus267,251.439558,-0.523475,251.439558,3.665315,251.439558,1.570920
Bus268,251.428967,-0.523462,251.428967,3.665328,251.428967,1.570933
Bus269,251.434099,-0.523467,251.434099,3.665323,251.434099,1.570928
Bus270,251.352078,-0.523408,251.352078,3.665382,251.352078,1.570987
Bus271,251.338054,-0.523399,251.338054,3.665392,251.338054,1.570996
Bus272,251.334432,-0.523396,251.334432,3.665394,251.334432,1.570999
Bus273,251.457027,-0.523481,251.457027,3.665309,251.457027,1.570914
Bus274,251.449031,-0.523485,251.449031,3.665305,251.449031,1.570910
Bus275,251.439380,-0.523475,251.439380,3.665315,251.439380,1.570920
Bus276,251.423873,-0.523457,251.423873,3.665333,251.423873,1.570938
Bus277,251.434090,-0.523467,251.434090,3.665323,251.434090,1.570928
Bus278,251.352001,-0.523408,251.352001,3.665382,251.352001,1.570987
Bus279,251.338032,-0.523399,251.338032,3.665392,251.338032,1.570996
Bus280,251.320200,-0.523387,251.320200,3.665404,251.320200,1.571008
Bus281,251.456981,-0.523481,251.456981,3.665309,251.456981,1.570914
Bus282,251.449031,-0.523485,251.449031,3.665305,251.449031,1.570910
Bus283,251.439263,-0.523475,251.439263,3.665315,251.439263,1.570920
Bus284,251.434082,-0.523467,251.434082,3.665323,251.434082,1.570928
Bus285,251.351884,-0.523408,251.351884,3.665382,251.351884,1.570987
Bus286,251.338014,-0.523399,251.338014,3.665392,251.338014,1.570996
Bus287,251.316882,-0.523384,251.316882,3.665407,251.316882,1.571011
Bus288,251.317929,-0.523385,251.317929,3.665405,251.317929,1.571010
Bus289,251.456734,-0.523481,251.456734,3.665309,251.456734,1.570914
Bus290,251.449031,-0.523485,251.449031,3.665305,251.449031,1.570910
Bus291,251.439195,-0.523475,251.439195,3.665315,251.439195,1.570920
Bus292,251.439170,-0.523475,251.439170,3.665315,251.439170,1.570920
Bus293,251.434074,-0.523467,251.434074,3.665323,251.434074,1.570928
Bus294,251.351779,-0.523408,251.351779,3.665383,251.351779,1.570987
Bus295,251.337988,-0.523399,251.337988,3.665392,251.337988,1.570996
Bus296,251.315354,-0.523382,251.315354,3.665408,251.315354,1.571013
Bus297,251.308413,-0.523379,251.308413,3.665412,251.308413,1.571016
Bus298,251.439164,-0.523475,251.439164,3.665315,251.439164,1.570920
Bus299,251.439104,-0.523475,251.439104,3.665315,251.439104,1.570920
Bus300,251.434065,-0.523467,251.434065,3.665323,251.434065,1.570928
Bus301,251.351698,-0.523408,251.351698,3.665383,251.351698,1.570988
Bus302,251.337872,-0.523399,251.337872,3.665392,251.337872,1.570997
Bus303,251.305377,-0.523373,251.305377,3.665417,251.305377,1.571022
Bus304,251.306312,-0.523377,251.306312,3.665413,251.306312,1.571018
Bus305,251.439112,-0.523475,251.439112,3.665315,251.439112,1.570920
Bus306,251.439027,-0.523475,251.439027,3.665315,251.439027,1.570920
Bus307,251.434014,-0.523467,251.434014,3.665323,251.434014,1.570928
Bus308,251.351597,-0.523407,251.351597,3.665383,251.351597,1.570988
Bus309,251.337850,-0.523399,251.337850,3.665392,251.337850,1.570997
Bus310,251.304632,-0.523373,251.304632,3.665418,251.304632,1.571022
Bus311,251.305614,-0.523377,251.305614,3.665413,251.305614,1.571018
Bus312,251.439011,-0.523475,251.439011,3.665315,251.439011,1.570920
Bus313,251.438880,-0.523475,251.438880,3.665315,251.438880,1.570920
Bus314,251.433798,-0.523467,251.433798,3.665324,251.433798,1.570928
Bus315,251.351492,-0.523407,251.351492,3.665383,251.351492,1.570988
Bus316,251.337833,-0.523398,251.337833,3.665392,251.337833,1.570997
Bus317,251.304575,-0.523373,251.304575,3.665418,251.304575,1.571022
Bus318,251.291445,-0.523361,251.291445,3.665429,251.291445,1.571034
Bus319,251.305250,-0.523376,251.305250,3.665414,251.305250,1.571019
Bus320,251.438714,-0.523475,251.438714,3.665316,251.438714,1.570920
Bus321,251.438318,-0.523474,251.438318,3.665316,251.438318,1.570921
Bus322,251.351368,-0.523407,251.351368,3.665383,251.351368,1.570988
Bus323,251.337814,-0.523398,251.337814,3.665392,251.337814,1.570997
Bus324,251.304279,-0.523372,251.304279,3.665418,251.304279,1.571023
Bus325,251.285116,-0.523355,251.285116,3.665435,251.285116,1.571040
Bus326,251.304938,-0.523376,251.304938,3.665414,251.304938,1.571019
Bus327,251.436398,-0.523472,251.436398,3.665318,251.436398,1.570923
Bus328,251.351298,-0.523407,251.351298,3.665383,251.351298,1.570988
Bus329,251.337795,-0.523398,251.337795,3.665392,251.337795,1.570997
Bus330,251.304176,-0.523372,251.304176,3.665418,251.304176,1.571023
Bus331,251.284412,-0.523354,251.284412,3.665436,251.284412,1.571041
Bus332,251.273295,-0.523345,251.273295,3.665446,251.273295,1.571051
Bus333,251.304583,-0.523376,251.304583,3.665414,251.304583,1.571019
Bus334,251.350979,-0.523407,251.350979,3.665383,251.350979,1.570988
Bus335,251.337629,-0.523398,251.337629,3.665392,251.337629,1.570997
Bus336,251.303951,-0.523372,251.303951,3.665418,251.303951,1.571023
Bus337,251.284134,-0.523354,251.284134,3.665436,251.284134,1.571041
Bus338,251.265298,-0.523337,251.265298,3.665454,251.265298,1.571058
Bus339,251.272178,-0.523343,251.272178,3.665447,251.272178,1.571052
Bus340,251.304304,-0.523376,251.304304,3.665414,251.304304,1.571019
Bus341,251.350856,-0.523407,251.350856,3.665383,251.350856,1.570988
Bus342,251.337290,-0.523398,251.337290,3.665392,251.337290,1.570997
Bus343,251.303850,-0.523372,251.303850,3.665418,251.303850,1.571023
Bus344,251.303912,-0.523372,251.303912,3.665418,251.303912,1.571023
Bus345,251.261277,-0.523333,251.261277,3.665458,251.261277,1.571062
Bus346,251.271222,-0.523343,251.271222,3.665448,251.271222,1.571052
Bus347,251.304070,-0.523376,251.304070,3.665415,251.304070,1.571019
Bus348,251.350812,-0.523407,251.350812,3.665383,251.350812,1.570988
Bus349,251.303699,-0.523372,251.303699,3.665418,251.303699,1.571023
Bus350,251.303906,-0.523372,251.303906,3.665418,251.303906,1.571023
Bus351,251.260903,-0.523332,251.260903,3.665458,251.260903,1.571063
Bus352,251.270549,-0.523342,251.270549,3.665448,251.270549,1.571053
Bus353,251.303858,-0.523376,251.303858,3.665415,251.303858,1.571020
Bus354,251.350780,-0.523407,251.350780,3.665384,251.350780,1.570988
Bus355,251.303900,-0.523372,251.303900,3.665418,251.303900,1.571023
Bus356,251.260748,-0.523332,251.260748,3.665458,251.260748,1.571063
Bus357,251.269699,-0.523341,251.269699,3.665449,251.269699,1.571054
Bus358,251.303683,-0.523375,251.303683,3.665415,251.303683,1.571020
Bus359,251.350756,-0.523407,251.350756,3.665384,251.350756,1.570988
Bus360,251.303895,-0.523372,251.303895,3.665418,251.303895,1.571023
Bus361,251.260639,-0.523332,251.260639,3.665458,251.260639,1.571063
Bus362,251.269166,-0.523341,251.269166,3.665449,251.269166,1.571054
Bus363,251.303480,-0.523375,251.303480,3.665415,251.303480,1.571020
Bus364,251.350744,-0.523407,251.350744,3.665384,251.350744,1.570988
Bus365,251.303890,-0.523372,251.303890,3.665418,251.303890,1.571023
Bus366,251.260528,-0.523332,251.260528,3.665458,251.260528,1.571063
Bus367,251.268348,-0.523340,251.268348,3.665450,251.268348,1.571055
Bus368,251.303257,-0.523375,251.303257,3.665415,251.303257,1.571020
Bus369,251.350727,-0.523407,251.350727,3.665384,251.350727,1.570988
Bus370,251.303882,-0.523372,251.303882,3.665418,251.303882,1.571023
Bus371,251.260396,-0.523332,251.260396,3.665458,251.260396,1.571063
Bus372,251.267533,-0.523339,251.267533,3.665451,251.267533,1.571056
Bus373,251.302041,-0.523374,251.302041,3.665416,251.302041,1.571021
Bus374,251.350697,-0.523407,251.350697,3.665384,251.350697,1.570988
Bus375,251.303872,-0.523372,251.303872,3.665418,251.303872,1.571023
Bus376,251.260230,-0.523332,251.260230,3.665459,251.260230,1.571063
Bus377,251.266618,-0.523339,251.266618,3.665452,251.266618,1.571057
Bus378,251.294046,-0.523369,251.294046,3.665421,251.294046,1.571026
Bus379,251.301026,-0.523373,251.301026,3.665417,251.301026,1.571022
Bus380,251.350565,-0.523406,251.350565,3.665384,251.350565,1.570989
Bus381,251.303813,-0.523372,251.303813,3.665418,251.303813,1.571023
Bus382,251.260082,-0.523332,251.260082,3.665459,251.260082,1.571064
