# Output_EVs_20kW_3ph\output_voltage_1.csv run at 2000-01-01 00:01:00 EST on 963 nodes
node_name,voltA_mag,voltA_angle,voltB_mag,voltB_angle,voltC_mag,voltC_angle
Bus100,234.346980,-0.527287,231.168723,3.644760,247.249391,1.559410
Bus101,189.441813,-0.464958,180.009799,3.644298,235.348561,1.562547
Bus102,211.371642,-0.497385,205.043055,3.643453,241.794520,1.560487
Bus103,234.346980,-0.527287,231.168723,3.644760,247.249391,1.559410
Bus104,189.442528,-0.464956,179.999375,3.644293,235.344455,1.562527
Bus105,189.179520,-0.464567,179.742327,3.644266,235.281492,1.562610
Bus106,211.371642,-0.497385,205.043055,3.643453,241.794520,1.560487
Bus107,189.443394,-0.464953,179.986763,3.644288,235.339487,1.562503
Bus108,189.030800,-0.464345,179.590657,3.644249,235.243461,1.562646
Bus109,211.371642,-0.497385,205.043055,3.643453,241.794520,1.560487
Bus110,189.444398,-0.464950,179.972145,3.644282,235.333730,1.562475
Bus111,183.170417,-0.455280,173.606224,3.643520,233.743111,1.564072
Bus112,211.371642,-0.497385,205.043055,3.643453,241.794520,1.560487
Bus113,189.445928,-0.464946,179.949858,3.644272,235.324951,1.562433
Bus114,182.584193,-0.454340,173.006719,3.643444,233.592835,1.564216
Bus115,211.371642,-0.497385,205.043055,3.643453,241.794520,1.560487
Bus116,189.447896,-0.464939,179.921204,3.644260,235.313666,1.562378
Bus117,182.581334,-0.454356,172.982252,3.643433,233.575502,1.564168
Bus118,180.807456,-0.452352,171.370697,3.641835,233.294618,1.564493
Bus119,211.371642,-0.497385,205.043055,3.643453,241.794520,1.560487
Bus120,189.449309,-0.464935,179.900633,3.644251,235.305565,1.562339
Bus121,182.581334,-0.454356,172.982252,3.643433,233.575502,1.564168
Bus122,182.579942,-0.454363,172.970339,3.643428,233.567063,1.564144
Bus123,177.605200,-0.448666,168.421494,3.638855,232.756869,1.564993
Bus124,211.371642,-0.497385,205.043055,3.643453,241.794520,1.560487
Bus125,189.451304,-0.464929,179.871567,3.644239,235.294119,1.562284
Bus126,182.581334,-0.454356,172.982252,3.643433,233.575502,1.564168
Bus127,182.573404,-0.454398,172.914376,3.643402,233.527420,1.564033
Bus128,176.165954,-0.446965,167.095738,3.637480,232.515062,1.565218
Bus129,211.371642,-0.497385,205.043055,3.643453,241.794520,1.560487
Bus130,189.453464,-0.464922,179.840119,3.644225,235.281736,1.562224
Bus131,182.581334,-0.454356,172.982252,3.643433,233.575502,1.564168
Bus132,182.220382,-0.453923,172.915900,3.643374,233.531000,1.564049
Bus133,182.659503,-0.454448,172.740768,3.643575,233.385177,1.563575
Bus134,175.737838,-0.446453,166.701351,3.637067,232.443120,1.565285
Bus135,211.371642,-0.497385,205.043055,3.643453,241.794520,1.560487
Bus136,189.455500,-0.464916,179.810461,3.644212,235.270058,1.562168
Bus137,182.581334,-0.454356,172.982252,3.643433,233.575502,1.564168
Bus138,182.189982,-0.453882,172.916031,3.643371,233.531308,1.564051
Bus139,182.723556,-0.454486,172.611617,3.643703,233.279388,1.563233
Bus140,175.254635,-0.445873,166.256201,3.636598,232.361913,1.565361
Bus141,211.371642,-0.497385,205.043055,3.643453,241.794520,1.560487
Bus142,189.458849,-0.464905,179.761700,3.644192,235.250860,1.562075
Bus143,182.581334,-0.454356,172.982252,3.643433,233.575502,1.564168
Bus144,182.160154,-0.453842,172.916160,3.643369,233.531611,1.564052
Bus145,182.766450,-0.454511,172.525130,3.643789,233.208559,1.563004
Bus146,174.800246,-0.445324,165.837578,3.636155,232.285541,1.565433
Bus147,211.371642,-0.497385,205.043055,3.643453,241.794520,1.560487
Bus148,189.474770,-0.464856,179.529849,3.644092,235.159605,1.561633
Bus149,182.581334,-0.454356,172.982252,3.643433,233.575502,1.564168
Bus150,182.136069,-0.453809,172.916264,3.643367,233.531855,1.564053
Bus151,182.772299,-0.454699,172.549939,3.643932,233.126832,1.562974
Bus152,182.778334,-0.454462,171.512301,3.645224,233.211458,1.562942
Bus153,174.270128,-0.444680,165.349167,3.635635,232.196430,1.565516
Bus154,211.371642,-0.497385,205.043055,3.643453,241.794520,1.560487
Bus155,189.478238,-0.464845,179.479342,3.644070,235.139732,1.561537
Bus156,182.581334,-0.454356,172.982252,3.643433,233.575502,1.564168
Bus157,182.099920,-0.453760,172.916420,3.643364,233.532222,1.564055
Bus158,182.787842,-0.455199,172.615752,3.644311,232.910088,1.562894
Bus159,182.779057,-0.454459,171.450665,3.645312,233.211634,1.562938
Bus160,174.117602,-0.444494,165.208638,3.635485,232.170789,1.565540
Bus161,211.371642,-0.497385,205.043055,3.643453,241.794520,1.560487
Bus162,189.491135,-0.464793,178.373058,3.645587,235.142902,1.561469
Bus163,189.465411,-0.464917,179.366896,3.644026,235.056805,1.561311
Bus164,182.581334,-0.454356,172.982252,3.643433,233.575502,1.564168
Bus165,182.056339,-0.453702,172.916609,3.643360,233.532664,1.564057
Bus166,182.793252,-0.455373,172.638618,3.644442,232.834801,1.562866
Bus167,182.779718,-0.454456,171.394359,3.645392,233.211795,1.562935
Bus168,173.251196,-0.443431,164.410338,3.634626,232.025122,1.565677
Bus169,211.371642,-0.497385,205.043055,3.643453,241.794520,1.560487
Bus170,189.493571,-0.464784,178.164108,3.645876,235.143501,1.561456
Bus171,189.448383,-0.465013,179.217613,3.643967,234.946729,1.561012
Bus172,182.581334,-0.454356,172.982252,3.643433,233.575502,1.564168
Bus173,182.023415,-0.453657,172.916751,3.643358,233.532998,1.564058
Bus174,182.793252,-0.455373,172.638618,3.644442,232.834801,1.562866
Bus175,182.794428,-0.455422,172.645195,3.644477,232.225094,1.563510
Bus176,182.779992,-0.454455,171.370969,3.645425,233.211862,1.562933
Bus177,172.761932,-0.442826,163.959508,3.634138,231.942851,1.565754
Bus178,189.498598,-0.464763,177.733051,3.646474,235.144737,1.561430
Bus179,189.443492,-0.464970,179.184303,3.643912,234.955039,1.560972
Bus180,189.449098,-0.465040,179.221379,3.643986,234.597909,1.561376
Bus181,182.581334,-0.454356,172.982252,3.643433,233.575502,1.564168
Bus182,181.985317,-0.453606,172.916915,3.643355,233.533384,1.564060
Bus183,182.793252,-0.455373,172.638618,3.644442,232.834801,1.562866
Bus184,182.794555,-0.455427,172.645905,3.644481,232.159251,1.563579
Bus185,182.780584,-0.454453,171.320552,3.645497,233.212006,1.562930
Bus186,172.398779,-0.442374,163.624870,3.633774,231.881779,1.565811
Bus187,189.424245,-0.464798,179.053224,3.643695,234.987743,1.560812
Bus188,189.452057,-0.465151,179.236964,3.644066,233.154550,1.562892
Bus189,182.581334,-0.454356,172.982252,3.643433,233.575502,1.564168
Bus190,181.949495,-0.453557,172.917070,3.643352,233.533747,1.564062
Bus191,182.793252,-0.455373,172.638618,3.644442,232.834801,1.562866
Bus192,182.793252,-0.455373,172.638618,3.644442,232.834801,1.562866
Bus193,182.794678,-0.455432,172.646592,3.644485,232.095564,1.563647
Bus194,182.782091,-0.454446,171.192146,3.645681,233.212374,1.562922
Bus195,172.072318,-0.441967,163.324033,3.633445,231.826874,1.565863
Bus196,189.389895,-0.464492,178.819209,3.643307,235.046150,1.560528
Bus197,189.452346,-0.465161,179.238487,3.644074,233.013560,1.563041
Bus198,189.452224,-0.465157,179.237845,3.644071,233.073028,1.562978
Bus199,182.581334,-0.454356,172.982252,3.643433,233.575502,1.564168
Bus200,181.910953,-0.453505,172.917237,3.643349,233.534138,1.564063
Bus201,182.793252,-0.455373,172.638618,3.644442,232.834801,1.562866
Bus202,182.793252,-0.455373,172.638618,3.644442,232.834801,1.562866
Bus203,182.794776,-0.455436,172.647142,3.644488,232.044621,1.563701
Bus204,182.782975,-0.454443,171.116814,3.645789,233.212590,1.562918
Bus205,171.666800,-0.441459,162.950333,3.633035,231.758666,1.565927
Bus206,189.100226,-0.464117,178.820421,3.643284,235.049106,1.560541
Bus207,189.411138,-0.464400,178.754862,3.643275,235.052577,1.560414
Bus208,189.453077,-0.465189,179.242337,3.644094,232.657127,1.563419
Bus209,189.452248,-0.465158,179.237969,3.644071,233.061505,1.562991
Bus210,182.581334,-0.454356,172.982252,3.643433,233.575502,1.564168
Bus211,181.852035,-0.453425,172.917491,3.643344,233.534736,1.564066
Bus212,182.793252,-0.455373,172.638618,3.644442,232.834801,1.562866
Bus213,182.794854,-0.455439,172.647580,3.644490,232.004042,1.563744
Bus214,182.783595,-0.454440,171.064052,3.645864,233.212741,1.562914
Bus215,170.918602,-0.440514,162.260804,3.632273,231.632803,1.566045
Bus216,188.152287,-0.462881,178.824387,3.643210,235.058783,1.560583
Bus217,189.449480,-0.464233,178.638725,3.643218,235.064186,1.560208
Bus218,189.452267,-0.465158,179.238070,3.644072,233.052212,1.563001
Bus219,182.581334,-0.454356,172.982252,3.643433,233.575502,1.564168
Bus220,181.691143,-0.453207,172.918186,3.643331,233.536368,1.564073
Bus221,182.793252,-0.455373,172.638618,3.644442,232.834801,1.562866
Bus222,182.795020,-0.455446,172.648505,3.644495,231.918252,1.563835
Bus223,182.784786,-0.454435,170.962562,3.646010,233.213032,1.562908
Bus224,170.266417,-0.439684,161.659722,3.631604,231.523074,1.566149
Bus225,187.743735,-0.462345,178.826097,3.643178,235.062955,1.560602
Bus226,189.463172,-0.464173,178.597258,3.643197,235.068334,1.560135
Bus227,189.452282,-0.465159,179.238150,3.644072,233.044786,1.563008
Bus228,181.677425,-0.453189,172.918245,3.643330,233.536507,1.564074
Bus229,182.793252,-0.455373,172.638618,3.644442,232.834801,1.562866
Bus230,182.795150,-0.455451,172.649234,3.644499,231.850692,1.563906
Bus231,182.785379,-0.454433,170.912048,3.646082,233.213176,1.562905
Bus232,169.822838,-0.439116,161.250880,3.631146,231.448432,1.566219
Bus233,189.489628,-0.464066,176.326678,3.646322,235.074918,1.559996
Bus234,189.463172,-0.464173,178.597258,3.643197,235.068334,1.560135
Bus235,189.452305,-0.465160,179.238272,3.644073,233.033449,1.563020
Bus236,181.671089,-0.453180,172.918273,3.643329,233.536571,1.564074
Bus237,182.793252,-0.455373,172.638618,3.644442,232.834801,1.562866
Bus238,182.795241,-0.455455,172.649740,3.644501,231.803829,1.563956
Bus239,182.785800,-0.454431,170.876180,3.646134,233.213279,1.562903
Bus240,169.531475,-0.438741,160.982324,3.630843,231.399399,1.566265
Bus241,189.493470,-0.464051,175.997086,3.646783,235.075875,1.559976
Bus242,189.452332,-0.465161,179.238416,3.644074,233.020161,1.563034
Bus243,181.664312,-0.453171,172.918302,3.643329,233.536640,1.564074
Bus244,182.793252,-0.455373,172.638618,3.644442,232.834801,1.562866
Bus245,182.795331,-0.455459,172.650244,3.644504,231.757079,1.564006
Bus246,182.790616,-0.454412,170.465905,3.646725,233.214454,1.562877
Bus247,168.904492,-0.437929,160.404395,3.630189,231.293874,1.566365
Bus248,189.499367,-0.464027,175.491321,3.647493,235.077343,1.559945
Bus249,189.499367,-0.464027,175.491321,3.647493,235.077343,1.559945
Bus250,189.452374,-0.465162,179.238636,3.644075,232.999750,1.563056
Bus251,181.657836,-0.453162,172.918330,3.643328,233.536706,1.564075
Bus252,182.793252,-0.455373,172.638618,3.644442,232.834801,1.562866
Bus253,182.795463,-0.455464,172.650982,3.644508,231.688686,1.564078
Bus254,182.792036,-0.454406,170.344933,3.646899,233.214801,1.562870
Bus255,168.448302,-0.437266,160.406556,3.630150,231.298429,1.566386
Bus256,168.527209,-0.437426,160.016098,3.629855,231.212398,1.566376
Bus257,189.452528,-0.465168,179.239443,3.644079,232.925063,1.563135
Bus258,181.650622,-0.453152,172.918361,3.643328,233.536779,1.564075
Bus259,182.793252,-0.455373,172.638618,3.644442,232.834801,1.562866
Bus260,182.795960,-0.455485,172.653758,3.644523,231.431470,1.564352
Bus261,182.792354,-0.454404,170.317869,3.646938,233.214878,1.562868
Bus262,168.385246,-0.437174,160.406855,3.630144,231.299059,1.566389
Bus263,167.112834,-0.435522,158.560198,3.628588,230.906877,1.566417
Bus264,189.453274,-0.465196,179.243369,3.644099,232.561581,1.563521
Bus265,181.635730,-0.453132,172.918426,3.643326,233.536930,1.564076
Bus266,182.793252,-0.455373,172.638618,3.644442,232.834801,1.562866
Bus267,182.796076,-0.455490,172.654406,3.644526,231.371437,1.564416
Bus268,182.796360,-0.454388,169.976625,3.647432,233.215857,1.562847
Bus269,182.792491,-0.454404,170.306168,3.646955,233.214912,1.562868
Bus270,168.356258,-0.437132,160.406992,3.630142,231.299349,1.566390
Bus271,167.113355,-0.435549,158.563485,3.628608,230.596918,1.566748
Bus272,166.635939,-0.434780,158.059891,3.628087,230.838903,1.566406
Bus273,181.620221,-0.453111,172.918493,3.643325,233.537087,1.564076
Bus274,182.793252,-0.455373,172.638618,3.644442,232.834801,1.562866
Bus275,182.796129,-0.455492,172.654703,3.644528,231.343935,1.564446
Bus276,182.800330,-0.454372,169.638483,3.647924,233.216826,1.562826
Bus277,182.792653,-0.454403,170.292449,3.646975,233.214951,1.562867
Bus278,168.321828,-0.437081,160.407155,3.630139,231.299693,1.566392
Bus279,167.113393,-0.435551,158.563724,3.628609,230.574388,1.566772
Bus280,164.907970,-0.432057,156.246613,3.626245,230.592497,1.566364
Bus281,181.561245,-0.453031,172.918747,3.643320,233.537686,1.564079
Bus282,182.793252,-0.455373,172.638618,3.644442,232.834801,1.562866
Bus283,182.796164,-0.455493,172.654898,3.644529,231.325855,1.564465
Bus284,182.792798,-0.454403,170.280052,3.646993,233.214986,1.562866
Bus285,168.268708,-0.437004,160.407407,3.630134,231.300223,1.566395
Bus286,167.113424,-0.435552,158.563921,3.628610,230.555819,1.566792
Bus287,164.101449,-0.430506,155.859066,3.624872,230.749532,1.566906
Bus288,164.758198,-0.431793,155.946263,3.626327,230.483781,1.566197
Bus289,181.248153,-0.452605,172.920100,3.643295,233.540862,1.564093
Bus290,182.793252,-0.455373,172.638618,3.644442,232.834801,1.562866
Bus291,182.796287,-0.455498,172.655583,3.644533,231.262307,1.564533
Bus292,182.796179,-0.455494,172.654982,3.644529,231.318027,1.564473
Bus293,182.792946,-0.454402,170.267496,3.647011,233.215022,1.562865
Bus294,168.221375,-0.436935,160.407631,3.630130,231.300696,1.566397
Bus295,167.113468,-0.435554,158.564200,3.628612,230.529442,1.566820
Bus296,163.730359,-0.429787,155.680786,3.624237,230.821835,1.567155
Bus297,164.130634,-0.430680,154.687521,3.626676,230.028227,1.565497
Bus298,182.796343,-0.455501,172.655898,3.644534,231.233116,1.564564
Bus299,182.796190,-0.455494,172.655042,3.644530,231.312486,1.564479
Bus300,182.793104,-0.454401,170.253995,3.647031,233.215061,1.562864
Bus301,168.184576,-0.436881,160.407806,3.630127,231.301064,1.566398
Bus302,167.113667,-0.435565,158.565456,3.628620,230.410974,1.566947
Bus303,161.308272,-0.425007,154.517699,3.620055,231.294516,1.568778
Bus304,163.992133,-0.430433,154.409669,3.626753,229.927684,1.565342
Bus305,182.796439,-0.455504,172.656431,3.644537,231.183711,1.564616
Bus306,182.796202,-0.455495,172.655112,3.644530,231.306039,1.564486
Bus307,182.794023,-0.454398,170.175701,3.647144,233.215285,1.562859
Bus308,168.138770,-0.436814,160.408023,3.630123,231.301521,1.566401
Bus309,167.113706,-0.435567,158.565698,3.628621,230.388167,1.566971
Bus310,161.127512,-0.424644,154.430935,3.619740,231.329846,1.568899
Bus311,163.946115,-0.430351,154.317345,3.626779,229.894277,1.565291
Bus312,182.796622,-0.455512,172.657455,3.644543,231.088883,1.564718
Bus313,182.796226,-0.455496,172.655245,3.644531,231.293707,1.564499
Bus314,182.797912,-0.454382,169.844573,3.647625,233.216233,1.562839
Bus315,168.091394,-0.436744,160.408247,3.630119,231.301994,1.566403
Bus316,167.113734,-0.435568,158.565877,3.628622,230.371282,1.566989
Bus317,160.990556,-0.424437,154.431631,3.619728,231.331195,1.568906
Bus318,158.921912,-0.419441,152.663590,3.616937,231.648755,1.569504
Bus319,163.922097,-0.430308,154.269159,3.626792,229.876841,1.565264
Bus320,182.797162,-0.455534,172.660467,3.644559,230.809709,1.565016
Bus321,182.796317,-0.455499,172.655755,3.644533,231.246413,1.564550
Bus322,168.035513,-0.436663,160.408512,3.630114,231.302552,1.566405
Bus323,167.113767,-0.435570,158.566084,3.628623,230.351831,1.567010
Bus324,160.285300,-0.423365,154.435217,3.619665,231.338143,1.568939
Bus325,157.865004,-0.416892,151.815875,3.615569,231.801829,1.569794
Bus326,163.901537,-0.430272,154.227910,3.626804,229.861915,1.565241
Bus327,182.796628,-0.455512,172.657497,3.644543,231.085021,1.564722
Bus328,168.003669,-0.436616,160.408663,3.630111,231.302871,1.566407
Bus329,167.113799,-0.435572,158.566288,3.628625,230.332536,1.567031
Bus330,160.039126,-0.422989,154.436469,3.619643,231.340569,1.568950
Bus331,157.865968,-0.416954,151.822788,3.615614,231.139584,1.570499
Bus332,155.814394,-0.410877,150.072883,3.612137,232.447324,1.570011
Bus333,163.878154,-0.430230,154.180996,3.626817,229.844940,1.565215
Bus334,167.859814,-0.436405,160.409345,3.630099,231.304308,1.566414
Bus335,167.114084,-0.435586,158.568086,3.628635,230.163034,1.567212
Bus336,159.503421,-0.422166,154.439194,3.619596,231.345848,1.568976
Bus337,157.866350,-0.416978,151.825525,3.615632,230.877333,1.570779
Bus338,155.823905,-0.410838,149.304144,3.613394,232.449083,1.569963
Bus339,155.404907,-0.409924,149.855514,3.611358,232.557051,1.570239
Bus340,163.859732,-0.430197,154.144036,3.626828,229.831567,1.565194
Bus341,167.803831,-0.436323,160.409610,3.630094,231.304867,1.566416
Bus342,167.114667,-0.435617,158.571760,3.628658,229.816574,1.567584
Bus343,159.284148,-0.421827,154.440309,3.619576,231.348010,1.568986
Bus344,159.400006,-0.422007,154.439720,3.619587,231.346867,1.568980
Bus345,155.828686,-0.410818,148.917746,3.614030,232.449968,1.569939
Bus346,155.054210,-0.409103,149.669365,3.610688,232.651066,1.570435
Bus347,163.844288,-0.430169,154.113049,3.626836,229.820355,1.565177
Bus348,167.784383,-0.436294,160.409702,3.630092,231.305061,1.566417
Bus349,158.956083,-0.421318,154.441977,3.619547,231.351246,1.569001
Bus350,159.385607,-0.421984,154.439794,3.619585,231.347009,1.568981
Bus351,155.829131,-0.410816,148.881791,3.614090,232.450051,1.569936
Bus352,154.807590,-0.408524,149.538467,3.610216,232.717201,1.570572
Bus353,163.830352,-0.430145,154.085089,3.626844,229.810238,1.565161
Bus354,167.769731,-0.436272,160.409772,3.630091,231.305207,1.566418
Bus355,159.369968,-0.421960,154.439873,3.619584,231.347163,1.568982
Bus356,155.829315,-0.410816,148.866942,3.614114,232.450085,1.569935
Bus357,154.496055,-0.407790,149.373123,3.609618,232.800771,1.570746
Bus358,163.818818,-0.430124,154.061949,3.626851,229.801865,1.565148
Bus359,167.759011,-0.436257,160.409822,3.630090,231.305315,1.566418
Bus360,159.356270,-0.421939,154.439943,3.619583,231.347298,1.568982
Bus361,155.829445,-0.410815,148.856465,3.614132,232.450109,1.569935
Bus362,154.300892,-0.407328,149.269546,3.609243,232.853139,1.570855
Bus363,163.805439,-0.430100,154.035104,3.626858,229.792152,1.565133
Bus364,167.753568,-0.436249,160.409848,3.630090,231.305369,1.566418
Bus365,159.341715,-0.421917,154.440017,3.619581,231.347442,1.568983
Bus366,155.829577,-0.410815,148.845748,3.614149,232.450133,1.569934
Bus367,154.001264,-0.406617,149.110535,3.608666,232.933561,1.571022
Bus368,163.790734,-0.430074,154.005600,3.626866,229.781477,1.565117
Bus369,167.745565,-0.436237,160.409886,3.630089,231.305449,1.566419
Bus370,159.320944,-0.421885,154.440123,3.619579,231.347646,1.568984
Bus371,155.829734,-0.410814,148.833104,3.614170,232.450162,1.569933
Bus372,153.702647,-0.405905,148.952068,3.608090,233.013738,1.571188
Bus373,163.710570,-0.429930,153.844755,3.626912,229.723280,1.565027
Bus374,167.732149,-0.436217,160.409950,3.630088,231.305583,1.566419
Bus375,159.295692,-0.421846,154.440252,3.619577,231.347895,1.568985
Bus376,155.829931,-0.410813,148.817153,3.614197,232.450199,1.569932
Bus377,153.367682,-0.405103,148.774323,3.607441,233.103708,1.571375
Bus378,163.100310,-0.428514,152.593762,3.627008,229.403985,1.564261
Bus379,163.710734,-0.429940,153.845852,3.626919,229.619691,1.565138
Bus380,167.672310,-0.436129,160.410233,3.630083,231.306181,1.566422
Bus381,159.139178,-0.421604,154.441049,3.619563,231.349437,1.568993
Bus382,155.830108,-0.410813,148.802868,3.614220,232.450231,1.569931
