# Output_case2\output_voltage_1.csv run at 2000-01-01 00:01:00 EST on 963 nodes
node_name,voltA_mag,voltA_angle,voltB_mag,voltB_angle,voltC_mag,voltC_angle
Bus63,226.395265,-0.574895,221.785618,3.592676,242.579133,1.531022
Bus64,218.217654,-0.562377,208.990996,3.594888,239.649351,1.529711
Bus65,201.727853,-0.539347,191.746774,3.593385,234.415289,1.531740
Bus66,200.811499,-0.538360,192.226463,3.593171,234.582483,1.531821
Bus67,204.640436,-0.543726,195.028741,3.593355,235.374010,1.531443
Bus68,212.082269,-0.554288,203.209166,3.593603,237.720646,1.530515
Bus69,231.748250,-0.581794,226.630367,3.593297,243.608772,1.530865
Bus70,226.154979,-0.574633,221.786413,3.592661,242.581788,1.531032
Bus71,218.217833,-0.562377,208.975060,3.594907,239.649392,1.529710
Bus72,197.428008,-0.532385,186.137487,3.594848,232.601726,1.531435
Bus73,200.498567,-0.537975,192.227660,3.593148,234.585829,1.531834
Bus74,200.498567,-0.537975,192.227660,3.593148,234.585829,1.531834
Bus75,204.640436,-0.543726,195.028741,3.593355,235.374010,1.531443
Bus76,212.082269,-0.554288,203.209166,3.593603,237.720646,1.530515
Bus77,231.748250,-0.581794,226.630367,3.593297,243.608772,1.530865
Bus78,218.218741,-0.562373,208.894295,3.595002,239.649601,1.529705
Bus79,195.931508,-0.529886,184.182331,3.595378,231.969570,1.531327
Bus80,204.640436,-0.543726,195.028741,3.593355,235.374010,1.531443
Bus81,212.082269,-0.554288,203.209166,3.593603,237.720646,1.530515
Bus82,231.748250,-0.581794,226.630367,3.593297,243.608772,1.530865
Bus83,218.222160,-0.562360,208.589971,3.595362,239.650388,1.529687
Bus84,195.605087,-0.529336,183.755659,3.595496,231.831613,1.531304
Bus85,204.640436,-0.543726,195.028741,3.593355,235.374010,1.531443
Bus86,212.082269,-0.554288,203.209166,3.593603,237.720646,1.530515
Bus87,231.748250,-0.581794,226.630367,3.593297,243.608772,1.530865
Bus88,194.943339,-0.528214,182.890442,3.595735,231.551859,1.531256
Bus89,204.640436,-0.543726,195.028741,3.593355,235.374010,1.531443
Bus90,212.082269,-0.554288,203.209166,3.593603,237.720646,1.530515
Bus91,231.748250,-0.581794,226.630367,3.593297,243.608772,1.530865
Bus92,194.319506,-0.527149,182.074513,3.595963,231.288038,1.531211
Bus93,212.082269,-0.554288,203.209166,3.593603,237.720646,1.530515
Bus94,231.748250,-0.581794,226.630367,3.593297,243.608772,1.530865
Bus95,193.957013,-0.526527,181.600269,3.596097,231.134695,1.531184
Bus96,212.082269,-0.554288,203.209166,3.593603,237.720646,1.530515
Bus97,231.748250,-0.581794,226.630367,3.593297,243.608772,1.530865
Bus98,193.717655,-0.526115,181.287067,3.596185,231.033424,1.531167
Bus99,212.082269,-0.554288,203.209166,3.593603,237.720646,1.530515
Bus100,231.748250,-0.581794,226.630367,3.593297,243.608772,1.530865
Bus101,193.387222,-0.525544,180.854626,3.596308,230.893597,1.531143
Bus102,212.082269,-0.554288,203.209166,3.593603,237.720646,1.530515
Bus103,231.748250,-0.581794,226.630367,3.593297,243.608772,1.530865
Bus104,193.387985,-0.525542,180.844997,3.596305,230.889589,1.531124
Bus105,193.163885,-0.525205,180.617404,3.596304,230.821586,1.531187
Bus106,212.082269,-0.554288,203.209166,3.593603,237.720646,1.530515
Bus107,193.388909,-0.525540,180.833347,3.596300,230.884740,1.531101
Bus108,193.037253,-0.525012,180.482887,3.596301,230.780752,1.531212
Bus109,212.082269,-0.554288,203.209166,3.593603,237.720646,1.530515
Bus110,193.389980,-0.525537,180.819845,3.596295,230.879119,1.531074
Bus111,188.046546,-0.517197,175.175217,3.596199,229.169678,1.532206
Bus112,212.082269,-0.554288,203.209166,3.593603,237.720646,1.530515
Bus113,193.391613,-0.525532,180.799257,3.596288,230.870549,1.531034
Bus114,187.547238,-0.516391,174.643504,3.596188,229.008296,1.532307
Bus115,212.082269,-0.554288,203.209166,3.593603,237.720646,1.530515
Bus116,193.393712,-0.525527,180.772788,3.596278,230.859533,1.530981
Bus117,187.545087,-0.516405,174.621020,3.596180,228.991520,1.532260
Bus118,186.029554,-0.514677,173.200128,3.594926,228.669461,1.532451
Bus119,212.082269,-0.554288,203.209166,3.593603,237.720646,1.530515
Bus120,193.395219,-0.525523,180.753787,3.596271,230.851624,1.530944
Bus121,187.545087,-0.516405,174.621020,3.596180,228.991520,1.532260
Bus122,187.544040,-0.516412,174.610073,3.596177,228.983353,1.532237
Bus123,183.294023,-0.511514,170.597902,3.592596,228.058429,1.532711
Bus124,212.082269,-0.554288,203.209166,3.593603,237.720646,1.530515
Bus125,193.397349,-0.525517,180.726937,3.596261,230.840450,1.530891
Bus126,187.545087,-0.516405,174.621020,3.596180,228.991520,1.532260
Bus127,187.539121,-0.516444,174.558646,3.596159,228.944985,1.532130
Bus128,182.064466,-0.510061,169.427990,3.591525,227.783653,1.532829
Bus129,212.082269,-0.554288,203.209166,3.593603,237.720646,1.530515
Bus130,193.399653,-0.525511,180.697888,3.596250,230.828361,1.530833
Bus131,187.545087,-0.516405,174.621020,3.596180,228.991520,1.532260
Bus132,187.220291,-0.516026,174.559956,3.596133,228.948320,1.532144
Bus133,187.619685,-0.516492,174.399920,3.596328,228.808333,1.531698
Bus134,181.698714,-0.509625,169.079947,3.591203,227.701900,1.532864
Bus135,212.082269,-0.554288,203.209166,3.593603,237.720646,1.530515
Bus136,193.401826,-0.525505,180.670493,3.596240,230.816961,1.530779
Bus137,187.545087,-0.516405,174.621020,3.596180,228.991520,1.532260
Bus138,187.192835,-0.515990,174.560069,3.596131,228.948607,1.532146
Bus139,187.679621,-0.516528,174.281840,3.596454,228.706698,1.531375
Bus140,181.285894,-0.509130,168.687096,3.590838,227.609617,1.532904
Bus141,212.082269,-0.554288,203.209166,3.593603,237.720646,1.530515
Bus142,193.405398,-0.525496,180.625450,3.596223,230.798219,1.530690
Bus143,187.545087,-0.516405,174.621020,3.596180,228.991520,1.532260
Bus144,187.165895,-0.515954,174.560179,3.596129,228.948888,1.532147
Bus145,187.719759,-0.516552,174.202766,3.596539,228.638650,1.531160
Bus146,180.897685,-0.508663,168.317648,3.590494,227.522828,1.532941
Bus147,212.082269,-0.554288,203.209166,3.593603,237.720646,1.530515
Bus148,193.422385,-0.525451,180.411283,3.596144,230.709130,1.530267
Bus149,187.545087,-0.516405,174.621020,3.596180,228.991520,1.532260
Bus150,187.144143,-0.515926,174.560269,3.596127,228.949116,1.532148
Bus151,187.726277,-0.516725,174.225895,3.596675,228.561269,1.531130
Bus152,187.730552,-0.516508,173.272790,3.597845,228.641100,1.531101
Bus153,180.444769,-0.508116,167.886598,3.590090,227.421561,1.532985
Bus154,212.082269,-0.554288,203.209166,3.593603,237.720646,1.530515
Bus155,193.426086,-0.525441,180.364628,3.596126,230.689728,1.530175
Bus156,187.545087,-0.516405,174.621020,3.596180,228.991520,1.532260
Bus157,187.111495,-0.515883,174.560403,3.596124,228.949457,1.532149
Bus158,187.743591,-0.517183,174.287250,3.597035,228.356051,1.531053
Bus159,187.731209,-0.516505,173.216195,3.597925,228.641249,1.531097
Bus160,180.314455,-0.507958,167.762570,3.589974,227.392422,1.532997
Bus161,212.082269,-0.554288,203.209166,3.593603,237.720646,1.530515
Bus162,193.437879,-0.525393,179.343255,3.597521,230.692408,1.530111
Bus163,193.416375,-0.525507,180.260723,3.596096,230.609687,1.529957
Bus164,187.545087,-0.516405,174.621020,3.596180,228.991520,1.532260
Bus165,187.072135,-0.515831,174.560564,3.596121,228.949869,1.532151
Bus166,187.749614,-0.517343,174.308568,3.597161,228.284768,1.531026
Bus167,187.731809,-0.516503,173.164494,3.597998,228.641385,1.531094
Bus168,179.574205,-0.507055,167.057994,3.589308,227.226881,1.533069
Bus169,212.082269,-0.554288,203.209166,3.593603,237.720646,1.530515
Bus170,193.440107,-0.525384,179.150340,3.597786,230.692914,1.530099
Bus171,193.403484,-0.525595,180.122779,3.596054,230.503440,1.529668
Bus172,187.545087,-0.516405,174.621020,3.596180,228.991520,1.532260
Bus173,187.042399,-0.515792,174.560687,3.596119,228.950180,1.532152
Bus174,187.749614,-0.517343,174.308568,3.597161,228.284768,1.531026
Bus175,187.750980,-0.517387,174.314706,3.597194,227.707498,1.531648
Bus176,187.732058,-0.516501,173.143016,3.598028,228.641442,1.531093
Bus177,179.156173,-0.506542,166.660078,3.588930,227.133382,1.533109
Bus178,193.444703,-0.525365,178.752357,3.598335,230.693959,1.530074
Bus179,193.399087,-0.525555,180.091946,3.596004,230.510948,1.529629
Bus180,193.404299,-0.525620,180.126288,3.596073,230.173417,1.530019
Bus181,187.545087,-0.516405,174.621020,3.596180,228.991520,1.532260
Bus182,187.007990,-0.515747,174.560828,3.596116,228.950540,1.532154
Bus183,187.749614,-0.517343,174.308568,3.597161,228.284768,1.531026
Bus184,187.751127,-0.517392,174.315369,3.597198,227.645158,1.531715
Bus185,187.732595,-0.516499,173.096723,3.598094,228.641564,1.531090
Bus186,178.845887,-0.506160,166.364710,3.588648,227.063976,1.533139
Bus187,193.381787,-0.525397,179.970613,3.595807,230.540499,1.529474
Bus188,193.407676,-0.525722,180.140808,3.596150,228.807824,1.531481
Bus189,187.545087,-0.516405,174.621020,3.596180,228.991520,1.532260
Bus190,186.975637,-0.515704,174.560961,3.596113,228.950879,1.532155
Bus191,187.749614,-0.517343,174.308568,3.597161,228.284768,1.531026
Bus192,187.749614,-0.517343,174.308568,3.597161,228.284768,1.531026
Bus193,187.751270,-0.517397,174.316010,3.597201,227.584858,1.531780
Bus194,187.733964,-0.516494,172.978818,3.598261,228.641875,1.531082
Bus195,178.566947,-0.505815,166.099172,3.588393,227.001577,1.533166
Bus196,193.350911,-0.525115,179.753997,3.595454,230.593273,1.529199
Bus197,193.408005,-0.525732,180.142227,3.596157,228.674429,1.531625
Bus198,193.407866,-0.525728,180.141628,3.596154,228.730695,1.531564
Bus199,187.545087,-0.516405,174.621020,3.596180,228.991520,1.532260
Bus200,186.940828,-0.515658,174.561104,3.596111,228.951243,1.532157
Bus201,187.749614,-0.517343,174.308568,3.597161,228.284768,1.531026
Bus202,187.749614,-0.517343,174.308568,3.597161,228.284768,1.531026
Bus203,187.751384,-0.517400,174.316523,3.597204,227.536626,1.531832
Bus204,187.734767,-0.516490,172.909646,3.598359,228.642057,1.531078
Bus205,178.220455,-0.505385,165.769312,3.588076,226.924059,1.533199
Bus206,193.087711,-0.524780,179.755049,3.595433,230.596041,1.529211
Bus207,193.370301,-0.525030,179.694647,3.595425,230.598784,1.529092
Bus208,193.408840,-0.525757,180.145814,3.596176,228.337194,1.531989
Bus209,193.407893,-0.525729,180.141744,3.596154,228.719793,1.531576
Bus210,187.545087,-0.516405,174.621020,3.596180,228.991520,1.532260
Bus211,186.887615,-0.515588,174.561323,3.596106,228.951799,1.532159
Bus212,187.749614,-0.517343,174.308568,3.597161,228.284768,1.531026
Bus213,187.751475,-0.517403,174.316932,3.597206,227.498205,1.531874
Bus214,187.735330,-0.516488,172.861199,3.598428,228.642185,1.531075
Bus215,177.581148,-0.504588,165.160656,3.587487,226.781015,1.533261
Bus216,192.226371,-0.523680,179.758496,3.595366,230.605098,1.529249
Bus217,193.405298,-0.524877,179.587531,3.595373,230.608737,1.528898
Bus218,193.407915,-0.525729,180.141838,3.596155,228.711000,1.531585
Bus219,187.545087,-0.516405,174.621020,3.596180,228.991520,1.532260
Bus220,186.742303,-0.515396,174.561920,3.596095,228.953319,1.532166
Bus221,187.749614,-0.517343,174.308568,3.597161,228.284768,1.531026
Bus222,187.751667,-0.517410,174.317796,3.597211,227.416978,1.531962
Bus223,187.736412,-0.516484,172.768008,3.598560,228.642431,1.531069
Bus224,177.023867,-0.503887,164.630051,3.586970,226.656303,1.533315
Bus225,191.855134,-0.523203,179.759981,3.595337,230.609002,1.529266
Bus226,193.417795,-0.524822,179.549285,3.595354,230.612293,1.528828
Bus227,193.407932,-0.525730,180.141912,3.596155,228.703974,1.531593
Bus228,186.729913,-0.515380,174.561970,3.596094,228.953449,1.532166
Bus229,187.749614,-0.517343,174.308568,3.597161,228.284768,1.531026
Bus230,187.751819,-0.517415,174.318476,3.597215,227.353012,1.532031
Bus231,187.736950,-0.516481,172.721625,3.598626,228.642553,1.531066
Bus232,176.644828,-0.503409,164.269135,3.586617,226.571469,1.533352
Bus233,193.441962,-0.524724,177.455248,3.598222,230.617857,1.528697
Bus234,193.417795,-0.524822,179.549285,3.595354,230.612293,1.528828
Bus235,193.407959,-0.525730,180.142026,3.596156,228.693248,1.531605
Bus236,186.724191,-0.515373,174.561994,3.596093,228.953509,1.532167
Bus237,187.749614,-0.517343,174.308568,3.597161,228.284768,1.531026
Bus238,187.751924,-0.517418,174.318948,3.597217,227.308642,1.532079
Bus239,187.737332,-0.516480,172.688690,3.598673,228.642640,1.531064
Bus240,176.395854,-0.503093,164.032054,3.586384,226.515740,1.533376
Bus241,193.445472,-0.524710,177.151270,3.598644,230.618665,1.528678
Bus242,193.407990,-0.525731,180.142160,3.596157,228.680676,1.531618
Bus243,186.718070,-0.515364,174.562019,3.596093,228.953573,1.532167
Bus244,187.749614,-0.517343,174.308568,3.597161,228.284768,1.531026
Bus245,187.752028,-0.517421,174.319419,3.597220,227.264379,1.532127
Bus246,187.741707,-0.516462,172.311960,3.599210,228.643633,1.531040
Bus247,175.860079,-0.502410,163.521848,3.585880,226.395803,1.533428
Bus248,193.450858,-0.524688,176.684808,3.599294,230.619906,1.528649
Bus249,193.450858,-0.524688,176.684808,3.599294,230.619906,1.528649
Bus250,193.408038,-0.525733,180.142366,3.596158,228.661365,1.531639
Bus251,186.712221,-0.515357,174.562043,3.596092,228.953634,1.532167
Bus252,187.749614,-0.517343,174.308568,3.597161,228.284768,1.531026
Bus253,187.752182,-0.517426,174.320108,3.597223,227.199624,1.532197
Bus254,187.742997,-0.516456,172.200878,3.599368,228.643926,1.531033
Bus255,175.453763,-0.501843,163.523657,3.585845,226.399998,1.533447
Bus256,175.539038,-0.501989,163.179294,3.585634,226.305699,1.533414
Bus257,193.408213,-0.525738,180.143117,3.596162,228.590702,1.531715
Bus258,186.705705,-0.515348,174.562070,3.596092,228.953702,1.532168
Bus259,187.749614,-0.517343,174.308568,3.597161,228.284768,1.531026
Bus260,187.752758,-0.517445,174.322698,3.597238,226.956089,1.532461
Bus261,187.743285,-0.516455,172.176027,3.599404,228.643992,1.531032
Bus262,175.397601,-0.501764,163.523907,3.585840,226.400578,1.533449
Bus263,174.335461,-0.500394,161.894855,3.584702,225.967821,1.533361
Bus264,193.409064,-0.525764,180.146775,3.596181,228.246802,1.532087
Bus265,186.692255,-0.515330,174.562125,3.596091,228.953843,1.532168
Bus266,187.749614,-0.517343,174.308568,3.597161,228.284768,1.531026
Bus267,187.752893,-0.517450,174.323303,3.597241,226.899250,1.532523
Bus268,187.746923,-0.516440,171.862698,3.599853,228.644819,1.531012
Bus269,187.743410,-0.516455,172.165282,3.599419,228.644020,1.531031
Bus270,175.371781,-0.501728,163.524022,3.585838,226.400844,1.533451
Bus271,174.336091,-0.500419,161.897940,3.584720,225.673756,1.533682
Bus272,173.928962,-0.499768,161.452808,3.584320,225.887201,1.533319
Bus273,186.678248,-0.515312,174.562183,3.596089,228.953990,1.532169
Bus274,187.749614,-0.517343,174.308568,3.597161,228.284768,1.531026
Bus275,187.752954,-0.517452,174.323580,3.597242,226.873211,1.532551
Bus276,187.750529,-0.516426,171.552212,3.600299,228.645639,1.530992
Bus277,187.743556,-0.516454,172.152684,3.599437,228.644053,1.531030
Bus278,175.341115,-0.501685,163.524158,3.585835,226.401161,1.533452
Bus279,174.336136,-0.500420,161.898164,3.584722,225.652381,1.533705
Bus280,172.455980,-0.497475,159.850590,3.582918,225.594959,1.533164
Bus281,186.624982,-0.515241,174.562402,3.596085,228.954547,1.532171
Bus282,187.749614,-0.517343,174.308568,3.597161,228.284768,1.531026
Bus283,187.752995,-0.517453,174.323762,3.597243,226.856093,1.532570
Bus284,187.743689,-0.516454,172.141299,3.599454,228.644083,1.531030
Bus285,175.293802,-0.501618,163.524369,3.585831,226.401650,1.533454
Bus286,174.336174,-0.500422,161.898349,3.584723,225.634764,1.533724
Bus287,171.768800,-0.496129,159.490352,3.581776,225.727026,1.533574
Bus288,172.328276,-0.497268,159.590790,3.583020,225.483644,1.533013
Bus289,186.342204,-0.514867,174.563564,3.596062,228.957505,1.532184
Bus290,187.749614,-0.517343,174.308568,3.597161,228.284768,1.531026
Bus291,187.753137,-0.517458,174.324402,3.597247,226.795926,1.532635
Bus292,187.753012,-0.517453,174.323841,3.597244,226.848680,1.532578
Bus293,187.743822,-0.516453,172.129769,3.599470,228.644114,1.531029
Bus294,175.251643,-0.501559,163.524557,3.585828,226.402085,1.533456
Bus295,174.336228,-0.500424,161.898612,3.584724,225.609740,1.533752
Bus296,171.452611,-0.495506,159.324612,3.581249,225.787827,1.533763
Bus297,171.793155,-0.496398,158.501997,3.583452,225.017181,1.532379
Bus298,187.753203,-0.517460,174.324696,3.597248,226.768288,1.532666
Bus299,187.753025,-0.517454,174.323896,3.597244,226.843435,1.532584
Bus300,187.743966,-0.516453,172.117371,3.599488,228.644146,1.531028
Bus301,175.218866,-0.501513,163.524703,3.585825,226.402423,1.533458
Bus302,174.336469,-0.500433,161.899791,3.584732,225.497346,1.533874
Bus303,169.388718,-0.491378,158.242989,3.577777,226.185212,1.534991
Bus304,171.675051,-0.496206,158.261662,3.583549,224.914226,1.532238
Bus305,187.753314,-0.517463,174.325193,3.597251,226.721512,1.532716
Bus306,187.753039,-0.517454,174.323961,3.597244,226.837330,1.532590
Bus307,187.744801,-0.516449,172.045474,3.599591,228.644336,1.531023
Bus308,175.178067,-0.501456,163.524884,3.585821,226.402845,1.533460
Bus309,174.336515,-0.500435,161.900018,3.584733,225.475709,1.533898
Bus310,169.234679,-0.491066,158.162278,3.577516,226.214907,1.535082
Bus311,171.635808,-0.496141,158.181804,3.583581,224.880018,1.532192
Bus312,187.753526,-0.517470,174.326148,3.597256,226.631730,1.532814
Bus313,187.753067,-0.517455,174.324086,3.597245,226.825654,1.532603
Bus314,187.748334,-0.516435,171.741395,3.600028,228.645138,1.531004
Bus315,175.135870,-0.501396,163.525072,3.585818,226.403280,1.533461
Bus316,174.336549,-0.500436,161.900187,3.584734,225.459689,1.533916
Bus317,169.113901,-0.490892,158.162851,3.577505,226.216140,1.535088
Bus318,167.387741,-0.486571,156.536809,3.575313,226.458555,1.535350
Bus319,171.615327,-0.496108,158.140123,3.583597,224.862163,1.532167
Bus320,187.754153,-0.517491,174.328960,3.597272,226.367410,1.533102
Bus321,187.753173,-0.517459,174.324562,3.597248,226.780875,1.532652
Bus322,175.086097,-0.501326,163.525294,3.585814,226.403794,1.533464
Bus323,174.336589,-0.500438,161.900380,3.584735,225.441235,1.533936
Bus324,168.491937,-0.489991,158.165800,3.577451,226.222489,1.535117
Bus325,166.502616,-0.484378,155.757020,3.574240,226.575488,1.535478
Bus326,171.597794,-0.496079,158.104444,3.583612,224.846880,1.532146
Bus327,187.753534,-0.517470,174.326188,3.597257,226.628064,1.532818
Bus328,175.057733,-0.501286,163.525420,3.585811,226.404087,1.533465
Bus329,174.336628,-0.500439,161.900572,3.584736,225.422930,1.533956
Bus330,168.274830,-0.489674,158.166830,3.577432,226.224705,1.535127
Bus331,166.503836,-0.484433,155.763541,3.574282,225.946435,1.536163
Bus332,164.778160,-0.479186,154.150830,3.571442,227.133753,1.535395
Bus333,171.577854,-0.496047,158.063865,3.583628,224.829497,1.532123
Bus334,174.929600,-0.501106,163.525991,3.585800,226.405410,1.533471
Bus335,174.336973,-0.500453,161.902260,3.584746,225.262119,1.534132
Bus336,167.802369,-0.488983,158.169072,3.577390,226.229530,1.535149
Bus337,166.504319,-0.484455,155.766123,3.574299,225.697328,1.536436
Bus338,164.786593,-0.479151,153.456943,3.572547,227.135277,1.535351
Bus339,164.432080,-0.478370,153.948598,3.570797,227.228618,1.535555
Bus340,171.562145,-0.496021,158.031896,3.583641,224.815803,1.532104
Bus341,174.879736,-0.501036,163.526213,3.585796,226.405925,1.533473
Bus342,174.337677,-0.500480,161.905710,3.584767,224.933422,1.534492
Bus343,167.608940,-0.488699,158.169989,3.577373,226.231506,1.535158
Bus344,167.711178,-0.488850,158.169505,3.577382,226.230461,1.535153
Bus345,164.790833,-0.479134,153.108160,3.573106,227.136043,1.535328
Bus346,164.135678,-0.477669,153.775395,3.570244,227.309894,1.535692
Bus347,171.548975,-0.495999,158.005093,3.583652,224.804322,1.532088
Bus348,174.862413,-0.501011,163.526290,3.585794,226.406104,1.533474
Bus349,167.319539,-0.488272,158.171362,3.577348,226.234462,1.535172
Bus350,167.698481,-0.488831,158.169565,3.577381,226.230590,1.535154
Bus351,164.791228,-0.479132,153.075704,3.573158,227.136114,1.535326
Bus352,163.927236,-0.477174,153.653591,3.569853,227.367066,1.535788
Bus353,171.537091,-0.495980,157.980908,3.583661,224.793962,1.532074
Bus354,174.849362,-0.500993,163.526348,3.585793,226.406239,1.533475
Bus355,167.684691,-0.488811,158.169631,3.577380,226.230731,1.535155
Bus356,164.791391,-0.479132,153.062301,3.573180,227.136144,1.535325
Bus357,163.663922,-0.476547,153.499723,3.569360,227.439308,1.535910
Bus358,171.527256,-0.495964,157.960892,3.583670,224.785388,1.532062
Bus359,174.839814,-0.500979,163.526391,3.585793,226.406338,1.533475
Bus360,167.672611,-0.488793,158.169688,3.577379,226.230854,1.535155
Bus361,164.791506,-0.479131,153.052843,3.573195,227.136165,1.535325
Bus362,163.498964,-0.476153,153.403330,3.569050,227.484576,1.535986
Bus363,171.515846,-0.495945,157.937672,3.583679,224.775442,1.532049
Bus364,174.834966,-0.500973,163.526412,3.585792,226.406388,1.533475
Bus365,167.659778,-0.488774,158.169749,3.577378,226.230985,1.535156
Bus366,164.791623,-0.479131,153.043170,3.573211,227.136186,1.535324
Bus367,163.245704,-0.475547,153.255336,3.568573,227.554092,1.536103
Bus368,171.503306,-0.495925,157.912152,3.583689,224.764511,1.532034
Bus369,174.827837,-0.500962,163.526444,3.585792,226.406461,1.533476
Bus370,167.641461,-0.488747,158.169836,3.577376,226.231172,1.535157
Bus371,164.791762,-0.479130,153.031756,3.573229,227.136211,1.535323
Bus372,162.993293,-0.474940,153.107839,3.568097,227.623395,1.536219
Bus373,171.434945,-0.495813,157.773025,3.583745,224.704917,1.531952
Bus374,174.815887,-0.500946,163.526497,3.585790,226.406585,1.533476
Bus375,167.619194,-0.488715,158.169942,3.577374,226.231400,1.535158
Bus376,164.791937,-0.479129,153.017358,3.573252,227.136243,1.535322
Bus377,162.710152,-0.474258,152.942383,3.567562,227.701158,1.536350
Bus378,170.912215,-0.494668,156.688043,3.583939,224.369014,1.531252
Bus379,171.435147,-0.495821,157.774057,3.583752,224.606600,1.532060
Bus380,174.762587,-0.500870,163.526735,3.585786,226.407135,1.533479
Bus381,167.481180,-0.488512,158.170597,3.577362,226.232809,1.535164
Bus382,164.792094,-0.479129,153.004463,3.573273,227.136271,1.535322
