# Output_EVs_20kW\output_voltage_1.csv run at 2000-01-01 00:01:00 EST on 963 nodes
node_name,voltA_mag,voltA_angle,voltB_mag,voltB_angle,voltC_mag,voltC_angle
Bus229,252.018574,-0.523507,252.052533,3.665149,252.085449,1.570859
Bus230,252.018584,-0.523507,252.052571,3.665149,252.081940,1.570863
Bus231,252.018474,-0.523504,252.048672,3.665151,252.086793,1.570860
Bus232,251.992641,-0.523494,252.035410,3.665137,252.072889,1.570875
Bus233,252.030512,-0.523512,252.054966,3.665145,252.097886,1.570847
Bus234,252.030452,-0.523512,252.060439,3.665140,252.097870,1.570848
Bus235,252.030912,-0.523514,252.061980,3.665142,252.090744,1.570856
Bus236,252.015607,-0.523501,252.052797,3.665146,252.088011,1.570862
Bus237,252.018574,-0.523507,252.052533,3.665149,252.085449,1.570859
Bus238,252.018585,-0.523507,252.052573,3.665149,252.081773,1.570863
Bus239,252.018475,-0.523504,252.048595,3.665151,252.086793,1.570860
Bus240,251.992061,-0.523494,252.035009,3.665137,252.072538,1.570875
Bus241,252.030521,-0.523512,252.054171,3.665146,252.097889,1.570847
Bus242,252.030912,-0.523514,252.061980,3.665142,252.090698,1.570856
Bus243,252.015589,-0.523501,252.052798,3.665146,252.088012,1.570862
Bus244,252.018574,-0.523507,252.052533,3.665149,252.085449,1.570859
Bus245,252.018585,-0.523507,252.052575,3.665149,252.081607,1.570863
Bus246,252.018485,-0.523504,252.047717,3.665152,252.086795,1.570860
Bus247,251.990812,-0.523493,252.034145,3.665136,252.071782,1.570876
Bus248,252.030534,-0.523511,252.052964,3.665147,252.097892,1.570847
Bus249,252.030534,-0.523511,252.052939,3.665147,252.097892,1.570847
Bus250,252.030913,-0.523514,252.061981,3.665142,252.090627,1.570856
Bus251,252.015572,-0.523501,252.052798,3.665146,252.088012,1.570862
Bus252,252.018574,-0.523507,252.052533,3.665149,252.085449,1.570859
Bus253,252.018586,-0.523507,252.052578,3.665149,252.081363,1.570863
Bus254,252.018487,-0.523504,252.047458,3.665152,252.086796,1.570860
Bus255,251.989708,-0.523492,252.034149,3.665136,252.071794,1.570876
Bus256,251.990077,-0.523493,252.033565,3.665136,252.071250,1.570876
Bus257,252.030913,-0.523514,252.061984,3.665142,252.090366,1.570856
Bus258,252.015554,-0.523501,252.052798,3.665146,252.088012,1.570862
Bus259,252.018574,-0.523507,252.052533,3.665149,252.085449,1.570859
Bus260,252.018589,-0.523507,252.052588,3.665149,252.080445,1.570864
Bus261,252.018488,-0.523504,252.047400,3.665152,252.086796,1.570860
Bus262,251.989556,-0.523492,252.034149,3.665136,252.071795,1.570876
Bus263,251.987320,-0.523492,252.031389,3.665136,252.069258,1.570877
Bus264,252.030917,-0.523514,252.061998,3.665142,252.089096,1.570857
Bus265,252.015515,-0.523501,252.052798,3.665146,252.088012,1.570862
Bus266,252.018574,-0.523507,252.052533,3.665149,252.085449,1.570859
Bus267,252.018589,-0.523507,252.052590,3.665149,252.080231,1.570865
Bus268,252.018496,-0.523504,252.046678,3.665153,252.086798,1.570860
Bus269,252.018488,-0.523504,252.047375,3.665152,252.086796,1.570860
Bus270,251.989486,-0.523492,252.034149,3.665136,252.071796,1.570876
Bus271,251.987323,-0.523492,252.031400,3.665136,252.068249,1.570878
Bus272,251.986383,-0.523491,252.030620,3.665136,252.068701,1.570878
Bus273,252.015474,-0.523501,252.052798,3.665146,252.088013,1.570862
Bus274,252.018574,-0.523507,252.052533,3.665149,252.085449,1.570859
Bus275,252.018590,-0.523507,252.052591,3.665149,252.080133,1.570865
Bus276,252.018504,-0.523504,252.045963,3.665153,252.086801,1.570859
Bus277,252.018489,-0.523504,252.047345,3.665152,252.086796,1.570860
Bus278,251.989402,-0.523492,252.034150,3.665136,252.071797,1.570876
Bus279,251.987323,-0.523492,252.031400,3.665136,252.068176,1.570879
Bus280,251.982985,-0.523490,252.027831,3.665134,252.066684,1.570879
Bus281,252.015319,-0.523501,252.052798,3.665146,252.088015,1.570862
Bus282,252.018574,-0.523507,252.052533,3.665149,252.085449,1.570859
Bus283,252.018590,-0.523507,252.052592,3.665149,252.080069,1.570865
Bus284,252.018489,-0.523504,252.047318,3.665152,252.086797,1.570860
Bus285,251.989274,-0.523492,252.034150,3.665136,252.071799,1.570876
Bus286,251.987323,-0.523492,252.031401,3.665136,252.068115,1.570879
Bus287,251.981597,-0.523488,252.027038,3.665133,252.066774,1.570880
Bus288,251.982630,-0.523490,252.027432,3.665135,252.066182,1.570879
Bus289,252.014499,-0.523500,252.052801,3.665146,252.088024,1.570862
Bus290,252.018574,-0.523507,252.052533,3.665149,252.085449,1.570859
Bus291,252.018590,-0.523507,252.052594,3.665149,252.079844,1.570865
Bus292,252.018590,-0.523507,252.052592,3.665149,252.080041,1.570865
Bus293,252.018489,-0.523504,252.047291,3.665152,252.086797,1.570860
Bus294,251.989159,-0.523491,252.034150,3.665136,252.071800,1.570876
Bus295,251.987323,-0.523492,252.031402,3.665136,252.068029,1.570879
Bus296,251.980958,-0.523487,252.026672,3.665132,252.066815,1.570880
Bus297,251.981142,-0.523490,252.025757,3.665136,252.064078,1.570879
Bus298,252.018591,-0.523507,252.052595,3.665149,252.079741,1.570865
Bus299,252.018590,-0.523507,252.052592,3.665149,252.080021,1.570865
Bus300,252.018490,-0.523504,252.047262,3.665152,252.086797,1.570860
Bus301,251.989070,-0.523491,252.034151,3.665136,252.071801,1.570876
Bus302,251.987325,-0.523492,252.031406,3.665136,252.067643,1.570879
Bus303,251.976782,-0.523481,252.024285,3.665128,252.067085,1.570882
Bus304,251.980814,-0.523490,252.025387,3.665136,252.063613,1.570879
Bus305,252.018591,-0.523507,252.052597,3.665149,252.079567,1.570865
Bus306,252.018590,-0.523507,252.052593,3.665149,252.079997,1.570865
Bus307,252.018491,-0.523504,252.047092,3.665152,252.086797,1.570860
Bus308,251.988959,-0.523491,252.034151,3.665136,252.071802,1.570876
Bus309,251.987325,-0.523492,252.031407,3.665136,252.067569,1.570879
Bus310,251.976471,-0.523480,252.024106,3.665128,252.067105,1.570882
Bus311,251.980705,-0.523490,252.025264,3.665136,252.063459,1.570879
Bus312,252.018592,-0.523507,252.052601,3.665149,252.079232,1.570865
Bus313,252.018590,-0.523507,252.052593,3.665149,252.079953,1.570865
Bus314,252.018499,-0.523504,252.046375,3.665153,252.086799,1.570860
Bus315,251.988845,-0.523491,252.034151,3.665136,252.071803,1.570876
Bus316,251.987325,-0.523492,252.031408,3.665136,252.067514,1.570879
Bus317,251.976280,-0.523480,252.024107,3.665128,252.067107,1.570882
Bus318,251.972296,-0.523473,252.020688,3.665125,252.066964,1.570883
Bus319,251.980648,-0.523490,252.025200,3.665136,252.063378,1.570879
Bus320,252.018595,-0.523507,252.052612,3.665149,252.078246,1.570866
Bus321,252.018591,-0.523507,252.052595,3.665149,252.079783,1.570865
Bus322,251.988709,-0.523491,252.034152,3.665136,252.071805,1.570876
Bus323,251.987325,-0.523492,252.031408,3.665136,252.067451,1.570879
Bus324,251.975296,-0.523479,252.024110,3.665128,252.067118,1.570882
Bus325,251.970293,-0.523470,252.019048,3.665124,252.066896,1.570884
Bus326,251.980599,-0.523490,252.025145,3.665136,252.063309,1.570879
Bus327,252.018592,-0.523507,252.052601,3.665149,252.079202,1.570866
Bus328,251.988632,-0.523491,252.034152,3.665136,252.071806,1.570876
Bus329,251.987325,-0.523492,252.031409,3.665136,252.067388,1.570879
Bus330,251.974953,-0.523479,252.024111,3.665128,252.067122,1.570882
Bus331,251.970300,-0.523470,252.019074,3.665124,252.064557,1.570886
Bus332,251.966311,-0.523462,252.015477,3.665119,252.068004,1.570884
Bus333,251.980544,-0.523490,252.025083,3.665136,252.063231,1.570879
Bus334,251.988284,-0.523491,252.034153,3.665136,252.071809,1.570876
Bus335,251.987327,-0.523492,252.031415,3.665136,252.066836,1.570880
Bus336,251.974206,-0.523478,252.024113,3.665128,252.067130,1.570882
Bus337,251.970303,-0.523470,252.019084,3.665124,252.063631,1.570887
Bus338,251.966330,-0.523462,252.013734,3.665121,252.068010,1.570884
Bus339,251.965513,-0.523461,252.015053,3.665118,252.068184,1.570884
Bus340,251.980500,-0.523490,252.025034,3.665136,252.063169,1.570879
Bus341,251.988149,-0.523490,252.034153,3.665136,252.071811,1.570876
Bus342,251.987330,-0.523492,252.031427,3.665136,252.065708,1.570881
Bus343,251.973870,-0.523478,252.024114,3.665128,252.067133,1.570882
Bus344,251.974076,-0.523478,252.024114,3.665128,252.067131,1.570882
Bus345,251.966340,-0.523462,252.012857,3.665122,252.068012,1.570884
Bus346,251.964829,-0.523460,252.014690,3.665117,252.068337,1.570885
Bus347,251.980463,-0.523490,252.024992,3.665136,252.063117,1.570879
Bus348,251.988102,-0.523490,252.034154,3.665136,252.071811,1.570876
Bus349,251.973367,-0.523477,252.024116,3.665128,252.067139,1.570882
Bus350,251.974058,-0.523478,252.024114,3.665128,252.067131,1.570882
Bus351,251.966341,-0.523462,252.012775,3.665122,252.068012,1.570884
Bus352,251.964348,-0.523459,252.014435,3.665117,252.068445,1.570885
Bus353,251.980430,-0.523490,252.024955,3.665136,252.063070,1.570879
Bus354,251.988066,-0.523490,252.034154,3.665136,252.071812,1.570876
Bus355,251.974038,-0.523478,252.024114,3.665128,252.067132,1.570882
Bus356,251.966341,-0.523462,252.012742,3.665122,252.068013,1.570884
Bus357,251.963740,-0.523458,252.014112,3.665116,252.068581,1.570885
Bus358,251.980403,-0.523490,252.024924,3.665136,252.063032,1.570879
Bus359,251.988040,-0.523490,252.034154,3.665136,252.071812,1.570876
Bus360,251.974021,-0.523478,252.024114,3.665128,252.067132,1.570882
Bus361,251.966341,-0.523462,252.012718,3.665122,252.068013,1.570884
Bus362,251.963359,-0.523457,252.013910,3.665116,252.068667,1.570885
Bus363,251.980371,-0.523490,252.024889,3.665136,252.062987,1.570879
Bus364,251.988027,-0.523490,252.034154,3.665136,252.071812,1.570876
Bus365,251.974002,-0.523478,252.024114,3.665128,252.067132,1.570882
Bus366,251.966342,-0.523462,252.012694,3.665122,252.068013,1.570884
Bus367,251.962774,-0.523456,252.013599,3.665115,252.068798,1.570886
Bus368,251.980336,-0.523490,252.024849,3.665136,252.062938,1.570879
Bus369,251.988008,-0.523490,252.034154,3.665136,252.071812,1.570876
Bus370,251.973976,-0.523478,252.024114,3.665128,252.067132,1.570882
Bus371,251.966342,-0.523462,252.012665,3.665122,252.068013,1.570884
Bus372,251.962191,-0.523455,252.013289,3.665114,252.068929,1.570886
Bus373,251.980146,-0.523490,252.024635,3.665137,252.062669,1.570879
Bus374,251.987975,-0.523490,252.034154,3.665136,252.071813,1.570876
Bus375,251.973944,-0.523478,252.024114,3.665128,252.067133,1.570882
Bus376,251.966342,-0.523462,252.012629,3.665122,252.068013,1.570884
Bus377,251.961536,-0.523454,252.012942,3.665113,252.069076,1.570886
Bus378,251.978673,-0.523490,252.022882,3.665137,252.061058,1.570879
Bus379,251.980147,-0.523490,252.024639,3.665137,252.062307,1.570880
Bus380,251.987830,-0.523490,252.034154,3.665136,252.071814,1.570876
Bus381,251.973747,-0.523478,252.024115,3.665128,252.067135,1.570882
Bus382,251.966343,-0.523462,252.012596,3.665122,252.068013,1.570884
