# file...... Output_EVs_20kW\Load32_voltage.csv
# date...... Tue Mar 01 17:05:07 2016
# user...... Gregorio
# host...... (null)
# target.... load 982
# trigger... (none)
# interval.. 0
# limit..... 0
# timestamp,voltage_C
2000-01-01 01:22:00 EST,+227.272+89.2176d
2000-01-01 01:23:00 EST,+227.272+89.2176d
2000-01-01 01:24:00 EST,+227.272+89.2176d
2000-01-01 01:25:00 EST,+227.272+89.2176d
2000-01-01 01:26:00 EST,+227.272+89.2176d
2000-01-01 01:27:00 EST,+227.272+89.2176d
2000-01-01 01:28:00 EST,+227.272+89.2176d
2000-01-01 01:29:00 EST,+227.272+89.2176d
2000-01-01 01:30:00 EST,+227.272+89.2176d
2000-01-01 01:31:00 EST,+227.272+89.2176d
2000-01-01 01:32:00 EST,+227.272+89.2176d
2000-01-01 01:33:00 EST,+227.272+89.2176d
2000-01-01 01:34:00 EST,+227.272+89.2176d
2000-01-01 01:35:00 EST,+227.272+89.2176d
2000-01-01 01:36:00 EST,+227.272+89.2176d
2000-01-01 01:37:00 EST,+227.272+89.2176d
2000-01-01 01:38:00 EST,+227.272+89.2176d
2000-01-01 01:39:00 EST,+227.272+89.2176d
2000-01-01 01:40:00 EST,+227.272+89.2176d
2000-01-01 01:41:00 EST,+227.272+89.2176d
2000-01-01 01:42:00 EST,+227.272+89.2176d
2000-01-01 01:43:00 EST,+227.272+89.2176d
2000-01-01 01:44:00 EST,+251.998+90.0089d
2000-01-01 01:45:00 EST,+251.993+90.0091d
2000-01-01 01:46:00 EST,+251.99+90.0069d
2000-01-01 01:47:00 EST,+251.971+90.0086d
2000-01-01 01:48:00 EST,+251.935+90.0089d
2000-01-01 01:49:00 EST,+251.99+89.9988d
2000-01-01 01:50:00 EST,+252.052+90.0047d
2000-01-01 01:51:00 EST,+252.051+90.0061d
2000-01-01 01:52:00 EST,+252.061+90.0057d
2000-01-01 01:53:00 EST,+252.065+90.0017d
2000-01-01 01:54:00 EST,+252.029+89.9983d
2000-01-01 01:55:00 EST,+252.003+89.9878d
2000-01-01 01:56:00 EST,+251.995+89.9881d
2000-01-01 01:57:00 EST,+251.875+89.9846d
2000-01-01 01:58:00 EST,+251.866+89.9954d
2000-01-01 01:59:00 EST,+251.762+90.0054d
2000-01-01 02:00:00 EST,+251.731+90.0026d
2000-01-01 02:01:00 EST,+251.801+89.9952d
2000-01-01 02:02:00 EST,+251.796+89.9869d
2000-01-01 02:03:00 EST,+251.762+89.9883d
2000-01-01 02:04:00 EST,+251.786+89.9958d
2000-01-01 02:05:00 EST,+251.786+89.9958d
2000-01-01 02:06:00 EST,+251.81+90.0006d
2000-01-01 02:07:00 EST,+251.81+90.0006d
2000-01-01 02:08:00 EST,+251.81+90.0006d
2000-01-01 02:09:00 EST,+251.727+90.0041d
2000-01-01 02:10:00 EST,+251.679+90.0108d
2000-01-01 02:11:00 EST,+251.692+90.0175d
2000-01-01 02:12:00 EST,+251.612+90.0223d
2000-01-01 02:13:00 EST,+251.619+90.0287d
2000-01-01 02:14:00 EST,+251.659+90.0325d
2000-01-01 02:15:00 EST,+251.683+90.0372d
2000-01-01 02:16:00 EST,+251.683+90.0372d
2000-01-01 02:17:00 EST,+251.737+90.0349d
2000-01-01 02:18:00 EST,+251.734+90.0393d
2000-01-01 02:19:00 EST,+251.772+90.0297d
2000-01-01 02:20:00 EST,+251.794+90.0256d
2000-01-01 02:21:00 EST,+251.822+90.0313d
2000-01-01 02:22:00 EST,+251.815+90.0265d
2000-01-01 02:23:00 EST,+251.775+90.0346d
2000-01-01 02:24:00 EST,+251.718+90.0344d
2000-01-01 02:25:00 EST,+251.671+90.0365d
2000-01-01 02:26:00 EST,+251.597+90.0338d
2000-01-01 02:27:00 EST,+251.613+90.0325d
2000-01-01 02:28:00 EST,+251.643+90.0331d
2000-01-01 02:29:00 EST,+251.63+90.0161d
2000-01-01 02:30:00 EST,+251.692+90.0122d
2000-01-01 02:31:00 EST,+251.779+90.0094d
2000-01-01 02:32:00 EST,+251.811+89.9961d
2000-01-01 02:33:00 EST,+251.851+89.9945d
2000-01-01 02:34:00 EST,+251.931+90.0009d
2000-01-01 02:35:00 EST,+251.931+90.0009d
2000-01-01 02:36:00 EST,+251.97+89.9937d
2000-01-01 02:37:00 EST,+251.912+90.0005d
2000-01-01 02:38:00 EST,+251.901+89.9984d
2000-01-01 02:39:00 EST,+251.901+89.9984d
2000-01-01 02:40:00 EST,+251.925+89.9973d
2000-01-01 02:41:00 EST,+251.922+90.002d
2000-01-01 02:42:00 EST,+251.865+90.0162d
2000-01-01 02:43:00 EST,+251.931+90.0134d
2000-01-01 02:44:00 EST,+251.939+90.0065d
2000-01-01 02:45:00 EST,+251.907+90.0044d
2000-01-01 02:46:00 EST,+252.015+89.9994d
2000-01-01 02:47:00 EST,+252.081+89.9876d
2000-01-01 02:48:00 EST,+252.059+89.979d
2000-01-01 02:49:00 EST,+252.051+89.9817d
2000-01-01 02:50:00 EST,+252.038+89.9734d
2000-01-01 02:51:00 EST,+252.057+89.981d
2000-01-01 02:52:00 EST,+252.048+89.9696d
2000-01-01 02:53:00 EST,+252.044+89.969d
2000-01-01 02:54:00 EST,+252.056+89.98d
2000-01-01 02:55:00 EST,+252.046+89.9737d
2000-01-01 02:56:00 EST,+251.998+89.9696d
2000-01-01 02:57:00 EST,+252.009+89.9715d
2000-01-01 02:58:00 EST,+252.009+89.9715d
2000-01-01 02:59:00 EST,+252.081+89.969d
2000-01-01 03:00:00 EST,+252.128+89.967d
2000-01-01 03:01:00 EST,+252.03+89.9712d
2000-01-01 03:02:00 EST,+252.002+89.976d
2000-01-01 03:03:00 EST,+251.979+89.9797d
2000-01-01 03:04:00 EST,+251.854+89.9853d
2000-01-01 03:05:00 EST,+251.856+89.9856d
2000-01-01 03:06:00 EST,+251.85+89.9928d
2000-01-01 03:07:00 EST,+251.85+89.9928d
2000-01-01 03:08:00 EST,+251.806+89.9926d
2000-01-01 03:09:00 EST,+251.754+90.0058d
2000-01-01 03:10:00 EST,+251.747+90.017d
2000-01-01 03:11:00 EST,+251.66+90.0203d
2000-01-01 03:12:00 EST,+251.621+90.022d
2000-01-01 03:13:00 EST,+251.621+90.022d
2000-01-01 03:14:00 EST,+251.643+90.0312d
2000-01-01 03:15:00 EST,+251.716+90.0265d
2000-01-01 03:16:00 EST,+251.615+90.0178d
2000-01-01 03:17:00 EST,+251.56+90.0177d
2000-01-01 03:18:00 EST,+251.689+90.0052d
2000-01-01 03:19:00 EST,+251.746+90.0099d
2000-01-01 03:20:00 EST,+251.726+90.0107d
2000-01-01 03:21:00 EST,+251.633+90.0122d
2000-01-01 03:22:00 EST,+251.55+90.0062d
2000-01-01 03:23:00 EST,+251.615+90.0106d
2000-01-01 03:24:00 EST,+251.62+90.0046d
2000-01-01 03:25:00 EST,+251.681+90.0073d
2000-01-01 03:26:00 EST,+251.71+90.0102d
2000-01-01 03:27:00 EST,+250.623+90.0592d
2000-01-01 03:28:00 EST,+250.633+90.0611d
2000-01-01 03:29:00 EST,+250.592+90.0629d
2000-01-01 03:30:00 EST,+250.631+90.0612d
2000-01-01 03:31:00 EST,+250.65+90.0659d
2000-01-01 03:32:00 EST,+250.579+90.0727d
2000-01-01 03:33:00 EST,+250.555+90.0741d
2000-01-01 03:34:00 EST,+250.566+90.077d
2000-01-01 03:35:00 EST,+250.626+90.0744d
2000-01-01 03:36:00 EST,+250.583+90.0704d
2000-01-01 03:37:00 EST,+250.551+90.0642d
2000-01-01 03:38:00 EST,+250.547+90.0687d
2000-01-01 03:39:00 EST,+250.506+90.0659d
2000-01-01 03:40:00 EST,+250.436+90.0793d
2000-01-01 03:41:00 EST,+250.47+90.0758d
2000-01-01 03:42:00 EST,+250.459+90.077d
2000-01-01 03:43:00 EST,+250.491+90.0744d
2000-01-01 03:44:00 EST,+250.608+90.0744d
2000-01-01 03:45:00 EST,+250.581+90.0691d
2000-01-01 03:46:00 EST,+250.579+90.0712d
2000-01-01 03:47:00 EST,+251.712+90.0165d
2000-01-01 03:48:00 EST,+251.717+90.0173d
2000-01-01 03:49:00 EST,+251.715+90.017d
2000-01-01 03:50:00 EST,+251.704+90.0151d
2000-01-01 03:51:00 EST,+251.678+90.0162d
2000-01-01 03:52:00 EST,+251.743+90.0159d
2000-01-01 03:53:00 EST,+251.767+90.0093d
2000-01-01 03:54:00 EST,+251.776+90.0096d
2000-01-01 03:55:00 EST,+251.784+90.0005d
2000-01-01 03:56:00 EST,+251.837+90.0002d
2000-01-01 03:57:00 EST,+251.832+90.0028d
2000-01-01 03:58:00 EST,+251.839+89.9955d
2000-01-01 03:59:00 EST,+251.848+89.9995d
2000-01-01 04:00:00 EST,+251.896+89.9977d
2000-01-01 04:01:00 EST,+252.042+89.9904d
2000-01-01 04:02:00 EST,+252.117+89.9975d
2000-01-01 04:03:00 EST,+252.133+89.9951d
2000-01-01 04:04:00 EST,+252.143+89.9832d
2000-01-01 04:05:00 EST,+252.139+89.9875d
2000-01-01 04:06:00 EST,+252.08+89.9824d
2000-01-01 04:07:00 EST,+252.088+89.9768d
2000-01-01 04:08:00 EST,+252.122+89.9778d
2000-01-01 04:09:00 EST,+252.155+89.9685d
2000-01-01 04:10:00 EST,+252.155+89.9685d
2000-01-01 04:11:00 EST,+252.165+89.9705d
2000-01-01 04:12:00 EST,+252.137+89.973d
2000-01-01 04:13:00 EST,+252.063+89.9805d
2000-01-01 04:14:00 EST,+251.972+89.9799d
2000-01-01 04:15:00 EST,+251.949+89.9753d
2000-01-01 04:16:00 EST,+251.91+89.9735d
2000-01-01 04:17:00 EST,+251.822+89.9829d
2000-01-01 04:18:00 EST,+251.827+89.9896d
2000-01-01 04:19:00 EST,+251.827+89.9896d
2000-01-01 04:20:00 EST,+251.821+89.997d
2000-01-01 04:21:00 EST,+251.837+90.0075d
2000-01-01 04:22:00 EST,+251.786+90.0098d
2000-01-01 04:23:00 EST,+251.763+90.0113d
2000-01-01 04:24:00 EST,+251.722+90.0126d
2000-01-01 04:25:00 EST,+251.622+90.0199d
2000-01-01 04:26:00 EST,+251.651+90.0255d
2000-01-01 04:27:00 EST,+251.651+90.0255d
2000-01-01 04:28:00 EST,+251.723+90.0224d
2000-01-01 04:29:00 EST,+251.721+90.0221d
2000-01-01 04:30:00 EST,+251.672+90.0314d
2000-01-01 04:31:00 EST,+251.743+90.028d
2000-01-01 04:32:00 EST,+251.708+90.0174d
2000-01-01 04:33:00 EST,+251.658+90.0234d
2000-01-01 04:34:00 EST,+251.659+90.0226d
2000-01-01 04:35:00 EST,+251.729+90.0196d
2000-01-01 04:36:00 EST,+251.744+90.0227d
2000-01-01 04:37:00 EST,+251.781+90.03d
2000-01-01 04:38:00 EST,+251.842+90.0215d
2000-01-01 04:39:00 EST,+251.862+90.0213d
2000-01-01 04:40:00 EST,+251.815+90.0193d
2000-01-01 04:41:00 EST,+251.815+90.0193d
2000-01-01 04:42:00 EST,+251.873+90.0133d
2000-01-01 04:43:00 EST,+251.907+90.0136d
2000-01-01 04:44:00 EST,+251.929+90.0055d
2000-01-01 04:45:00 EST,+251.933+90.0008d
2000-01-01 04:46:00 EST,+251.933+90.0008d
2000-01-01 04:47:00 EST,+251.948+89.9991d
2000-01-01 04:48:00 EST,+251.925+89.9947d
2000-01-01 04:49:00 EST,+251.935+90.0068d
2000-01-01 04:50:00 EST,+251.887+90.0082d
2000-01-01 04:51:00 EST,+251.856+90.0075d
2000-01-01 04:52:00 EST,+251.938+90.0059d
2000-01-01 04:53:00 EST,+251.999+90.0019d
2000-01-01 04:54:00 EST,+251.948+90.0052d
2000-01-01 04:55:00 EST,+251.847+90.0034d
2000-01-01 04:56:00 EST,+251.848+90.003d
2000-01-01 04:57:00 EST,+251.795+90.0069d
2000-01-01 04:58:00 EST,+251.823+90.012d
2000-01-01 04:59:00 EST,+251.901+89.9971d
2000-01-01 05:00:00 EST,+251.858+90.0094d
2000-01-01 05:01:00 EST,+251.813+89.9955d
2000-01-01 05:02:00 EST,+251.857+89.9971d
2000-01-01 05:03:00 EST,+251.858+89.9961d
2000-01-01 05:04:00 EST,+251.863+89.9898d
2000-01-01 05:05:00 EST,+251.792+89.9888d
2000-01-01 05:06:00 EST,+251.79+89.9912d
2000-01-01 05:07:00 EST,+251.792+89.9886d
2000-01-01 05:08:00 EST,+251.8+89.9901d
2000-01-01 05:09:00 EST,+251.787+89.9906d
2000-01-01 05:10:00 EST,+251.792+89.9887d
2000-01-01 05:11:00 EST,+251.695+89.9817d
2000-01-01 05:12:00 EST,+251.727+89.9804d
2000-01-01 05:13:00 EST,+251.706+89.9766d
2000-01-01 05:14:00 EST,+251.756+89.9732d
2000-01-01 05:15:00 EST,+251.701+89.9766d
2000-01-01 05:16:00 EST,+251.668+89.9771d
2000-01-01 05:17:00 EST,+251.752+89.9744d
2000-01-01 05:18:00 EST,+251.796+89.9766d
2000-01-01 05:19:00 EST,+251.835+89.981d
2000-01-01 05:20:00 EST,+251.85+89.9839d
2000-01-01 05:21:00 EST,+251.877+89.996d
2000-01-01 05:22:00 EST,+251.877+89.996d
2000-01-01 05:23:00 EST,+251.891+90.0075d
2000-01-01 05:24:00 EST,+251.849+90.0066d
2000-01-01 05:25:00 EST,+251.851+90.0128d
2000-01-01 05:26:00 EST,+251.846+90.0202d
2000-01-01 05:27:00 EST,+251.212+90.0471d
2000-01-01 05:28:00 EST,+251.074+90.0481d
2000-01-01 05:29:00 EST,+251.077+90.0449d
2000-01-01 05:30:00 EST,+251.708+90.018d
2000-01-01 05:31:00 EST,+251.663+90.0092d
2000-01-01 05:32:00 EST,+251.688+90.0204d
2000-01-01 05:33:00 EST,+251.772+90.0192d
2000-01-01 05:34:00 EST,+251.857+89.9224d
2000-01-01 05:35:00 EST,+251.851+89.9295d
2000-01-01 05:36:00 EST,+251.848+89.9216d
2000-01-01 05:37:00 EST,+251.758+90.0161d
2000-01-01 05:38:00 EST,+251.749+90.014d
2000-01-01 05:39:00 EST,+251.764+90.0114d
2000-01-01 05:40:00 EST,+251.766+90.017d
2000-01-01 05:41:00 EST,+251.789+90.0046d
2000-01-01 05:42:00 EST,+251.871+90.0098d
2000-01-01 05:43:00 EST,+251.724+90.0231d
2000-01-01 05:44:00 EST,+251.538+90.0275d
2000-01-01 05:45:00 EST,+251.51+90.0179d
2000-01-01 05:46:00 EST,+251.5+90.0159d
2000-01-01 05:47:00 EST,+251.533+90.0178d
2000-01-01 05:48:00 EST,+251.577+90.0161d
2000-01-01 05:49:00 EST,+251.602+90.0211d
2000-01-01 05:50:00 EST,+251.615+90.0323d
2000-01-01 05:51:00 EST,+251.607+90.028d
2000-01-01 05:52:00 EST,+251.607+90.0277d
2000-01-01 05:53:00 EST,+251.55+90.0328d
2000-01-01 05:54:00 EST,+251.469+90.0193d
2000-01-01 05:55:00 EST,+251.41+89.9529d
2000-01-01 05:56:00 EST,+251.408+89.9512d
2000-01-01 05:57:00 EST,+251.474+89.9543d
2000-01-01 05:58:00 EST,+250.761+90.0545d
2000-01-01 05:59:00 EST,+250.878+90.0486d
2000-01-01 06:00:00 EST,+250.975+90.0462d
2000-01-01 06:01:00 EST,+251.857+89.9059d
2000-01-01 06:02:00 EST,+251.87+89.9049d
2000-01-01 06:03:00 EST,+251.857+89.9181d
2000-01-01 06:04:00 EST,+251.767+90.0191d
2000-01-01 06:05:00 EST,+251.852+90.0297d
2000-01-01 06:06:00 EST,+251.963+90.0318d
2000-01-01 06:07:00 EST,+251.979+90.0332d
2000-01-01 06:08:00 EST,+251.916+90.0361d
2000-01-01 06:09:00 EST,+251.937+90.0307d
2000-01-01 06:10:00 EST,+251.994+90.0213d
2000-01-01 06:11:00 EST,+251.771+90.0252d
2000-01-01 06:12:00 EST,+251.81+90.0275d
2000-01-01 06:13:00 EST,+251.888+90.0221d
2000-01-01 06:14:00 EST,+251.912+90.0119d
2000-01-01 06:15:00 EST,+251.798+90.0065d
2000-01-01 06:16:00 EST,+251.794+89.9878d
2000-01-01 06:17:00 EST,+251.787+89.9755d
2000-01-01 06:18:00 EST,+251.713+89.9755d
2000-01-01 06:19:00 EST,+251.705+89.9859d
2000-01-01 06:20:00 EST,+251.667+89.9875d
2000-01-01 06:21:00 EST,+251.596+89.9874d
2000-01-01 06:22:00 EST,+251.609+89.9827d
2000-01-01 06:23:00 EST,+251.599+89.9797d
2000-01-01 06:24:00 EST,+251.608+89.9763d
2000-01-01 06:25:00 EST,+251.363+89.9849d
2000-01-01 06:26:00 EST,+251.419+89.9883d
2000-01-01 06:27:00 EST,+251.046+90.0043d
2000-01-01 06:28:00 EST,+251.474+90.0357d
2000-01-01 06:29:00 EST,+251.407+90.0309d
2000-01-01 06:30:00 EST,+251.517+90.0216d
2000-01-01 06:31:00 EST,+251.389+89.9777d
2000-01-01 06:32:00 EST,+251.406+89.9903d
2000-01-01 06:33:00 EST,+251.479+89.9954d
2000-01-01 06:34:00 EST,+251.498+89.9987d
2000-01-01 06:35:00 EST,+251.554+89.9876d
2000-01-01 06:36:00 EST,+251.557+89.9877d
2000-01-01 06:37:00 EST,+251.554+89.9927d
2000-01-01 06:38:00 EST,+251.552+90.0026d
2000-01-01 06:39:00 EST,+251.577+90.0181d
2000-01-01 06:40:00 EST,+251.611+90.0247d
2000-01-01 06:41:00 EST,+251.646+90.0352d
2000-01-01 06:42:00 EST,+251.672+90.0341d
2000-01-01 06:43:00 EST,+251.709+90.0322d
2000-01-01 06:44:00 EST,+251.656+90.0396d
2000-01-01 06:45:00 EST,+251.651+90.0388d
2000-01-01 06:46:00 EST,+251.688+90.0377d
2000-01-01 06:47:00 EST,+251.693+90.0321d
2000-01-01 06:48:00 EST,+251.674+90.0285d
2000-01-01 06:49:00 EST,+251.751+90.0318d
2000-01-01 06:50:00 EST,+252.656+90.218d
2000-01-01 06:51:00 EST,+252.717+90.215d
2000-01-01 06:52:00 EST,+252.703+90.2092d
2000-01-01 06:53:00 EST,+251.683+90.0293d
2000-01-01 06:54:00 EST,+251.668+90.03d
2000-01-01 06:55:00 EST,+250.39+90.0831d
2000-01-01 06:56:00 EST,+250.773+90.1589d
2000-01-01 06:57:00 EST,+250.696+90.1653d
2000-01-01 06:58:00 EST,+250.743+90.1019d
2000-01-01 06:59:00 EST,+250.813+90.088d
2000-01-01 07:00:00 EST,+250.748+90.0954d
2000-01-01 07:01:00 EST,+250.726+90.1769d
2000-01-01 07:02:00 EST,+250.622+90.1648d
2000-01-01 07:03:00 EST,+250.611+90.164d
2000-01-01 07:04:00 EST,+250.583+90.1584d
2000-01-01 07:05:00 EST,+250.749+90.1964d
2000-01-01 07:06:00 EST,+250.768+90.1911d
2000-01-01 07:07:00 EST,+251.196+90.0105d
2000-01-01 07:08:00 EST,+250.98+89.9652d
2000-01-01 07:09:00 EST,+251.029+89.9672d
2000-01-01 07:10:00 EST,+251.026+89.8327d
2000-01-01 07:11:00 EST,+251+89.8188d
2000-01-01 07:12:00 EST,+250.881+89.8246d
2000-01-01 07:13:00 EST,+250.622+90.1122d
2000-01-01 07:14:00 EST,+250.733+90.1109d
2000-01-01 07:15:00 EST,+251.872+90.0543d
2000-01-01 07:16:00 EST,+251.484+90.0879d
2000-01-01 07:17:00 EST,+251.414+90.0938d
2000-01-01 07:18:00 EST,+251.399+90.078d
2000-01-01 07:19:00 EST,+250.379+90.1346d
2000-01-01 07:20:00 EST,+249.634+90.1681d
2000-01-01 07:21:00 EST,+249.745+90.1535d
2000-01-01 07:22:00 EST,+247.427+90.2627d
2000-01-01 07:23:00 EST,+248.338+90.2225d
2000-01-01 07:24:00 EST,+248.294+90.2342d
2000-01-01 07:25:00 EST,+251.778+89.8624d
2000-01-01 07:26:00 EST,+251.787+89.8503d
2000-01-01 07:27:00 EST,+252.934+90.0095d
2000-01-01 07:28:00 EST,+252.715+90.2535d
2000-01-01 07:29:00 EST,+252.745+90.2355d
2000-01-01 07:30:00 EST,+251.605+90.0064d
2000-01-01 07:31:00 EST,+251.596+89.9976d
2000-01-01 07:32:00 EST,+251.742+89.9901d
2000-01-01 07:33:00 EST,+251.809+89.9756d
2000-01-01 07:34:00 EST,+251.771+90.0017d
2000-01-01 07:35:00 EST,+251.87+89.9969d
2000-01-01 07:36:00 EST,+251.836+89.9928d
2000-01-01 07:37:00 EST,+251.87+89.9996d
2000-01-01 07:38:00 EST,+251.89+89.9924d
2000-01-01 07:39:00 EST,+252.187+90.0375d
2000-01-01 07:40:00 EST,+252.164+90.0493d
2000-01-01 07:41:00 EST,+251.94+90.0579d
2000-01-01 07:42:00 EST,+251.832+89.9064d
2000-01-01 07:43:00 EST,+251.831+89.9137d
2000-01-01 07:44:00 EST,+252.833+90.1467d
2000-01-01 07:45:00 EST,+252.033+90.2783d
2000-01-01 07:46:00 EST,+252.154+90.2797d
2000-01-01 07:47:00 EST,+250.272+90.0697d
2000-01-01 07:48:00 EST,+251.031+90.0385d
2000-01-01 07:49:00 EST,+250.342+90.0679d
2000-01-01 07:50:00 EST,+251.147+90.0353d
2000-01-01 07:51:00 EST,+251.594+90.1307d
2000-01-01 07:52:00 EST,+251.591+90.0945d
2000-01-01 07:53:00 EST,+251.603+90.1055d
2000-01-01 07:54:00 EST,+250.919+90.1379d
2000-01-01 07:55:00 EST,+250.776+90.1727d
2000-01-01 07:56:00 EST,+250.798+90.1634d
2000-01-01 07:57:00 EST,+249.421+90.2276d
2000-01-01 07:58:00 EST,+249.616+90.2506d
2000-01-01 07:59:00 EST,+249.632+90.2571d
2000-01-01 08:00:00 EST,+251.695+90.1597d
2000-01-01 08:01:00 EST,+252.148+90.2526d
2000-01-01 08:02:00 EST,+252.225+90.2654d
2000-01-01 08:03:00 EST,+251.889+90.1966d
2000-01-01 08:04:00 EST,+251.941+90.2255d
2000-01-01 08:05:00 EST,+248.489+90.3655d
2000-01-01 08:06:00 EST,+245.628+90.4494d
2000-01-01 08:07:00 EST,+245.522+90.4435d
2000-01-01 08:08:00 EST,+248.957+90.3085d
2000-01-01 08:09:00 EST,+251.873+90.2032d
2000-01-01 08:10:00 EST,+252.474+90.1735d
2000-01-01 08:11:00 EST,+252.024+90.0935d
2000-01-01 08:12:00 EST,+251.93+90.089d
2000-01-01 08:13:00 EST,+252.071+89.7416d
2000-01-01 08:14:00 EST,+252.145+89.746d
2000-01-01 08:15:00 EST,+252.084+89.7379d
2000-01-01 08:16:00 EST,+251.809+90.0853d
2000-01-01 08:17:00 EST,+253.064+90.3281d
2000-01-01 08:18:00 EST,+252.886+90.2886d
2000-01-01 08:19:00 EST,+252.989+90.2792d
2000-01-01 08:20:00 EST,+251.863+90.0486d
2000-01-01 08:21:00 EST,+251.784+90.0339d
2000-01-01 08:22:00 EST,+251.717+90.0394d
2000-01-01 08:23:00 EST,+251.79+90.0394d
2000-01-01 08:24:00 EST,+251.542+89.9464d
2000-01-01 08:25:00 EST,+251.573+89.9409d
2000-01-01 08:26:00 EST,+251.666+89.9328d
2000-01-01 08:27:00 EST,+251.618+89.9689d
2000-01-01 08:28:00 EST,+252.771+90.1819d
2000-01-01 08:29:00 EST,+252.805+90.1828d
2000-01-01 08:30:00 EST,+253.953+90.4019d
2000-01-01 08:31:00 EST,+252.857+90.1844d
