# Output_EVs_20kW\output_voltage_566.csv run at 2000-01-01 09:26:00 EST on 963 nodes
node_name,voltA_mag,voltA_angle,voltB_mag,voltB_angle,voltC_mag,voltC_angle
Bus28,252.089171,-0.516909,246.045738,3.665732,252.650231,1.562852
Bus29,252.118665,-0.520815,248.807640,3.664542,252.318064,1.566431
Bus30,252.072077,-0.519439,247.859789,3.664930,252.435076,1.565213
Bus31,252.074761,-0.519441,247.859781,3.664930,252.435047,1.565213
Bus32,252.086811,-0.516228,245.562858,3.665947,252.707823,1.562224
Bus33,252.118665,-0.520815,248.807640,3.664542,252.318064,1.566431
Bus34,252.061936,-0.519429,247.859820,3.664929,252.435186,1.565213
Bus35,252.074702,-0.519441,247.859781,3.664930,252.435047,1.565213
Bus36,252.088349,-0.516223,245.423073,3.666087,252.708262,1.562216
Bus37,252.035126,-0.514331,244.237747,3.666476,252.868772,1.560563
Bus38,252.118665,-0.520815,248.807640,3.664542,252.318064,1.566431
Bus39,252.074617,-0.519441,247.859782,3.664930,252.435048,1.565213
Bus40,252.088396,-0.516222,245.418763,3.666092,252.708276,1.562216
Bus41,252.088620,-0.516222,245.398443,3.666112,252.708340,1.562215
Bus42,251.999793,-0.513015,243.318249,3.666847,252.980869,1.559411
Bus43,252.035126,-0.514331,244.237747,3.666476,252.868772,1.560563
Bus44,252.118665,-0.520815,248.807640,3.664542,252.318064,1.566431
Bus45,252.074509,-0.519441,247.859782,3.664930,252.435049,1.565213
Bus46,252.088418,-0.516222,245.416820,3.666094,252.708282,1.562216
Bus47,252.089272,-0.516219,245.339180,3.666172,252.708526,1.562211
Bus48,251.973383,-0.512020,242.623446,3.667128,253.065799,1.558542
Bus49,252.035126,-0.514331,244.237747,3.666476,252.868772,1.560563
Bus50,252.118665,-0.520815,248.807640,3.664542,252.318064,1.566431
Bus51,252.074243,-0.519441,247.859783,3.664930,252.435052,1.565213
Bus52,252.088440,-0.516222,245.414761,3.666096,252.708288,1.562216
Bus53,251.969596,-0.511876,242.523271,3.667169,253.078060,1.558416
Bus54,251.973383,-0.512020,242.623446,3.667128,253.065799,1.558542
Bus55,252.035126,-0.514331,244.237747,3.666476,252.868772,1.560563
Bus56,252.118665,-0.520815,248.807640,3.664542,252.318064,1.566431
Bus57,252.074016,-0.519441,247.859783,3.664930,252.435055,1.565213
Bus58,252.088462,-0.516222,245.412801,3.666098,252.708295,1.562216
Bus59,251.952506,-0.511226,242.069510,3.667354,253.133648,1.557849
Bus60,251.973383,-0.512020,242.623446,3.667128,253.065799,1.558542
Bus61,252.035126,-0.514331,244.237747,3.666476,252.868772,1.560563
Bus62,252.118665,-0.520815,248.807640,3.664542,252.318064,1.566431
Bus63,252.072928,-0.519439,247.859787,3.664930,252.435066,1.565213
Bus64,252.088475,-0.516222,245.411626,3.666099,252.708298,1.562216
Bus65,251.949656,-0.511095,241.977201,3.667393,253.144760,1.557733
Bus66,251.939377,-0.511213,242.069552,3.667354,253.133788,1.557849
Bus67,251.973383,-0.512020,242.623446,3.667128,253.065799,1.558542
Bus68,252.035126,-0.514331,244.237747,3.666476,252.868772,1.560563
Bus69,252.118665,-0.520815,248.807640,3.664542,252.318064,1.566431
Bus70,252.069081,-0.519436,247.859799,3.664930,252.435108,1.565213
Bus71,252.088500,-0.516222,245.409322,3.666101,252.708305,1.562215
Bus72,251.916321,-0.509539,240.886626,3.667854,253.276303,1.556362
Bus73,251.938438,-0.511212,242.069555,3.667354,253.133798,1.557849
Bus74,251.933898,-0.511208,242.069569,3.667353,253.133847,1.557849
Bus75,251.973383,-0.512020,242.623446,3.667128,253.065799,1.558542
Bus76,252.035126,-0.514331,244.237747,3.666476,252.868772,1.560563
Bus77,252.118665,-0.520815,248.807640,3.664542,252.318064,1.566431
Bus78,252.088629,-0.516222,245.397645,3.666113,252.708342,1.562215
Bus79,251.904844,-0.508997,240.506492,3.668016,253.322267,1.555884
Bus80,251.973383,-0.512020,242.623446,3.667128,253.065799,1.558542
Bus81,252.035126,-0.514331,244.237747,3.666476,252.868772,1.560563
Bus82,252.118665,-0.520815,248.807640,3.664542,252.318064,1.566431
Bus83,252.089113,-0.516220,245.353644,3.666157,252.708480,1.562212
Bus84,251.902350,-0.508879,240.423535,3.668052,253.332306,1.555780
Bus85,251.973383,-0.512020,242.623446,3.667128,253.065799,1.558542
Bus86,252.035126,-0.514331,244.237747,3.666476,252.868772,1.560563
Bus87,252.118665,-0.520815,248.807640,3.664542,252.318064,1.566431
Bus88,251.897302,-0.508639,240.255313,3.668123,253.352671,1.555569
Bus89,251.973383,-0.512020,242.623446,3.667128,253.065799,1.558542
Bus90,252.035126,-0.514331,244.237747,3.666476,252.868772,1.560563
Bus91,252.118665,-0.520815,248.807640,3.664542,252.318064,1.566431
Bus92,251.892554,-0.508413,240.096672,3.668191,253.371886,1.555369
Bus93,252.035126,-0.514331,244.237747,3.666476,252.868772,1.560563
Bus94,252.118665,-0.520815,248.807640,3.664542,252.318064,1.566431
Bus95,251.889801,-0.508281,240.004465,3.668231,253.383060,1.555254
Bus96,252.035126,-0.514331,244.237747,3.666476,252.868772,1.560563
Bus97,252.118665,-0.520815,248.807640,3.664542,252.318064,1.566431
Bus98,251.887985,-0.508194,239.943569,3.668257,253.390441,1.555177
Bus99,252.035126,-0.514331,244.237747,3.666476,252.868772,1.560563
Bus100,252.118665,-0.520815,248.807640,3.664542,252.318064,1.566431
Bus101,251.885481,-0.508074,239.859489,3.668293,253.400635,1.555072
Bus102,252.035126,-0.514331,244.237747,3.666476,252.868772,1.560563
Bus103,252.118665,-0.520815,248.807640,3.664542,252.318064,1.566431
Bus104,251.885472,-0.508075,239.859537,3.668293,253.400085,1.555071
Bus105,251.883875,-0.507991,239.803657,3.668313,253.410153,1.555000
Bus106,252.035126,-0.514331,244.237747,3.666476,252.868772,1.560563
Bus107,251.885461,-0.508076,239.859595,3.668294,253.399420,1.555071
Bus108,251.882966,-0.507944,239.771997,3.668324,253.415550,1.554959
Bus109,252.035126,-0.514331,244.237747,3.666476,252.868772,1.560563
Bus110,251.885448,-0.508077,239.859662,3.668294,253.398648,1.555071
Bus111,251.847519,-0.506084,238.522825,3.668781,253.628865,1.553355
Bus112,252.035126,-0.514331,244.237747,3.666476,252.868772,1.560563
Bus113,251.885429,-0.508079,239.859765,3.668295,253.397473,1.555070
Bus114,251.844016,-0.505897,238.397688,3.668827,253.650271,1.553194
Bus115,252.035126,-0.514331,244.237747,3.666476,252.868772,1.560563
Bus116,251.885405,-0.508082,239.859898,3.668297,253.395961,1.555069
Bus117,251.844020,-0.505898,238.397690,3.668827,253.650053,1.553194
Bus118,251.835075,-0.505346,238.009221,3.668866,253.719449,1.552682
Bus119,252.035126,-0.514331,244.237747,3.666476,252.868772,1.560563
Bus120,251.885387,-0.508083,239.859992,3.668298,253.394876,1.555068
Bus121,251.844020,-0.505898,238.397690,3.668827,253.650053,1.553194
Bus122,251.844021,-0.505898,238.397691,3.668827,253.649947,1.553194
Bus123,251.819143,-0.504353,237.308671,3.668936,253.844371,1.551760
Bus124,252.035126,-0.514331,244.237747,3.666476,252.868772,1.560563
Bus125,251.885362,-0.508086,239.860127,3.668299,253.393343,1.555068
Bus126,251.844020,-0.505898,238.397690,3.668827,253.650053,1.553194
Bus127,251.844028,-0.505899,238.397695,3.668828,253.649450,1.553193
Bus128,251.812060,-0.503906,236.993634,3.668968,253.900619,1.551345
Bus129,252.035126,-0.514331,244.237747,3.666476,252.868772,1.560563
Bus130,251.885335,-0.508088,239.860272,3.668300,253.391684,1.555067
Bus131,251.844020,-0.505898,238.397690,3.668827,253.650053,1.553194
Bus132,251.843103,-0.505898,238.397698,3.668828,253.649460,1.553193
Bus133,251.844323,-0.505900,238.397676,3.668829,253.647957,1.553192
Bus134,251.809962,-0.503773,236.899902,3.668978,253.917362,1.551222
Bus135,252.035126,-0.514331,244.237747,3.666476,252.868772,1.560563
Bus136,251.885310,-0.508091,239.860408,3.668302,253.390119,1.555066
Bus137,251.844020,-0.505898,238.397690,3.668827,253.650053,1.553194
Bus138,251.843023,-0.505898,238.397698,3.668828,253.649461,1.553193
Bus139,251.844542,-0.505902,238.397662,3.668831,253.646847,1.553191
Bus140,251.807599,-0.503623,236.794097,3.668989,253.936267,1.551083
Bus141,252.035126,-0.514331,244.237747,3.666476,252.868772,1.560563
Bus142,251.885268,-0.508095,239.860633,3.668304,253.387547,1.555064
Bus143,251.844020,-0.505898,238.397690,3.668827,253.650053,1.553194
Bus144,251.842945,-0.505897,238.397698,3.668828,253.649462,1.553193
Bus145,251.844689,-0.505903,238.397652,3.668832,253.646103,1.553190
Bus146,251.805382,-0.503482,236.694590,3.668999,253.954052,1.550952
Bus147,252.035126,-0.514331,244.237747,3.666476,252.868772,1.560563
Bus148,251.885069,-0.508114,239.861703,3.668315,253.375316,1.555057
Bus149,251.844020,-0.505898,238.397690,3.668827,253.650053,1.553194
Bus150,251.842882,-0.505897,238.397698,3.668828,253.649462,1.553193
Bus151,251.844757,-0.505904,238.397895,3.668833,253.645332,1.553190
Bus152,251.844714,-0.505903,238.395362,3.668834,253.646110,1.553190
Bus153,251.802802,-0.503317,236.578483,3.669010,253.974808,1.550799
Bus154,252.035126,-0.514331,244.237747,3.666476,252.868772,1.560563
Bus155,251.885026,-0.508118,239.861936,3.668317,253.372652,1.555056
Bus156,251.844020,-0.505898,238.397690,3.668827,253.650053,1.553194
Bus157,251.842787,-0.505897,238.397699,3.668828,253.649463,1.553193
Bus158,251.844937,-0.505908,238.398537,3.668835,253.643288,1.553189
Bus159,251.844716,-0.505903,238.395223,3.668834,253.646111,1.553190
Bus160,251.802061,-0.503270,236.545074,3.669014,253.980781,1.550755
Bus161,252.035126,-0.514331,244.237747,3.666476,252.868772,1.560563
Bus162,251.885162,-0.508117,239.849644,3.668330,253.372692,1.555055
Bus163,251.884590,-0.508135,239.863691,3.668326,253.362479,1.555051
Bus164,251.844020,-0.505898,238.397690,3.668827,253.650053,1.553194
Bus165,251.842673,-0.505897,238.397699,3.668828,253.649465,1.553193
Bus166,251.845000,-0.505909,238.398761,3.668836,253.642577,1.553189
Bus167,251.844717,-0.505903,238.395095,3.668834,253.646111,1.553190
Bus168,251.797861,-0.503000,236.355273,3.669033,254.014728,1.550506
Bus169,252.035126,-0.514331,244.237747,3.666476,252.868772,1.560563
Bus170,251.885187,-0.508117,239.847322,3.668332,253.372700,1.555055
Bus171,251.884011,-0.508157,239.866021,3.668339,253.348973,1.555046
Bus172,251.844020,-0.505898,238.397690,3.668827,253.650053,1.553194
Bus173,251.842587,-0.505897,238.397699,3.668828,253.649466,1.553193
Bus174,251.845000,-0.505909,238.398761,3.668836,253.642577,1.553189
Bus175,251.845014,-0.505909,238.398825,3.668836,253.636830,1.553195
Bus176,251.844718,-0.505903,238.395042,3.668834,253.646111,1.553190
Bus177,251.795496,-0.502848,236.248072,3.669044,254.033908,1.550365
Bus178,251.885240,-0.508117,239.842531,3.668337,253.372715,1.555055
Bus179,251.883692,-0.508156,239.865643,3.668338,253.349155,1.555045
Bus180,251.884092,-0.508159,239.866376,3.668340,253.317071,1.555077
Bus181,251.844020,-0.505898,238.397690,3.668827,253.650053,1.553194
Bus182,251.842487,-0.505897,238.397700,3.668828,253.649467,1.553193
Bus183,251.845000,-0.505909,238.398761,3.668836,253.642577,1.553189
Bus184,251.845016,-0.505909,238.398832,3.668836,253.636209,1.553195
Bus185,251.844719,-0.505903,238.394928,3.668834,253.646112,1.553190
Bus186,251.793745,-0.502735,236.168493,3.669052,254.048149,1.550260
Bus187,251.882438,-0.508155,239.864154,3.668334,253.349872,1.555045
Bus188,251.884430,-0.508166,239.867844,3.668345,253.185038,1.555205
Bus189,251.844020,-0.505898,238.397690,3.668827,253.650053,1.553194
Bus190,251.842393,-0.505897,238.397700,3.668828,253.649468,1.553193
Bus191,251.845000,-0.505909,238.398761,3.668836,253.642577,1.553189
Bus192,251.845000,-0.505909,238.398761,3.668836,253.642577,1.553189
Bus193,251.845017,-0.505909,238.398838,3.668836,253.635608,1.553196
Bus194,251.844722,-0.505903,238.394638,3.668835,253.646113,1.553190
Bus195,251.792173,-0.502634,236.096949,3.669059,254.060955,1.550166
Bus196,251.880199,-0.508153,239.861497,3.668327,253.351153,1.555044
Bus197,251.884485,-0.508167,239.868084,3.668346,253.163462,1.555227
Bus198,251.884436,-0.508166,239.867871,3.668345,253.182593,1.555208
Bus199,251.844020,-0.505898,238.397690,3.668827,253.650053,1.553194
Bus200,251.842292,-0.505897,238.397700,3.668828,253.649469,1.553193
Bus201,251.845000,-0.505909,238.398761,3.668836,253.642577,1.553189
Bus202,251.845000,-0.505909,238.398761,3.668836,253.642577,1.553189
Bus203,251.845018,-0.505909,238.398844,3.668836,253.635128,1.553197
Bus204,251.844724,-0.505903,238.394467,3.668835,253.646113,1.553190
Bus205,251.790224,-0.502508,236.008070,3.669068,254.076867,1.550049
Bus206,251.872336,-0.508145,239.861522,3.668327,253.351236,1.555044
Bus207,251.880439,-0.508152,239.860725,3.668327,253.351238,1.555043
Bus208,251.884624,-0.508171,239.868690,3.668348,253.108913,1.555280
Bus209,251.884437,-0.508166,239.867875,3.668345,253.182248,1.555208
Bus210,251.844020,-0.505898,238.397690,3.668827,253.650053,1.553194
Bus211,251.842138,-0.505897,238.397701,3.668828,253.649470,1.553193
Bus212,251.845000,-0.505909,238.398761,3.668836,253.642577,1.553189
Bus213,251.845019,-0.505909,238.398848,3.668836,253.634745,1.553197
Bus214,251.844725,-0.505903,238.394348,3.668835,253.646114,1.553190
Bus215,251.786639,-0.502275,235.844060,3.669085,254.106238,1.549834
Bus216,251.846599,-0.508120,239.861604,3.668325,253.351510,1.555045
Bus217,251.880874,-0.508150,239.859331,3.668327,253.351393,1.555040
Bus218,251.884438,-0.508166,239.867878,3.668345,253.181969,1.555208
Bus219,251.844020,-0.505898,238.397690,3.668827,253.650053,1.553194
Bus220,251.841716,-0.505896,238.397702,3.668828,253.649475,1.553194
Bus221,251.845000,-0.505909,238.398761,3.668836,253.642577,1.553189
Bus222,251.845021,-0.505909,238.398857,3.668836,253.633937,1.553198
Bus223,251.844728,-0.505903,238.394119,3.668835,253.646115,1.553190
Bus224,251.783523,-0.502072,235.701068,3.669100,254.131855,1.549646
Bus225,251.835505,-0.508109,239.861639,3.668325,253.351628,1.555046
Bus226,251.881029,-0.508150,239.858834,3.668327,253.351448,1.555039
Bus227,251.884438,-0.508166,239.867880,3.668345,253.181747,1.555209
Bus228,251.841680,-0.505896,238.397702,3.668828,253.649475,1.553194
Bus229,251.845000,-0.505909,238.398761,3.668836,253.642577,1.553189
Bus230,251.845023,-0.505909,238.398864,3.668836,253.633300,1.553198
Bus231,251.844729,-0.505903,238.394004,3.668835,253.646115,1.553190
Bus232,251.781410,-0.501934,235.603799,3.669110,254.149286,1.549518
Bus233,251.881330,-0.508148,239.831614,3.668355,253.351537,1.555038
Bus234,251.881029,-0.508150,239.858834,3.668327,253.351448,1.555039
Bus235,251.884439,-0.508166,239.867884,3.668345,253.181407,1.555209
Bus236,251.841663,-0.505896,238.397702,3.668828,253.649475,1.553194
Bus237,251.845000,-0.505909,238.398761,3.668836,253.642577,1.553189
Bus238,251.845024,-0.505909,238.398869,3.668836,253.632858,1.553199
Bus239,251.844730,-0.505903,238.393923,3.668835,253.646115,1.553190
Bus240,251.780025,-0.501843,235.539901,3.669116,254.160738,1.549434
Bus241,251.881374,-0.508148,239.827662,3.668359,253.351550,1.555038
Bus242,251.884440,-0.508166,239.867888,3.668345,253.181008,1.555209
Bus243,251.841646,-0.505896,238.397702,3.668828,253.649476,1.553194
Bus244,251.845000,-0.505909,238.398761,3.668836,253.642577,1.553189
Bus245,251.845025,-0.505909,238.398874,3.668836,253.632417,1.553199
Bus246,251.844740,-0.505903,238.392995,3.668836,253.646118,1.553190
Bus247,251.777050,-0.501648,235.402383,3.669130,254.185393,1.549254
Bus248,251.881388,-0.508148,239.826393,3.668360,253.351554,1.555038
Bus249,251.881494,-0.508148,239.816797,3.668370,253.351585,1.555037
Bus250,251.884442,-0.508166,239.867895,3.668345,253.180396,1.555210
Bus251,251.841629,-0.505896,238.397702,3.668828,253.649476,1.553194
Bus252,251.845000,-0.505909,238.398761,3.668836,253.642577,1.553189
Bus253,251.845027,-0.505909,238.398881,3.668836,253.631772,1.553200
Bus254,251.844743,-0.505903,238.392721,3.668837,253.646119,1.553190
Bus255,251.773692,-0.501645,235.402394,3.669130,254.185428,1.549254
Bus256,251.775363,-0.501519,235.311307,3.669140,254.201630,1.549134
Bus257,251.884447,-0.508167,239.867920,3.668345,253.178157,1.555212
Bus258,251.841610,-0.505896,238.397702,3.668828,253.649476,1.553194
Bus259,251.845000,-0.505909,238.398761,3.668836,253.642577,1.553189
Bus260,251.845033,-0.505910,238.398908,3.668836,253.629347,1.553202
Bus261,251.844744,-0.505903,238.392660,3.668837,253.646119,1.553190
Bus262,251.773228,-0.501645,235.402395,3.669130,254.185433,1.549254
Bus263,251.769077,-0.501036,234.969787,3.669177,254.262551,1.548685
Bus264,251.884475,-0.508167,239.868041,3.668346,253.167258,1.555223
Bus265,251.841571,-0.505896,238.397703,3.668828,253.649476,1.553194
Bus266,251.845000,-0.505909,238.398761,3.668836,253.642577,1.553189
Bus267,251.845034,-0.505910,238.398914,3.668836,253.628780,1.553203
Bus268,251.844753,-0.505903,238.391897,3.668838,253.646122,1.553190
Bus269,251.844744,-0.505903,238.392633,3.668837,253.646119,1.553190
Bus270,251.773014,-0.501644,235.402396,3.669130,254.185435,1.549254
Bus271,251.769088,-0.501036,234.969840,3.669178,254.257869,1.548689
Bus272,251.766938,-0.500872,234.854888,3.669189,254.283550,1.548534
Bus273,251.841530,-0.505896,238.397703,3.668828,253.649477,1.553194
Bus274,251.845000,-0.505909,238.398761,3.668836,253.642577,1.553189
Bus275,251.845035,-0.505910,238.398917,3.668836,253.628521,1.553203
Bus276,251.844761,-0.505903,238.391141,3.668838,253.646124,1.553190
Bus277,251.844745,-0.505903,238.392602,3.668837,253.646120,1.553190
Bus278,251.772761,-0.501644,235.402397,3.669130,254.185438,1.549254
Bus279,251.769089,-0.501036,234.969844,3.669178,254.257529,1.548690
Bus280,251.759241,-0.500280,234.438378,3.669232,254.359719,1.547986
Bus281,251.841375,-0.505896,238.397703,3.668828,253.649478,1.553194
Bus282,251.845000,-0.505909,238.398761,3.668836,253.642577,1.553189
Bus283,251.845035,-0.505910,238.398919,3.668836,253.628351,1.553203
Bus284,251.844745,-0.505903,238.392573,3.668837,253.646120,1.553190
Bus285,251.772370,-0.501644,235.402398,3.669130,254.185442,1.549254
Bus286,251.769089,-0.501036,234.969847,3.669178,254.257249,1.548690
Bus287,251.703355,-0.499985,234.283432,3.669185,254.411278,1.547842
Bus288,251.774841,-0.500227,234.390265,3.669271,254.361033,1.547904
Bus289,251.840555,-0.505895,238.397706,3.668828,253.649487,1.553194
Bus290,251.845000,-0.505909,238.398761,3.668836,253.642577,1.553189
Bus291,251.845036,-0.505910,238.398922,3.668836,253.628128,1.553203
Bus292,251.845036,-0.505910,238.398921,3.668836,253.628230,1.553203
Bus293,251.844745,-0.505903,238.392545,3.668837,253.646120,1.553190
Bus294,251.772021,-0.501643,235.402399,3.669130,254.185446,1.549254
Bus295,251.769090,-0.501036,234.969851,3.669178,254.256850,1.548690
Bus296,251.677639,-0.499850,234.212114,3.669163,254.435012,1.547776
Bus297,251.840229,-0.500007,234.188629,3.669432,254.366560,1.547564
Bus298,251.845036,-0.505910,238.398923,3.668836,253.628025,1.553203
Bus299,251.845036,-0.505910,238.398922,3.668836,253.628145,1.553203
Bus300,251.844746,-0.505903,238.392514,3.668837,253.646120,1.553190
Bus301,251.771750,-0.501643,235.402400,3.669130,254.185449,1.549254
Bus302,251.769094,-0.501036,234.969871,3.669178,254.255061,1.548692
Bus303,251.509760,-0.498963,233.746220,3.669020,254.590082,1.547345
Bus304,251.854664,-0.499959,234.144121,3.669467,254.367784,1.547489
Bus305,251.845037,-0.505910,238.398925,3.668836,253.627852,1.553204
Bus306,251.845036,-0.505910,238.398923,3.668836,253.628046,1.553203
Bus307,251.844748,-0.505903,238.392334,3.668837,253.646120,1.553190
Bus308,251.771413,-0.501643,235.402401,3.669130,254.185452,1.549254
Bus309,251.769095,-0.501036,234.969875,3.669178,254.254716,1.548692
Bus310,251.497229,-0.498897,233.711422,3.669010,254.601667,1.547313
Bus311,251.859461,-0.499943,234.129332,3.669479,254.368191,1.547464
Bus312,251.845037,-0.505910,238.398929,3.668836,253.627519,1.553204
Bus313,251.845037,-0.505910,238.398925,3.668836,253.627857,1.553204
Bus314,251.844756,-0.505903,238.391576,3.668838,253.646123,1.553190
Bus315,251.771064,-0.501642,235.402402,3.669130,254.185456,1.549254
Bus316,251.769096,-0.501036,234.969878,3.669178,254.254461,1.548693
Bus317,251.457955,-0.498859,233.711552,3.669007,254.602077,1.547314
Bus318,251.584125,-0.497967,233.039886,3.669407,254.713992,1.546325
Bus319,251.861964,-0.499934,234.121613,3.669485,254.368403,1.547451
Bus320,251.845040,-0.505910,238.398939,3.668837,253.626539,1.553205
Bus321,251.845038,-0.505910,238.398933,3.668836,253.627130,1.553204
Bus322,251.770653,-0.501642,235.402404,3.669130,254.185460,1.549254
Bus323,251.769097,-0.501036,234.969881,3.669178,254.254167,1.548693
Bus324,251.255691,-0.498660,233.712222,3.668995,254.604190,1.547322
Bus325,251.625903,-0.497521,232.717629,3.669599,254.767986,1.545851
Bus326,251.864108,-0.499927,234.115006,3.669490,254.368585,1.547439
Bus327,251.845045,-0.505910,238.398960,3.668837,253.624652,1.553207
Bus328,251.770419,-0.501642,235.402405,3.669130,254.185463,1.549254
Bus329,251.769097,-0.501036,234.969885,3.669178,254.253876,1.548693
Bus330,251.185079,-0.498591,233.712456,3.668991,254.604927,1.547325
Bus331,251.625911,-0.497521,232.717666,3.669599,254.764771,1.545855
Bus332,251.706418,-0.496659,232.096132,3.669967,254.873886,1.544938
Bus333,251.866545,-0.499919,234.107491,3.669496,254.368792,1.547427
Bus334,251.769359,-0.501641,235.402408,3.669130,254.185474,1.549254
Bus335,251.769103,-0.501036,234.969913,3.669178,254.251315,1.548696
Bus336,251.031401,-0.498440,233.712965,3.668981,254.606532,1.547332
Bus337,251.625914,-0.497521,232.717680,3.669599,254.763498,1.545856
Bus338,251.710524,-0.496645,231.727564,3.670359,254.875158,1.544917
Bus339,251.704997,-0.496558,232.030744,3.669988,254.887812,1.544853
Bus340,251.868465,-0.499913,234.101571,3.669501,254.368955,1.547417
Bus341,251.768947,-0.501640,235.402409,3.669130,254.185478,1.549254
Bus342,251.769116,-0.501037,234.969972,3.669178,254.246081,1.548701
Bus343,250.905710,-0.498316,233.713381,3.668974,254.607845,1.547337
Bus344,251.031270,-0.498440,233.712965,3.668981,254.606534,1.547332
Bus345,251.712588,-0.496638,231.542279,3.670556,254.875798,1.544907
Bus346,251.703783,-0.496472,231.974726,3.670006,254.899744,1.544781
Bus347,251.870075,-0.499907,234.096607,3.669505,254.369092,1.547408
Bus348,251.768804,-0.501640,235.402410,3.669130,254.185479,1.549254
Bus349,250.717646,-0.498131,233.714004,3.668962,254.609810,1.547344
Bus350,251.031252,-0.498440,233.712965,3.668981,254.606534,1.547332
Bus351,251.712781,-0.496637,231.525036,3.670574,254.875858,1.544906
Bus352,251.702930,-0.496412,231.935323,3.670019,254.908137,1.544730
Bus353,251.871528,-0.499902,234.092128,3.669509,254.369215,1.547401
Bus354,251.768696,-0.501640,235.402410,3.669130,254.185481,1.549254
Bus355,251.031232,-0.498440,233.712965,3.668981,254.606534,1.547332
Bus356,251.712860,-0.496637,231.517916,3.670582,254.875882,1.544905
Bus357,251.701853,-0.496336,231.885536,3.670035,254.918744,1.544665
Bus358,251.872730,-0.499898,234.088421,3.669512,254.369317,1.547394
Bus359,251.768617,-0.501640,235.402410,3.669130,254.185481,1.549254
Bus360,251.031215,-0.498440,233.712965,3.668981,254.606534,1.547332
Bus361,251.712916,-0.496637,231.512891,3.670587,254.875900,1.544905
Bus362,251.701179,-0.496288,231.854340,3.670045,254.925391,1.544625
Bus363,251.874125,-0.499894,234.084121,3.669515,254.369436,1.547387
Bus364,251.768577,-0.501640,235.402411,3.669130,254.185482,1.549254
Bus365,251.031197,-0.498440,233.712965,3.668981,254.606534,1.547332
Bus366,251.712973,-0.496636,231.507752,3.670593,254.875917,1.544905
Bus367,251.700145,-0.496214,231.806435,3.670060,254.935598,1.544563
Bus368,251.875658,-0.499888,234.079395,3.669519,254.369566,1.547379
Bus369,251.768518,-0.501640,235.402411,3.669130,254.185483,1.549254
Bus370,251.031170,-0.498440,233.712965,3.668981,254.606535,1.547332
Bus371,251.713041,-0.496636,231.501688,3.670599,254.875938,1.544905
Bus372,251.699116,-0.496141,231.758680,3.670076,254.945775,1.544501
Bus373,251.884015,-0.499860,234.053630,3.669539,254.370277,1.547336
Bus374,251.768419,-0.501640,235.402411,3.669130,254.185484,1.549254
Bus375,251.031138,-0.498440,233.712966,3.668981,254.606535,1.547332
Bus376,251.713126,-0.496636,231.494039,3.670607,254.875965,1.544904
Bus377,251.697962,-0.496059,231.705097,3.670093,254.957194,1.544432
Bus378,251.946933,-0.499647,233.859175,3.669694,254.376516,1.547007
Bus379,251.884017,-0.499860,234.053638,3.669540,254.369520,1.547336
Bus380,251.767979,-0.501639,235.402412,3.669130,254.185488,1.549254
Bus381,251.030941,-0.498440,233.712966,3.668981,254.606537,1.547332
Bus382,251.713202,-0.496636,231.487188,3.670615,254.875988,1.544904
