# Output\output_current_1440.csv run at 2000-01-02 00:00:00 WET on 907 links
link_name,currA_mag,currA_angle,currB_mag,currB_angle,currC_mag,currC_angle
LINE36,9.925073,-0.841136,15.176963,3.347787,11.579055,1.252475
LINE37,0.000000,-1.108829,0.000000,3.241016,0.000000,1.576725
LINE38,1.449350,-0.841478,0.000000,2.406253,0.000000,1.476521
LINE39,0.000000,2.428359,0.234091,3.347239,0.000000,1.678967
LINE40,0.000000,0.542004,0.238271,3.347239,0.000000,-1.543204
LINE41,9.925073,-0.841136,15.176963,3.347787,11.579055,1.252475
LINE42,0.000000,0.872441,0.000000,0.326630,0.000000,-1.098807
LINE43,0.000000,-1.377059,0.000000,3.179080,0.000000,1.579381
LINE44,1.449350,-0.841478,0.000000,-0.420674,0.000000,1.488193
LINE45,0.000000,2.582041,0.234091,3.347239,0.000000,1.681014
LINE46,0.000000,2.729776,0.238271,3.347239,0.000000,-1.507471
LINE47,9.925073,-0.841136,15.176963,3.347787,11.579055,1.252475
LINE48,0.000000,0.810950,0.000000,0.043860,0.000000,4.652695
LINE49,0.000000,-1.177504,0.000000,3.116661,0.000000,1.588157
LINE50,1.449350,-0.841478,0.000000,-0.045732,0.000000,4.660945
LINE51,0.000000,2.744653,0.234091,3.347239,0.000000,1.646211
LINE52,9.925073,-0.841136,15.176963,3.347787,11.579055,1.252475
LINE53,0.000000,0.310206,0.000000,-0.607126,0.000000,-1.063380
LINE54,0.000000,0.863123,0.000000,-0.515214,0.000000,-1.288478
LINE55,0.000000,-1.163320,0.000000,3.158303,0.000000,1.587052
LINE56,1.449350,-0.841478,0.000000,-1.083019,0.000000,-1.523338
LINE57,0.000000,2.799480,0.234091,3.347239,0.000000,1.617553
LINE58,9.925073,-0.841136,15.176963,3.347787,11.579055,1.252475
LINE59,0.000000,0.033452,0.000000,2.754060,0.000000,-1.143179
LINE60,0.000000,0.805262,0.000000,-0.692366,0.000000,0.047185
LINE61,0.000000,-1.377059,0.000000,3.166619,0.000000,1.603905
LINE62,1.449350,-0.841478,0.000000,-1.080553,0.000000,1.579972
LINE63,0.000000,1.505973,0.234091,3.347239,0.000000,1.582918
LINE64,7.760594,-0.841097,15.176963,3.347787,11.579055,1.252475
LINE65,2.164479,-0.841279,0.000000,-0.435865,0.000000,-1.542978
LINE66,0.000000,1.703961,0.000000,0.352144,0.000000,-1.071364
LINE67,0.000000,0.941599,0.000000,-0.933141,0.000000,-0.440979
LINE68,0.000000,-1.415875,0.000000,3.216329,0.000000,1.650945
LINE69,1.449350,-0.841478,0.000000,3.216915,0.000000,1.517977
LINE70,0.000000,0.135013,0.234091,3.347239,0.000000,1.507320
LINE71,7.760594,-0.841097,15.176963,3.347787,11.579055,1.252475
LINE72,0.204742,-0.841286,0.000000,-0.448561,0.000000,1.494340
LINE73,1.959737,-0.841278,0.000000,-0.235220,0.000000,-1.477876
LINE74,0.000000,-0.351557,0.000000,-1.408269,0.000000,-0.818870
LINE75,0.000000,0.987085,0.000000,-0.365374,0.000000,-1.276088
LINE76,0.000000,-1.058444,0.000000,3.214388,0.000000,1.651717
LINE77,0.000000,-0.381067,0.234091,3.347239,0.000000,1.607424
LINE78,7.760594,-0.841097,15.176963,3.347787,11.579055,1.252475
LINE79,0.000000,4.478892,0.000000,4.416180,0.000000,-1.392628
LINE80,0.000000,0.982396,0.000000,-0.522903,0.000000,-1.377553
LINE81,0.000000,-1.125752,0.000000,3.219241,0.000000,1.656575
LINE82,0.000000,3.447304,0.234091,3.347239,0.000000,-1.430352
LINE83,7.760594,-0.841097,15.176963,3.347787,11.579055,1.252475
LINE84,0.000000,4.205754,0.000000,-0.827530,0.000000,4.628064
LINE85,0.000000,0.998661,0.000000,-0.548352,0.000000,-1.360064
LINE86,0.000000,-1.044073,0.000000,3.218579,0.000000,1.698000
LINE87,7.760594,-0.841097,15.176963,3.347787,11.579055,1.252475
LINE88,0.000000,-1.466527,0.000000,1.298321,0.000000,4.453090
LINE89,0.000000,0.989536,0.000000,-0.573875,0.000000,-1.458371
LINE90,0.000000,-1.132081,0.000000,3.216329,0.000000,1.625287
LINE91,7.760594,-0.841097,15.176963,3.347787,11.579055,1.252475
LINE92,0.000000,1.094434,0.000000,-0.576822,0.000000,-1.504202
LINE93,0.000000,4.687457,0.000000,3.580308,0.000000,1.584420
LINE94,7.760594,-0.841097,15.176963,3.347787,11.579055,1.252475
LINE95,0.000000,1.299871,0.000000,-0.268050,0.000000,-1.393250
LINE96,0.000000,1.545864,0.000000,-0.024932,0.000000,-0.024932
LINE97,7.760594,-0.841097,15.176963,3.347787,11.579055,1.252475
LINE98,0.000000,0.965755,0.000000,-0.705123,0.000000,4.485886
LINE99,0.000000,0.000000,0.000000,-0.024932,0.000000,3.116661
LINE100,7.760594,-0.841097,15.176963,3.347787,11.579055,1.252475
LINE101,0.000000,0.468259,0.000000,-1.446603,0.000000,-1.425937
LINE102,0.000000,0.000000,0.000000,0.000000,0.000000,3.116661
LINE103,0.217277,-0.841246,1.284828,3.347567,0.443215,1.252520
LINE104,7.543317,-0.841092,13.892135,3.347807,11.135841,1.252473
LINE105,0.000000,0.411147,0.000000,-1.352744,0.000000,-1.183790
LINE106,0.217277,-0.841246,1.284828,3.347567,0.443215,1.252520
LINE107,7.543317,-0.841092,13.892135,3.347807,11.135841,1.252473
LINE108,0.000000,0.382600,0.000000,-1.036734,0.000000,4.624692
LINE109,0.217277,-0.841246,1.284828,3.347567,0.443215,1.252520
LINE110,7.543317,-0.841092,13.892135,3.347807,11.135841,1.252473
LINE111,0.000000,0.403050,0.000000,-1.175750,0.000000,4.550279
LINE112,0.217277,-0.841246,1.284828,3.347567,0.443215,1.252520
LINE113,7.543317,-0.841092,13.892135,3.347807,11.135841,1.252473
LINE114,0.000000,0.406374,0.000000,-1.176060,0.000000,4.557644
LINE115,0.217277,-0.841246,1.284828,3.347567,0.443215,1.252520
LINE116,0.213108,-0.841221,4.551936,3.347737,2.752350,1.252491
LINE117,7.330209,-0.841089,9.340199,3.347841,8.383491,1.252467
LINE118,0.000000,0.397019,0.000000,-1.193680,0.000000,4.570866
LINE119,0.217277,-0.841246,1.284828,3.347567,0.443215,1.252520
LINE120,0.000000,0.837238,0.000000,0.318092,0.000000,4.677204
LINE121,0.213108,-0.841221,4.551936,3.347737,2.752350,1.252491
LINE122,7.330209,-0.841089,9.340199,3.347841,8.383491,1.252467
LINE123,0.000000,0.390902,0.000000,-1.403746,0.000000,4.534481
LINE124,0.217277,-0.841246,1.284828,3.347567,0.443215,1.252520
LINE125,0.000000,0.957862,0.000000,0.296819,0.000000,4.691363
LINE126,0.213108,-0.841221,4.551936,3.347737,2.752350,1.252491
LINE127,7.330209,-0.841089,9.340199,3.347841,8.383491,1.252467
LINE128,0.000000,0.420246,0.000000,4.625240,0.000000,4.386845
LINE129,0.217277,-0.841246,1.284828,3.347567,0.443215,1.252520
LINE130,0.000000,1.545864,0.000000,0.140217,0.000000,4.696002
LINE131,0.213108,-0.841221,0.000000,2.485721,0.000000,4.702733
LINE132,0.000000,-0.455691,4.551936,3.347737,2.752350,1.252491
LINE133,7.330209,-0.841089,9.340199,3.347841,8.383491,1.252467
LINE134,0.000000,0.440302,0.000000,-1.455780,0.000000,4.512650
LINE135,0.217277,-0.841246,1.284828,3.347567,0.443215,1.252520
LINE136,0.000000,1.082217,0.000000,0.296819,0.000000,4.697222
LINE137,0.213108,-0.841221,0.000000,2.430273,0.000000,4.712295
LINE138,0.000000,-0.456730,4.551936,3.347737,2.752350,1.252491
LINE139,7.330209,-0.841089,9.340199,3.347841,8.383491,1.252467
LINE140,0.000000,0.421759,0.000000,-1.418631,0.000000,4.422881
LINE141,0.217277,-0.841246,1.284828,3.347567,0.443215,1.252520
LINE142,0.000000,1.545864,0.000000,0.296819,0.000000,4.698199
LINE143,0.213108,-0.841221,0.000000,2.524634,0.000000,-1.570658
LINE144,0.000000,-0.461462,4.551936,3.347737,2.752350,1.252491
LINE145,7.330209,-0.841089,9.340199,3.347841,8.383491,1.252467
LINE146,0.000000,0.454233,0.000000,-1.253720,0.000000,4.706135
LINE147,0.217277,-0.841246,1.284828,3.347567,0.443215,1.252520
LINE148,0.000000,1.224114,0.000000,0.099423,0.000000,4.705522
LINE149,0.213108,-0.841221,0.000000,1.436768,0.000000,-1.567221
LINE150,0.000000,-0.599192,0.000000,2.050872,2.752350,1.252491
LINE151,0.000000,1.512089,4.551936,3.347737,0.000000,1.807614
LINE152,7.330209,-0.841089,9.340199,3.347841,8.383491,1.252467
LINE153,0.000000,0.751189,0.000000,-1.245811,0.000000,2.988345
LINE154,0.217277,-0.841246,1.284828,3.347567,0.443215,1.252520
LINE155,0.000000,1.545864,0.000000,0.438716,0.000000,4.699786
LINE156,0.213108,-0.841221,0.000000,1.669014,0.000000,-1.564256
LINE157,0.000000,-0.601991,0.000000,2.048197,2.752350,1.252491
LINE158,0.000000,1.686796,4.551936,3.347737,0.000000,1.879315
LINE159,7.330209,-0.841089,9.340199,3.347841,8.383491,1.252467
LINE160,0.000000,1.060248,0.000000,-0.570347,0.000000,2.007995
LINE161,0.000000,0.958966,0.878883,3.347571,0.000000,4.631146
LINE162,0.217277,-0.841246,0.405946,3.347559,0.443215,1.252520
LINE163,0.000000,2.009512,0.000000,0.220047,0.000000,4.700803
LINE164,0.213108,-0.841221,0.000000,1.444405,0.000000,4.709739
LINE165,0.000000,-0.586740,0.000000,2.049248,2.752350,1.252491
LINE166,0.000000,1.270335,4.551936,3.347737,0.000000,2.076397
LINE167,7.330209,-0.841089,9.340199,3.347841,8.383491,1.252467
LINE168,0.000000,0.261747,0.000000,0.261747,0.000000,1.968670
LINE169,0.000000,1.692423,0.878883,3.347571,0.000000,4.652777
LINE170,0.217277,-0.841246,0.405946,3.347559,0.443215,1.252520
LINE171,0.000000,1.545864,0.000000,0.618569,0.000000,4.701407
LINE172,0.213108,-0.841221,0.000000,1.513094,0.000000,-1.560144
LINE173,0.000000,-0.654141,0.000000,2.114643,0.000000,2.375112
LINE174,0.000000,-0.530605,0.000000,-0.071008,2.752350,1.252491
LINE175,0.000000,1.438392,4.551936,3.347737,0.000000,1.801261
LINE176,7.330209,-0.841089,9.340199,3.347841,8.383491,1.252467
LINE177,0.000000,-0.063229,0.878883,3.347571,0.000000,3.039957
LINE178,0.217277,-0.841246,0.405946,3.347559,0.000000,2.925398
LINE179,0.000000,3.715483,0.000000,-0.307371,0.443215,1.252520
LINE180,0.000000,2.653013,0.000000,-0.024932,0.000000,4.692340
LINE181,0.213108,-0.841221,0.000000,1.210953,0.000000,-1.559095
LINE182,0.000000,-0.738048,0.000000,2.059224,0.000000,2.388088
LINE183,0.000000,-0.453299,0.000000,-0.023006,2.752350,1.252491
LINE184,0.000000,1.804189,4.551936,3.347737,0.000000,1.657229
LINE185,7.330209,-0.841089,9.340199,3.347841,8.383491,1.252467
LINE186,0.217277,-0.841246,0.405946,3.347559,0.000000,2.977785
LINE187,0.000000,3.718646,0.000000,-0.300926,0.443215,1.252520
LINE188,0.000000,2.653013,0.000000,1.545864,0.000000,4.692665
LINE189,0.213108,-0.841221,0.000000,1.439478,0.000000,-1.568377
LINE190,0.000000,3.014441,0.000000,-0.100856,0.000000,2.248530
LINE191,0.000000,-0.543220,0.000000,1.972485,0.000000,2.425929
LINE192,0.000000,-0.408751,0.000000,-0.088290,2.752350,1.252491
LINE193,0.000000,1.626332,4.551936,3.347737,0.000000,1.632344
LINE194,7.330209,-0.841089,9.340199,3.347841,8.383491,1.252467
LINE195,0.217277,-0.841246,0.405946,3.347559,0.000000,2.955175
LINE196,0.000000,2.017214,0.000000,0.156935,0.221607,1.252520
LINE197,0.000000,3.781070,0.000000,-0.311069,0.221607,1.252520
LINE198,0.000000,2.133867,0.000000,0.438716,0.000000,4.664024
LINE199,0.213108,-0.841221,0.000000,1.349734,0.000000,-1.567255
LINE200,0.000000,1.212976,0.000000,3.735574,0.000000,-0.589534
LINE201,0.000000,-0.797532,0.000000,1.748938,0.000000,2.649975
LINE202,0.000000,-0.504272,0.000000,-0.068438,2.752350,1.252491
LINE203,0.000000,1.509177,4.551936,3.347737,0.000000,1.604787
LINE204,7.330209,-0.841089,9.340199,3.347841,8.383491,1.252467
LINE205,0.217277,-0.841246,0.000000,-0.006546,0.000000,2.405328
LINE206,0.000000,4.074248,0.405946,3.347559,0.000000,2.859651
LINE207,0.000000,3.511146,0.000000,-0.340662,0.221607,1.252520
LINE208,0.000000,3.533710,0.000000,-0.265269,0.221607,1.252520
LINE209,0.000000,2.653013,0.000000,1.545864,0.000000,3.116661
LINE210,0.213108,-0.841221,0.000000,1.275954,0.000000,-1.558583
LINE211,0.000000,-0.116955,0.000000,1.749613,0.000000,2.906261
LINE212,0.000000,-0.300429,0.000000,0.012254,2.752350,1.252491
LINE213,0.000000,2.144180,4.551936,3.347737,0.000000,1.603971
LINE214,7.330209,-0.841089,9.340199,3.347841,8.383491,1.252467
LINE215,0.217277,-0.841246,0.000000,1.120511,0.000000,1.781479
LINE216,0.000000,4.464005,0.405946,3.347559,0.000000,2.677459
LINE217,0.000000,-1.484932,0.000000,-0.524592,0.221607,1.252520
LINE218,0.000000,0.000000,0.000000,0.000000,0.000000,-0.024932
LINE219,0.213108,-0.841221,0.000000,1.137929,0.000000,-1.561321
LINE220,0.000000,1.004710,0.000000,1.613800,0.000000,2.608936
LINE221,0.000000,-0.415491,0.000000,0.033102,2.752350,1.252491
LINE222,0.000000,2.331834,4.551936,3.347737,0.000000,1.621585
LINE223,7.330209,-0.841089,9.340199,3.347841,8.383491,1.252467
LINE224,0.217277,-0.841246,0.000000,-0.417471,0.000000,4.540406
LINE225,0.000000,-1.287815,0.405946,3.347559,0.000000,2.997013
LINE226,0.000000,-1.468014,0.000000,-1.511505,0.221607,1.252520
LINE227,0.213108,-0.841221,0.000000,0.575920,0.000000,4.705223
LINE228,0.000000,0.934395,0.000000,1.598470,0.000000,2.638135
LINE229,0.000000,-0.422971,0.000000,0.009014,2.752350,1.252491
LINE230,0.000000,2.160009,4.551936,3.347737,0.000000,1.583647
LINE231,7.330209,-0.841089,9.340199,3.347841,8.383491,1.252467
LINE232,0.000000,4.250683,0.405946,3.347559,0.000000,4.616810
LINE233,0.000000,0.684846,0.000000,-0.751026,0.000000,2.907328
LINE234,0.000000,-0.996186,0.000000,4.257155,0.221607,1.252520
LINE235,0.213108,-0.841221,0.000000,3.034177,0.000000,4.693011
LINE236,0.000000,1.004760,0.000000,2.111438,0.000000,2.541460
LINE237,0.000000,-0.410659,0.000000,-0.067938,2.752350,1.252491
LINE238,0.000000,2.462998,4.551936,3.347737,0.000000,1.536816
LINE239,7.330209,-0.841089,9.340199,3.347841,8.383491,1.252467
LINE240,0.000000,4.559454,0.405946,3.347559,0.000000,4.602908
LINE241,0.000000,-1.037160,0.000000,-0.718412,0.221607,1.252520
LINE242,0.213108,-0.841221,0.000000,3.082468,0.000000,1.542951
LINE243,0.000000,0.453819,0.000000,2.446466,0.000000,2.579196
LINE244,0.000000,-0.424118,0.000000,-0.038067,2.752350,1.252491
LINE245,0.000000,2.413212,4.551936,3.347737,0.000000,1.508407
LINE246,7.330209,-0.841089,9.340199,3.347841,8.383491,1.252467
LINE247,0.000000,2.829677,0.200880,3.347559,0.000000,1.485157
LINE248,0.000000,2.666920,0.205065,3.347559,0.000000,-1.403056
LINE249,0.000000,3.015606,0.000000,0.064540,0.221607,1.252520
LINE250,0.213108,-0.841221,0.000000,0.928033,0.000000,2.340385
LINE251,0.000000,0.525036,0.000000,2.440638,0.000000,1.874605
LINE252,0.000000,-0.519333,0.000000,0.142004,2.752350,1.252491
LINE253,0.000000,2.563811,4.551936,3.347737,0.000000,1.516176
LINE254,0.647824,-0.841193,0.000000,2.125876,0.000000,4.688244
LINE255,6.682385,-0.841079,9.340199,3.347841,8.383491,1.252467
LINE256,0.000000,0.567075,0.000000,2.737946,0.221607,1.252520
LINE257,0.213108,-0.841221,0.000000,2.653705,0.000000,1.608840
LINE258,0.000000,0.787682,0.000000,2.764669,0.000000,2.096156
LINE259,0.000000,-0.394467,0.000000,0.135565,2.752350,1.252491
LINE260,0.000000,2.215384,4.551936,3.347737,0.000000,1.504783
LINE261,0.647824,-0.841193,0.000000,2.130365,0.000000,4.683725
LINE262,6.682385,-0.841079,9.340199,3.347841,8.383491,1.252467
LINE263,0.000000,1.594229,0.000000,-0.077565,0.221607,1.252520
LINE264,0.213108,-0.841221,0.000000,0.956367,0.000000,1.550236
LINE265,0.000000,0.629672,0.000000,2.813500,0.000000,3.842993
LINE266,0.000000,-0.332581,0.000000,0.140797,2.752350,1.252491
LINE267,0.000000,0.630205,4.363517,3.347738,0.000000,4.599747
LINE268,0.000000,0.222053,0.188419,3.347706,0.000000,1.518528
LINE269,0.647824,-0.841193,0.000000,2.144465,0.000000,4.612587
LINE270,0.000000,4.644231,0.000000,3.744848,0.209168,1.252455
LINE271,6.682385,-0.841079,9.340199,3.347841,8.174323,1.252468
LINE272,0.213108,-0.841221,0.000000,-0.305216,0.000000,1.658872
LINE273,0.000000,0.648456,0.000000,3.058733,0.000000,4.195686
LINE274,0.000000,-0.291526,0.000000,0.232590,2.752350,1.252491
LINE275,0.000000,3.030784,4.363517,3.347738,0.000000,1.613744
LINE276,0.000000,0.532877,0.188419,3.347706,0.000000,4.687691
LINE277,0.647824,-0.841193,0.000000,1.844124,0.000000,4.704275
LINE278,0.000000,-1.379099,0.000000,3.769914,0.209168,1.252455
LINE279,6.682385,-0.841079,9.340199,3.347841,8.174323,1.252468
LINE280,0.213108,-0.841221,0.000000,3.931016,0.000000,-1.343678
LINE281,0.000000,-0.940712,0.000000,3.899312,0.000000,3.859704
LINE282,0.000000,-1.425174,0.000000,0.112650,2.752350,1.252491
LINE283,0.000000,1.781254,0.188419,3.347706,0.000000,4.617034
LINE284,0.647824,-0.841193,0.000000,1.729330,0.000000,4.670553
LINE285,0.000000,-0.865884,0.000000,3.715366,0.209168,1.252455
LINE286,1.826822,-0.841043,4.651116,3.347823,1.179957,1.252367
LINE287,4.855564,-0.841092,4.689083,3.347859,6.994366,1.252485
LINE288,0.213108,-0.841221,0.000000,-0.356843,0.000000,-1.545209
LINE289,0.000000,3.295889,0.000000,3.922171,0.000000,3.284059
LINE290,0.000000,3.858675,0.000000,0.704445,0.225870,1.252484
LINE291,0.000000,-0.082710,0.000000,0.176277,2.526480,1.252492
LINE292,0.000000,1.238043,0.188419,3.347706,0.000000,4.706314
LINE293,0.647824,-0.841193,0.000000,1.752644,0.000000,4.706141
LINE294,0.000000,-0.680884,0.000000,3.753191,0.209168,1.252455
LINE295,1.826822,-0.841043,4.651116,3.347823,1.179957,1.252367
LINE296,4.855564,-0.841092,4.689083,3.347859,6.994366,1.252485
LINE297,0.000000,3.864844,0.000000,0.696785,0.225870,1.252484
LINE298,0.000000,-0.583847,0.000000,-0.079297,2.526480,1.252492
LINE299,0.000000,2.509107,0.188419,3.347706,0.000000,4.636587
LINE300,0.647824,-0.841193,0.000000,1.736675,0.000000,4.678357
LINE301,0.000000,-0.766149,0.000000,3.637912,0.209168,1.252455
LINE302,1.826822,-0.841043,4.651116,3.347823,1.179957,1.252367
LINE303,4.855564,-0.841092,4.689083,3.347859,6.994366,1.252485
LINE304,0.000000,3.388032,0.000000,0.950187,0.225870,1.252484
LINE305,0.000000,1.860119,0.000000,3.733201,2.526480,1.252492
LINE306,0.000000,3.252166,0.188419,3.347706,0.000000,1.298963
LINE307,0.647824,-0.841193,0.000000,1.784978,0.000000,1.735562
LINE308,0.000000,-0.996789,0.000000,3.627434,0.209168,1.252455
LINE309,1.826822,-0.841043,4.651116,3.347823,1.179957,1.252367
LINE310,4.855564,-0.841092,4.689083,3.347859,6.994366,1.252485
LINE311,0.000000,3.525815,0.000000,1.570685,0.225870,1.252484
LINE312,0.000000,1.398477,0.000000,0.833135,2.526480,1.252492
LINE313,0.000000,3.145604,0.188419,3.347706,0.000000,1.536177
LINE314,0.647824,-0.841193,0.000000,1.759962,0.000000,1.682601
LINE315,0.000000,-1.508117,0.000000,3.731766,0.209168,1.252455
LINE316,0.259136,-0.841159,0.000000,2.457550,0.000000,1.344319
LINE317,1.567686,-0.841024,4.651116,3.347823,1.179957,1.252367
LINE318,4.855564,-0.841092,4.689083,3.347859,6.994366,1.252485
LINE319,0.000000,3.092649,0.000000,-0.168276,0.225870,1.252484
LINE320,0.000000,2.889800,0.000000,0.396447,2.526480,1.252492
LINE321,0.647824,-0.841193,0.000000,1.462280,0.000000,4.696870
LINE322,0.000000,-1.532438,0.000000,0.433995,0.209168,1.252455
LINE323,0.259136,-0.841159,0.000000,2.400765,0.000000,1.377591
LINE324,1.567686,-0.841024,4.651116,3.347823,1.179957,1.252367
LINE325,4.855564,-0.841092,4.689083,3.347859,6.994366,1.252485
LINE326,0.000000,0.774008,0.000000,0.774008,2.526480,1.252492
LINE327,0.647824,-0.841193,0.000000,1.445071,0.000000,4.683093
LINE328,0.000000,3.987631,0.000000,-0.158255,0.209168,1.252455
LINE329,0.259136,-0.841159,0.000000,2.387196,0.000000,1.377977
LINE330,0.000000,-1.552726,0.000000,3.766955,0.225914,1.252369
LINE331,1.567686,-0.841024,4.651116,3.347823,0.954042,1.252366
LINE332,4.855564,-0.841092,4.689083,3.347859,6.994366,1.252485
LINE333,0.647824,-0.841193,0.000000,1.407684,0.000000,4.691383
LINE334,0.000000,0.337920,0.000000,-0.117684,0.209168,1.252455
LINE335,0.259136,-0.841159,0.000000,2.462053,0.000000,1.387370
LINE336,0.000000,2.184488,0.000000,-0.778265,0.225914,1.252369
LINE337,0.000000,0.210055,3.448505,3.347830,0.000000,1.474673
LINE338,1.567686,-0.841024,1.202610,3.347802,0.954042,1.252366
LINE339,4.855564,-0.841092,4.689083,3.347859,6.994366,1.252485
LINE340,0.647824,-0.841193,0.000000,1.520561,0.000000,4.693500
LINE341,0.000000,2.858657,0.000000,-0.833767,0.209168,1.252455
LINE342,0.142107,-0.841159,0.000000,0.708745,0.000000,1.334119
LINE343,0.117029,-0.841159,0.000000,2.312733,0.000000,1.397253
LINE344,0.000000,0.209121,3.448505,3.347830,0.000000,1.474259
LINE345,1.567686,-0.841024,1.202610,3.347802,0.954042,1.252366
LINE346,4.855564,-0.841092,4.689083,3.347859,6.994366,1.252485
LINE347,0.647824,-0.841193,0.000000,1.240534,0.000000,-1.447063
LINE348,0.142107,-0.841159,0.000000,0.228621,0.000000,1.304988
LINE349,0.117029,-0.841159,0.000000,1.385346,0.000000,1.400935
LINE350,0.000000,0.211165,3.448505,3.347830,0.000000,1.467805
LINE351,1.567686,-0.841024,1.202610,3.347802,0.954042,1.252366
LINE352,4.855564,-0.841092,4.689083,3.347859,6.994366,1.252485
LINE353,0.647824,-0.841193,0.000000,2.033564,0.000000,-1.553171
LINE354,0.117029,-0.841159,0.000000,-0.506940,0.000000,1.493504
LINE355,0.000000,0.258136,3.448505,3.347830,0.000000,1.337583
LINE356,1.567686,-0.841024,1.202610,3.347802,0.954042,1.252366
LINE357,4.855564,-0.841092,4.689083,3.347859,6.994366,1.252485
LINE358,0.647824,-0.841193,0.000000,2.262870,0.000000,-1.526080
LINE359,0.117029,-0.841159,0.000000,-0.988713,0.000000,-1.322717
LINE360,0.000000,0.529459,3.448505,3.347830,0.000000,1.443387
LINE361,1.567686,-0.841024,1.202610,3.347802,0.954042,1.252366
LINE362,4.855564,-0.841092,4.689083,3.347859,6.994366,1.252485
LINE363,0.647824,-0.841193,0.000000,3.366245,0.000000,1.748594
LINE364,0.117029,-0.841159,0.000000,4.093199,0.000000,-0.275658
LINE365,0.000000,0.923380,3.448505,3.347830,0.000000,1.446845
LINE366,1.567686,-0.841024,1.202610,3.347802,0.954042,1.252366
LINE367,4.855564,-0.841092,4.689083,3.347859,6.994366,1.252485
LINE368,0.647824,-0.841193,0.000000,2.513947,0.000000,1.723203
LINE369,0.117029,-0.841159,0.000000,4.019784,0.000000,4.611573
LINE370,0.000000,0.379213,3.448505,3.347830,0.000000,1.478881
LINE371,1.567686,-0.841024,1.202610,3.347802,0.954042,1.252366
LINE372,4.855564,-0.841092,4.689083,3.347859,6.994366,1.252485
LINE373,0.647824,-0.841193,0.000000,2.420102,0.000000,-0.529497
LINE374,0.117029,-0.841159,0.000000,4.150803,0.000000,1.738066
LINE375,0.000000,0.308257,3.448505,3.347830,0.000000,1.502059
LINE376,1.567686,-0.841024,1.202610,3.347802,0.954042,1.252366
LINE377,4.855564,-0.841092,4.689083,3.347859,4.885306,1.252477
LINE378,0.000000,0.389443,0.000000,2.646951,2.109061,1.252503
LINE379,0.647824,-0.841193,0.000000,1.915299,0.000000,4.687394
LINE380,0.117029,-0.841159,0.000000,0.849193,0.000000,1.685650
LINE381,0.000000,0.789415,3.448505,3.347830,0.000000,1.538768
LINE382,1.567686,-0.841024,1.202610,3.347802,0.954042,1.252366
LINE383,4.855564,-0.841092,4.689083,3.347859,4.885306,1.252477
